time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1445.000000,CC,-0.040000,0.173469,0.056122,0.178571,0.591837
2445.000000,CC,-0.040000,0.211823,0.034483,0.261084,0.492611
3445.000000,CC,-0.040000,0.190476,0.028571,0.309524,0.471429
4445.000000,CC,-0.040000,0.197248,0.018349,0.353211,0.431193
5445.000000,CC,-0.040000,0.179039,0.026201,0.388646,0.406114
6445.000000,CC,-0.040000,0.177489,0.012987,0.424242,0.385281
7445.000000,CC,-0.040000,0.177686,0.020661,0.409091,0.392562
8445.000000,CC,-0.040000,0.181818,0.027668,0.363636,0.426877
9445.000000,CC,-0.040000,0.180392,0.011765,0.403922,0.403922
10445.000000,CC,-0.040000,0.178988,0.019455,0.408560,0.392996
11445.000000,CC,-0.040000,0.163424,0.019455,0.431907,0.385214
12445.000000,CC,-0.040000,0.155303,0.018939,0.424242,0.401515
13445.000000,CC,-0.040000,0.170909,0.021818,0.400000,0.407273
14445.000000,CC,-0.040000,0.163043,0.010870,0.413043,0.413043
15445.000000,CC,-0.040000,0.163121,0.014184,0.418440,0.404255
16445.000000,CC,-0.040000,0.160839,0.020979,0.409091,0.409091
17445.000000,CC,-0.040000,0.162791,0.019934,0.408638,0.408638
18445.000000,CC,-0.040000,0.163934,0.019672,0.396721,0.419672
19445.000000,CC,-0.040000,0.180064,0.016077,0.395498,0.408360
20445.000000,CC,-0.040000,0.179487,0.035256,0.397436,0.387821
21445.000000,CC,-0.040000,0.174051,0.015823,0.417722,0.392405
22445.000000,CC,-0.040000,0.167702,0.031056,0.413043,0.388199
23445.000000,CC,-0.040000,0.176292,0.015198,0.425532,0.382979
24445.000000,CC,-0.040000,0.172727,0.012121,0.433333,0.381818
25445.000000,CC,-0.040000,0.162722,0.017751,0.434911,0.384615
26445.000000,CC,-0.040000,0.171014,0.002899,0.437681,0.388406
27445.000000,CC,-0.040000,0.176471,0.016807,0.414566,0.392157
28445.000000,CC,-0.040000,0.168044,0.016529,0.399449,0.415978
29445.000000,CC,-0.040000,0.183562,0.013699,0.400000,0.402740
30445.000000,CC,-0.040000,0.186111,0.000000,0.413889,0.400000
31445.000000,CC,-0.040000,0.186992,0.013550,0.417344,0.382114
32445.000000,CC,-0.040000,0.181579,0.021053,0.405263,0.392105
33445.000000,CC,-0.040000,0.189119,0.020725,0.383420,0.406736
34445.000000,CC,-0.040000,0.190231,0.012853,0.388175,0.408740
35445.000000,CC,-0.040000,0.195929,0.010178,0.394402,0.399491
36445.000000,CC,-0.040000,0.205000,0.010000,0.395000,0.390000
37445.000000,CC,-0.040000,0.202934,0.017115,0.386308,0.393643
38445.000000,CC,-0.040000,0.198529,0.009804,0.382353,0.409314
39445.000000,CC,-0.040000,0.193154,0.007335,0.398533,0.400978
40445.000000,CC,-0.040000,0.190931,0.014320,0.391408,0.403341
41445.000000,CC,-0.040000,0.196682,0.011848,0.383886,0.407583
42445.000000,CC,-0.040000,0.201405,0.014052,0.370023,0.414520
43445.000000,CC,-0.040000,0.192130,0.009259,0.365741,0.432870
44445.000000,CC,-0.040000,0.188940,0.002304,0.389401,0.419355
45445.000000,CC,-0.040000,0.189931,0.009153,0.379863,0.421053
46445.000000,CC,-0.040000,0.192744,0.006803,0.374150,0.426304
47445.000000,CC,-0.040000,0.188764,0.008989,0.359551,0.442697
48445.000000,CC,-0.040000,0.192905,0.017738,0.341463,0.447894
49445.000000,CC,-0.040000,0.199115,0.011062,0.342920,0.446903
50445.000000,CC,-0.040000,0.192478,0.006637,0.356195,0.444690
51445.000000,CC,-0.040000,0.193059,0.010846,0.357918,0.438178
52445.000000,CC,-0.040000,0.204255,0.019149,0.334043,0.442553
53445.000000,CC,-0.040000,0.202586,0.015086,0.344828,0.437500
54445.000000,CC,-0.040000,0.205128,0.012821,0.346154,0.435897
55445.000000,CC,-0.040000,0.197872,0.010638,0.353191,0.438298
56445.000000,CC,-0.040000,0.197479,0.016807,0.340336,0.445378
57445.000000,CC,-0.040000,0.193416,0.016461,0.339506,0.450617
58445.000000,CC,-0.040000,0.195473,0.016461,0.318930,0.469136
59445.000000,CC,-0.040000,0.191268,0.014553,0.338877,0.455301
60445.000000,CC,-0.040000,0.190083,0.006198,0.336777,0.466942
61445.000000,CC,-0.040000,0.195122,0.016260,0.331301,0.457317
62445.000000,CC,-0.040000,0.198397,0.016032,0.326653,0.458918
63445.000000,CC,-0.040000,0.202381,0.007937,0.333333,0.456349
64445.000000,CC,-0.040000,0.209486,0.000000,0.341897,0.448617
65445.000000,CC,-0.040000,0.201597,0.015968,0.343313,0.439122
66445.000000,CC,-0.040000,0.206827,0.010040,0.339357,0.443775
67445.000000,CC,-0.040000,0.197239,0.013807,0.327416,0.461538
68445.000000,CC,-0.040000,0.195652,0.011858,0.332016,0.460474
69445.000000,CC,-0.040000,0.205825,0.009709,0.324272,0.460194
70445.000000,CC,-0.040000,0.212062,0.009728,0.322957,0.455253
