frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
188,940,22.589338,22.31304,23.245035,22.618643,22.565416,23.323801,22.591436
388,1940,23.265526,22.977215,23.952415,23.347324,23.667301,24.177181,22.916159
588,2940,23.4419,23.108198,24.088114,23.098383,23.712442,24.153366,22.923523
788,3940,23.555632,23.173645,23.841076,22.807737,23.66239,24.030355,22.932222
988,4940,23.64308,23.228062,23.719767,22.816519,23.21535,24.04177,22.957283
1188,5940,23.685898,23.238022,23.558945,22.870863,22.790281,24.061945,23.061935
1388,6940,23.987125,22.985174,23.611536,22.927595,22.538765,24.113129,23.278778
1588,7940,24.251144,22.979261,23.65245,22.948034,22.380686,24.170832,23.389465
1788,8940,24.526793,22.793201,23.847305,22.990055,22.198431,24.172014,23.451946
1988,9940,24.079315,22.877733,23.901052,23.08199,22.130068,24.077805,23.21342
2188,10940,24.516935,23.175045,23.803799,23.21593,21.869894,24.037682,23.656923
2388,11940,24.824032,23.136953,23.81042,23.278532,21.913296,24.093489,23.942781
2588,12940,24.898975,23.13718,23.819868,23.315365,21.98507,24.244371,23.999268
2788,13940,24.896244,23.091919,23.795414,23.324692,21.995604,24.216452,24.025032
2988,14940,24.85454,23.100105,23.807749,23.327942,21.9955,24.158884,24.03662
3188,15940,24.8253,23.100515,23.824408,23.337427,21.895346,24.100307,24.043451
3388,16940,24.848904,23.100748,23.82755,23.373545,21.86629,23.980206,23.85774
3588,17940,24.92752,23.079979,23.88445,23.718512,21.919031,23.731354,23.785467
3788,18940,24.635748,22.939466,23.771793,23.798218,21.927586,23.580963,23.730776
3988,19940,24.300068,22.607845,23.830141,23.849333,21.838047,23.56775,23.70256
4188,20940,24.10017,22.20287,23.920883,23.969885,21.883728,23.582895,23.747524
4388,21940,23.955921,21.714312,23.52869,24.067423,21.86325,23.414732,22.872868
4588,22940,23.977629,21.08529,22.865793,24.200323,21.719332,23.19413,21.979927
4788,23940,23.455265,19.362856,23.469702,24.54886,21.001598,22.46278,21.751757
4988,24940,23.647367,20.429995,24.452257,24.29524,20.4764,22.944733,27.02223
5188,25940,23.797382,25.999905,22.950588,24.601772,20.019394,23.53941,33.828533
5388,26940,23.731146,24.97036,23.158678,35.537106,19.557444,24.356895,36.16984
5588,27940,24.154774,46.03186,22.945185,43.38299,19.257093,24.109129,54.554363
5788,28940,24.301792,23.599058,25.938494,51.4159,54.35276,23.91986,64.423
5988,29940,23.924414,24.068434,25.516817,58.34864,59.67121,23.804817,64.760666
6188,30940,27.868269,24.406055,31.496414,48.02929,60.972004,23.533165,65.53206
6388,31940,33.153133,28.23822,34.779213,48.48319,61.24896,23.888823,67.10181
6588,32940,38.587814,30.330978,36.634014,66.88128,61.530518,24.966404,67.35064
6788,33940,39.15809,30.815958,37.538906,66.99815,61.825546,25.965065,67.51645
6988,34940,39.39694,30.558208,28.26201,64.62381,61.77918,26.647236,67.64669
7188,35940,39.48533,29.804865,28.33872,64.7928,61.828983,26.931559,67.83187
7388,36940,39.515305,29.553055,28.385145,64.923904,61.87853,27.386871,67.959015
7588,37940,39.636257,29.580006,28.19618,64.993576,61.880684,27.513971,67.97265
7788,38940,39.70459,30.004591,28.942959,65.02273,62.296387,27.772722,68.01476
7988,39940,39.894222,30.409935,29.23941,51.28077,21.467154,26.596052,45.75646
8188,40940,28.906258,30.32476,30.172949,51.21347,21.582268,26.675375,46.180595
8388,41940,32.91368,30.265919,30.182087,51.136448,21.63789,26.706047,46.330624
8588,42940,33.003384,30.300394,30.187672,51.122932,21.638577,26.72154,43.6842
8788,43940,33.00781,30.075287,30.538862,51.14639,21.480751,29.443218,43.88148
8988,44940,33.01465,29.739197,30.675514,51.222477,21.166197,29.624435,37.88998
9188,45940,33.12952,29.277351,30.370052,51.2025,21.125326,29.634644,38.091988
9388,46940,33.52206,27.996204,29.948877,51.092194,21.364809,29.184174,36.9694
9588,47940,35.509853,27.065763,29.557652,65.64888,64.90418,28.88362,37.096622
9788,48940,32.528854,26.755484,29.519428,65.68147,64.940384,28.482965,37.80415
9988,49940,38.497074,26.621988,29.904264,65.69398,64.94421,28.10745,38.00888
10188,50940,34.634003,26.559156,28.318153,65.69817,64.94421,27.954948,38.376926
10388,51940,26.164812,26.981764,28.353184,51.812187,21.50947,28.145025,39.152916
10588,52940,34.603832,27.246782,28.456383,52.198322,21.743443,28.242168,34.212975
10788,53940,29.525948,27.211504,28.545826,47.00711,21.761091,28.251482,34.6775
10988,54940,26.782495,27.193035,28.6229,46.977905,21.756874,28.267557,34.705273
11188,55940,26.714783,27.110163,28.653183,46.900013,21.840828,28.269405,34.283928
11388,56940,26.734112,27.04089,28.68803,46.900013,22.015785,28.212801,34.507896
11588,57940,26.653406,26.928791,28.455988,46.908134,21.86826,28.031935,35.455704
11788,58940,26.685507,26.853638,29.734919,47.150433,21.802654,27.909727,35.396347
11988,59940,26.987055,27.025684,29.510048,66.40163,64.32175,27.837267,34.99061
12188,60940,29.661316,27.064932,29.196209,67.89263,64.24654,27.717932,34.894104
12388,61940,29.583181,26.888351,28.7063,67.50948,63.805717,27.611622,35.04169
12588,62940,29.813862,31.52623,27.673285,35.74962,22.083914,27.624067,34.134686
12788,63940,35.289787,35.78294,32.61933,69.246056,66.69838,27.510693,33.81538
12988,64940,30.033003,34.75891,28.01557,47.907322,43.502174,27.472157,33.438538
13188,65940,36.296116,36.271023,38.857044,68.82148,67.675545,27.055172,33.22595
13388,66940,43.725414,37.843136,40.537567,69.017365,67.705154,27.45727,32.692333
13588,67940,43.514534,57.2927,41.11101,69.03636,67.63632,27.306906,32.744125
13788,68940,36.063046,57.968082,46.150402,68.40211,67.87317,26.94233,33.01872
13988,69940,38.400536,34.12504,42.537514,69.23205,68.03917,26.537632,33.52927
