frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
105,525,24.992922,22.743559,22.631187,22.757778,22.82362,23.736038,24.26164
305,1525,25.283703,23.579067,23.58233,23.643082,23.123442,24.521664,24.596945
505,2525,24.78889,23.673414,23.483206,23.6196,23.124866,24.58378,24.548025
705,3525,24.376875,23.695318,23.491476,23.571993,23.124863,24.611147,24.277153
905,4525,24.405085,23.820206,23.427,23.5275,23.193026,24.64829,24.328398
1105,5525,24.291845,23.954699,23.409296,23.391506,23.208357,24.64335,24.390694
1305,6525,24.375948,24.06535,23.400368,23.395555,23.123705,24.609219,24.332747
1505,7525,24.428358,24.910666,23.225574,23.433859,22.73483,24.499445,24.339289
1705,8525,24.133642,24.266012,22.873365,22.806364,22.593876,24.453857,24.408964
1905,9525,24.094975,24.412516,22.539845,22.567945,22.723782,24.50643,24.545332
2105,10525,24.09322,24.484325,22.543278,22.581459,22.743221,24.524158,24.647331
2305,11525,24.061354,24.496216,22.610039,22.553696,22.747786,24.531485,24.681696
2505,12525,24.112343,24.504684,22.557642,22.171944,22.584728,24.544655,24.813255
2705,13525,24.089489,24.450994,22.592268,22.253805,22.45531,28.438396,25.002846
2905,14525,24.236134,24.471054,22.642307,22.299446,22.532473,24.668877,24.664268
3105,15525,24.278763,24.525581,22.665127,22.261728,22.642939,24.706337,24.34495
3305,16525,24.28323,24.578188,22.71532,22.232733,22.826134,24.790066,24.331186
3505,17525,24.227386,24.506905,22.801783,22.164227,23.130451,24.89288,24.583231
3705,18525,24.180681,24.382143,22.707378,22.174896,23.524025,25.296202,24.648693
3905,19525,24.259491,24.380072,22.77536,22.262995,23.893812,25.606743,25.359083
4105,20525,24.274363,24.429111,22.979845,22.38037,24.242735,25.699755,25.579895
4305,21525,24.279478,24.415354,22.993319,22.432892,24.364618,25.736927,25.678959
4505,22525,24.286482,24.43544,23.023859,22.548183,24.759825,25.79368,25.807455
4705,23525,24.14739,24.644724,23.129385,22.354237,24.78625,25.84662,25.999353
4905,24525,24.173386,24.671505,23.184084,22.397898,24.917776,25.7965,26.26803
5105,25525,24.255125,24.681015,23.194414,22.45455,24.917633,25.237726,26.778778
5305,26525,24.234632,24.575844,23.231668,22.385616,25.008318,25.42279,26.862339
5505,27525,24.297277,24.208817,22.72619,22.22359,25.54274,25.451237,26.624403
5705,28525,24.396614,23.863657,22.894154,22.309204,31.750406,28.280548,26.391317
5905,29525,24.70792,23.861877,22.84136,22.838436,31.901543,28.182272,26.581768
6105,30525,24.827837,23.922663,22.780348,22.881496,31.757664,28.756174,27.033968
6305,31525,24.864195,23.961607,22.803267,22.892084,31.739431,28.978102,27.20102
6505,32525,24.772312,23.997307,22.77452,22.904737,31.739431,28.978102,27.497618
6705,33525,24.77655,24.220583,22.609697,22.871565,31.685678,28.978102,27.78561
6905,34525,24.808428,24.257547,22.601913,22.30378,31.685678,28.978102,27.836458
7105,35525,24.906673,24.085262,22.617428,22.181242,31.705633,29.440254,27.878649
7305,36525,25.075293,24.19443,22.605694,22.21662,31.78273,29.091566,27.80149
7505,37525,25.283775,24.292356,22.640568,21.734247,31.810629,28.562965,28.008234
7705,38525,25.214766,24.754847,22.51585,21.501682,31.93205,29.042482,27.703766
7905,39525,25.449759,25.03538,22.30224,21.551678,32.5469,29.649006,27.624384
8105,40525,25.841684,25.145874,22.30218,21.636002,32.5469,29.950298,27.928381
8305,41525,25.866596,25.208797,22.30188,21.647158,32.5469,30.206217,28.20964
8505,42525,25.793407,25.229685,22.301403,21.64,32.5469,30.493187,28.715563
8705,43525,25.645813,25.239346,22.301657,21.667875,32.5469,30.645763,28.931173
8905,44525,25.523062,25.248909,22.366032,21.680641,31.920704,26.033358,29.230778
9105,45525,25.447033,25.267208,22.376377,21.797028,32.260178,30.791088,29.297127
9305,46525,25.590641,25.267263,22.319178,21.874655,31.924276,26.061695,29.074295
9505,47525,25.531458,25.145882,22.408886,21.775274,32.039345,25.001373,28.597244
9705,48525,25.11061,24.928942,22.336277,21.387524,31.801514,29.15374,27.89512
9905,49525,25.332132,24.591526,22.509975,21.832262,31.895863,28.646553,28.189213
10105,50525,25.557766,24.61928,22.509855,21.883625,32.362507,28.47283,28.35323
10305,51525,25.556232,24.597656,22.534983,21.889397,32.470074,28.231813,28.489895
10505,52525,25.555851,24.603617,22.579391,21.366335,31.569304,28.407969,28.535519
10705,53525,25.640406,24.432095,22.654625,21.458527,30.789207,28.981033,28.642368
10905,54525,25.883,24.371624,22.710014,22.014336,30.123417,29.311064,28.617226
11105,55525,25.403223,24.281015,22.718424,22.315739,29.277267,28.849722,28.625761
11305,56525,25.127396,24.091167,22.597904,21.467842,28.92441,28.50629,28.674639
11505,57525,24.834976,23.86407,22.484,20.83392,33.44383,28.298103,29.045277
11705,58525,24.963226,23.784033,22.2947,20.352907,34.088943,27.541252,28.975975
11905,59525,25.273848,23.511446,22.579187,20.541933,35.53018,27.360409,29.032164
12105,60525,23.652004,23.470247,22.7375,21.003109,36.39556,27.647068,29.191776
12305,61525,25.677486,23.43081,22.712677,20.88467,36.8902,27.710611,29.447313
12505,62525,25.705467,23.174427,22.690586,20.964224,29.088226,27.71455,29.570908
12705,63525,25.623306,22.986916,22.697866,21.00059,28.972708,27.890814,29.797995
12905,64525,25.644127,23.022877,22.717798,21.103395,29.154467,30.94757,29.80672
13105,65525,25.659937,23.17442,22.710825,21.140095,29.445337,30.94757,29.902063
13305,66525,25.566463,23.571127,22.657042,20.990248,29.601732,30.94757,29.99529
13505,67525,25.337925,22.801355,22.666378,20.71207,30.068129,30.156816,30.057528
13705,68525,25.314701,22.26313,22.631414,21.428415,31.987213,29.868402,30.132689
13905,69525,25.60689,22.673418,23.266954,21.77598,32.143364,30.12298,28.116444
14105,70525,25.60503,22.675848,23.388824,21.974041,36.281162,30.186275,30.639359
