time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
535.000000,CC,0.050000,0.000000,0.000000,0.000000,0.000000
1535.000000,CC,0.050000,0.170984,0.056995,0.181347,0.590674
2535.000000,CC,0.050000,0.195876,0.041237,0.273196,0.489691
3535.000000,CC,0.050000,0.207071,0.035354,0.313131,0.444444
4535.000000,CC,0.050000,0.220000,0.015000,0.375000,0.390000
5535.000000,CC,0.050000,0.215000,0.005000,0.420000,0.360000
6535.000000,CC,0.050000,0.198020,0.014851,0.440594,0.346535
7535.000000,CC,0.050000,0.201970,0.004926,0.467980,0.325123
8535.000000,CC,0.050000,0.191176,0.000000,0.480392,0.328431
9535.000000,CC,0.050000,0.186275,0.009804,0.504902,0.299020
10535.000000,CC,0.050000,0.180488,0.004878,0.531707,0.282927
