pulse_idx,v_pre,v_post_onset,v_pulse_end,v_relax_end,i_amp,r0_apparent
0,-3.001760e-3,-2.982711e-3,-1.865629e-1,-1.370418e-1,3.000000e-4,6.349757e-2
