frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
138,690,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.995714,0.995795,0.994249,0.998834,0.996984,0,0,0,0,0,1170,1197,1335,1485,1428
193,965,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.997741,0.990976,0.998866,1.000000,0.998876,2,-11,11,3,5,1541,1543,1533,1547,1550
393,1965,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.998916,0.973136,1.020518,1.000000,1.000000,4,-39,40,0,1,1615,1594,1622,1611,1613
593,2965,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.957692,1.042726,1.000000,1.000543,2,-41,43,0,-1,1599,1590,1619,1611,1613
793,3965,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.939343,1.064359,1.000000,1.000000,-1,-40,41,0,-2,1593,1567,1619,1567,1538
993,4965,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.922056,1.086980,1.000000,1.000561,0,-40,42,0,0,1612,1579,1621,1585,1552
1193,5965,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000543,0.909294,1.109012,1.000000,1.000000,0,-40,42,-1,0,1612,1556,1623,1607,1613
1393,6965,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.897566,1.133297,1.000000,1.000000,-1,-40,46,0,0,1613,1537,1623,1588,1602
1593,7965,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.890427,1.154223,1.000000,1.000000,0,-40,42,-1,0,1610,1504,1605,1611,1588
1793,8965,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.889415,1.169006,1.000000,1.000548,0,-40,42,-1,0,1608,1461,1622,1601,1595
1993,9965,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.884801,1.182796,1.000000,1.000000,-1,-39,45,0,0,1611,1428,1630,1602,1613
2193,10965,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.002262,0.942536,1.099518,0.993963,1.003256,5,73,-140,-10,6,1538,1371,1639,1592,1613
2393,11965,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.013036,0.993168,1.006956,0.979212,1.014153,20,97,-170,-40,20,1611,1380,1639,1598,1607
2593,12965,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.022039,0.995003,1.001618,0.963483,1.024766,20,13,-14,-40,21,1585,1371,1624,1550,1587
2793,13965,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.035249,1.000000,0.999466,0.943188,1.036473,20,4,-4,-40,20,1614,1413,1642,1583,1607
2993,14965,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.046663,1.000000,1.000539,0.923847,1.047257,22,6,1,-40,20,1613,1431,1625,1569,1611
3193,15965,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.058019,0.998789,1.000000,0.904947,1.058600,21,-2,0,-40,22,1597,1422,1623,1569,1613
3393,16965,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.069627,1.000000,1.000000,0.884748,1.069490,22,2,1,-40,21,1594,1419,1646,1514,1612
3593,17965,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.082327,0.998772,1.000000,0.876081,1.078947,21,0,-1,-40,21,1592,1399,1609,1505,1556
3793,18965,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.092683,1.000000,0.999461,0.864261,1.092191,21,-1,-1,-40,21,1615,1429,1627,1516,1614
3993,19965,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.104144,1.000604,1.000549,0.854305,1.103486,24,-1,0,-40,22,1604,1425,1593,1431,1606
4193,20965,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.057283,0.999385,1.006487,0.852439,1.056730,-87,-2,12,-40,-81,1603,1396,1620,1410,1568
4393,21965,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.002880,0.996005,1.033202,0.844172,1.010262,-97,1,47,-41,-98,1506,1272,1547,1400,1524
4593,22965,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,0.998105,1.040532,0.830813,1.001224,-11,1,42,-40,-21,1493,1353,1423,828,1404
4793,23965,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.998895,0.999370,1.062992,0.827368,1.001726,-3,0,45,-40,-5,1580,1356,1548,1195,1508
4993,24965,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000580,1.000639,1.086063,0.822861,1.001141,-2,0,43,-40,-2,1493,1335,1571,1266,1523
5193,25965,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000576,1.000630,1.107456,0.822423,0.996416,-1,-2,48,-40,-3,1505,1356,1594,1206,1444
5393,26965,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.999435,0.998730,1.123377,0.803571,0.997749,0,-2,44,-40,1,1539,1345,1618,1226,1547
5593,27965,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000000,1.138786,0.791322,0.999445,0,0,42,-39,-1,1603,1424,1665,1222,1573
5793,28965,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.999455,0.999387,1.151739,0.791356,0.995405,-1,0,45,-41,-2,1606,1401,1668,1112,1511
5993,29965,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000000,1.159624,0.782991,0.997256,1,0,45,-40,5,1601,1407,1687,1134,1592
6193,30965,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.002833,0.993051,1.073276,0.911076,1.000000,6,-11,-113,155,7,1535,1353,1626,1052,1572
6393,31965,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.011280,0.969394,1.006846,0.993299,1.008835,20,-40,-143,144,20,1543,1371,1669,1113,1581
6593,32965,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.019560,0.949098,1.000000,0.995678,1.015903,22,-40,-17,27,20,1406,1322,1568,927,1342
6793,33965,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.036632,0.932015,1.000524,0.999281,1.025627,21,-40,-1,13,20,1599,1388,1677,1161,1604
6993,34965,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.046589,0.914839,0.997233,0.999232,1.033143,21,-40,0,6,23,1573,1320,1577,1072,1520
7193,35965,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.052109,0.902751,0.998923,1.000778,1.034524,20,-40,-1,3,20,1382,1333,1627,1055,1450
7393,36965,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.072519,0.889172,0.999481,0.999277,1.048177,23,-40,2,3,22,1604,1340,1696,1153,1306
7593,37965,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.079596,0.874016,0.998911,0.999217,1.059371,21,-40,1,-2,23,1554,1294,1606,1047,1488
7793,38965,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.087710,0.857817,1.000515,1.000000,1.075233,25,-40,0,-1,22,1560,1254,1711,1180,1591
7993,39965,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.092290,0.845948,1.000000,1.001507,1.075101,21,-40,0,-4,24,1482,1263,1594,1097,1501
