frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
146,730,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.993338,0.995090,0.997222,0.996078,0.998086,0,0,0,0,0,1271,992,1210,1300,815
346,1730,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999454,0.975583,1.016968,0.999447,0.999451,11,-40,40,7,7,1602,1613,1597,1577,1590
546,2730,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.957042,1.038940,1.000545,1.000000,0,-40,41,0,1,1621,1609,1619,1604,1618
746,3730,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.940887,1.060771,1.000000,1.000000,0,-40,40,-1,0,1611,1597,1613,1616,1616
946,4730,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000540,0.926641,1.081037,1.000000,0.999457,0,-39,40,0,0,1620,1583,1621,1616,1612
1146,5730,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.000000,0.917093,1.101190,1.000000,1.000000,-1,-38,39,0,0,1560,1531,1618,1602,1605
1346,6730,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.011364,0.991026,1.010846,0.979359,1.010828,20,135,-169,-40,20,1618,1553,1614,1611,1617
1546,7730,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.022186,1.000000,1.000552,0.964733,1.022087,20,16,-19,-40,21,1618,1564,1583,1528,1581
1746,8730,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.032991,1.000000,1.000000,0.947049,1.033659,20,0,-1,-39,22,1619,1560,1610,1583,1612
1946,9730,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.044889,1.000000,0.999457,0.927273,1.044913,22,0,0,-41,20,1619,1564,1610,1585,1618
2146,10730,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.055165,1.000000,1.000540,0.908737,1.055766,19,0,0,-39,20,1619,1564,1620,1567,1617
2346,11730,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.003245,1.000000,1.022752,0.888951,1.006128,-96,0,43,-41,-90,1619,1561,1616,1562,1565
2546,12730,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.001090,1.000000,1.046046,0.872423,1.000000,-7,-1,42,-40,-15,1605,1548,1616,1565,1612
2746,13730,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000558,1.069022,0.866667,0.998873,0,0,45,-40,-3,1601,1562,1610,1525,1544
2946,14730,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000000,1.091107,0.858072,0.998353,0,-1,47,-40,0,1618,1562,1603,1461,1592
3146,15730,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.000000,0.999411,1.110290,0.856960,1.000629,1,-1,40,-36,1,1551,1468,1529,1329,1361
3346,16730,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.010929,0.978507,1.009967,0.984570,1.007263,20,-40,-195,229,20,1600,1538,1576,1455,1560
3546,17730,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.020708,0.957265,1.000546,0.997059,1.015263,20,-40,-19,28,20,1605,1525,1603,1470,1539
3746,18730,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.029526,0.939205,1.000556,1.000000,1.029169,20,-40,-2,5,21,1565,1530,1570,1473,1587
3946,19730,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.040884,0.919774,1.000000,1.000000,1.039173,20,-39,-1,0,20,1580,1540,1612,1475,1608
