frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
112,560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,0.997843,0.995363,0.993378,0.996133,0.995155,0,0,0,0,0,1161,1064,1129,1063,802
312,1560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.004894,0.986985,1.001081,0.986443,1.002701,12,-20,12,-20,16,1609,1614,1620,1614,1621
512,2560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.011105,0.979269,1.007671,0.977452,1.008811,14,-20,14,-20,13,1571,1603,1595,1544,1586
712,3560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.017785,0.974473,1.015778,0.969499,1.016207,13,-20,14,-20,13,1513,1572,1608,1606,1621
912,4560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.025543,0.964912,1.022162,0.960989,1.023206,16,-20,11,-20,14,1610,1594,1620,1590,1623
1112,5560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.031008,0.954994,1.028307,0.954879,1.028857,13,-20,14,-20,13,1576,1592,1607,1543,1572
1312,6560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.040650,0.949501,1.034653,0.948325,1.038080,14,-20,11,-20,16,1615,1572,1588,1531,1582
1512,7560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.049322,0.940753,1.041734,0.938538,1.046951,16,-20,12,-20,15,1615,1576,1615,1576,1623
1712,8560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.055857,0.935790,1.050783,0.932961,1.054054,12,-20,17,-20,14,1614,1561,1621,1560,1620
1912,9560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.062662,0.936302,1.038841,0.926166,1.058091,15,-20,11,-20,17,1318,1387,1289,1314,1216
2112,10560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.070000,0.925100,1.065441,0.919042,1.064302,18,-20,16,-20,8,1570,1519,1619,1524,1574
2312,11560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.082012,0.914954,1.071853,0.913559,1.073012,16,-20,13,-20,11,1599,1522,1621,1540,1619
2512,12560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.089479,0.914648,1.078804,0.908419,1.080994,13,-20,16,-20,14,1614,1504,1610,1528,1622
2712,13560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.096091,0.915888,1.086440,0.905584,1.088349,13,-20,14,-20,15,1612,1482,1621,1507,1581
2912,14560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.101648,0.911348,1.088635,0.902567,1.093750,16,-20,11,-20,13,1590,1462,1609,1484,1626
3112,15560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.111774,0.905716,1.096009,0.899533,1.100108,14,-20,14,-20,16,1613,1467,1624,1482,1618
3312,16560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.116748,0.908761,1.100758,0.896226,1.109375,13,-20,13,-20,18,1603,1425,1616,1466,1626
3512,17560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.115233,0.910611,1.101695,0.895608,1.113475,11,-20,15,-20,14,1549,1325,1540,1341,1603
3712,18560,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.125765,0.907811,1.115279,0.893669,1.119154,15,-20,17,-20,10,1567,1332,1583,1397,1566
