frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
100,500,23.152905,22.676086,23.348087,22.933243,22.494652,22.67431,22.276215
300,1500,24.522917,23.750366,24.46625,26.225262,24.019476,23.459555,22.865175
500,2500,24.557539,24.108013,24.324102,26.2437,24.05583,23.4413,22.738585
700,3500,24.455286,24.376205,24.232487,26.281992,23.998333,23.207022,22.675611
900,4500,24.38389,24.510185,24.191374,26.308994,24.45897,22.520681,22.600983
1100,5500,24.307693,24.629944,24.05613,26.317722,24.316147,22.614742,22.526873
1300,6500,24.259336,24.696966,24.046087,26.312735,24.204144,22.5628,22.579447
1500,7500,24.360807,24.7612,24.20572,26.316912,24.197153,22.454315,22.600307
1700,8500,24.38608,24.748987,24.219687,26.317474,24.220242,22.421707,22.640154
1900,9500,24.394205,24.68485,24.094904,26.317665,24.242054,22.144226,22.657373
2100,10500,24.432566,24.5932,23.917772,26.323977,24.259327,21.581734,22.709599
2300,11500,24.275013,23.778156,23.929016,26.363317,24.298737,21.123102,22.398718
2500,12500,24.001976,23.886665,23.740606,26.027908,23.988813,20.94708,22.248966
2700,13500,23.543674,24.26345,23.240366,24.698696,23.564468,20.591103,22.395533
2900,14500,22.952066,24.092972,23.07963,24.251162,24.186636,20.463459,21.661005
3100,15500,22.974825,23.943617,22.308863,23.552128,24.998564,19.87472,20.949505
3300,16500,22.501434,24.031342,22.17168,23.490805,24.884104,20.84978,20.679043
3500,17500,22.77229,24.326468,22.769356,24.283129,25.442291,21.178055,21.046165
3700,18500,22.745335,24.559887,23.04398,24.637295,25.476534,21.600475,21.380722
3900,19500,22.807869,24.636383,23.171719,24.697107,25.621658,21.98891,21.613653
4100,20500,22.848625,24.631824,23.22162,25.05626,25.650177,22.074587,21.755934
4300,21500,22.864355,24.609135,23.479885,25.232828,25.650177,22.30307,21.79479
