frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
100,500,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.995421,0.998117,0.995809,0.993056,0.995655,0,0,0,0,0,862,832,963,922,1151
300,1500,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.997570,0.976817,1.018401,0.998899,1.000000,7,-40,40,8,7,1416,1366,1509,1587,1550
500,2500,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999442,0.958994,1.040942,0.998283,1.000594,3,-40,42,1,-1,1563,1599,1553,1517,1453
700,3500,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.941950,1.062636,1.000000,1.000543,-1,-40,41,0,1,1617,1596,1606,1619,1610
900,4500,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999443,0.921848,1.078125,0.998856,1.000000,0,-40,44,-1,0,1566,1523,1498,1518,1538
1100,5500,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.000000,0.907684,1.104922,1.000542,1.000000,0,-37,37,-1,-1,1619,1579,1619,1616,1616
1300,6500,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.010293,0.992814,1.012446,0.981522,1.010834,20,155,-171,-40,20,1616,1579,1618,1610,1616
1500,7500,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.020663,0.999432,1.000545,0.967105,1.021138,20,13,-22,-40,20,1609,1531,1606,1594,1615
1700,8500,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.031781,0.999446,1.000000,0.949862,1.032503,21,0,-1,-40,21,1595,1576,1607,1585,1616
1900,9500,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.042276,1.000000,1.000000,0.933075,1.042749,20,-1,-1,-40,20,1615,1577,1617,1578,1618
2100,10500,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.053876,1.000579,1.001132,0.918746,1.046498,21,0,1,-40,19,1589,1497,1537,1493,1512
