frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
96,480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.994533,0.996137,0.997743,0.994444,0.996000,0,0,0,1,0,1599,1582,1542,1570,1520
296,1480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.976618,1.019748,1.000000,1.000000,10,-40,41,8,7,1620,1609,1593,1574,1611
496,2480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.963176,1.042220,0.999400,0.999388,0,-40,40,1,0,1557,1508,1428,1437,1404
696,3480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.942403,1.063222,1.000000,1.000542,0,-40,42,0,0,1620,1593,1589,1603,1615
896,4480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.924689,1.078888,1.001122,1.000000,-1,-39,41,-1,-1,1534,1536,1532,1552,1604
1096,5480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.905525,1.108284,1.000000,1.000000,0,-41,45,0,0,1576,1580,1617,1615,1616
1296,6480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.890373,1.131850,1.000000,1.000543,0,-40,45,0,-1,1619,1567,1613,1617,1612
1496,7480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.883303,1.146866,1.000000,1.001271,0,-40,46,0,0,1491,1441,1445,1439,1344
1696,8480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.873148,1.174665,1.000561,1.000000,0,-40,41,-1,0,1603,1457,1562,1553,1526
1896,9480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.867267,1.198701,1.000542,1.000000,0,-40,45,-1,0,1559,1435,1617,1615,1614
2096,10480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.000000,0.863609,1.205114,1.000000,1.000000,0,-36,38,-1,0,1568,1405,1608,1613,1614
2296,11480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.010000,0.992849,1.018757,0.981502,1.011395,20,224,-350,-40,20,1570,1448,1636,1608,1613
2496,12480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.020073,0.995389,1.000604,0.967976,1.021592,20,15,-34,-39,20,1414,1288,1427,1425,1391
2696,13480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.031822,0.995781,0.994309,0.948649,1.032562,21,6,-4,-41,22,1027,1192,1000,880,937
2896,14480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.040770,0.997489,0.999389,0.933533,1.040701,20,1,-1,-40,20,1536,1363,1407,1440,1539
3096,15480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.050060,0.997135,1.001238,0.913783,1.053071,20,2,1,-40,21,1428,1166,1386,1417,1447
3296,16480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.052596,0.998410,0.996252,0.891457,1.058043,20,0,-2,-40,20,1234,1028,1104,1198,976
3496,17480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.070373,1.000665,1.000000,0.880023,1.078979,21,-3,-1,-40,21,1191,1273,1475,1512,1416
3696,18480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.086175,0.996647,1.000000,0.867270,1.081548,23,-4,-1,-40,21,1383,1261,1326,1096,1217
3896,19480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.098642,1.000613,1.000000,0.857231,1.089758,20,-2,-1,-40,22,1463,1402,1545,1395,1508
4096,20480,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.107205,0.995946,1.000640,0.859985,1.100806,20,-2,0,-40,17,1505,1250,1333,1127,1506
4296,21480,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.007910,0.998019,1.015075,0.852015,1.020215,-185,0,43,-40,-173,1540,1284,1362,1135,1353
4496,22480,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.001118,0.999352,1.034565,0.849965,1.007096,-21,2,43,-40,-28,1559,1314,1448,1183,1461
4696,23480,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.002912,0.995098,1.051129,0.845768,1.001791,-3,-2,43,-40,-4,1487,994,1276,1164,1445
4896,24480,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.998874,0.996547,1.075334,0.836257,1.006440,-3,1,47,-40,-4,1546,1218,1416,1138,1478
5096,25480,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.998903,0.999404,1.108152,0.826291,1.003333,0,0,50,-39,-3,1593,1448,1610,1261,1570
5296,26480,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000000,1.122197,0.820690,0.998873,-1,1,45,-40,-1,1531,1386,1554,1220,1544
5496,27480,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.999240,1.001721,1.123418,0.813742,1.001195,0,-1,48,-41,0,1086,932,1350,978,1443
5696,28480,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000000,1.138857,0.815039,1.002378,-1,0,42,-40,-2,1529,1380,1520,927,1452
5896,29480,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000000,1.169402,0.799259,1.001665,1,0,48,-40,0,1586,1411,1659,1120,1572
6096,30480,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.000000,0.998789,1.171626,0.797701,1.002749,0,1,43,-34,1,1604,1421,1652,1075,1589
6296,31480,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.003537,0.979351,1.014432,0.977857,1.010197,20,-40,-297,291,20,901,1126,1433,899,1143
6496,32480,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.015055,0.955793,0.997421,0.986096,1.024068,20,-40,-33,59,20,1032,1082,1321,705,1058
6696,33480,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.023241,0.941217,0.997038,1.000000,1.026564,21,-40,-1,21,22,1362,1216,1458,934,1464
6896,34480,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.044022,0.924691,1.000000,0.997175,1.036632,20,-39,-1,4,20,1610,1390,1674,1186,1599
7096,35480,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.055435,0.910769,1.001048,0.998586,1.044593,22,-40,-1,3,23,1610,1395,1679,1184,1564
7296,36480,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.066304,0.890819,1.000000,1.000000,1.057766,21,-41,0,0,21,1610,1382,1681,1179,1605
7496,37480,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.065041,0.893143,0.997596,1.002421,1.052373,20,-40,0,-2,21,1000,893,1018,596,992
7696,38480,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.084162,0.875000,0.998144,1.001894,1.063937,20,-40,1,-1,22,1077,1058,1386,826,1162
7896,39480,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.096132,0.858761,1.000000,1.001571,1.071342,23,-40,0,-4,21,1528,1271,1530,1043,1410
8096,40480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.078595,0.899736,0.997512,1.000000,1.038113,20,-40,1,-3,20,368,149,172,154,321
8296,41480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.012000,0.844875,1.012003,0.995810,1.009083,-164,-39,42,-1,-138,1020,853,1103,486,981
8496,42480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.991207,0.845465,1.026144,1.001157,1.009788,-21,-41,47,0,-19,1021,663,994,634,996
8696,43480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.994569,0.823992,1.050094,1.000917,0.997892,-2,-39,46,1,-6,1243,787,1367,861,1193
8896,44480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.986413,0.823151,1.048847,0.998733,1.002252,0,-40,42,0,0,506,392,507,559,658
9096,45480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.991519,0.785953,1.087521,0.999272,0.998222,0,-41,45,1,-1,1185,966,1541,1143,1457
9296,46480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.991605,0.810848,1.071607,0.997459,1.000000,-1,-40,48,3,0,723,489,971,557,634
9496,47480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.984266,0.821317,1.065840,0.995080,1.000000,1,-40,44,2,0,342,408,818,583,563
9696,48480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.991160,0.785166,1.102362,1.001079,0.991736,2,-40,47,1,0,675,552,1167,697,738
9896,49480,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.995806,0.774747,1.121507,0.996745,1.001313,8,-40,48,0,-2,1439,760,1416,999,1293
10096,50480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,0.990899,0.777595,1.109108,1.001377,1.000000,4,-32,42,0,1,649,377,824,496,761
10296,51480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.003531,0.985009,1.002825,0.979511,1.011890,20,349,-282,-40,20,1469,904,1540,1039,1368
10496,52480,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.002593,0.993135,0.993061,0.960370,1.023828,21,49,-35,-40,20,927,644,1067,527,1029
