time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1605.000000,CC,-0.040000,0.166667,0.055556,0.212121,0.565657
2605.000000,CC,-0.040000,0.195122,0.024390,0.263415,0.517073
3605.000000,CC,-0.040000,0.178404,0.037559,0.309859,0.474178
4605.000000,CC,-0.040000,0.174107,0.053571,0.357143,0.415179
5605.000000,CC,-0.040000,0.182979,0.025532,0.361702,0.429787
6605.000000,CC,-0.040000,0.183333,0.016667,0.412500,0.387500
7605.000000,CC,-0.040000,0.181818,0.047431,0.387352,0.383399
8605.000000,CC,-0.040000,0.203065,0.015326,0.360153,0.421456
9605.000000,CC,-0.040000,0.208494,0.019305,0.370656,0.401544
10605.000000,CC,-0.040000,0.197026,0.011152,0.394052,0.397770
11605.000000,CC,-0.040000,0.197842,0.014388,0.417266,0.370504
12605.000000,CC,-0.040000,0.202091,0.020906,0.404181,0.372822
13605.000000,CC,-0.040000,0.207483,0.017007,0.404762,0.370748
14605.000000,CC,-0.040000,0.208054,0.013423,0.419463,0.359060
15605.000000,CC,-0.040000,0.209302,0.009967,0.445183,0.335548
16605.000000,CC,-0.040000,0.204473,0.031949,0.424920,0.338658
17605.000000,CC,-0.040000,0.214953,0.024922,0.404984,0.355140
18605.000000,CC,-0.040000,0.227964,0.012158,0.389058,0.370821
19605.000000,CC,-0.040000,0.216216,0.021021,0.408408,0.354354
20605.000000,CC,-0.040000,0.218563,0.011976,0.413174,0.356287
21605.000000,CC,-0.040000,0.212389,0.020649,0.418879,0.348083
22605.000000,CC,-0.040000,0.209770,0.017241,0.402299,0.370690
23605.000000,CC,-0.040000,0.198864,0.019886,0.383523,0.397727
24605.000000,CC,-0.040000,0.203390,0.014124,0.401130,0.381356
25605.000000,CC,-0.040000,0.203390,0.011299,0.418079,0.367232
26605.000000,CC,-0.040000,0.191667,0.025000,0.430556,0.352778
27605.000000,CC,-0.040000,0.191257,0.019126,0.415301,0.374317
28605.000000,CC,-0.040000,0.195187,0.021390,0.377005,0.406417
29605.000000,CC,-0.040000,0.194070,0.013477,0.390836,0.401617
30605.000000,CC,-0.040000,0.197889,0.010554,0.393140,0.398417
31605.000000,CC,-0.040000,0.192708,0.018229,0.375000,0.414062
32605.000000,CC,-0.040000,0.184539,0.024938,0.371571,0.418953
33605.000000,CC,-0.040000,0.192214,0.014599,0.357664,0.435523
34605.000000,CC,-0.040000,0.192214,0.009732,0.379562,0.418491
35605.000000,CC,-0.040000,0.195652,0.004831,0.386473,0.413043
36605.000000,CC,-0.040000,0.195294,0.011765,0.374118,0.418824
37605.000000,CC,-0.040000,0.207373,0.013825,0.364055,0.414747
38605.000000,CC,-0.040000,0.196347,0.009132,0.378995,0.415525
39605.000000,CC,-0.040000,0.196347,0.006849,0.378995,0.417808
40605.000000,CC,-0.040000,0.192308,0.020362,0.373303,0.414027
41605.000000,CC,-0.040000,0.190157,0.013423,0.384787,0.411633
42605.000000,CC,-0.040000,0.193833,0.011013,0.370044,0.425110
43605.000000,CC,-0.040000,0.202643,0.008811,0.363436,0.425110
44605.000000,CC,-0.040000,0.201327,0.017699,0.373894,0.407080
45605.000000,CC,-0.040000,0.209713,0.008830,0.381898,0.399558
46605.000000,CC,-0.040000,0.204793,0.008715,0.383442,0.403050
47605.000000,CC,-0.040000,0.208154,0.015021,0.384120,0.392704
48605.000000,CC,-0.040000,0.213983,0.010593,0.372881,0.402542
49605.000000,CC,-0.040000,0.216561,0.006369,0.384289,0.392781
50605.000000,CC,-0.040000,0.218029,0.004193,0.383648,0.394130
51605.000000,CC,-0.040000,0.214876,0.010331,0.378099,0.396694
52605.000000,CC,-0.040000,0.217659,0.006160,0.371663,0.404517
53605.000000,CC,-0.040000,0.217213,0.008197,0.354508,0.420082
54605.000000,CC,-0.040000,0.219512,0.006098,0.359756,0.414634
55605.000000,CC,-0.040000,0.210953,0.016227,0.361055,0.411765
56605.000000,CC,-0.040000,0.218182,0.004040,0.361616,0.416162
57605.000000,CC,-0.040000,0.210736,0.009940,0.353877,0.425447
58605.000000,CC,-0.040000,0.201183,0.015779,0.341223,0.441815
59605.000000,CC,-0.040000,0.207031,0.011719,0.337891,0.443359
60605.000000,CC,-0.040000,0.212476,0.011696,0.348928,0.426901
61605.000000,CC,-0.040000,0.207364,0.013566,0.343023,0.436047
62605.000000,CC,-0.040000,0.208494,0.009653,0.339768,0.442085
63605.000000,CC,-0.040000,0.206897,0.005747,0.337165,0.450192
64605.000000,CC,-0.040000,0.209924,0.011450,0.333969,0.444656
65605.000000,CC,-0.040000,0.205607,0.009346,0.332710,0.452336
66605.000000,CC,-0.040000,0.204082,0.011132,0.337662,0.447124
67605.000000,CC,-0.040000,0.202578,0.016575,0.325967,0.454880
68605.000000,CC,-0.040000,0.209472,0.010929,0.315118,0.464481
69605.000000,CC,-0.040000,0.211293,0.014572,0.309654,0.464481
70605.000000,CC,-0.040000,0.210145,0.003623,0.320652,0.465580
71605.000000,CC,-0.040000,0.209765,0.012658,0.323689,0.453888
72605.000000,CC,-0.040000,0.212996,0.003610,0.315884,0.467509
73605.000000,CC,-0.040000,0.205357,0.017857,0.314286,0.462500
74605.000000,CC,-0.040000,0.216458,0.001789,0.323792,0.457961
75605.000000,CC,-0.040000,0.212389,0.005310,0.320354,0.461947
76605.000000,CC,-0.040000,0.208406,0.014011,0.306480,0.471103
77605.000000,CC,-0.040000,0.210801,0.013937,0.303136,0.472125
