t_fs,step,phase,i_applied,v_cell
0.000,0,pre,0.000000e0,-1.903651e-3
5.000,1,on,1.000000e-1,-1.911585e-3
10.000,2,on,1.000000e-1,-5.082752e-3
20.000,4,on,1.000000e-1,-1.213336e-2
30.000,6,on,1.000000e-1,-1.909499e-2
40.000,8,on,1.000000e-1,-2.540349e-2
50.000,10,on,1.000000e-1,-3.080006e-2
60.000,12,on,1.000000e-1,-2.482368e-2
70.000,14,on,1.000000e-1,-3.096515e-2
80.000,16,on,1.000000e-1,-3.655906e-2
90.000,18,on,1.000000e-1,-4.426757e-2
100.000,20,on,1.000000e-1,-4.089716e-2
110.000,22,on,1.000000e-1,-4.411475e-2
120.000,24,on,1.000000e-1,-6.034203e-2
130.000,26,on,1.000000e-1,-6.126554e-2
140.000,28,on,1.000000e-1,-5.635269e-2
150.000,30,on,1.000000e-1,-6.013926e-2
160.000,32,on,1.000000e-1,-6.380363e-2
170.000,34,on,1.000000e-1,-7.038739e-2
180.000,36,on,1.000000e-1,-7.221251e-2
190.000,38,on,1.000000e-1,-7.515601e-2
200.000,40,on,1.000000e-1,-8.143701e-2
210.000,42,on,1.000000e-1,-8.982071e-2
220.000,44,on,1.000000e-1,-1.038768e-1
230.000,46,on,1.000000e-1,-1.069266e-1
240.000,48,on,1.000000e-1,-1.121057e-1
250.000,50,on,1.000000e-1,-1.222002e-1
260.000,52,on,1.000000e-1,-1.184985e-1
270.000,54,on,1.000000e-1,-1.254965e-1
280.000,56,on,1.000000e-1,-1.299064e-1
290.000,58,on,1.000000e-1,-1.269975e-1
300.000,60,on,1.000000e-1,-1.395166e-1
310.000,62,on,1.000000e-1,-1.474796e-1
320.000,64,on,1.000000e-1,-1.486113e-1
330.000,66,on,1.000000e-1,-1.479835e-1
340.000,68,on,1.000000e-1,-1.544153e-1
350.000,70,on,1.000000e-1,-1.606870e-1
360.000,72,on,1.000000e-1,-1.561933e-1
370.000,74,on,1.000000e-1,-1.476051e-1
380.000,76,on,1.000000e-1,-1.646210e-1
390.000,78,on,1.000000e-1,-1.755732e-1
400.000,80,on,1.000000e-1,-1.779282e-1
410.000,82,on,1.000000e-1,-1.907104e-1
420.000,84,on,1.000000e-1,-1.869883e-1
430.000,86,on,1.000000e-1,-1.903722e-1
440.000,88,on,1.000000e-1,-2.032504e-1
450.000,90,on,1.000000e-1,-1.956044e-1
460.000,92,on,1.000000e-1,-2.037453e-1
470.000,94,on,1.000000e-1,-1.936930e-1
480.000,96,on,1.000000e-1,-1.872855e-1
490.000,98,on,1.000000e-1,-2.029593e-1
500.000,100,on,1.000000e-1,-2.317235e-1
510.000,102,on,1.000000e-1,-2.096994e-1
520.000,104,on,1.000000e-1,-2.220342e-1
530.000,106,on,1.000000e-1,-2.478078e-1
540.000,108,on,1.000000e-1,-2.414796e-1
550.000,110,on,1.000000e-1,-2.538561e-1
560.000,112,on,1.000000e-1,-2.484920e-1
570.000,114,on,1.000000e-1,-2.687427e-1
580.000,116,on,1.000000e-1,-2.615898e-1
590.000,118,on,1.000000e-1,-2.818264e-1
600.000,120,on,1.000000e-1,-2.829217e-1
610.000,122,on,1.000000e-1,-2.820891e-1
620.000,124,on,1.000000e-1,-2.893704e-1
630.000,126,on,1.000000e-1,-2.985153e-1
640.000,128,on,1.000000e-1,-2.694837e-1
650.000,130,on,1.000000e-1,-2.974685e-1
660.000,132,on,1.000000e-1,-2.820269e-1
670.000,134,on,1.000000e-1,-2.871608e-1
680.000,136,on,1.000000e-1,-3.084227e-1
690.000,138,on,1.000000e-1,-2.966971e-1
700.000,140,on,1.000000e-1,-3.419574e-1
710.000,142,on,1.000000e-1,-3.304050e-1
720.000,144,on,1.000000e-1,-3.381687e-1
730.000,146,on,1.000000e-1,-3.378541e-1
740.000,148,on,1.000000e-1,-3.284088e-1
750.000,150,on,1.000000e-1,-3.536665e-1
760.000,152,on,1.000000e-1,-3.329292e-1
770.000,154,on,1.000000e-1,-3.372662e-1
780.000,156,on,1.000000e-1,-3.439886e-1
790.000,158,on,1.000000e-1,-3.625203e-1
800.000,160,on,1.000000e-1,-3.596039e-1
810.000,162,on,1.000000e-1,-3.637688e-1
