step,time_fs,phase,ac_value,applied_i,v_cell_calc,v_cell_eis,foil_a_de,foil_b_de
25512,177560.00,0.096566,1.928331e-4,-1.928331e-4,7.770782e-2,6.056151e-2,0,0
25513,177565.00,0.097062,1.938203e-4,-1.938203e-4,7.417530e-2,6.596435e-2,0,0
25514,177570.00,0.097559,1.948093e-4,-1.948093e-4,7.556804e-2,6.482933e-2,0,0
25515,177575.00,0.098055,1.957964e-4,-1.957964e-4,7.406899e-2,6.474768e-2,0,0
25516,177580.00,0.098552,1.967853e-4,-1.967853e-4,7.581353e-2,7.633877e-2,0,0
25517,177585.00,0.099048,1.977723e-4,-1.977723e-4,7.904367e-2,7.612176e-2,0,0
25518,177590.00,0.099545,1.987611e-4,-1.987611e-4,8.021373e-2,7.497063e-2,0,0
25519,177595.00,0.100040,1.997480e-4,-1.997480e-4,8.358751e-2,7.607310e-2,0,0
25520,177600.00,0.100537,2.007367e-4,-2.007367e-4,8.179360e-2,7.564129e-2,0,0
25521,177605.00,0.101033,2.017235e-4,-2.017235e-4,8.143423e-2,7.652139e-2,0,0
25522,177610.00,0.101530,2.027122e-4,-2.027122e-4,8.526406e-2,7.894866e-2,0,0
25523,177615.00,0.102026,2.036989e-4,-2.036989e-4,9.757756e-2,8.231629e-2,0,0
25524,177620.00,0.102523,2.046874e-4,-2.046874e-4,1.667909e-1,7.001862e-2,0,0
25525,177625.00,0.103019,2.056740e-4,-2.056740e-4,1.137462e-1,5.975775e-2,0,0
25526,177630.00,0.103516,2.066624e-4,-2.066624e-4,9.362070e-2,5.974624e-2,0,0
25527,177635.00,0.104012,2.076489e-4,-2.076489e-4,9.285362e-2,5.994979e-2,0,0
25528,177640.00,0.104508,2.086372e-4,-2.086372e-4,8.594147e-2,7.862772e-2,0,0
25529,177645.00,0.105004,2.096236e-4,-2.096236e-4,8.095236e-2,6.773929e-2,0,0
25530,177650.00,0.105501,2.106118e-4,-2.106118e-4,7.763702e-2,6.663773e-2,0,0
25531,177655.00,0.105997,2.115981e-4,-2.115981e-4,7.652463e-2,7.199281e-2,0,0
25532,177660.00,0.106494,2.125863e-4,-2.125863e-4,7.408515e-2,7.216290e-2,0,0
25533,177665.00,0.106990,2.135724e-4,-2.135724e-4,7.660348e-2,7.187260e-2,0,0
25534,177670.00,0.107487,2.145604e-4,-2.145604e-4,7.854311e-2,8.087879e-2,0,0
