# v_dc=-6.829852e-1  i_dc=2.119449e-8  freq=1.077e-4
t_rel_fs,v,i,v_ac,i_ac,actual_i,actual_i_ac,v_cap,is_recording
1.8560e4,1.407678e-2,4.301662e-4,6.970620e-1,4.301450e-4,0.000000e0,-2.370690e-3,-6.110876e0,0
1.8600e4,1.015002e-2,-2.276926e-3,6.931352e-1,-2.276947e-3,0.000000e0,-2.370690e-3,-6.110876e0,0
1.8640e4,1.704711e-2,-4.982445e-3,7.000323e-1,-4.982467e-3,0.000000e0,-2.370690e-3,-6.110876e0,0
1.8680e4,6.063402e-3,-7.684217e-3,6.890486e-1,-7.684238e-3,0.000000e0,-2.370690e-3,-6.110876e0,0
1.8720e4,1.889231e-2,-1.038045e-2,7.018775e-1,-1.038047e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.8760e4,9.719416e-3,-1.306898e-2,6.927046e-1,-1.306901e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.8800e4,1.116674e-2,-1.574803e-2,6.941519e-1,-1.574805e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.8840e4,-4.940458e-3,-1.841554e-2,6.780447e-1,-1.841556e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.8880e4,1.123563e-2,-2.106945e-2,6.942208e-1,-2.106948e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.8920e4,-7.713832e-3,-2.370802e-2,6.752713e-1,-2.370804e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.8960e4,-5.233541e-3,-2.632912e-2,6.777516e-1,-2.632914e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9000e4,-1.692740e-2,-2.893101e-2,6.660578e-1,-2.893103e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9040e4,-2.320227e-2,-3.151160e-2,6.597829e-1,-3.151163e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9080e4,-1.874132e-2,-3.406920e-2,6.642439e-1,-3.406922e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9120e4,-5.068532e-2,-3.660173e-2,6.322999e-1,-3.660175e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9160e4,-5.122212e-2,-3.910752e-2,6.317631e-1,-3.910754e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9200e4,-5.648942e-2,-4.158456e-2,6.264958e-1,-4.158458e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9240e4,-6.279468e-2,-4.403121e-2,6.201905e-1,-4.403124e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
1.9280e4,-6.847902e-2,-4.644551e-2,6.145062e-1,-4.644553e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
1.9320e4,-7.654499e-2,-4.882585e-2,6.064402e-1,-4.882587e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9360e4,-7.685786e-2,-5.117040e-2,6.061273e-1,-5.117042e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9400e4,-9.143943e-2,-5.347737e-2,5.915458e-1,-5.347739e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
1.9440e4,-9.306943e-2,-5.574521e-2,5.899158e-1,-5.574524e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
1.9480e4,-1.195305e-1,-5.797213e-2,5.634547e-1,-5.797215e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9520e4,-1.134891e-1,-6.015663e-2,5.694961e-1,-6.015665e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9560e4,-1.237651e-1,-6.229697e-2,5.592201e-1,-6.229699e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9600e4,-1.553132e-1,-6.439172e-2,5.276720e-1,-6.439175e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9640e4,-1.643366e-1,-6.643921e-2,5.186486e-1,-6.643923e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9680e4,-2.004290e-1,-6.843808e-2,4.825562e-1,-6.843810e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
1.9720e4,-1.896999e-1,-7.038670e-2,4.932853e-1,-7.038672e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9760e4,-2.241219e-1,-7.228382e-2,4.588632e-1,-7.228384e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9800e4,-2.302212e-1,-7.412795e-2,4.527639e-1,-7.412797e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9840e4,-2.424645e-1,-7.591768e-2,4.405207e-1,-7.591770e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9880e4,-2.613056e-1,-7.765185e-2,4.216796e-1,-7.765187e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9920e4,-2.727393e-1,-7.932904e-2,4.102459e-1,-7.932906e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
1.9960e4,-2.853406e-1,-8.094814e-2,3.976446e-1,-8.094816e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0000e4,-2.944804e-1,-8.250785e-2,3.885047e-1,-8.250787e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.0040e4,-3.186118e-1,-8.400714e-2,3.643734e-1,-8.400717e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.0080e4,-3.214672e-1,-8.544482e-2,3.615180e-1,-8.544484e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0120e4,-3.573876e-1,-8.681992e-2,3.255976e-1,-8.681995e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.0160e4,-3.599262e-1,-8.813135e-2,3.230590e-1,-8.813137e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0200e4,-3.937773e-1,-8.937822e-2,2.892079e-1,-8.937824e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.0240e4,-3.973092e-1,-9.055953e-2,2.856759e-1,-9.055956e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0280e4,-3.979258e-1,-9.167453e-2,2.850594e-1,-9.167455e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.0320e4,-4.310815e-1,-9.272233e-2,2.519036e-1,-9.272235e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0360e4,-4.448358e-1,-9.370213e-2,2.381494e-1,-9.370215e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0400e4,-4.775986e-1,-9.461329e-2,2.053865e-1,-9.461331e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0440e4,-4.738200e-1,-9.545507e-2,2.091651e-1,-9.545509e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.0480e4,-5.154845e-1,-9.622692e-2,1.675007e-1,-9.622694e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.0520e4,-5.363769e-1,-9.692823e-2,1.466083e-1,-9.692825e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.0560e4,-5.418085e-1,-9.755851e-2,1.411766e-1,-9.755853e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.0600e4,-5.623937e-1,-9.811726e-2,1.205915e-1,-9.811728e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0640e4,-5.778168e-1,-9.860413e-2,1.051683e-1,-9.860415e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0680e4,-6.416052e-1,-9.901871e-2,4.137998e-2,-9.901873e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0720e4,-6.153384e-1,-9.936073e-2,6.764679e-2,-9.936075e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0760e4,-6.445605e-1,-9.962992e-2,3.842466e-2,-9.962994e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0800e4,-6.615497e-1,-9.982608e-2,2.143549e-2,-9.982610e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0840e4,-6.682764e-1,-9.994908e-2,1.470875e-2,-9.994911e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0880e4,-6.747202e-1,-9.999883e-2,8.265010e-3,-9.999885e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0920e4,-7.171942e-1,-9.997528e-2,-3.420902e-2,-9.997530e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.0960e4,-7.434019e-1,-9.987847e-2,-6.041677e-2,-9.987849e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1000e4,-7.629989e-1,-9.970844e-2,-8.001376e-2,-9.970846e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1040e4,-7.614343e-1,-9.946535e-2,-7.844908e-2,-9.946537e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1080e4,-7.780076e-1,-9.914934e-2,-9.502245e-2,-9.914936e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1120e4,-8.242526e-1,-9.876068e-2,-1.412674e-1,-9.876070e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1160e4,-8.113635e-1,-9.829962e-2,-1.283783e-1,-9.829964e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1200e4,-8.766809e-1,-9.776650e-2,-1.936957e-1,-9.776652e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1240e4,-8.786525e-1,-9.716175e-2,-1.956673e-1,-9.716178e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1280e4,-9.014518e-1,-9.648577e-2,-2.184666e-1,-9.648579e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1320e4,-8.911475e-1,-9.573910e-2,-2.081623e-1,-9.573913e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1360e4,-9.410974e-1,-9.492224e-2,-2.581122e-1,-9.492226e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1400e4,-9.229919e-1,-9.403583e-2,-2.400067e-1,-9.403585e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1440e4,-9.505148e-1,-9.308045e-2,-2.675296e-1,-9.308047e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1480e4,-9.918746e-1,-9.205691e-2,-3.088895e-1,-9.205693e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1520e4,-9.979199e-1,-9.096585e-2,-3.149347e-1,-9.096587e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1560e4,-1.018961e0,-8.980816e-2,-3.359763e-1,-8.980818e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1600e4,-1.054138e0,-8.858461e-2,-3.711532e-1,-8.858463e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1640e4,-1.057351e0,-8.729617e-2,-3.743655e-1,-8.729619e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1680e4,-1.048238e0,-8.594371e-2,-3.652524e-1,-8.594373e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1720e4,-1.076455e0,-8.452826e-2,-3.934693e-1,-8.452828e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1760e4,-1.106190e0,-8.305090e-2,-4.232048e-1,-8.305092e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.1800e4,-1.127011e0,-8.151262e-2,-4.440256e-1,-8.151264e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1840e4,-1.139037e0,-7.991465e-2,-4.560520e-1,-7.991467e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1880e4,-1.184833e0,-7.825805e-2,-5.018476e-1,-7.825807e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1920e4,-1.177242e0,-7.654416e-2,-4.942572e-1,-7.654418e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.1960e4,-1.195515e0,-7.477411e-2,-5.125295e-1,-7.477413e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.2000e4,-1.183134e0,-7.294931e-2,-5.001487e-1,-7.294933e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2040e4,-1.221313e0,-7.107098e-2,-5.383281e-1,-7.107100e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2080e4,-1.250788e0,-6.914063e-2,-5.678030e-1,-6.914065e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2120e4,-1.251624e0,-6.715953e-2,-5.686392e-1,-6.715955e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2160e4,-1.310186e0,-6.512921e-2,-6.272010e-1,-6.512923e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.2200e4,-1.293206e0,-6.305124e-2,-6.102206e-1,-6.305126e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.2240e4,-1.338854e0,-6.092697e-2,-6.558691e-1,-6.092699e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.2280e4,-1.306330e0,-5.875812e-2,-6.233445e-1,-5.875814e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.2320e4,-1.336691e0,-5.654613e-2,-6.537062e-1,-5.654615e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2360e4,-1.327088e0,-5.429278e-2,-6.441023e-1,-5.429280e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2400e4,-1.334236e0,-5.199955e-2,-6.512505e-1,-5.199957e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2440e4,-1.389490e0,-4.966830e-2,-7.065048e-1,-4.966832e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.2480e4,-1.402134e0,-4.730055e-2,-7.191488e-1,-4.730058e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2520e4,-1.375969e0,-4.489823e-2,-6.929836e-1,-4.489825e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2560e4,-1.394098e0,-4.246291e-2,-7.111129e-1,-4.246293e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2600e4,-1.405279e0,-3.999647e-2,-7.222937e-1,-3.999649e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2640e4,-1.416728e0,-3.750080e-2,-7.337426e-1,-3.750082e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2680e4,-1.450621e0,-3.497756e-2,-7.676354e-1,-3.497758e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2720e4,-1.431103e0,-3.242877e-2,-7.481173e-1,-3.242879e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2760e4,-1.432606e0,-2.985612e-2,-7.496208e-1,-2.985615e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2800e4,-1.465307e0,-2.726169e-2,-7.823216e-1,-2.726171e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2840e4,-1.458671e0,-2.464718e-2,-7.756854e-1,-2.464720e-2,-2.000000e-1,-2.023707e-1,-6.110876e0,0
2.2880e4,-1.421831e0,-2.201470e-2,-7.388455e-1,-2.201472e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2920e4,-1.454997e0,-1.936598e-2,-7.720115e-1,-1.936601e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.2960e4,-1.443199e0,-1.670318e-2,-7.602142e-1,-1.670320e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3000e4,-1.485038e0,-1.402803e-2,-8.020527e-1,-1.402805e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3040e4,-1.462484e0,-1.134269e-2,-7.794987e-1,-1.134272e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3080e4,-1.475919e0,-8.648953e-3,-7.929343e-1,-8.648975e-3,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3120e4,-1.438334e0,-5.948872e-3,-7.553483e-1,-5.948893e-3,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3160e4,-1.421730e0,-3.244526e-3,-7.387451e-1,-3.244547e-3,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3200e4,-1.445777e0,-5.377068e-4,-7.627920e-1,-5.377280e-4,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3240e4,-1.471841e0,2.169411e-3,-7.888554e-1,2.169390e-3,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3280e4,-1.469332e0,4.875034e-3,-7.863466e-1,4.875013e-3,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3320e4,-1.482648e0,7.576989e-3,-7.996627e-1,7.576968e-3,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3360e4,-1.443687e0,1.027349e-2,-7.607023e-1,1.027346e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3400e4,-1.446363e0,1.296236e-2,-7.633783e-1,1.296234e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3440e4,-1.433307e0,1.564182e-2,-7.503215e-1,1.564180e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3480e4,-1.436478e0,1.830973e-2,-7.534933e-1,1.830971e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.3520e4,-1.453480e0,2.096432e-2,-7.704948e-1,2.096429e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3560e4,-1.424266e0,2.360353e-2,-7.412807e-1,2.360351e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3600e4,-1.478874e0,2.622536e-2,-7.958890e-1,2.622534e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3640e4,-1.421334e0,2.882796e-2,-7.383489e-1,2.882793e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3680e4,-1.424443e0,3.140961e-2,-7.414583e-1,3.140959e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.3720e4,-1.410347e0,3.396807e-2,-7.273616e-1,3.396805e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3760e4,-1.375318e0,3.650163e-2,-6.923330e-1,3.650161e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3800e4,-1.428953e0,3.900843e-2,-7.459678e-1,3.900841e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3840e4,-1.392171e0,4.148683e-2,-7.091858e-1,4.148680e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3880e4,-1.367542e0,4.393464e-2,-6.845564e-1,4.393461e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3920e4,-1.389889e0,4.635024e-2,-7.069035e-1,4.635022e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.3960e4,-1.350888e0,4.873189e-2,-6.679025e-1,4.873186e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4000e4,-1.359020e0,5.107797e-2,-6.760343e-1,5.107795e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4040e4,-1.345738e0,5.338646e-2,-6.627530e-1,5.338644e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4080e4,-1.326368e0,5.565583e-2,-6.433827e-1,5.565580e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4120e4,-1.318406e0,5.788455e-2,-6.354207e-1,5.788453e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4160e4,-1.290390e0,6.007069e-2,-6.074044e-1,6.007067e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.4200e4,-1.299345e0,6.221281e-2,-6.163594e-1,6.221279e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4240e4,-1.255567e0,6.430934e-2,-5.725823e-1,6.430932e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.4280e4,-1.277369e0,6.635887e-2,-5.943838e-1,6.635885e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4320e4,-1.256411e0,6.835962e-2,-5.734261e-1,6.835960e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4360e4,-1.255666e0,7.031027e-2,-5.726805e-1,7.031025e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4400e4,-1.226967e0,7.220940e-2,-5.439813e-1,7.220937e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.4440e4,-1.177243e0,7.405572e-2,-4.942576e-1,7.405570e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.4480e4,-1.158407e0,7.584765e-2,-4.754220e-1,7.584763e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.4520e4,-1.150789e0,7.758398e-2,-4.678035e-1,7.758396e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.4560e4,-1.166746e0,7.926357e-2,-4.837607e-1,7.926355e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.4600e4,-1.079242e0,8.088494e-2,-3.962572e-1,8.088492e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4640e4,-1.101943e0,8.244704e-2,-4.189582e-1,8.244702e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4680e4,-1.122002e0,8.394871e-2,-4.390172e-1,8.394869e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.4720e4,-1.075250e0,8.538895e-2,-3.922644e-1,8.538893e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4760e4,-1.055300e0,8.676651e-2,-3.723153e-1,8.676649e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.4800e4,-1.015738e0,8.808048e-2,-3.327533e-1,8.808046e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4840e4,-1.035698e0,8.932989e-2,-3.527128e-1,8.932987e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.4880e4,-9.644349e-1,9.051391e-2,-2.814497e-1,9.051389e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.4920e4,-9.601822e-1,9.163152e-2,-2.771970e-1,9.163150e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.4960e4,-9.743786e-1,9.268197e-2,-2.913934e-1,9.268195e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5000e4,-9.341644e-1,9.366455e-2,-2.511792e-1,9.366453e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5040e4,-9.065691e-1,9.457842e-2,-2.235839e-1,9.457839e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5080e4,-9.056841e-1,9.542297e-2,-2.226989e-1,9.542295e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.5120e4,-8.670148e-1,9.619758e-2,-1.840296e-1,9.619756e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.5160e4,-8.513167e-1,9.690174e-2,-1.683315e-1,9.690172e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5200e4,-8.402138e-1,9.753483e-2,-1.572286e-1,9.753481e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5240e4,-8.156977e-1,9.809644e-2,-1.327125e-1,9.809642e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5280e4,-7.814792e-1,9.858615e-2,-9.849400e-2,9.858613e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5320e4,-7.899961e-1,9.900364e-2,-1.070110e-1,9.900361e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5360e4,-7.879395e-1,9.934853e-2,-1.049543e-1,9.934851e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5400e4,-7.283780e-1,9.962060e-2,-4.539282e-2,9.962058e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5440e4,-7.249798e-1,9.981969e-2,-4.199464e-2,9.981967e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5480e4,-6.783330e-1,9.994560e-2,4.652134e-3,9.994558e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5520e4,-6.916331e-1,9.999825e-2,-8.647928e-3,9.999823e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5560e4,-6.597410e-1,9.997762e-2,2.324413e-2,9.997760e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5600e4,-6.282312e-1,9.988371e-2,5.475401e-2,9.988368e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5640e4,-6.419892e-1,9.971660e-2,4.099595e-2,9.971658e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5680e4,-5.806249e-1,9.947639e-2,1.023603e-1,9.947637e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5720e4,-5.905679e-1,9.916329e-2,9.241729e-2,9.916327e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5760e4,-5.708793e-1,9.877748e-2,1.121058e-1,9.877746e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.5800e4,-5.327031e-1,9.831931e-2,1.502821e-1,9.831929e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.5840e4,-5.278959e-1,9.778907e-2,1.550893e-1,9.778905e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.5880e4,-5.273704e-1,9.718716e-2,1.556148e-1,9.718714e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.5920e4,-5.094935e-1,9.651398e-2,1.734917e-1,9.651396e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.5960e4,-4.661291e-1,9.577011e-2,2.168561e-1,9.577008e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.6000e4,-4.559828e-1,9.495604e-2,2.270023e-1,9.495602e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.6040e4,-4.323314e-1,9.407232e-2,2.506538e-1,9.407230e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.6080e4,-4.178283e-1,9.311971e-2,2.651569e-1,9.311969e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.6120e4,-4.016857e-1,9.209885e-2,2.812995e-1,9.209883e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.6160e4,-4.057354e-1,9.101050e-2,2.772498e-1,9.101048e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.6200e4,-3.382118e-1,8.985537e-2,3.447733e-1,8.985534e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.6240e4,-3.476605e-1,8.863445e-2,3.353246e-1,8.863443e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.6280e4,-3.330944e-1,8.734858e-2,3.498908e-1,8.734856e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.6320e4,-3.087394e-1,8.599868e-2,3.742458e-1,8.599866e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.6360e4,-2.794709e-1,8.458567e-2,4.035143e-1,8.458565e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.6400e4,-2.776967e-1,8.311075e-2,4.052885e-1,8.311073e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.6440e4,-2.558834e-1,8.157492e-2,4.271018e-1,8.157490e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.6480e4,-2.506907e-1,7.997920e-2,4.322945e-1,7.997917e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.6520e4,-2.403444e-1,7.832496e-2,4.426408e-1,7.832494e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.6560e4,-2.147937e-1,7.661332e-2,4.681915e-1,7.661330e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.6600e4,-2.116812e-1,7.484553e-2,4.713039e-1,7.484551e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.6640e4,-1.990652e-1,7.302275e-2,4.839200e-1,7.302273e-2,0.000000e0,-2.370690e-3,-6.110876e0,0
2.6680e4,-1.855815e-1,7.114659e-2,4.974037e-1,7.114657e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
2.6720e4,-1.414600e-1,6.921829e-2,5.415251e-1,6.921826e-2,2.000000e-1,1.976293e-1,-6.110876e0,0
