# v_dc=-1.338177e-1  i_dc=-1.867066e-9  freq=5.000e-4
t_rel_fs,v,i,v_ac,i_ac,actual_i,actual_i_ac,v_cap,is_recording
1.3500e3,-2.052359e-1,8.910069e-2,-7.141822e-2,8.910069e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.3600e3,-2.064354e-1,9.048274e-2,-7.261765e-2,9.048274e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.3700e3,-1.808197e-1,9.177550e-2,-4.700203e-2,9.177550e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.3800e3,-1.952279e-1,9.297768e-2,-6.141022e-2,9.297768e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.3900e3,-1.890550e-1,9.408811e-2,-5.523732e-2,9.408811e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.4000e3,-2.005645e-1,9.510568e-2,-6.674675e-2,9.510568e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.4100e3,-1.834631e-1,9.602939e-2,-4.964536e-2,9.602940e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.4200e3,-1.680968e-1,9.685834e-2,-3.427911e-2,9.685835e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.4300e3,-1.596125e-1,9.759170e-2,-2.579482e-2,9.759170e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.4400e3,-1.840460e-1,9.822875e-2,-5.022828e-2,9.822875e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.4500e3,-1.508849e-1,9.876885e-2,-1.706719e-2,9.876885e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.4600e3,-1.572651e-1,9.921148e-2,-2.344742e-2,9.921149e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.4700e3,-1.425929e-1,9.955621e-2,-8.775203e-3,9.955621e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.4800e3,-1.500542e-1,9.980268e-2,-1.623651e-2,9.980268e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.4900e3,-1.259868e-1,9.995066e-2,7.830860e-3,9.995067e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.5000e3,-1.251151e-1,1.000000e-1,8.702593e-3,1.000000e-1,2.000000e-1,1.997500e-1,0.000000e0,0
1.5100e3,-1.300124e-1,9.995066e-2,3.805341e-3,9.995066e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.5200e3,-1.116099e-1,9.980267e-2,2.220776e-2,9.980267e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.5300e3,-1.081172e-1,9.955619e-2,2.570050e-2,9.955619e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.5400e3,-9.867647e-2,9.921146e-2,3.514123e-2,9.921146e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.5500e3,-7.182279e-2,9.876882e-2,6.199491e-2,9.876882e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.5600e3,-1.012614e-1,9.822871e-2,3.255633e-2,9.822871e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.5700e3,-1.054004e-1,9.759165e-2,2.841726e-2,9.759166e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.5800e3,-9.025219e-2,9.685829e-2,4.356551e-2,9.685829e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.5900e3,-9.011728e-2,9.602934e-2,4.370043e-2,9.602934e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.6000e3,-7.746940e-2,9.510562e-2,5.634830e-2,9.510562e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.6100e3,-7.649077e-2,9.408806e-2,5.732693e-2,9.408806e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.6200e3,-6.928793e-2,9.297763e-2,6.452978e-2,9.297763e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.6300e3,-7.397806e-2,9.177544e-2,5.983965e-2,9.177544e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.6400e3,-5.481686e-2,9.048267e-2,7.900084e-2,9.048268e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.6500e3,-5.945420e-2,8.910062e-2,7.436351e-2,8.910062e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.6600e3,-4.904794e-2,8.763064e-2,8.476976e-2,8.763064e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.6700e3,-5.733018e-2,8.607417e-2,7.648753e-2,8.607417e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.6800e3,-4.743635e-2,8.443276e-2,8.638135e-2,8.443276e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.6900e3,-4.438455e-2,8.270802e-2,8.943316e-2,8.270803e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.7000e3,-5.170236e-2,8.090166e-2,8.211535e-2,8.090166e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.7100e3,-1.536953e-2,7.901546e-2,1.184482e-1,7.901546e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.7200e3,-2.165953e-2,7.705127e-2,1.121582e-1,7.705128e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.7300e3,-2.562033e-2,7.501106e-2,1.081974e-1,7.501106e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.7400e3,-2.770033e-2,7.289681e-2,1.061174e-1,7.289681e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.7500e3,-2.093295e-2,7.071062e-2,1.128848e-1,7.071062e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.7600e3,-4.662877e-3,6.845465e-2,1.291548e-1,6.845465e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.7700e3,-1.398387e-2,6.613113e-2,1.198338e-1,6.613113e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.7800e3,-8.457070e-3,6.374233e-2,1.253606e-1,6.374233e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.7900e3,-1.460416e-2,6.129064e-2,1.192135e-1,6.129064e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.8000e3,-8.342988e-3,5.877845e-2,1.254747e-1,5.877846e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.8100e3,-3.257710e-3,5.620826e-2,1.305600e-1,5.620827e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.8200e3,2.992976e-3,5.358260e-2,1.368107e-1,5.358261e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.8300e3,-2.916909e-3,5.090407e-2,1.309008e-1,5.090407e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.8400e3,-2.438091e-3,4.817529e-2,1.313796e-1,4.817529e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.8500e3,1.190480e-2,4.539897e-2,1.457225e-1,4.539897e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.8600e3,2.555593e-2,4.257784e-2,1.593736e-1,4.257785e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.8700e3,7.452785e-3,3.971470e-2,1.412705e-1,3.971470e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.8800e3,2.102283e-2,3.681237e-2,1.548405e-1,3.681237e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.8900e3,2.050522e-2,3.387370e-2,1.543229e-1,3.387370e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.9000e3,8.957217e-3,3.090161e-2,1.427749e-1,3.090161e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.9100e3,6.691553e-3,2.789901e-2,1.405093e-1,2.789901e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.9200e3,1.874180e-2,2.486889e-2,1.525595e-1,2.486889e-2,2.000000e-1,1.997500e-1,0.000000e0,0
1.9300e3,1.193530e-2,2.181422e-2,1.457530e-1,2.181423e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.9400e3,2.049207e-2,1.873803e-2,1.543098e-1,1.873803e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.9500e3,1.200793e-2,1.564334e-2,1.458256e-1,1.564334e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.9600e3,2.096986e-2,1.253322e-2,1.547876e-1,1.253322e-2,0.000000e0,-2.500000e-4,0.000000e0,0
1.9700e3,1.431928e-2,9.410723e-3,1.481370e-1,9.410725e-3,0.000000e0,-2.500000e-4,0.000000e0,0
1.9800e3,2.274974e-2,6.278942e-3,1.565674e-1,6.278944e-3,0.000000e0,-2.500000e-4,0.000000e0,0
1.9900e3,1.508744e-2,3.140964e-3,1.489051e-1,3.140966e-3,0.000000e0,-2.500000e-4,0.000000e0,0
2.0000e3,1.912974e-2,-1.128520e-7,1.529474e-1,-1.109849e-7,0.000000e0,-2.500000e-4,0.000000e0,0
2.0100e3,1.436938e-2,-3.141190e-3,1.481871e-1,-3.141188e-3,0.000000e0,-2.500000e-4,0.000000e0,0
2.0200e3,1.504604e-2,-6.279167e-3,1.488637e-1,-6.279165e-3,0.000000e0,-2.500000e-4,0.000000e0,0
2.0300e3,1.752163e-2,-9.410948e-3,1.513393e-1,-9.410946e-3,0.000000e0,-2.500000e-4,0.000000e0,0
2.0400e3,1.769638e-2,-1.253344e-2,1.515141e-1,-1.253344e-2,0.000000e0,-2.500000e-4,0.000000e0,0
2.0500e3,1.411066e-2,-1.564356e-2,1.479284e-1,-1.564356e-2,0.000000e0,-2.500000e-4,0.000000e0,0
2.0600e3,2.401538e-2,-1.873825e-2,1.578331e-1,-1.873825e-2,0.000000e0,-2.500000e-4,0.000000e0,0
2.0700e3,1.878791e-2,-2.181444e-2,1.526056e-1,-2.181444e-2,0.000000e0,-2.500000e-4,0.000000e0,0
