t_fs,step,phase,i_applied,v_cell
1250.000,250,on,1.000000e-2,-5.783796e-2
1260.000,252,on,1.000000e-2,-5.982111e-2
1270.000,254,on,1.000000e-2,-5.842552e-2
1280.000,256,on,1.000000e-2,-5.882042e-2
1290.000,258,on,1.000000e-2,-5.909152e-2
1300.000,260,on,1.000000e-2,-5.490152e-2
1310.000,262,on,1.000000e-2,-5.961229e-2
1320.000,264,on,1.000000e-2,-5.474380e-2
1330.000,266,on,1.000000e-2,-5.597711e-2
1340.000,268,on,1.000000e-2,-6.554436e-2
1350.000,270,on,1.000000e-2,-5.525486e-2
1360.000,272,on,1.000000e-2,-5.780928e-2
1370.000,274,on,1.000000e-2,-6.177000e-2
1380.000,276,on,1.000000e-2,-5.876498e-2
1390.000,278,on,1.000000e-2,-5.466823e-2
1400.000,280,on,1.000000e-2,-6.356961e-2
1410.000,282,on,1.000000e-2,-5.703724e-2
1420.000,284,on,1.000000e-2,-5.460081e-2
1430.000,286,on,1.000000e-2,-6.476418e-2
1440.000,288,on,1.000000e-2,-6.460872e-2
1450.000,290,on,1.000000e-2,-6.445637e-2
1460.000,292,on,1.000000e-2,-6.332657e-2
1470.000,294,on,1.000000e-2,-6.760758e-2
1480.000,296,on,1.000000e-2,-6.374283e-2
1490.000,298,on,1.000000e-2,-7.087749e-2
1500.000,300,on,1.000000e-2,-6.522286e-2
1510.000,302,on,1.000000e-2,-6.098438e-2
1520.000,304,on,1.000000e-2,-6.468411e-2
1530.000,306,on,1.000000e-2,-7.328012e-2
1540.000,308,on,1.000000e-2,-6.551513e-2
1550.000,310,on,1.000000e-2,-5.852731e-2
1560.000,312,on,1.000000e-2,-6.048199e-2
1570.000,314,on,1.000000e-2,-6.488756e-2
1580.000,316,on,1.000000e-2,-6.403790e-2
1590.000,318,on,1.000000e-2,-7.091621e-2
1600.000,320,on,1.000000e-2,-7.193077e-2
1610.000,322,on,1.000000e-2,-7.085440e-2
1620.000,324,on,1.000000e-2,-6.545920e-2
1630.000,326,on,1.000000e-2,-7.563104e-2
1640.000,328,on,1.000000e-2,-6.880169e-2
1650.000,330,on,1.000000e-2,-7.260765e-2
1660.000,332,on,1.000000e-2,-6.867092e-2
1670.000,334,on,1.000000e-2,-7.392602e-2
1680.000,336,on,1.000000e-2,-7.340381e-2
1690.000,338,on,1.000000e-2,-5.963076e-2
1700.000,340,on,1.000000e-2,-6.678747e-2
1710.000,342,on,1.000000e-2,-7.196479e-2
1720.000,344,on,1.000000e-2,-7.446526e-2
1730.000,346,on,1.000000e-2,-8.622515e-2
1740.000,348,on,1.000000e-2,-7.945234e-2
1750.000,350,on,1.000000e-2,-8.183233e-2
1760.000,352,on,1.000000e-2,-7.912065e-2
1770.000,354,on,1.000000e-2,-7.401831e-2
1780.000,356,on,1.000000e-2,-7.828802e-2
1790.000,358,on,1.000000e-2,-7.491907e-2
1800.000,360,on,1.000000e-2,-8.310434e-2
1810.000,362,on,1.000000e-2,-8.140921e-2
1820.000,364,on,1.000000e-2,-8.073296e-2
1830.000,366,on,1.000000e-2,-7.894576e-2
1840.000,368,on,1.000000e-2,-7.966881e-2
1850.000,370,on,1.000000e-2,-8.352043e-2
1860.000,372,on,1.000000e-2,-7.988707e-2
1870.000,374,on,1.000000e-2,-8.005917e-2
1880.000,376,on,1.000000e-2,-7.772357e-2
1890.000,378,on,1.000000e-2,-8.206937e-2
1900.000,380,on,1.000000e-2,-9.287445e-2
1910.000,382,on,1.000000e-2,-8.477716e-2
1920.000,384,on,1.000000e-2,-8.968374e-2
1930.000,386,on,1.000000e-2,-8.342648e-2
1940.000,388,on,1.000000e-2,-8.709493e-2
1950.000,390,on,1.000000e-2,-7.945529e-2
1960.000,392,on,1.000000e-2,-9.079127e-2
1970.000,394,on,1.000000e-2,-8.105329e-2
1980.000,396,on,1.000000e-2,-8.543780e-2
1990.000,398,on,1.000000e-2,-8.264686e-2
2000.000,400,on,1.000000e-2,-8.032399e-2
2005.000,401,rest,0.000000e0,-8.925585e-2
2010.000,402,rest,0.000000e0,-7.828376e-2
2020.000,404,rest,0.000000e0,-8.757648e-2
2030.000,406,rest,0.000000e0,-8.873124e-2
2040.000,408,rest,0.000000e0,-8.425082e-2
2050.000,410,rest,0.000000e0,-8.419944e-2
2060.000,412,rest,0.000000e0,-8.516394e-2
2070.000,414,rest,0.000000e0,-8.295146e-2
2080.000,416,rest,0.000000e0,-7.201283e-2
2090.000,418,rest,0.000000e0,-7.598245e-2
2100.000,420,rest,0.000000e0,-7.736291e-2
2110.000,422,rest,0.000000e0,-6.825756e-2
2120.000,424,rest,0.000000e0,-7.045814e-2
2130.000,426,rest,0.000000e0,-8.425725e-2
2140.000,428,rest,0.000000e0,-8.786149e-2
2150.000,430,rest,0.000000e0,-8.067437e-2
2160.000,432,rest,0.000000e0,-7.874762e-2
2170.000,434,rest,0.000000e0,-8.286083e-2
2180.000,436,rest,0.000000e0,-7.158992e-2
2190.000,438,rest,0.000000e0,-7.654017e-2
2200.000,440,rest,0.000000e0,-6.453834e-2
2210.000,442,rest,0.000000e0,-7.000349e-2
2220.000,444,rest,0.000000e0,-7.266990e-2
2230.000,446,rest,0.000000e0,-7.692720e-2
2240.000,448,rest,0.000000e0,-7.964392e-2
2250.000,450,rest,0.000000e0,-8.434063e-2
2260.000,452,rest,0.000000e0,-7.807320e-2
2270.000,454,rest,0.000000e0,-7.817487e-2
2280.000,456,rest,0.000000e0,-8.294974e-2
2290.000,458,rest,0.000000e0,-8.189728e-2
2300.000,460,rest,0.000000e0,-7.197987e-2
2310.000,462,rest,0.000000e0,-7.831161e-2
2320.000,464,rest,0.000000e0,-8.264394e-2
2330.000,466,rest,0.000000e0,-8.378744e-2
2340.000,468,rest,0.000000e0,-7.768624e-2
2350.000,470,rest,0.000000e0,-7.594483e-2
2360.000,472,rest,0.000000e0,-7.578816e-2
2370.000,474,rest,0.000000e0,-8.041102e-2
2380.000,476,rest,0.000000e0,-8.435659e-2
2390.000,478,rest,0.000000e0,-7.843596e-2
2400.000,480,rest,0.000000e0,-8.444884e-2
2410.000,482,rest,0.000000e0,-7.453870e-2
2420.000,484,rest,0.000000e0,-7.756213e-2
2430.000,486,rest,0.000000e0,-7.375285e-2
2440.000,488,rest,0.000000e0,-8.485876e-2
2450.000,490,rest,0.000000e0,-8.108024e-2
2460.000,492,rest,0.000000e0,-7.673181e-2
2470.000,494,rest,0.000000e0,-7.989241e-2
2480.000,496,rest,0.000000e0,-8.343310e-2
2490.000,498,rest,0.000000e0,-8.028053e-2
2500.000,500,rest,0.000000e0,-8.051177e-2
2510.000,502,rest,0.000000e0,-8.050893e-2
2520.000,504,rest,0.000000e0,-7.170022e-2
2530.000,506,rest,0.000000e0,-7.582619e-2
2540.000,508,rest,0.000000e0,-7.115930e-2
2550.000,510,rest,0.000000e0,-8.158832e-2
2560.000,512,rest,0.000000e0,-8.240567e-2
2570.000,514,rest,0.000000e0,-7.700737e-2
2580.000,516,rest,0.000000e0,-8.070661e-2
2590.000,518,rest,0.000000e0,-8.527887e-2
2600.000,520,rest,0.000000e0,-7.750036e-2
2610.000,522,rest,0.000000e0,-7.988101e-2
2620.000,524,rest,0.000000e0,-8.053078e-2
2630.000,526,rest,0.000000e0,-8.247919e-2
2640.000,528,rest,0.000000e0,-7.076879e-2
2650.000,530,rest,0.000000e0,-8.104269e-2
2660.000,532,rest,0.000000e0,-7.919131e-2
2670.000,534,rest,0.000000e0,-7.615995e-2
2680.000,536,rest,0.000000e0,-8.164252e-2
2690.000,538,rest,0.000000e0,-7.207472e-2
2700.000,540,rest,0.000000e0,-8.167360e-2
2710.000,542,rest,0.000000e0,-8.275632e-2
2720.000,544,rest,0.000000e0,-7.923727e-2
2730.000,546,rest,0.000000e0,-7.833732e-2
2740.000,548,rest,0.000000e0,-8.295602e-2
2750.000,550,rest,0.000000e0,-8.087877e-2
2760.000,552,rest,0.000000e0,-8.097196e-2
