frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
218,1090,22.399937,22.514694,22.98342,22.619293,23.005571,22.948069,22.367674
418,2090,23.39433,23.266684,24.17353,23.849638,25.313036,23.738768,22.997665
618,3090,23.395834,23.320253,24.142702,23.962713,25.23095,23.797665,23.36866
818,4090,23.401217,23.388834,24.224354,24.026482,25.148655,23.804821,23.361376
1018,5090,23.292835,23.459465,24.202616,24.512169,25.120531,23.807152,23.37713
1218,6090,23.145248,23.475613,24.256735,24.460001,25.120628,23.79526,23.438171
1418,7090,23.142223,23.526571,24.07329,24.388466,25.116926,23.806973,23.478064
1618,8090,23.137213,23.575058,23.787403,24.355215,25.089815,23.844473,23.531456
1818,9090,23.068035,23.43284,23.702,24.241102,24.936214,23.817244,23.46751
2018,10090,22.996666,23.620361,23.875742,24.058903,24.824068,23.807802,23.681396
2218,11090,22.99786,23.742184,24.017117,24.012829,24.79891,23.762348,23.777887
2418,12090,22.99783,23.751623,24.079338,24.010752,24.810183,23.769999,23.78805
2618,13090,23.003054,23.709917,24.18439,24.05989,24.781982,23.514608,23.781267
2818,14090,22.988846,23.71663,24.08264,24.118713,24.694399,23.346996,23.849411
3018,15090,22.955801,23.796906,23.830408,24.240637,24.725197,23.356482,24.391525
3218,16090,23.083385,23.93374,24.105488,24.253464,24.726173,23.372585,24.36247
3418,17090,23.10218,24.08138,24.14185,24.277056,24.719475,23.418694,24.324745
3618,18090,22.974554,24.362692,23.966322,24.32979,24.939798,23.527508,23.768423
3818,19090,23.017021,24.841211,23.62357,24.562565,24.530344,23.438454,23.240284
4018,20090,23.069975,24.782509,24.115746,24.224194,24.095018,23.351131,22.5975
4218,21090,23.01128,24.72713,24.197264,24.275528,24.17236,23.374346,22.842466
4418,22090,23.08747,24.754936,24.233639,24.295486,24.187952,23.400337,22.776234
4618,23090,23.086103,24.836544,24.190893,24.344448,24.092175,23.529919,22.776644
4818,24090,23.03243,24.655773,24.093115,24.78843,23.96939,23.62724,22.906956
5018,25090,22.997372,24.631813,24.323792,25.100744,23.873348,23.842068,23.078144
5218,26090,23.623322,24.714153,24.485994,25.28267,23.885473,24.022125,23.17998
5418,27090,23.705221,24.569996,24.520689,25.144558,23.647856,24.080572,23.433744
5618,28090,23.744696,24.659227,24.281145,24.536161,23.17998,24.191545,23.228106
5818,29090,23.470068,24.591566,24.025803,24.427233,22.834938,23.509897,23.368208
6018,30090,22.599815,24.655481,24.447151,24.609915,22.748755,23.531754,22.96013
6218,31090,22.347414,24.67623,24.604584,24.784866,22.927113,23.57401,23.522089
6418,32090,22.28555,24.717628,24.614695,24.898382,22.992676,23.436672,23.580828
6618,33090,22.293436,24.714518,24.724783,24.949917,22.915632,23.409729,23.558846
6818,34090,22.28399,24.732534,24.601755,25.064693,22.886261,23.352448,23.860922
7018,35090,22.24057,24.8696,24.69892,25.155378,22.92105,23.392458,23.900015
7218,36090,22.281294,24.983454,24.734644,25.161615,22.934814,23.538168,23.894932
7418,37090,22.33092,24.766756,24.90813,25.132181,22.967009,24.058247,23.60584
7618,38090,22.237406,24.741821,25.312151,25.23774,22.11026,23.60453,23.265068
7818,39090,21.844624,24.718943,25.228521,26.414793,22.353352,22.596243,23.24931
8018,40090,21.734299,24.78954,25.145569,26.586735,22.565388,22.789991,23.239151
8218,41090,21.759354,24.787254,25.100874,26.622517,22.647177,26.276587,23.312407
8418,42090,21.761192,24.7933,25.168077,26.928354,22.63886,26.397839,23.38046
8618,43090,21.744831,24.85068,25.246464,27.357128,22.598194,26.46909,23.407133
8818,44090,21.662529,25.023647,25.074804,27.494036,22.366135,26.472527,23.369354
9018,45090,21.73931,25.04316,24.948767,27.486286,22.238504,25.96585,23.530502
9218,46090,21.808626,25.109632,25.004124,27.48546,22.252285,25.71481,23.745308
9418,47090,21.815193,25.088572,25.004673,27.41673,22.246109,25.561947,23.767288
9618,48090,21.81486,25.057823,25.080112,27.506168,22.186563,25.497017,24.078499
9818,49090,21.86941,24.974058,27.95252,27.401142,22.500715,25.189798,24.00004
10018,50090,21.811106,25.16856,28.696196,27.606377,22.64923,24.97349,23.808743
10218,51090,21.823347,25.215197,29.025099,27.60111,22.657425,25.127033,23.859728
10418,52090,21.825445,25.214874,29.130178,27.446772,22.5659,25.316875,23.879675
