time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1270.000000,CC,-0.040000,0.200980,0.039216,0.191176,0.568627
2270.000000,CC,-0.040000,0.228571,0.009524,0.223810,0.538095
3270.000000,CC,-0.040000,0.214612,0.013699,0.269406,0.502283
4270.000000,CC,-0.040000,0.220779,0.017316,0.281385,0.480519
5270.000000,CC,-0.040000,0.198381,0.028340,0.291498,0.481781
6270.000000,CC,-0.040000,0.198502,0.033708,0.288390,0.479401
7270.000000,CC,-0.040000,0.171930,0.059649,0.294737,0.473684
8270.000000,CC,-0.040000,0.176271,0.037288,0.281356,0.505085
9270.000000,CC,-0.040000,0.168712,0.030675,0.276074,0.524540
10270.000000,CC,-0.040000,0.154303,0.029674,0.264095,0.551929
11270.000000,CC,-0.040000,0.172515,0.029240,0.277778,0.520468
12270.000000,CC,-0.040000,0.187500,0.031250,0.272727,0.508523
13270.000000,CC,-0.040000,0.196629,0.028090,0.292135,0.483146
14270.000000,CC,-0.040000,0.200549,0.027473,0.288462,0.483516
15270.000000,CC,-0.040000,0.204244,0.021220,0.281167,0.493369
16270.000000,CC,-0.040000,0.202564,0.023077,0.279487,0.494872
17270.000000,CC,-0.040000,0.200495,0.024752,0.289604,0.485149
18270.000000,CC,-0.040000,0.196759,0.023148,0.266204,0.513889
19270.000000,CC,-0.040000,0.185185,0.026144,0.241830,0.546841
20270.000000,CC,-0.040000,0.183884,0.037190,0.229339,0.549587
21270.000000,CC,-0.040000,0.181996,0.046967,0.213307,0.557730
22270.000000,CC,-0.040000,0.177449,0.031423,0.207024,0.584104
23270.000000,CC,-0.040000,0.170358,0.049404,0.206133,0.574106
24270.000000,CC,-0.040000,0.164800,0.043200,0.193600,0.598400
25270.000000,CC,-0.040000,0.167187,0.035937,0.192188,0.604688
26270.000000,CC,-0.040000,0.165152,0.039394,0.187879,0.607576
27270.000000,CC,-0.040000,0.161572,0.042213,0.184862,0.611354
28270.000000,CC,-0.040000,0.159483,0.043103,0.183908,0.613506
29270.000000,CC,-0.040000,0.157001,0.053748,0.178218,0.611033
30270.000000,CC,-0.040000,0.162693,0.030856,0.173913,0.632539
31270.000000,CC,-0.040000,0.169343,0.032117,0.176642,0.621898
32270.000000,CC,-0.040000,0.179878,0.032012,0.179878,0.608232
33270.000000,CC,-0.040000,0.183767,0.024502,0.173047,0.618683
34270.000000,CC,-0.040000,0.179845,0.034109,0.176744,0.609302
35270.000000,CC,-0.040000,0.183206,0.036641,0.175573,0.604580
36270.000000,CC,-0.040000,0.187126,0.019461,0.179641,0.613772
37270.000000,CC,-0.040000,0.186944,0.025223,0.170623,0.617211
38270.000000,CC,-0.040000,0.193595,0.018923,0.173217,0.614265
39270.000000,CC,-0.040000,0.191429,0.018571,0.168571,0.621429
40270.000000,CC,-0.040000,0.189341,0.022440,0.158485,0.629734
41270.000000,CC,-0.040000,0.178763,0.024194,0.155914,0.641129
42270.000000,CC,-0.040000,0.172280,0.025907,0.147668,0.654145
43270.000000,CC,-0.040000,0.172716,0.027534,0.146433,0.653317
44270.000000,CC,-0.040000,0.167883,0.029197,0.139903,0.663017
45270.000000,CC,-0.040000,0.172289,0.028916,0.142169,0.656627
46270.000000,CC,-0.040000,0.160714,0.030952,0.144048,0.664286
47270.000000,CC,-0.040000,0.164336,0.032634,0.131702,0.671329
48270.000000,CC,-0.040000,0.159371,0.028058,0.130191,0.682379
49270.000000,CC,-0.040000,0.157778,0.032222,0.128889,0.681111
50270.000000,CC,-0.040000,0.158537,0.033259,0.128603,0.679601
51270.000000,CC,-0.040000,0.167637,0.030268,0.137369,0.664726
52270.000000,CC,-0.040000,0.181604,0.030660,0.128538,0.659198
53270.000000,CC,-0.040000,0.182473,0.031212,0.121248,0.665066
54270.000000,CC,-0.040000,0.180387,0.026634,0.134383,0.658596
55270.000000,CC,-0.040000,0.191176,0.029412,0.140931,0.638480
56270.000000,CC,-0.040000,0.190073,0.029056,0.135593,0.645278
57270.000000,CC,-0.040000,0.188862,0.021792,0.144068,0.645278
58270.000000,CC,-0.040000,0.191489,0.027187,0.141844,0.639480
59270.000000,CC,-0.040000,0.186461,0.034442,0.142518,0.636580
60270.000000,CC,-0.040000,0.193168,0.032980,0.141343,0.632509
61270.000000,CC,-0.040000,0.200924,0.030023,0.144342,0.624711
62270.000000,CC,-0.040000,0.201124,0.042697,0.134831,0.621348
63270.000000,CC,-0.040000,0.197558,0.033296,0.136515,0.632630
64270.000000,CC,-0.040000,0.190739,0.033076,0.135612,0.640573
65270.000000,CC,-0.040000,0.189579,0.035477,0.125277,0.649667
66270.000000,CC,-0.040000,0.181416,0.044248,0.128319,0.646018
67270.000000,CC,-0.040000,0.184444,0.028889,0.131111,0.655556
68270.000000,CC,-0.040000,0.182418,0.041758,0.123077,0.652747
69270.000000,CC,-0.040000,0.176018,0.040704,0.121012,0.662266
70270.000000,CC,-0.040000,0.182819,0.033040,0.118943,0.665198
