time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1355.000000,CC,-0.040000,0.138889,0.055556,0.183333,0.622222
2355.000000,CC,-0.040000,0.179348,0.021739,0.277174,0.521739
3355.000000,CC,-0.040000,0.178947,0.010526,0.305263,0.505263
4355.000000,CC,-0.040000,0.189744,0.010256,0.333333,0.466667
5355.000000,CC,-0.040000,0.161765,0.024510,0.328431,0.485294
6355.000000,CC,-0.040000,0.192661,0.027523,0.325688,0.454128
7355.000000,CC,-0.040000,0.202643,0.008811,0.361233,0.427313
8355.000000,CC,-0.040000,0.192469,0.025105,0.372385,0.410042
9355.000000,CC,-0.040000,0.215447,0.012195,0.361789,0.410569
10355.000000,CC,-0.040000,0.217391,0.015810,0.359684,0.407115
11355.000000,CC,-0.040000,0.189189,0.015444,0.409266,0.386100
12355.000000,CC,-0.040000,0.170819,0.035587,0.370107,0.423488
13355.000000,CC,-0.040000,0.175896,0.052117,0.328990,0.442997
14355.000000,CC,-0.040000,0.176292,0.045593,0.313070,0.465046
15355.000000,CC,-0.040000,0.163043,0.046196,0.290761,0.500000
16355.000000,CC,-0.040000,0.180851,0.029255,0.297872,0.492021
17355.000000,CC,-0.040000,0.178667,0.013333,0.320000,0.488000
18355.000000,CC,-0.040000,0.179625,0.026810,0.313673,0.479893
19355.000000,CC,-0.040000,0.184697,0.013193,0.308707,0.493404
20355.000000,CC,-0.040000,0.185090,0.025707,0.293059,0.496144
21355.000000,CC,-0.040000,0.184080,0.027363,0.298507,0.490050
22355.000000,CC,-0.040000,0.185542,0.021687,0.296386,0.496386
23355.000000,CC,-0.040000,0.175000,0.022727,0.290909,0.511364
24355.000000,CC,-0.040000,0.175365,0.031315,0.256785,0.536534
25355.000000,CC,-0.040000,0.163424,0.042802,0.256809,0.536965
26355.000000,CC,-0.040000,0.192233,0.015534,0.262136,0.530097
27355.000000,CC,-0.040000,0.209709,0.011650,0.252427,0.526214
28355.000000,CC,-0.040000,0.223485,0.022727,0.236742,0.517045
29355.000000,CC,-0.040000,0.215094,0.016981,0.243396,0.524528
30355.000000,CC,-0.040000,0.215760,0.020638,0.242026,0.521576
31355.000000,CC,-0.040000,0.202206,0.022059,0.235294,0.540441
32355.000000,CC,-0.040000,0.204263,0.024867,0.238011,0.532860
33355.000000,CC,-0.040000,0.209705,0.020797,0.230503,0.538995
34355.000000,CC,-0.040000,0.212329,0.023973,0.231164,0.532534
35355.000000,CC,-0.040000,0.202614,0.031046,0.217320,0.549020
36355.000000,CC,-0.040000,0.207237,0.026316,0.218750,0.547697
37355.000000,CC,-0.040000,0.199673,0.026187,0.222586,0.551555
38355.000000,CC,-0.040000,0.202284,0.032626,0.226754,0.538336
39355.000000,CC,-0.040000,0.216693,0.033708,0.218299,0.531300
40355.000000,CC,-0.040000,0.213376,0.027070,0.219745,0.539809
41355.000000,CC,-0.040000,0.221350,0.025118,0.213501,0.540031
42355.000000,CC,-0.040000,0.218989,0.022971,0.212864,0.545176
43355.000000,CC,-0.040000,0.223565,0.016616,0.208459,0.551360
44355.000000,CC,-0.040000,0.207658,0.022091,0.198822,0.571429
45355.000000,CC,-0.040000,0.208333,0.025862,0.191092,0.574713
46355.000000,CC,-0.040000,0.214391,0.020558,0.199706,0.565345
47355.000000,CC,-0.040000,0.215976,0.014793,0.199704,0.569527
48355.000000,CC,-0.040000,0.223373,0.014793,0.198225,0.563609
49355.000000,CC,-0.040000,0.217391,0.023188,0.197101,0.562319
50355.000000,CC,-0.040000,0.214182,0.023155,0.204052,0.558611
51355.000000,CC,-0.040000,0.206259,0.027027,0.203414,0.563300
52355.000000,CC,-0.040000,0.202247,0.023876,0.200843,0.573034
53355.000000,CC,-0.040000,0.200000,0.026389,0.190278,0.583333
54355.000000,CC,-0.040000,0.202186,0.027322,0.178962,0.591530
55355.000000,CC,-0.040000,0.198649,0.027027,0.185135,0.589189
56355.000000,CC,-0.040000,0.209524,0.019048,0.182313,0.589116
57355.000000,CC,-0.040000,0.202997,0.016349,0.185286,0.595368
58355.000000,CC,-0.040000,0.207547,0.014825,0.179245,0.598383
59355.000000,CC,-0.040000,0.198126,0.020080,0.172691,0.609103
60355.000000,CC,-0.040000,0.197861,0.018717,0.180481,0.602941
61355.000000,CC,-0.040000,0.196026,0.022517,0.181457,0.600000
62355.000000,CC,-0.040000,0.194226,0.027559,0.181102,0.597113
63355.000000,CC,-0.040000,0.196615,0.028646,0.174479,0.600260
64355.000000,CC,-0.040000,0.193971,0.023591,0.188729,0.593709
65355.000000,CC,-0.040000,0.187817,0.022843,0.181472,0.607868
66355.000000,CC,-0.040000,0.194872,0.023077,0.183333,0.598718
67355.000000,CC,-0.040000,0.198163,0.027559,0.177165,0.597113
68355.000000,CC,-0.040000,0.204663,0.022021,0.178756,0.594560
69355.000000,CC,-0.040000,0.208333,0.016927,0.182292,0.592448
70355.000000,CC,-0.040000,0.204456,0.018349,0.183486,0.593709
