frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
7618,38090,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.999448,0.999336,1.036907,0.911681,0.999424,-9,0,43,-40,-4,1581,1275,1477,1174,1506
7818,39090,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.005565,0.988876,1.018132,0.972579,1.005599,11,-21,-48,103,8,1567,1478,1590,1484,1556
8018,40090,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.016602,0.967480,0.998858,0.998150,1.015024,20,-40,-33,47,20,1577,1492,1522,1392,1434
8218,41090,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.021434,0.950131,1.002209,1.001365,1.023192,19,-40,3,3,19,1123,913,1128,1235,1236
8418,42090,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.998292,0.933693,1.017345,1.000716,1.002964,-44,-39,44,0,-44,941,1067,1269,1167,1457
8618,43090,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.001618,0.939227,1.019560,1.000000,0.996212,-7,-41,43,1,-4,388,313,179,179,562
8818,44090,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.007843,0.967470,1.016102,0.986369,1.005217,12,102,-54,-21,10,1555,1430,1571,1384,1495
9018,45090,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.014908,0.996662,1.004101,0.966377,1.015435,20,49,-30,-40,20,1447,1268,1477,1495,1584
9218,46090,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.024257,0.998748,0.998094,0.943537,1.023285,19,7,-6,-40,21,1419,1368,1344,1240,1359
9418,47090,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.996898,1.000000,1.014096,0.927798,0.998438,-47,-1,42,-40,-45,737,907,1047,878,1050
9618,48090,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.999439,1.000000,1.045304,0.901926,1.001705,-6,1,43,-40,-7,1554,1405,1580,1483,1530
9818,49090,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.004598,0.986361,1.011765,0.967801,1.005039,13,-21,-51,115,9,1510,1383,1470,1416,1556
10018,50090,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.010120,0.962604,0.998986,0.995062,1.012037,20,-40,-30,52,20,857,492,756,580,850
10218,51090,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.026388,0.946186,1.000553,1.000000,1.028233,19,-40,-2,3,22,1589,1461,1580,1478,1541
10418,52090,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.996357,0.931357,1.020997,1.000702,1.003358,-46,-39,42,0,-45,868,1052,1294,1194,1259
10618,53090,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999438,0.903607,1.046832,1.000000,1.000000,-4,-41,43,0,-5,1549,1461,1585,1487,1513
10818,54090,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.007275,0.971496,1.012813,0.988152,1.006399,9,110,-57,-21,10,1557,1454,1565,1458,1489
11018,55090,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.017099,0.998098,0.997698,0.965068,1.014213,21,47,-29,-39,20,1583,1347,1508,1459,1529
11218,56090,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.018012,1.000000,1.000624,0.944591,1.021011,20,5,1,-41,20,1269,1173,1372,1286,1293
11418,57090,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.998881,1.000628,1.017182,0.928837,0.996285,-48,1,44,-40,-50,1558,1363,1516,1386,1385
11618,58090,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.998235,1.000000,1.038931,0.908685,0.993469,-1,0,41,-40,-4,1470,1372,1491,1336,1148
11818,59090,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.005580,0.988095,1.010315,0.972015,1.004035,11,-21,-57,106,10,1562,1450,1515,1378,1505
12018,60090,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.013841,0.967454,1.001145,0.999381,1.014118,20,-40,-26,46,20,1504,1337,1517,1385,1470
12218,61090,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.012543,0.951082,1.000000,1.000945,1.018433,18,-40,-3,2,19,647,833,1084,828,1072
12418,62090,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.928795,1.018991,1.000683,0.999419,-43,-40,42,0,-46,1473,1371,1455,1235,1490
12618,63090,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.996837,0.907051,1.036621,0.998793,0.998768,-4,-40,44,0,-4,1351,1330,1463,1427,1394
12818,64090,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.001736,0.974667,1.010198,0.987261,1.004142,10,109,-51,-20,9,1498,1349,1437,1340,1460
13018,65090,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.014393,0.997525,1.002869,0.963818,1.010296,20,41,-28,-40,22,1507,1386,1513,1373,1324
13218,66090,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.020873,1.001622,1.000000,0.940769,1.022425,22,6,-4,-40,18,824,1003,1338,1357,1197
13418,67090,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.001688,1.000000,1.020327,0.921392,1.001231,-44,-1,43,-40,-46,1547,1431,1541,1322,1395
13618,68090,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000558,1.000000,1.045279,0.900718,0.999421,-6,0,43,-40,-4,1562,1442,1581,1442,1497
13818,69090,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.005164,0.986891,1.018307,0.968959,1.003008,10,-21,-47,112,9,1513,1372,1518,1413,1432
14018,70090,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.003580,0.963173,0.998579,0.995377,1.018437,20,-40,-36,45,21,608,829,1177,1068,1126
