frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
73,365,22.902088,23.455206,22.375732,24.098455,24.16127,22.143745,22.161104
273,1365,24.630568,24.994051,23.318487,25.075415,22.808279,23.72517,23.092402
473,2365,24.544329,25.065193,23.368542,25.100674,22.814676,23.426456,23.111164
673,3365,24.546787,25.427172,23.467623,24.709509,22.778692,23.347286,23.21841
873,4365,24.35439,25.20453,23.557304,24.292547,22.543667,23.183697,23.178156
1073,5365,23.313047,25.196224,23.541376,24.3734,22.773075,23.106157,23.030506
1273,6365,23.327219,25.228447,23.645456,24.4099,22.89072,23.271858,23.066404
1473,7365,23.368517,25.33094,23.69473,24.380123,23.018852,23.504692,23.51586
1673,8365,23.40904,25.341131,23.68497,24.394987,23.073505,24.051167,23.625309
1873,9365,23.41218,25.359373,23.667986,24.40788,22.776615,24.329504,23.62967
2073,10365,23.382765,25.659569,23.656555,24.427387,22.622353,24.332222,23.63471
2273,11365,23.248262,25.876398,23.656736,24.270105,22.794584,24.427528,23.643288
2473,12365,23.280457,24.608694,23.593475,23.887194,22.327837,24.231514,23.679386
2673,13365,23.28042,23.949818,23.665455,23.400366,22.602697,24.266205,23.581818
2873,14365,24.039957,23.237585,23.306211,22.904835,22.76248,24.21553,23.25539
3073,15365,22.574743,21.88231,23.891996,22.495619,22.865833,22.225035,24.199577
3273,16365,22.055952,21.632122,23.812666,22.44218,23.068674,22.721687,29.095612
3473,17365,22.259869,22.97404,24.063602,23.223139,23.2612,22.953802,27.523096
3673,18365,22.425837,22.851261,24.322163,23.50559,23.33338,23.01837,25.647308
3873,19365,22.540302,22.770296,24.309772,23.688404,23.378721,22.9991,26.414684
4073,20365,22.561508,22.930119,24.363266,23.765196,23.395105,22.906199,26.292961
4273,21365,22.524368,23.307028,24.398901,23.78927,23.398203,22.848759,29.09473
4473,22365,22.654837,28.21935,24.36403,23.805862,23.447886,22.728918,29.110285
4673,23365,22.877995,28.388674,24.212292,23.721054,23.346588,22.552464,29.145594
4873,24365,22.96755,28.534,23.826845,23.823345,23.273914,22.369116,29.075626
5073,25365,22.744774,28.937855,23.418066,24.026619,23.065939,22.300598,29.624363
5273,26365,22.615335,24.539642,23.5168,24.15691,23.143991,22.294626,30.13481
5473,27365,22.89743,24.370535,23.672066,24.001467,23.328156,22.308157,30.539581
5673,28365,23.14251,24.348236,23.690542,23.84901,23.501928,22.396992,30.706263
5873,29365,23.36756,24.338923,23.620272,23.726477,23.529188,22.35994,30.699429
6073,30365,23.234085,24.339558,23.568192,23.566158,23.371592,28.638815,30.695257
6273,31365,22.883396,24.278286,23.05594,23.03703,23.008038,28.507446,30.66087
6473,32365,22.502804,24.01967,21.791973,22.521059,22.212013,28.309868,30.756325
6673,33365,21.808355,23.728504,21.967232,22.058214,22.0324,28.009369,30.633036
6873,34365,41.7156,23.225054,22.207552,21.990396,22.02477,28.808136,31.949255
7073,35365,44.758457,23.310627,21.596594,21.661713,21.436325,28.830788,31.224289
7273,36365,46.067398,23.735132,21.68456,22.89567,21.587482,29.406717,31.041954
7473,37365,46.806686,28.898218,22.113287,24.265198,22.032255,29.617256,31.523174
7673,38365,24.922867,28.253422,22.338087,24.48568,22.14961,29.556364,31.381613
7873,39365,24.958826,28.136457,22.247358,24.586765,22.156595,29.516048,31.057823
8073,40365,24.95175,28.65734,24.602568,24.674582,22.169039,29.450777,30.93193
8273,41365,25.079065,28.742054,25.233862,24.751686,22.198708,29.364655,31.063925
8473,42365,24.995806,28.985186,25.440744,24.874777,22.225834,29.281939,31.46619
8673,43365,25.049469,29.111717,27.48132,24.99068,22.254826,29.469576,31.914898
8873,44365,24.879795,28.817236,27.419378,24.988375,22.39796,29.065565,32.390255
9073,45365,24.915676,28.656935,27.25436,25.012255,22.526793,24.561039,33.402084
9273,46365,25.25925,28.2021,27.183073,25.090254,22.152777,24.333565,34.280033
9473,47365,25.824759,28.330183,27.214687,25.092606,22.180813,24.651268,34.85457
9673,48365,26.000065,28.880112,27.245955,25.18867,22.180895,24.64486,34.98702
9873,49365,25.930481,28.399992,27.30107,25.342918,22.18054,24.641973,34.992508
10073,50365,25.581808,27.519829,27.470428,25.515234,22.180832,24.63571,34.992508
10273,51365,25.419037,26.281769,27.582758,25.539574,22.208483,24.594507,34.99178
10473,52365,25.303366,25.3503,27.610365,25.131142,22.337765,27.784323,34.87516
10673,53365,33.83984,24.967686,27.25343,24.545961,22.155539,27.10188,35.662216
10873,54365,33.820786,24.468046,27.410603,24.148954,21.946638,26.815895,35.424152
11073,55365,34.23795,29.9177,27.835554,23.476412,21.74327,26.590315,39.117844
11273,56365,34.6177,32.095615,28.247053,23.763853,22.237839,26.869127,32.10043
11473,57365,35.023396,33.12929,28.563837,24.310703,22.82722,27.524828,32.78993
11673,58365,35.25463,33.805073,29.080902,24.52759,23.90972,27.683594,33.18742
11873,59365,26.287785,34.11105,29.476145,24.569159,23.924105,27.709175,33.475964
12073,60365,26.341875,34.14023,29.679163,24.643469,23.98555,27.727026,33.624462
12273,61365,26.407747,34.148968,29.85297,24.737343,23.99837,27.736702,33.797
12473,62365,26.46744,34.192516,30.00158,24.810719,24.011362,28.015661,33.928333
12673,63365,26.739697,34.197,29.219917,25.088911,24.17137,27.785076,33.900993
12873,64365,27.027248,34.73336,27.977116,25.457352,24.24213,27.708633,34.14019
13073,65365,27.094584,34.769386,27.10781,25.784176,24.494965,27.750376,34.277588
13273,66365,27.952694,34.365963,27.254818,26.117195,24.632107,27.859367,34.43758
13473,67365,28.466122,34.397243,27.32854,26.127886,24.901665,22.49119,35.945675
13673,68365,28.283485,34.24663,27.527246,26.127886,25.060528,22.490814,35.971508
13873,69365,27.87959,34.357464,27.59283,26.055239,25.223663,22.616488,35.971508
14073,70365,27.716618,34.47064,28.01062,25.755028,25.513683,22.817308,35.971508
