x,y,radius,charge,species,electrons
-200.000,-119.584,2.500,-0.0000,DMC,1
-195.142,-118.400,2.500,-0.0000,DMC,1
-190.438,-116.705,2.500,-0.0000,DMC,1
-185.715,-115.066,2.500,-0.0000,DMC,1
-180.480,-114.615,2.500,-0.0000,DMC,1
-194.653,-100.626,2.500,-0.0000,EC,1
-190.255,-103.004,2.500,-0.0000,EC,1
-177.008,-109.975,2.500,-0.0000,DMC,1
-181.127,-107.095,2.500,-0.0000,DMC,1
-185.693,-105.054,2.500,-0.0000,DMC,1
-176.024,-101.687,2.500,-0.0000,DMC,1
-170.670,-120.007,2.500,-0.0000,EC,1
-170.209,-117.221,0.760,1.0000,LithiumIon,0
-173.562,-112.877,2.000,-1.0000,ElectrolyteAnion,1
-169.399,-114.584,2.500,-0.0000,EC,1
-166.527,-118.196,2.000,-1.0000,ElectrolyteAnion,1
-162.963,-115.449,2.500,-0.0000,EC,1
-160.893,-120.000,2.500,-0.0000,DMC,1
-155.895,-119.851,2.500,-0.0000,DMC,1
-164.899,-102.608,2.500,-0.0000,DMC,1
-159.695,-102.964,2.500,-0.0000,EC,1
-155.401,-100.404,2.500,-0.0000,EC,1
-141.654,-112.614,2.500,-0.0000,EC,1
-135.945,-114.721,2.500,-0.0000,DMC,1
-128.490,-117.290,2.500,-0.0000,EC,1
-125.770,-118.074,0.760,1.0000,LithiumIon,0
-144.738,-108.678,2.500,-0.0000,EC,1
-146.764,-104.107,2.500,-0.0000,EC,1
-140.785,-101.723,2.500,-0.0000,DMC,1
-131.764,-103.686,2.500,-0.0000,EC,1
-127.336,-106.009,2.500,-0.0000,EC,1
-127.851,-100.544,2.500,-0.0000,EC,1
-122.968,-118.636,2.500,-0.0000,EC,1
-123.010,-114.054,2.000,-1.0000,ElectrolyteAnion,1
-101.158,-119.906,2.500,-0.0000,DMC,1
-110.946,-116.999,2.500,-0.0000,EC,1
-107.561,-114.030,2.000,-1.0000,ElectrolyteAnion,1
-106.129,-118.337,2.500,-0.0000,EC,1
-104.314,-116.111,0.760,1.0000,LithiumIon,0
-103.057,-113.522,2.500,-0.0000,EC,1
-123.888,-109.629,2.500,-0.0000,EC,1
-118.974,-111.888,2.500,-0.0000,EC,1
-112.583,-106.432,2.500,-0.0000,EC,1
-123.342,-103.004,2.500,-0.0000,EC,1
-120.414,-102.828,0.760,1.0000,LithiumIon,0
-117.550,-102.595,2.500,-0.0000,EC,1
-113.099,-101.961,2.000,-1.0000,ElectrolyteAnion,1
-111.099,-111.206,2.500,-0.0000,EC,1
-106.232,-109.663,2.500,-0.0000,EC,1
-110.470,-102.536,0.760,1.0000,LithiumIon,0
-96.156,-120.000,2.500,-0.0000,DMC,1
-88.429,-119.404,2.500,-0.0000,EC,1
-98.058,-113.443,2.500,-0.0000,DMC,1
-93.508,-115.755,2.500,-0.0000,DMC,1
-85.133,-115.644,2.500,-0.0000,EC,1
-80.156,-116.121,2.500,-0.0000,EC,1
-75.158,-115.973,2.500,-0.0000,EC,1
-94.862,-109.600,2.500,-0.0000,DMC,1
-90.311,-107.533,2.500,-0.0000,DMC,1
-97.701,-105.484,2.500,-0.0000,DMC,1
-89.954,-102.095,2.500,-0.0000,EC,1
-84.799,-109.954,2.500,-0.0000,DMC,1
-85.950,-105.088,2.500,-0.0000,EC,1
-83.312,-103.814,0.760,1.0000,LithiumIon,0
-81.064,-102.327,2.500,-0.0000,EC,1
-76.797,-100.905,2.000,-1.0000,ElectrolyteAnion,1
-61.922,-120.001,2.500,-0.0000,EC,1
-58.035,-116.857,2.500,-0.0000,EC,1
-54.591,-113.231,2.500,-0.0000,DMC,1
-72.221,-111.927,2.500,-0.0000,EC,1
-67.616,-109.980,2.500,-0.0000,EC,1
-64.401,-106.746,2.000,-1.0000,ElectrolyteAnion,1
-68.767,-105.016,2.500,-0.0000,EC,1
-71.885,-100.539,2.500,-0.0000,DMC,1
-66.352,-103.457,0.760,1.0000,LithiumIon,0
-63.772,-102.274,2.500,-0.0000,EC,1
-61.143,-109.868,2.500,-0.0000,DMC,1
-51.505,-108.012,2.500,-0.0000,DMC,1
-58.349,-105.722,2.500,-0.0000,DMC,1
-56.043,-101.285,2.500,-0.0000,DMC,1
-51.072,-100.744,2.500,-0.0000,DMC,1
-42.832,-119.249,2.500,-0.0000,DMC,1
-40.230,-114.979,2.500,-0.0000,DMC,1
-31.192,-116.928,2.500,-0.0000,DMC,1
-48.359,-111.898,2.500,-0.0000,DMC,1
-37.607,-110.004,2.500,-0.0000,DMC,1
-46.826,-106.055,2.500,-0.0000,EC,1
-42.283,-103.967,2.500,-0.0000,EC,1
-37.595,-102.247,2.500,-0.0000,EC,1
-29.841,-112.113,2.500,-0.0000,DMC,1
-28.471,-107.293,2.500,-0.0000,DMC,1
-34.821,-101.870,0.760,1.0000,LithiumIon,0
-32.046,-101.482,2.500,-0.0000,EC,1
-24.058,-120.000,2.500,-0.0000,DMC,1
-18.890,-117.544,2.500,-0.0000,DMC,1
-23.235,-115.068,2.500,-0.0000,DMC,1
-16.902,-112.956,2.500,-0.0000,EC,1
-11.935,-119.826,2.500,-0.0000,DMC,1
-6.929,-120.000,2.500,-0.0000,DMC,1
-9.286,-115.578,2.500,-0.0000,DMC,1
-14.289,-108.693,2.500,-0.0000,DMC,1
-19.709,-103.982,2.500,-0.0000,EC,1
-6.607,-111.356,2.500,-0.0000,DMC,1
-2.971,-107.924,2.500,-0.0000,DMC,1
-10.381,-100.433,2.500,-0.0000,DMC,1
-199.273,-98.714,2.500,-0.0000,DMC,1
-194.386,-91.956,2.500,-0.0000,DMC,1
-198.896,-89.797,2.500,-0.0000,DMC,1
-176.412,-93.939,2.500,-0.0000,EC,1
-184.424,-88.003,2.500,-0.0000,EC,1
-180.632,-91.261,2.500,-0.0000,EC,1
-194.530,-85.756,2.500,-0.0000,DMC,1
-188.323,-84.875,2.500,-0.0000,EC,1
-191.943,-81.427,2.500,-0.0000,EC,1
-195.038,-77.501,2.500,-0.0000,DMC,1
-171.571,-95.190,2.500,-0.0000,EC,1
-167.762,-98.509,2.500,-0.0000,EC,1
-166.832,-93.596,2.500,-0.0000,EC,1
-164.164,-89.973,2.000,-1.0000,ElectrolyteAnion,1
-158.277,-94.012,2.500,-0.0000,EC,1
-153.298,-98.498,0.760,1.0000,LithiumIon,0
-151.337,-96.512,2.500,-0.0000,EC,1
-159.726,-89.228,2.500,-0.0000,EC,1
-152.200,-92.097,2.000,-1.0000,ElectrolyteAnion,1
-171.006,-83.331,2.500,-0.0000,EC,1
-167.226,-86.615,2.500,-0.0000,EC,1
-165.272,-81.264,2.500,-0.0000,EC,1
-172.652,-78.609,2.500,-0.0000,DMC,1
-160.330,-86.496,0.760,1.0000,LithiumIon,0
-160.967,-83.806,2.500,-0.0000,EC,1
-150.967,-76.493,2.500,-0.0000,EC,1
-196.077,-71.556,2.500,-0.0000,DMC,1
-199.229,-67.674,2.500,-0.0000,DMC,1
-200.000,-62.734,2.500,-0.0000,DMC,1
-192.134,-65.857,2.500,-0.0000,DMC,1
-186.732,-64.253,2.500,-0.0000,DMC,1
-195.084,-61.820,2.500,-0.0000,DMC,1
-199.157,-57.806,2.500,-0.0000,DMC,1
-190.217,-60.669,2.500,-0.0000,DMC,1
-193.668,-57.024,2.500,-0.0000,DMC,1
-195.635,-52.427,2.500,-0.0000,EC,1
-165.141,-62.947,2.500,-0.0000,EC,1
-156.636,-71.493,2.500,-0.0000,EC,1
-152.187,-72.161,2.000,-1.0000,ElectrolyteAnion,1
