phase,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
pulse,36900.0,0.020513,-0.012739,27,-13
pulse,37000.0,0.020989,-0.020990,28,-13
pulse,37100.0,-0.008696,-0.021978,27,-13
pulse,37200.0,0.009967,-0.022913,25,-13
pulse,37300.0,0.018898,-0.023988,27,-14
pulse,37400.0,0.018576,-0.017991,28,-13
pulse,37500.0,0.015552,-0.018237,27,-13
pulse,37600.0,0.009302,-0.018018,26,-15
pulse,37700.0,0.009464,-0.027314,26,-15
pulse,37800.0,0.009434,-0.018100,27,-12
pulse,37900.0,0.024806,-0.014970,28,-11
pulse,38000.0,0.012384,-0.017964,26,-12
pulse,38100.0,0.006231,-0.023952,26,-14
pulse,38200.0,0.012579,-0.020990,27,-14
pulse,38300.0,0.010135,-0.020478,27,-13
pulse,38400.0,0.012658,-0.022047,27,-14
pulse,38500.0,0.012658,-0.025118,27,-14
pulse,38600.0,0.012461,-0.012598,26,-13
pulse,38700.0,0.012422,-0.017964,26,-13
pulse,38800.0,0.015361,-0.022047,27,-14
pulse,38900.0,0.015504,-0.027027,27,-15
pulse,39000.0,0.015504,-0.018018,28,-12
pulse,39100.0,0.012658,-0.018957,28,-12
pulse,39200.0,0.018692,-0.025316,28,-14
pulse,39300.0,0.015949,-0.012066,29,-14
pulse,39400.0,0.015823,-0.031546,29,-16
pulse,39500.0,0.015625,-0.023916,29,-14
pulse,39600.0,0.015625,-0.015480,29,-12
pulse,39700.0,0.014970,-0.017937,28,-12
pulse,39800.0,0.009375,-0.023916,28,-14
pulse,39900.0,0.016026,-0.018838,29,-12
pulse,40000.0,0.018662,-0.007936,29,-13
pulse,40100.0,0.015314,-0.015083,29,-13
pulse,40200.0,0.015106,-0.018072,29,-14
pulse,40300.0,0.012327,-0.019048,28,-15
pulse,40400.0,0.014815,-0.017241,28,-15
pulse,40500.0,0.012500,-0.015175,29,-14
pulse,40600.0,0.015625,-0.018663,30,-17
pulse,40700.0,0.012599,-0.024169,29,-18
pulse,40800.0,0.009390,-0.024133,29,-18
pulse,40900.0,0.015674,-0.015152,29,-17
pulse,41000.0,0.015625,-0.021148,29,-17
pulse,41100.0,0.015528,-0.024133,29,-18
pulse,41200.0,0.021053,-0.024169,29,-18
pulse,41300.0,0.012539,-0.024206,29,-18
pulse,41400.0,0.015674,-0.021148,29,-17
pulse,41500.0,0.015674,-0.015129,29,-16
pulse,41600.0,0.012539,-0.018127,29,-16
pulse,41700.0,0.015748,-0.021180,29,-17
pulse,41800.0,0.018809,-0.022047,29,-18
pulse,41900.0,0.009449,-0.024883,28,-18
pulse,42000.0,0.012579,-0.021180,29,-17
pulse,42100.0,0.012678,-0.021572,29,-17
pulse,42200.0,0.017991,-0.018721,29,-16
pulse,42300.0,0.018045,-0.021148,29,-17
pulse,42400.0,0.018045,-0.021212,29,-18
pulse,42500.0,0.018405,-0.024206,29,-18
pulse,42600.0,0.015337,-0.018154,29,-16
pulse,42700.0,0.021021,-0.018237,29,-17
pulse,42800.0,0.020989,-0.021212,29,-18
pulse,42900.0,0.020989,-0.024768,29,-18
pulse,43000.0,0.015456,-0.021180,29,-17
pulse,43100.0,0.014992,-0.021841,29,-17
pulse,43200.0,0.018127,-0.018182,29,-16
pulse,43300.0,0.019262,-0.063694,29,-18
pulse,43400.0,0.017991,-0.018321,28,-18
pulse,43500.0,0.007663,-0.029412,28,-17
pulse,43600.0,0.015699,-0.008889,30,-17
pulse,43700.0,0.015408,-0.012121,30,-17
pulse,43800.0,0.015152,-0.018182,30,-17
pulse,43900.0,0.018045,-0.021440,29,-17
