x,y,radius,charge,species,electrons
-200.036,-120.002,2.500,-0.0000,DMC,1
-195.040,-120.002,2.500,-0.0000,EC,1
-192.067,-120.000,0.760,1.0000,LithiumIon,0
-189.480,-120.000,2.500,-0.0000,EC,1
-198.072,-115.400,2.500,-0.0000,DMC,1
-192.260,-115.844,2.500,-0.0000,EC,1
-193.679,-113.355,0.760,1.0000,LithiumIon,0
-184.490,-120.001,2.500,-0.0000,EC,1
-181.698,-119.918,0.760,1.0000,LithiumIon,0
-178.945,-120.001,2.500,-0.0000,EC,1
-187.408,-112.796,2.500,-0.0000,DMC,1
-182.791,-114.809,2.500,-0.0000,DMC,1
-200.005,-110.789,2.500,-0.0000,DMC,1
-195.007,-110.904,2.500,-0.0000,EC,1
-190.065,-108.461,2.500,-0.0000,DMC,1
-200.003,-105.792,2.500,-0.0000,EC,1
-200.003,-102.900,0.760,1.0000,LithiumIon,0
-195.934,-102.887,2.500,-0.0000,EC,1
-193.116,-103.012,0.760,1.0000,LithiumIon,0
-190.302,-103.108,2.500,-0.0000,EC,1
-183.375,-109.846,2.500,-0.0000,EC,1
-181.963,-107.430,0.760,1.0000,LithiumIon,0
-185.943,-105.555,2.500,-0.0000,DMC,1
-184.612,-100.720,2.500,-0.0000,DMC,1
-180.695,-104.868,2.500,-0.0000,EC,1
-178.055,-100.624,2.500,-0.0000,DMC,1
-172.772,-120.000,2.500,-0.0000,EC,1
-169.923,-119.918,0.760,1.0000,LithiumIon,0
-167.093,-120.000,2.500,-0.0000,EC,1
-159.674,-119.978,2.500,-0.0000,EC,1
-156.992,-120.129,0.760,1.0000,LithiumIon,0
-153.670,-120.120,0.760,1.0000,LithiumIon,0
-151.061,-119.943,2.500,-0.0000,EC,1
-160.600,-114.160,2.500,-0.0000,DMC,1
-155.440,-118.160,2.000,-1.0000,ElectrolyteAnion,1
-155.584,-113.663,2.500,-0.0000,EC,1
-150.577,-113.691,2.500,-0.0000,DMC,1
-170.620,-110.031,2.500,-0.0000,DMC,1
-166.559,-107.119,2.500,-0.0000,EC,1
-163.983,-108.252,0.760,1.0000,LithiumIon,0
-172.441,-105.204,2.500,-0.0000,DMC,1
-166.374,-102.627,2.000,-1.0000,ElectrolyteAnion,1
-166.420,-100.126,0.760,1.0000,LithiumIon,0
-164.117,-101.314,0.760,1.0000,LithiumIon,0
-161.368,-109.223,2.500,-0.0000,EC,1
-154.723,-111.087,0.760,1.0000,LithiumIon,0
-154.648,-108.198,2.500,-0.0000,EC,1
-158.456,-105.800,2.000,-1.0000,ElectrolyteAnion,1
-161.729,-102.623,2.500,-0.0000,EC,1
