x,y,radius,charge,species,electrons
-200.005,-120.000,2.500,-0.0000,DMC,1
-195.006,-120.014,2.500,-0.0000,EC,1
-192.236,-119.993,0.760,1.0000,LithiumIon,0
-189.410,-120.002,2.500,-0.0000,EC,1
-197.493,-115.677,2.500,-0.0000,DMC,1
-192.213,-115.863,2.500,-0.0000,EC,1
-193.639,-113.426,0.760,1.0000,LithiumIon,0
-184.318,-120.001,2.500,-0.0000,EC,1
-181.481,-119.884,0.760,1.0000,LithiumIon,0
-178.664,-120.001,2.500,-0.0000,EC,1
-200.014,-111.361,2.500,-0.0000,DMC,1
-195.030,-110.992,2.500,-0.0000,EC,1
-200.008,-106.371,2.500,-0.0000,EC,1
-190.298,-109.376,2.500,-0.0000,DMC,1
-199.998,-103.527,0.760,1.0000,LithiumIon,0
-195.902,-103.517,2.500,-0.0000,EC,1
-199.999,-100.648,2.500,-0.0000,EC,1
-193.190,-102.854,0.760,1.0000,LithiumIon,0
-190.544,-102.085,2.500,-0.0000,EC,1
-186.277,-112.348,2.500,-0.0000,DMC,1
-182.380,-109.222,2.500,-0.0000,EC,1
-179.628,-109.630,0.760,1.0000,LithiumIon,0
-176.855,-110.233,2.500,-0.0000,EC,1
-186.397,-106.249,2.500,-0.0000,DMC,1
-181.704,-104.268,2.500,-0.0000,DMC,1
-185.636,-101.180,2.500,-0.0000,DMC,1
-176.666,-105.236,2.500,-0.0000,DMC,1
-178.507,-100.402,2.500,-0.0000,DMC,1
-172.623,-120.000,2.500,-0.0000,EC,1
-169.786,-119.967,0.760,1.0000,LithiumIon,0
-166.972,-120.003,2.500,-0.0000,EC,1
-174.980,-114.866,2.500,-0.0000,DMC,1
-170.542,-112.566,2.500,-0.0000,EC,1
-163.924,-116.040,2.500,-0.0000,DMC,1
-160.842,-119.977,2.500,-0.0000,EC,1
-158.205,-120.122,0.760,1.0000,LithiumIon,0
-154.729,-120.146,0.760,1.0000,LithiumIon,0
-152.343,-119.998,2.500,-0.0000,EC,1
-156.647,-118.320,2.000,-1.0000,ElectrolyteAnion,1
-157.408,-113.888,2.500,-0.0000,EC,1
-154.761,-113.132,0.760,1.0000,LithiumIon,0
-171.278,-109.854,0.760,1.0000,LithiumIon,0
-171.960,-107.109,2.500,-0.0000,EC,1
-166.122,-111.723,2.000,-1.0000,ElectrolyteAnion,1
-165.045,-107.357,2.500,-0.0000,EC,1
-172.713,-102.170,2.500,-0.0000,DMC,1
-168.447,-104.300,2.000,-1.0000,ElectrolyteAnion,1
-165.802,-104.625,0.760,1.0000,LithiumIon,0
-167.201,-102.162,0.760,1.0000,LithiumIon,0
-164.516,-102.251,2.000,-1.0000,ElectrolyteAnion,1
-161.648,-111.241,2.500,-0.0000,DMC,1
-152.034,-112.426,2.500,-0.0000,EC,1
-159.656,-103.193,2.500,-0.0000,EC,1
-156.821,-103.029,0.760,1.0000,LithiumIon,0
-153.971,-103.040,2.500,-0.0000,EC,1
-146.113,-120.012,2.500,-0.0000,EC,1
-139.598,-120.006,2.500,-0.0000,DMC,1
-145.140,-117.600,0.760,1.0000,LithiumIon,0
-146.811,-115.553,2.000,-1.0000,ElectrolyteAnion,1
-144.567,-114.800,0.760,1.0000,LithiumIon,0
-142.840,-116.463,2.000,-1.0000,ElectrolyteAnion,1
-140.671,-117.033,0.760,1.0000,LithiumIon,0
-138.471,-115.089,2.500,-0.0000,DMC,1
-133.728,-120.001,2.500,-0.0000,EC,1
-130.896,-119.886,0.760,1.0000,LithiumIon,0
-128.091,-120.004,2.500,-0.0000,EC,1
-133.482,-114.758,2.500,-0.0000,DMC,1
-125.328,-116.454,2.000,-1.0000,ElectrolyteAnion,1
-148.904,-108.532,2.500,-0.0000,DMC,1
-143.635,-111.838,2.500,-0.0000,DMC,1
-148.997,-103.533,2.500,-0.0000,EC,1
-144.616,-105.941,2.500,-0.0000,DMC,1
-133.282,-109.400,2.500,-0.0000,DMC,1
-133.794,-106.386,0.760,1.0000,LithiumIon,0
-136.719,-105.300,2.500,-0.0000,DMC,1
-131.937,-104.848,2.000,-1.0000,ElectrolyteAnion,1
-133.473,-100.617,2.500,-0.0000,DMC,1
-126.569,-103.780,0.760,1.0000,LithiumIon,0
-128.619,-101.812,2.500,-0.0000,EC,1
-122.565,-120.004,2.500,-0.0000,EC,1
-119.764,-119.995,0.760,1.0000,LithiumIon,0
-116.946,-119.968,2.500,-0.0000,EC,1
-123.852,-114.269,0.760,1.0000,LithiumIon,0
-120.984,-115.253,2.500,-0.0000,EC,1
-116.743,-112.607,2.500,-0.0000,DMC,1
-111.948,-120.002,2.500,-0.0000,DMC,1
-103.382,-120.003,2.500,-0.0000,EC,1
-108.054,-116.867,2.500,-0.0000,EC,1
-111.841,-113.602,2.500,-0.0000,EC,1
-105.767,-118.558,0.760,1.0000,LithiumIon,0
-101.317,-113.777,2.500,-0.0000,EC,1
-124.479,-110.748,2.500,-0.0000,DMC,1
-124.547,-105.752,2.500,-0.0000,EC,1
-108.530,-106.493,2.500,-0.0000,EC,1
-105.427,-102.574,2.500,-0.0000,EC,1
-96.929,-120.000,2.500,-0.0000,EC,1
-94.082,-119.966,0.760,1.0000,LithiumIon,0
-91.245,-120.000,2.500,-0.0000,EC,1
-84.845,-120.006,2.500,-0.0000,EC,1
-79.892,-119.251,2.500,-0.0000,EC,1
-77.330,-120.087,0.760,1.0000,LithiumIon,0
-75.336,-118.801,2.000,-1.0000,ElectrolyteAnion,1
-83.816,-117.364,0.760,1.0000,LithiumIon,0
-82.442,-114.942,2.500,-0.0000,EC,1
-77.443,-114.825,2.500,-0.0000,EC,1
-98.657,-109.544,2.500,-0.0000,EC,1
-97.806,-106.831,0.760,1.0000,LithiumIon,0
-92.694,-110.315,2.500,-0.0000,DMC,1
-96.989,-104.170,2.500,-0.0000,EC,1
-99.256,-100.285,2.000,-1.0000,ElectrolyteAnion,1
-81.586,-110.016,2.500,-0.0000,EC,1
-76.350,-105.124,2.500,-0.0000,DMC,1
-78.711,-100.528,2.500,-0.0000,DMC,1
-71.000,-120.000,2.500,-0.0000,EC,1
-68.156,-119.968,0.760,1.0000,LithiumIon,0
-65.283,-120.000,2.500,-0.0000,EC,1
-59.715,-120.000,2.500,-0.0000,EC,1
-56.954,-119.935,0.760,1.0000,LithiumIon,0
-54.146,-120.001,2.500,-0.0000,EC,1
-55.539,-113.085,2.500,-0.0000,DMC,1
-69.100,-107.982,0.760,1.0000,LithiumIon,0
-71.613,-106.723,2.500,-0.0000,EC,1
-66.468,-109.041,2.500,-0.0000,EC,1
-67.607,-104.670,2.000,-1.0000,ElectrolyteAnion,1
-68.440,-100.250,2.500,-0.0000,EC,1
-63.815,-102.241,2.500,-0.0000,DMC,1
-61.773,-106.863,2.500,-0.0000,DMC,1
-53.271,-110.987,0.760,1.0000,LithiumIon,0
-50.605,-112.131,2.500,-0.0000,DMC,1
-53.560,-108.659,2.000,-1.0000,ElectrolyteAnion,1
-56.923,-105.668,2.500,-0.0000,EC,1
-54.223,-105.025,0.760,1.0000,LithiumIon,0
-51.437,-104.691,2.500,-0.0000,EC,1
-49.150,-120.000,2.500,-0.0000,DMC,1
-44.153,-120.000,2.500,-0.0000,EC,1
-41.354,-119.961,0.760,1.0000,LithiumIon,0
-38.482,-120.002,2.500,-0.0000,EC,1
-32.072,-120.000,2.500,-0.0000,EC,1
-28.990,-120.001,0.760,1.0000,LithiumIon,0
-26.078,-119.991,2.500,-0.0000,EC,1
-35.293,-116.150,2.500,-0.0000,DMC,1
-29.091,-115.982,2.500,-0.0000,EC,1
-27.237,-113.619,0.760,1.0000,LithiumIon,0
-46.526,-103.773,2.500,-0.0000,DMC,1
-41.303,-104.276,2.500,-0.0000,DMC,1
-31.822,-109.511,2.500,-0.0000,EC,1
-36.477,-107.685,2.500,-0.0000,EC,1
-29.145,-110.262,0.760,1.0000,LithiumIon,0
-26.174,-110.372,2.500,-0.0000,EC,1
-19.717,-120.002,2.500,-0.0000,EC,1
-16.982,-119.294,0.760,1.0000,LithiumIon,0
-24.785,-114.652,2.000,-1.0000,ElectrolyteAnion,1
-14.191,-118.659,2.500,-0.0000,EC,1
-7.904,-119.888,2.500,-0.0000,EC,1
-1.439,-120.000,2.500,-0.0000,EC,1
-8.006,-117.002,0.760,1.0000,LithiumIon,0
-8.503,-114.209,2.500,-0.0000,EC,1
-13.572,-107.203,2.500,-0.0000,EC,1
-15.845,-105.518,0.760,1.0000,LithiumIon,0
-18.064,-103.798,2.500,-0.0000,EC,1
-10.051,-109.988,2.000,-1.0000,ElectrolyteAnion,1
-5.661,-109.004,2.500,-0.0000,EC,1
-5.777,-106.181,0.760,1.0000,LithiumIon,0
-5.958,-103.339,2.500,-0.0000,EC,1
-188.890,-97.369,2.500,-0.0000,DMC,1
-200.000,-92.783,2.500,-0.0000,EC,1
-200.003,-89.898,0.760,1.0000,LithiumIon,0
-195.394,-89.035,2.500,-0.0000,EC,1
-192.609,-93.332,2.500,-0.0000,DMC,1
-188.733,-90.180,2.500,-0.0000,EC,1
-183.281,-95.400,2.500,-0.0000,DMC,1
-178.281,-95.348,2.500,-0.0000,DMC,1
-186.087,-90.179,0.760,1.0000,LithiumIon,0
-183.189,-90.401,2.500,-0.0000,EC,1
-178.190,-90.342,2.500,-0.0000,DMC,1
-199.993,-87.003,2.500,-0.0000,EC,1
-195.494,-86.012,0.760,1.0000,LithiumIon,0
-195.426,-82.959,2.500,-0.0000,EC,1
-191.435,-85.974,2.500,-0.0000,EC,1
-191.077,-81.489,2.000,-1.0000,ElectrolyteAnion,1
-200.000,-79.472,2.500,-0.0000,EC,1
-194.057,-78.198,2.000,-1.0000,ElectrolyteAnion,1
-199.951,-76.637,0.760,1.0000,LithiumIon,0
-191.937,-79.240,0.760,1.0000,LithiumIon,0
-188.930,-79.952,0.760,1.0000,LithiumIon,0
-192.233,-76.350,0.760,1.0000,LithiumIon,0
-189.901,-77.614,2.000,-1.0000,ElectrolyteAnion,1
-182.121,-85.516,2.500,-0.0000,DMC,1
-175.961,-85.866,2.500,-0.0000,DMC,1
-186.042,-80.318,2.500,-0.0000,DMC,1
-182.546,-76.655,2.500,-0.0000,EC,1
-179.305,-80.461,2.500,-0.0000,DMC,1
-172.869,-94.547,2.500,-0.0000,DMC,1
-168.392,-99.652,2.500,-0.0000,EC,1
-166.230,-94.398,0.760,1.0000,LithiumIon,0
-164.412,-96.611,2.500,-0.0000,EC,1
-172.290,-89.385,2.500,-0.0000,DMC,1
-168.334,-92.443,2.500,-0.0000,EC,1
-158.958,-98.007,2.500,-0.0000,DMC,1
-150.188,-98.234,2.500,-0.0000,DMC,1
-160.620,-93.286,2.500,-0.0000,DMC,1
-155.639,-87.712,2.500,-0.0000,DMC,1
-174.346,-79.826,2.500,-0.0000,DMC,1
-171.210,-75.932,2.500,-0.0000,EC,1
-166.537,-79.054,2.500,-0.0000,EC,1
-155.529,-82.344,2.000,-1.0000,ElectrolyteAnion,1
-151.032,-82.469,2.500,-0.0000,EC,1
-159.725,-80.725,2.500,-0.0000,EC,1
-160.235,-77.837,0.760,1.0000,LithiumIon,0
-154.492,-77.966,2.500,-0.0000,EC,1
-151.701,-77.658,0.760,1.0000,LithiumIon,0
-200.000,-73.784,2.500,-0.0000,EC,1
-195.662,-69.347,2.500,-0.0000,DMC,1
-192.281,-73.649,2.500,-0.0000,EC,1
-199.998,-66.859,2.500,-0.0000,DMC,1
-200.002,-64.276,0.760,1.0000,LithiumIon,0
-195.663,-64.297,2.500,-0.0000,DMC,1
-190.621,-67.033,2.500,-0.0000,DMC,1
-180.945,-74.291,0.760,1.0000,LithiumIon,0
-179.316,-72.040,2.500,-0.0000,EC,1
-175.193,-73.840,2.000,-1.0000,ElectrolyteAnion,1
-184.169,-67.267,2.500,-0.0000,EC,1
-187.256,-63.335,2.500,-0.0000,EC,1
-179.681,-67.555,2.000,-1.0000,ElectrolyteAnion,1
-175.085,-65.805,2.500,-0.0000,EC,1
-178.058,-65.441,0.760,1.0000,LithiumIon,0
-200.000,-61.745,2.500,-0.0000,DMC,1
-200.001,-56.747,2.500,-0.0000,DMC,1
-195.670,-59.245,2.500,-0.0000,DMC,1
-189.022,-61.119,0.760,1.0000,LithiumIon,0
-190.689,-58.856,2.500,-0.0000,EC,1
-195.671,-54.245,2.500,-0.0000,DMC,1
-200.007,-51.749,2.500,-0.0000,EC,1
-190.956,-52.580,2.500,-0.0000,DMC,1
-175.062,-56.446,2.500,-0.0000,EC,1
-184.348,-51.244,2.500,-0.0000,EC,1
-175.613,-53.667,0.760,1.0000,LithiumIon,0
-176.038,-50.891,2.500,-0.0000,EC,1
-172.484,-70.242,2.500,-0.0000,EC,1
-170.075,-68.765,0.760,1.0000,LithiumIon,0
-168.587,-74.747,0.760,1.0000,LithiumIon,0
-165.938,-73.854,2.500,-0.0000,EC,1
-167.657,-69.696,2.000,-1.0000,ElectrolyteAnion,1
-170.599,-66.126,2.000,-1.0000,ElectrolyteAnion,1
-166.150,-65.456,2.500,-0.0000,EC,1
-164.340,-63.263,0.760,1.0000,LithiumIon,0
-159.569,-74.991,2.500,-0.0000,EC,1
-155.310,-73.541,2.000,-1.0000,ElectrolyteAnion,1
-151.110,-73.153,2.000,-1.0000,ElectrolyteAnion,1
-153.319,-71.715,0.760,1.0000,LithiumIon,0
-154.846,-69.063,2.500,-0.0000,EC,1
-159.911,-66.589,2.500,-0.0000,DMC,1
-151.508,-64.956,2.500,-0.0000,EC,1
-162.716,-60.934,2.500,-0.0000,EC,1
-167.948,-57.978,2.500,-0.0000,DMC,1
-163.030,-55.057,2.500,-0.0000,DMC,1
-166.606,-51.458,2.500,-0.0000,DMC,1
-158.703,-57.952,2.500,-0.0000,EC,1
-153.701,-60.465,2.500,-0.0000,DMC,1
-151.261,-56.101,2.500,-0.0000,DMC,1
-144.799,-97.713,2.500,-0.0000,DMC,1
-139.664,-92.586,2.500,-0.0000,DMC,1
-136.732,-96.809,2.500,-0.0000,DMC,1
-126.332,-95.584,2.500,-0.0000,DMC,1
-132.711,-92.003,2.500,-0.0000,DMC,1
-136.722,-88.045,2.500,-0.0000,DMC,1
-133.538,-88.603,0.760,1.0000,LithiumIon,0
-125.305,-90.669,2.500,-0.0000,EC,1
-146.578,-85.866,2.500,-0.0000,EC,1
-148.841,-84.220,0.760,1.0000,LithiumIon,0
-141.728,-87.077,2.500,-0.0000,EC,1
-148.830,-77.672,2.500,-0.0000,EC,1
