pulse_idx,v_pre,v_post_onset,v_pulse_end,v_relax_end,i_amp,r0_apparent
0,-3.835262e-3,-3.824591e-3,-6.341097e-2,-1.950127e-2,3.000000e-5,3.557187e-1
