t_fs,step,phase,i_applied,v_cell
0.000,0,pre_hold,0.000000e0,-3.700642e-3
250.000,50,pre_hold,0.000000e0,-3.124838e-3
500.000,100,pre_hold,0.000000e0,-3.360441e-3
750.000,150,pre_hold,0.000000e0,-3.872316e-3
1000.000,200,pre_hold,0.000000e0,-3.704324e-3
1250.000,250,pre_hold,0.000000e0,-3.811368e-3
1500.000,300,pre_hold,0.000000e0,-3.843518e-3
1750.000,350,pre_hold,0.000000e0,-3.713556e-3
2000.000,400,pre_hold,0.000000e0,-3.835262e-3
2000.000,400,pre,0.000000e0,-3.835262e-3
2005.000,401,on,3.000000e-5,-3.824591e-3
2250.000,450,on,3.000000e-5,-3.641316e-3
2500.000,500,on,3.000000e-5,-3.795030e-3
2750.000,550,on,3.000000e-5,-3.014563e-3
3000.000,600,on,3.000000e-5,-3.174821e-3
3250.000,650,on,3.000000e-5,-3.634222e-3
3500.000,700,on,3.000000e-5,-3.783362e-3
3750.000,750,on,3.000000e-5,-3.695610e-3
4000.000,800,on,3.000000e-5,-3.605320e-3
4250.000,850,on,3.000000e-5,-3.827720e-3
4500.000,900,on,3.000000e-5,-3.707899e-3
4750.000,950,on,3.000000e-5,-3.854843e-3
5000.000,1000,on,3.000000e-5,-3.855508e-3
5250.000,1050,on,3.000000e-5,-3.095981e-3
5500.000,1100,on,3.000000e-5,-3.731521e-3
5750.000,1150,on,3.000000e-5,-3.923220e-3
6000.000,1200,on,3.000000e-5,-3.983904e-3
6250.000,1250,on,3.000000e-5,-3.847810e-3
6500.000,1300,on,3.000000e-5,-4.106374e-3
6750.000,1350,on,3.000000e-5,-4.098716e-3
7000.000,1400,on,3.000000e-5,-3.827856e-3
7250.000,1450,on,3.000000e-5,-3.379684e-3
7500.000,1500,on,3.000000e-5,-3.941034e-3
7750.000,1550,on,3.000000e-5,-4.210583e-3
8000.000,1600,on,3.000000e-5,-4.433417e-3
8250.000,1650,on,3.000000e-5,-4.189295e-3
8500.000,1700,on,3.000000e-5,-4.315394e-3
8750.000,1750,on,3.000000e-5,-4.164051e-3
9000.000,1800,on,3.000000e-5,-4.470757e-3
9250.000,1850,on,3.000000e-5,-4.338021e-3
9500.000,1900,on,3.000000e-5,-4.526455e-3
9750.000,1950,on,3.000000e-5,-4.375752e-3
10000.000,2000,on,3.000000e-5,-3.819013e-3
10250.000,2050,on,3.000000e-5,-3.918389e-3
10500.000,2100,on,3.000000e-5,-4.562601e-3
10750.000,2150,on,3.000000e-5,-4.722177e-3
11000.000,2200,on,3.000000e-5,-4.569678e-3
11250.000,2250,on,3.000000e-5,-4.701159e-3
11500.000,2300,on,3.000000e-5,-4.519130e-3
11750.000,2350,on,3.000000e-5,-4.551864e-3
12000.000,2400,on,3.000000e-5,-4.764567e-3
12250.000,2450,on,3.000000e-5,-4.516269e-3
12500.000,2500,on,3.000000e-5,-4.759805e-3
12750.000,2550,on,3.000000e-5,-4.842014e-3
13000.000,2600,on,3.000000e-5,-4.644114e-3
13250.000,2650,on,3.000000e-5,-4.772863e-3
13500.000,2700,on,3.000000e-5,-4.692144e-3
13750.000,2750,on,3.000000e-5,-4.107495e-3
14000.000,2800,on,3.000000e-5,-4.149854e-3
14250.000,2850,on,3.000000e-5,-4.201082e-3
14500.000,2900,on,3.000000e-5,-4.540402e-3
14750.000,2950,on,3.000000e-5,-4.447461e-3
15000.000,3000,on,3.000000e-5,-5.113110e-3
15250.000,3050,on,3.000000e-5,-5.143821e-3
15500.000,3100,on,3.000000e-5,-4.961079e-3
15750.000,3150,on,3.000000e-5,-5.091368e-3
16000.000,3200,on,3.000000e-5,-5.216616e-3
16250.000,3250,on,3.000000e-5,-5.030915e-3
16500.000,3300,on,3.000000e-5,-4.488978e-3
16750.000,3350,on,3.000000e-5,-4.488487e-3
17000.000,3400,on,3.000000e-5,-5.284576e-3
17250.000,3450,on,3.000000e-5,-5.250444e-3
