t_fs,step,phase,i_applied,v_cell
0.000,0,pre_hold,0.000000e0,-3.409259e-3
100.000,20,pre_hold,0.000000e0,-3.439209e-3
200.000,40,pre_hold,0.000000e0,-3.463999e-3
300.000,60,pre_hold,0.000000e0,-3.549851e-3
400.000,80,pre_hold,0.000000e0,-3.581317e-3
500.000,100,pre_hold,0.000000e0,-3.451987e-3
600.000,120,pre_hold,0.000000e0,-2.799489e-3
700.000,140,pre_hold,0.000000e0,-2.855195e-3
800.000,160,pre_hold,0.000000e0,-2.859564e-3
900.000,180,pre_hold,0.000000e0,-2.885841e-3
1000.000,200,pre_hold,0.000000e0,-2.813645e-3
1100.000,220,pre_hold,0.000000e0,-2.752616e-3
1200.000,240,pre_hold,0.000000e0,-2.732124e-3
1300.000,260,pre_hold,0.000000e0,-2.766404e-3
1400.000,280,pre_hold,0.000000e0,-3.008455e-3
1500.000,300,pre_hold,0.000000e0,-2.769981e-3
1600.000,320,pre_hold,0.000000e0,-2.714570e-3
1700.000,340,pre_hold,0.000000e0,-3.045916e-3
1800.000,360,pre_hold,0.000000e0,-3.196114e-3
1900.000,380,pre_hold,0.000000e0,-3.503637e-3
2000.000,400,pre_hold,0.000000e0,-3.517400e-3
2000.000,400,pre,0.000000e0,-3.517400e-3
2005.000,401,on,5.000000e-5,-3.517363e-3
2100.000,420,on,5.000000e-5,-3.508518e-3
2200.000,440,on,5.000000e-5,-3.466274e-3
2300.000,460,on,5.000000e-5,-3.454180e-3
2400.000,480,on,5.000000e-5,-3.471227e-3
2500.000,500,on,5.000000e-5,-3.346816e-3
2600.000,520,on,5.000000e-5,-3.149141e-3
2700.000,540,on,5.000000e-5,-2.664264e-3
2800.000,560,on,5.000000e-5,-2.690445e-3
2900.000,580,on,5.000000e-5,-2.657951e-3
3000.000,600,on,5.000000e-5,-2.714136e-3
3100.000,620,on,5.000000e-5,-2.698658e-3
3200.000,640,on,5.000000e-5,-2.732558e-3
3300.000,660,on,5.000000e-5,-2.740770e-3
3400.000,680,on,5.000000e-5,-3.181996e-3
3500.000,700,on,5.000000e-5,-3.182973e-3
3600.000,720,on,5.000000e-5,-3.079773e-3
3700.000,740,on,5.000000e-5,-2.751648e-3
3800.000,760,on,5.000000e-5,-2.728872e-3
3900.000,780,on,5.000000e-5,-2.732485e-3
4000.000,800,on,5.000000e-5,-2.776789e-3
4100.000,820,on,5.000000e-5,-2.714164e-3
4200.000,840,on,5.000000e-5,-2.721464e-3
4300.000,860,on,5.000000e-5,-2.740871e-3
4400.000,880,on,5.000000e-5,-3.157258e-3
4500.000,900,on,5.000000e-5,-3.190046e-3
4600.000,920,on,5.000000e-5,-3.471661e-3
4700.000,940,on,5.000000e-5,-3.481969e-3
4800.000,960,on,5.000000e-5,-3.505873e-3
4900.000,980,on,5.000000e-5,-3.511701e-3
5000.000,1000,on,5.000000e-5,-3.476153e-3
5100.000,1020,on,5.000000e-5,-3.680816e-3
5200.000,1040,on,5.000000e-5,-3.528083e-3
5300.000,1060,on,5.000000e-5,-3.506592e-3
5400.000,1080,on,5.000000e-5,-3.420466e-3
5500.000,1100,on,5.000000e-5,-3.014757e-3
5600.000,1120,on,5.000000e-5,-2.607417e-3
5700.000,1140,on,5.000000e-5,-2.581755e-3
5800.000,1160,on,5.000000e-5,-2.542581e-3
5900.000,1180,on,5.000000e-5,-2.524307e-3
6000.000,1200,on,5.000000e-5,-2.937565e-3
6100.000,1220,on,5.000000e-5,-2.993633e-3
6200.000,1240,on,5.000000e-5,-2.452090e-3
6300.000,1260,on,5.000000e-5,-2.443002e-3
6400.000,1280,on,5.000000e-5,-2.430540e-3
6500.000,1300,on,5.000000e-5,-2.387764e-3
6600.000,1320,on,5.000000e-5,-2.354068e-3
6700.000,1340,on,5.000000e-5,-2.658870e-3
6800.000,1360,on,5.000000e-5,-2.325331e-3
6900.000,1380,on,5.000000e-5,-2.718061e-3
7000.000,1400,on,5.000000e-5,-2.815583e-3
7100.000,1420,on,5.000000e-5,-2.463597e-3
7200.000,1440,on,5.000000e-5,-2.289886e-3
7300.000,1460,on,5.000000e-5,-2.429102e-3
7400.000,1480,on,5.000000e-5,-2.386556e-3
7500.000,1500,on,5.000000e-5,-2.631668e-3
7600.000,1520,on,5.000000e-5,-2.371934e-3
7700.000,1540,on,5.000000e-5,-2.723287e-3
7800.000,1560,on,5.000000e-5,-2.553192e-3
7900.000,1580,on,5.000000e-5,-2.847475e-3
8000.000,1600,on,5.000000e-5,-3.031681e-3
8100.000,1620,on,5.000000e-5,-3.001598e-3
8200.000,1640,on,5.000000e-5,-2.993577e-3
8300.000,1660,on,5.000000e-5,-2.990320e-3
8400.000,1680,on,5.000000e-5,-2.962498e-3
8500.000,1700,on,5.000000e-5,-2.931159e-3
8600.000,1720,on,5.000000e-5,-2.921367e-3
8700.000,1740,on,5.000000e-5,-2.914096e-3
8800.000,1760,on,5.000000e-5,-2.911679e-3
8900.000,1780,on,5.000000e-5,-2.690741e-3
9000.000,1800,on,5.000000e-5,-2.181542e-3
9100.000,1820,on,5.000000e-5,-2.018088e-3
9200.000,1840,on,5.000000e-5,-1.989739e-3
9300.000,1860,on,5.000000e-5,-1.984479e-3
9400.000,1880,on,5.000000e-5,-2.003095e-3
9500.000,1900,on,5.000000e-5,-2.010803e-3
9600.000,1920,on,5.000000e-5,-2.302271e-3
9700.000,1940,on,5.000000e-5,-2.248007e-3
9800.000,1960,on,5.000000e-5,-1.967038e-3
9900.000,1980,on,5.000000e-5,-2.408444e-3
