pulse_idx,v_pre,v_post_onset,v_pulse_end,v_relax_end,i_amp,r0_apparent
0,-3.517400e-3,-3.517363e-3,-1.539961e-2,-9.081217e-3,5.000000e-5,7.357448e-4
