target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.005917,-0.008863,-0.001473,0.208226,-0.081389,3,-2
1.005,200.0,0.017804,-0.011817,0.002994,-0.023668,-0.027326,4,-1
1.005,300.0,0.011869,-0.011817,0.000026,-0.033729,0.009012,-2,0
1.005,400.0,0.002967,-0.011817,-0.004425,0.080532,0.045349,-2,0
1.005,500.0,0.008902,-0.011817,-0.001457,0.105916,0.081686,2,0
1.005,600.0,0.014793,-0.008863,0.002965,-0.004736,0.050076,2,1
1.005,700.0,0.014793,-0.005908,0.004442,-0.100594,-0.025848,0,1
1.005,800.0,0.008876,-0.008942,-0.000033,-0.060360,-0.022007,-2,-1
1.005,900.0,0.005917,-0.008863,-0.001473,0.042010,-0.044755,-1,0
1.005,1000.0,0.005917,-0.008889,-0.001486,0.123668,-0.067502,0,0
1.005,1100.0,0.011834,-0.011817,0.000009,0.081062,-0.004577,3,-1
1.005,1200.0,0.014837,-0.011817,0.001510,-0.038465,0.031761,1,0
1.005,1300.0,0.009245,-0.011817,-0.001286,-0.010065,0.068098,-2,0
1.005,1400.0,0.012346,0.000000,0.006173,0.012418,-0.128909,0,2
1.005,1500.0,0.006400,-0.005944,0.000228,0.034901,-0.234225,0,-1
1.005,1600.0,0.009464,-0.018462,-0.004499,0.013006,-0.073123,0,-4
1.005,1700.0,0.012289,-0.017831,-0.002771,-0.038475,0.037763,1,0
1.005,1800.0,0.009231,-0.014815,-0.002792,-0.004158,0.110159,-1,1
1.005,1900.0,0.006163,-0.011834,-0.002835,0.018325,0.176708,0,1
1.005,2000.0,0.012403,-0.006088,0.003157,-0.009487,0.041688,1,2
1.005,2100.0,0.009288,-0.006126,0.001581,0.030747,-0.051785,-1,0
1.005,2200.0,0.009346,-0.008915,0.000215,0.053230,-0.050543,0,-3
1.005,2300.0,0.009302,-0.014793,-0.002745,0.028376,0.074996,1,0
1.005,2400.0,0.012308,-0.005935,0.003186,-0.008312,0.025883,0,2
1.005,2500.0,0.012422,-0.011852,0.000285,-0.045000,-0.028680,0,-1
1.005,2600.0,0.008915,-0.011852,-0.001468,-0.081687,-0.021508,0,0
1.005,2700.0,0.012422,-0.011869,0.000276,-0.118375,-0.025892,0,-1
1.005,2800.0,0.000000,-0.011869,-0.005935,0.007661,0.072848,-3,1
1.005,2900.0,0.005935,-0.014837,-0.004451,0.148490,0.113206,1,0
1.005,3000.0,0.011834,-0.008915,0.001460,0.096949,0.037939,2,1
1.005,3100.0,0.012289,-0.011887,0.000201,0.060320,0.027920,0,-1
1.005,3200.0,0.012422,-0.008915,0.001754,0.032508,-0.020559,1,0
1.005,3300.0,0.011834,-0.012121,-0.000143,-0.004180,0.023193,0,-1
1.005,3400.0,0.012195,-0.008929,0.001633,-0.040868,-0.004286,0,0
1.005,3500.0,0.008863,-0.008929,-0.000033,0.002679,-0.019625,0,0
1.005,3600.0,0.008876,-0.014948,-0.003036,0.025424,0.062079,0,0
