target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.000000,-0.009464,-0.004732,0.300000,-0.163846,0,-3
1.005,200.0,0.012862,-0.012251,0.000305,0.269172,-0.100593,4,-1
1.005,300.0,0.053571,-0.011278,0.021147,0.040238,-0.063907,3,0
1.005,400.0,0.031847,-0.011472,0.010188,-0.094081,-0.027222,0,0
1.005,500.0,0.012384,-0.014760,-0.001188,-0.092308,0.003573,-2,0
1.005,600.0,0.003140,-0.009077,-0.002969,0.021894,0.004756,-2,1
1.005,700.0,0.003216,-0.009036,-0.002910,0.100594,-0.014476,1,0
1.005,800.0,0.009404,-0.012121,-0.001358,0.004733,0.007828,3,-1
1.005,900.0,0.018576,-0.009346,0.004615,-0.031955,0.030032,0,0
1.005,1000.0,0.012384,-0.009009,0.001687,0.011238,0.025656,-1,1
1.005,1100.0,0.006211,-0.003053,0.001579,-0.010598,-0.120445,0,-1
1.005,1200.0,0.009788,-0.015873,-0.003043,0.041657,-0.050609,1,0
1.005,1300.0,0.026201,-0.012841,0.006680,0.011230,0.072840,1,-1
1.005,1400.0,0.009302,-0.012177,-0.001437,0.042837,0.048045,0,1
1.005,1500.0,0.009288,-0.006070,0.001609,0.065582,0.064081,0,3
1.005,1600.0,0.012862,-0.003205,0.004828,-0.012112,-0.029083,2,1
1.005,1700.0,0.012698,-0.009419,0.001640,-0.021859,-0.053609,0,-3
1.005,1800.0,0.009375,-0.009063,0.000156,0.033381,0.011247,0,0
1.005,1900.0,0.009317,-0.006182,0.001567,0.056127,-0.007577,0,1
1.005,2000.0,0.012442,-0.014837,-0.001198,-0.071788,0.074152,2,0
1.005,2100.0,0.012346,-0.002985,0.004680,-0.125849,-0.066107,-1,2
1.005,2200.0,0.009259,-0.008942,0.000159,-0.111965,-0.102157,-1,-3
1.005,2300.0,0.006221,-0.012012,-0.002896,-0.006501,-0.021800,-1,-1
1.005,2400.0,0.009419,-0.006202,0.001609,0.042773,-0.022155,1,1
1.005,2500.0,0.012346,-0.014925,-0.001290,0.024221,0.021874,1,1
1.005,2600.0,0.012346,-0.011922,0.000212,-0.012114,0.074298,0,1
1.005,2700.0,0.006173,-0.008915,-0.001371,0.019493,0.043689,-1,1
1.005,2800.0,0.006299,-0.006211,0.000044,0.042238,-0.064186,0,1
1.005,2900.0,0.012308,-0.009259,0.001524,-0.017729,-0.059134,1,-1
1.005,3000.0,0.009231,-0.011887,-0.001328,-0.018616,-0.021392,0,-1
1.005,3100.0,0.009360,-0.008929,0.000216,0.004129,0.016350,0,0
1.005,3200.0,0.009217,-0.012346,-0.001565,0.026875,0.021963,0,-1
1.005,3300.0,0.015361,-0.008942,0.003210,-0.038533,-0.011083,3,0
1.005,3400.0,0.012327,-0.005961,0.003183,-0.053871,-0.074009,-1,0
1.005,3500.0,0.009274,-0.011905,-0.001316,-0.048562,-0.003604,-1,-1
1.005,3600.0,0.009274,-0.008929,0.000172,-0.025554,0.028397,0,2
1.005,3700.0,0.006359,-0.008969,-0.001305,0.071202,-0.049654,-1,-1
1.005,3800.0,0.012365,-0.011958,0.000203,0.106009,0.014869,2,-1
1.005,3900.0,0.015456,-0.012800,0.001328,0.002176,0.038312,1,1
1.005,4000.0,0.008942,-0.006192,0.001375,-0.019064,-0.021807,-2,1
1.005,4100.0,0.009146,-0.011958,-0.001406,0.039284,-0.090475,0,0
1.005,4200.0,0.008996,-0.014970,-0.002987,0.062350,0.042870,0,-1
1.005,4300.0,0.011869,-0.011994,-0.000062,0.044062,0.078294,2,0
1.005,4400.0,0.011869,-0.011994,-0.000062,-0.015524,0.104874,0,0
1.005,4500.0,0.008955,-0.005997,0.001479,0.013383,0.042055,-1,2
1.005,4600.0,0.009375,-0.005970,0.001702,0.036390,-0.065706,0,1
1.005,4700.0,0.009331,-0.012140,-0.001404,0.059397,-0.048385,0,-2
1.005,4800.0,0.011834,-0.014881,-0.001523,0.014561,0.025418,1,-1
1.005,4900.0,0.011958,-0.011958,0.000000,-0.021425,0.060909,0,0
1.005,5000.0,0.011799,-0.008969,0.001415,-0.057412,0.010000,0,1
1.005,5100.0,0.009245,-0.008982,0.000131,-0.093399,-0.020137,0,0
1.005,5200.0,0.003067,-0.005988,-0.001460,-0.005493,-0.041299,-2,0
1.005,5300.0,0.002954,-0.012121,-0.004583,0.076513,0.020996,0,-1
1.005,5400.0,0.008876,-0.005997,0.001439,0.102470,-0.035896,2,1
1.005,5500.0,0.008915,-0.014970,-0.003027,0.001587,0.077242,0,-2
1.005,5600.0,0.005944,-0.008996,-0.001526,0.024594,0.068162,-1,2
1.005,5700.0,0.005944,-0.009023,-0.001540,0.047602,0.053228,0,0
1.005,5800.0,0.006182,-0.003012,0.001585,0.070609,-0.033527,0,1
1.005,5900.0,0.009600,-0.016051,-0.003226,0.037572,0.055703,1,-2
1.005,6000.0,0.009983,-0.013722,-0.001869,0.001585,0.153767,0,0
1.005,6100.0,0.006088,-0.003049,0.001520,0.027542,0.037213,-1,4
1.005,6200.0,0.006088,-0.006211,-0.000061,0.050550,-0.103115,0,-1
1.005,6300.0,0.009231,-0.015015,-0.002892,0.073557,0.084368,0,-3
1.005,6400.0,0.009146,-0.009404,-0.000129,0.096564,0.128815,0,1
1.005,6500.0,0.011852,0.000000,0.005926,0.072376,-0.047340,1,3
1.005,6600.0,0.014815,-0.011976,0.001419,-0.043259,-0.077421,1,-3
1.005,6700.0,0.006231,-0.012384,-0.003077,-0.099896,-0.009166,-2,0
1.005,6800.0,0.008902,-0.012030,-0.001564,-0.047391,0.029284,0,0
1.005,6900.0,0.005926,-0.011976,-0.003025,0.011015,0.067734,-1,0
1.005,7000.0,0.003058,-0.008982,-0.002962,0.093022,0.028688,0,1
1.005,7100.0,0.009217,-0.008982,0.000117,0.065883,-0.016318,2,1
1.005,7200.0,0.014925,-0.008982,0.002972,-0.055653,-0.037480,1,0
1.005,7300.0,0.011852,-0.011976,-0.000062,-0.073940,-0.025838,-1,-1
1.005,7400.0,0.008889,-0.011994,-0.001553,-0.056832,-0.022995,-1,0
1.005,7500.0,0.003091,-0.012012,-0.004460,0.031075,0.036341,-1,0
1.005,7600.0,0.003200,-0.006270,-0.001535,0.113081,-0.035454,0,1
1.005,7700.0,0.014837,-0.008982,0.002927,0.029835,-0.065472,3,-1
1.005,7800.0,0.014970,-0.011958,0.001506,-0.065092,0.005797,0,0
1.005,7900.0,0.003058,-0.011958,-0.004450,-0.044974,0.038312,-3,0
1.005,8000.0,0.005944,-0.008982,-0.001519,0.072370,0.011189,0,1
1.005,8100.0,0.008902,-0.009023,-0.000060,0.074728,-0.009973,1,0
1.005,8200.0,0.011887,-0.006452,0.002718,0.015143,-0.072800,2,0
1.005,8300.0,0.009259,-0.009023,0.000118,-0.020844,-0.054648,0,-2
1.005,8400.0,0.006547,-0.015723,-0.004588,-0.009635,0.082072,-1,0
1.005,8500.0,0.006202,-0.012638,-0.003218,0.013372,0.114892,0,0
1.005,8600.0,0.008902,-0.009009,-0.000053,0.036380,0.135440,0,2
1.005,8700.0,0.009274,-0.003003,0.003135,-0.023205,0.019047,1,1
1.005,8800.0,0.011869,-0.008969,0.001450,-0.059192,-0.035323,0,-1
1.005,8900.0,0.005926,-0.008955,-0.001515,0.008065,-0.062943,-2,0
1.005,9000.0,0.005970,-0.008969,-0.001499,0.090071,-0.045792,0,-1
1.005,9100.0,0.009245,-0.012308,-0.001531,0.012786,-0.067221,2,-1
1.005,9200.0,0.011958,-0.008996,0.001481,-0.023201,-0.032015,0,0
1.005,9300.0,0.008889,-0.008996,-0.000053,-0.009043,-0.005539,-1,0
1.005,9400.0,0.009302,-0.012539,-0.001618,0.013965,0.020606,0,0
1.005,9500.0,0.006309,-0.012539,-0.003115,0.036972,0.052775,0,0
1.005,9600.0,0.009288,-0.009419,-0.000066,0.024583,0.052179,1,1
1.005,9700.0,0.008889,-0.009390,-0.000250,-0.011404,0.024816,-1,0
1.005,9800.0,0.006173,-0.012030,-0.002929,0.041101,0.065904,0,-1
1.005,9900.0,0.009360,-0.006033,0.001664,-0.003736,0.026618,1,1
1.005,10000.0,0.011852,-0.009050,0.001401,-0.039722,-0.036121,0,-1
1.005,10100.0,0.006126,-0.008996,-0.001435,-0.010816,-0.045405,-1,0
1.005,10200.0,0.006221,-0.009631,-0.001705,0.012192,0.001578,0,0
1.005,10300.0,0.006135,-0.012066,-0.002966,0.035199,0.027821,0,0
1.005,10400.0,0.008969,-0.009023,-0.000027,0.058207,-0.011438,0,1
1.005,10500.0,0.014992,-0.009105,0.002944,-0.063328,-0.032867,2,0
1.005,10600.0,0.009202,-0.012121,-0.001459,-0.119964,-0.006677,-1,-1
1.005,10700.0,0.006154,-0.009009,-0.001428,-0.108756,-0.022154,-1,1
1.005,10800.0,0.005926,-0.012012,-0.003043,-0.041499,0.009988,-1,-1
1.005,10900.0,0.000000,-0.009539,-0.004770,0.040507,0.048083,0,0
1.005,11000.0,0.006612,-0.003035,0.001788,0.066465,-0.074251,1,1
1.005,11100.0,0.009524,-0.012698,-0.001587,0.021629,0.008544,1,-1
1.005,11200.0,0.012346,-0.012121,0.000112,-0.014358,0.040712,0,0
1.005,11300.0,0.008969,-0.009050,-0.000041,0.020448,0.004403,-1,1
1.005,11400.0,0.006240,-0.009464,-0.001612,0.043455,-0.017027,0,0
1.005,11500.0,0.009231,-0.011994,-0.001382,-0.010231,-0.005658,1,-1
1.005,11600.0,0.011869,-0.011958,-0.000044,-0.046218,0.023488,0,0
1.005,11700.0,0.006339,-0.009639,-0.001650,-0.020261,0.011015,-1,1
1.005,11800.0,0.006088,-0.008969,-0.001440,0.002746,-0.010414,0,0
1.005,11900.0,0.003145,-0.006260,-0.001558,0.025754,-0.031844,0,0
1.005,12000.0,0.011852,-0.009646,0.001103,0.004515,-0.053273,1,0
1.005,12100.0,0.008889,-0.012030,-0.001571,0.015724,0.002719,-1,-1
1.005,12200.0,0.003165,-0.012539,-0.004687,0.038731,0.040814,0,0
1.005,12300.0,0.006299,-0.009023,-0.001362,0.061739,0.010456,0,1
1.005,12400.0,0.011852,-0.008982,0.001435,0.008054,-0.004843,1,-1
1.005,12500.0,0.009331,-0.009036,0.000148,-0.027933,-0.014127,0,0
1.005,12600.0,0.008902,-0.009259,-0.000179,-0.010825,0.012117,-1,0
1.005,12700.0,0.009132,-0.008996,0.000068,0.012182,0.032434,0,0
1.005,12800.0,0.009569,-0.009494,0.000038,0.035189,-0.012350,1,0
1.005,12900.0,0.008696,-0.009105,-0.000205,-0.030295,-0.006747,0,0
1.005,13000.0,0.009302,-0.009119,0.000092,-0.013187,-0.027849,-1,0
1.005,13100.0,0.003145,-0.005997,-0.001426,0.009821,-0.102503,0,0
1.005,13200.0,0.012012,-0.014970,-0.001479,-0.052714,-0.022104,1,-2
1.005,13300.0,0.008969,-0.014970,-0.003001,-0.009058,0.075901,-1,0
1.005,13400.0,0.006098,-0.006260,-0.000081,0.013949,0.063620,0,2
1.005,13500.0,0.012195,-0.009434,0.001381,-0.001390,0.042518,1,0
