target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.005917,-0.008915,-0.001499,0.264490,-0.163905,3,-3
1.005,200.0,0.014793,-0.014859,-0.000033,0.183899,-0.017751,3,-2
1.005,300.0,0.020833,-0.011905,0.004464,-0.003162,0.078108,2,1
1.005,400.0,0.012251,-0.008929,0.001661,-0.113294,0.008285,-2,1
1.005,500.0,0.005944,-0.008942,-0.001499,-0.055096,-0.014201,-2,0
1.005,600.0,0.002959,-0.011887,-0.004464,0.068093,0.031360,0,-1
1.005,700.0,0.002954,-0.008876,-0.002961,0.209008,0.005917,0,1
1.005,800.0,0.021505,-0.008876,0.006315,0.024961,-0.016569,6,0
1.005,900.0,0.017751,-0.011887,0.002932,-0.141361,0.023075,-1,-1
1.005,1000.0,0.011817,-0.011834,-0.000009,-0.151108,0.059761,-2,0
1.005,1100.0,0.002959,-0.008915,-0.002978,-0.007239,0.031358,-3,1
1.005,1200.0,0.005917,-0.008915,-0.001499,0.080500,0.008873,1,0
1.005,1300.0,0.011817,-0.008915,0.001451,0.085463,-0.013612,2,0
1.005,1400.0,0.011834,-0.011887,-0.000026,-0.003930,0.002364,1,-1
1.005,1500.0,0.005944,-0.011905,-0.002981,-0.007771,0.039049,-1,0
1.005,1600.0,0.002972,-0.008982,-0.003005,0.050366,0.013605,0,1
1.005,1700.0,0.006070,-0.008876,-0.001403,0.052431,-0.008880,1,0
1.005,1800.0,0.011834,-0.008876,0.001479,0.016458,-0.031365,2,0
1.005,1900.0,0.008929,-0.008996,-0.000033,-0.019529,-0.053850,0,0
1.005,2000.0,0.008929,-0.011994,-0.001533,-0.055516,-0.008289,0,-1
1.005,2100.0,0.008850,-0.011834,-0.001492,-0.053157,0.028396,-1,0
1.005,2200.0,0.000000,-0.011834,-0.005917,-0.003600,0.065082,0,0
1.005,2300.0,0.003058,-0.008876,-0.002909,0.019408,0.024845,0,1
1.005,2400.0,0.008929,-0.008996,-0.000033,-0.013630,0.002360,1,0
1.005,2500.0,0.008929,-0.005988,0.001470,-0.049617,-0.020125,0,0
1.005,2600.0,0.000000,-0.006024,-0.003012,-0.005961,-0.042611,-1,0
1.005,2700.0,0.003067,-0.012177,-0.004555,0.017046,0.005909,0,-1
