# step=14458 time_fs=122290.00 v_cell=-7.015890e-2 applied_i=1.792500e-2
id,species,x,y,charge,vx,vy
2903,EC,-4.1023,-100.0067,-0.000000e0,-2.6489e-3,3.6037e-4
3499,DMC,-194.7333,-95.4649,-0.000000e0,1.1532e-3,2.3945e-4
3275,DMC,-190.3547,-99.9575,-0.000000e0,-7.3851e-4,-5.9714e-4
2553,SEI,-179.6077,-98.0035,0.000000e0,0.0000e0,0.0000e0
2685,SEI,-177.7572,-92.8242,0.000000e0,0.0000e0,0.0000e0
2814,EC,-188.2192,-83.9144,-0.000000e0,2.6030e-3,-4.8126e-4
2888,EC,-188.4161,-78.8513,-0.000000e0,-4.5038e-4,-2.8078e-3
3011,EC,-183.4667,-85.5232,-0.000000e0,2.4903e-3,1.1149e-4
2,LithiumIon,-186.5458,-81.3488,1.000000e0,9.8481e-4,-9.2385e-4
3119,DMC,-177.4176,-87.4955,-0.000000e0,-4.4784e-5,1.4569e-4
2613,SEI,-177.5519,-82.1278,0.000000e0,0.0000e0,0.0000e0
2889,EC,-183.6316,-80.5157,-0.000000e0,-3.5566e-4,1.3028e-4
2499,ElectrolyteAnion,-184.8065,-76.1641,-1.000000e0,-1.9108e-3,-7.3135e-4
3050,SEI,-174.4829,-100.0000,0.000000e0,0.0000e0,0.0000e0
3,LithiumMetal,-170.4218,-98.6807,-0.000000e0,2.1183e-7,1.6988e-7
18,LithiumMetal,-173.8013,-95.6285,-0.000000e0,1.2731e-7,1.5351e-7
19,LithiumMetal,-170.4328,-95.4956,-0.000000e0,9.9007e-8,3.0854e-8
4,LithiumMetal,-167.3555,-98.6242,-0.000000e0,1.1422e-8,1.7514e-7
5,LithiumMetal,-164.3147,-98.5954,-0.000000e0,-1.3752e-9,1.8205e-7
20,LithiumMetal,-167.3650,-95.4700,-0.000000e0,8.6035e-9,3.2975e-8
21,LithiumMetal,-164.3171,-95.4556,-0.000000e0,1.9856e-9,3.4342e-8
34,LithiumMetal,-173.5074,-92.4065,-0.000000e0,1.8582e-7,7.5845e-8
35,LithiumMetal,-170.4297,-92.3990,-0.000000e0,1.1128e-8,2.4037e-8
50,LithiumMetal,-173.6189,-89.3679,-0.000000e0,1.8397e-7,3.9890e-10
51,LithiumMetal,-170.4510,-89.3575,-0.000000e0,4.8246e-8,8.1992e-11
36,LithiumMetal,-167.3806,-92.3991,-0.000000e0,3.6038e-9,1.3831e-8
37,LithiumMetal,-164.3396,-92.3999,-0.000000e0,8.6985e-10,7.1783e-9
52,LithiumMetal,-167.3974,-89.3585,-0.000000e0,6.8740e-9,2.3321e-10
53,LithiumMetal,-164.3561,-89.3595,-0.000000e0,1.1179e-9,2.3107e-10
6,LithiumMetal,-161.2712,-98.5701,-0.000000e0,1.0543e-9,1.8881e-7
7,LithiumMetal,-158.2305,-98.5736,-0.000000e0,-2.8426e-10,1.8915e-7
22,LithiumMetal,-161.2765,-95.4524,-0.000000e0,-1.2301e-9,2.8107e-8
23,LithiumMetal,-158.2360,-95.4503,-0.000000e0,-1.8161e-9,3.1207e-8
8,LithiumMetal,-155.1899,-98.5708,-0.000000e0,-6.7629e-8,1.9499e-7
2083,FoilMetal,-151.9800,-98.4800,-0.000000e0,5.1619e-12,1.6824e-11
24,LithiumMetal,-155.1946,-95.4527,-0.000000e0,-6.9410e-8,2.8761e-8
2085,FoilMetal,-151.9800,-95.4400,-0.000000e0,5.2412e-12,-4.6780e-14
38,LithiumMetal,-161.2995,-92.4003,-0.000000e0,3.4551e-10,5.7089e-9
39,LithiumMetal,-158.2591,-92.4006,-0.000000e0,5.8242e-10,4.6699e-9
54,LithiumMetal,-161.3146,-89.3603,-0.000000e0,1.4465e-9,-1.6077e-12
55,LithiumMetal,-158.2741,-89.3606,-0.000000e0,9.6323e-10,8.1074e-11
40,LithiumMetal,-155.2187,-92.3997,-0.000000e0,-7.5398e-8,6.0047e-9
2087,FoilMetal,-151.9800,-92.4000,-0.000000e0,5.8160e-12,9.3482e-16
56,LithiumMetal,-155.2337,-89.3597,-0.000000e0,-7.9594e-8,-6.5778e-11
2089,FoilMetal,-151.9800,-89.3600,-0.000000e0,6.1594e-12,1.0832e-15
66,LithiumMetal,-173.5680,-86.3283,-0.000000e0,1.9569e-7,6.0063e-10
67,LithiumMetal,-170.4485,-86.3175,-0.000000e0,3.3191e-8,-7.8913e-10
82,LithiumMetal,-173.4430,-83.2898,-0.000000e0,2.0574e-7,-2.4515e-9
83,LithiumMetal,-170.4025,-83.2777,-0.000000e0,-6.9736e-9,-9.5272e-10
68,LithiumMetal,-167.3987,-86.3183,-0.000000e0,6.5046e-9,-1.0170e-10
69,LithiumMetal,-164.3567,-86.3195,-0.000000e0,3.5339e-9,-5.2590e-11
