target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.006052,-0.008942,-0.001445,0.196451,-0.095858,2,-3
1.005,200.0,0.009105,-0.011869,-0.001382,0.162721,-0.011835,2,-1
1.005,300.0,0.018349,-0.015106,0.001621,-0.004143,0.065828,2,0
1.005,400.0,0.009360,-0.009360,-0.000000,-0.108877,0.037621,0,1
1.005,500.0,0.000000,-0.006033,-0.003017,0.014199,-0.008631,-5,1
1.005,600.0,0.000000,-0.006033,-0.003017,0.155029,-0.084337,1,0
1.005,700.0,0.015152,-0.005917,0.004617,0.115324,-0.160129,4,0
1.005,800.0,0.015152,-0.006260,0.004446,0.019525,-0.161779,0,-2
1.005,900.0,0.015152,-0.005944,0.004604,-0.076334,-0.157088,0,-1
1.005,1000.0,0.009146,-0.017751,-0.004303,-0.021307,0.048217,-1,-1
1.005,1100.0,0.009146,-0.008955,0.000096,0.001176,0.050252,0,0
1.005,1200.0,0.009217,-0.011922,-0.001353,0.023659,0.064662,0,0
1.005,1300.0,0.012048,-0.008942,0.001553,-0.007112,0.001740,1,1
1.005,1400.0,0.006024,-0.005970,0.000027,0.009454,-0.069962,-1,0
1.005,1500.0,0.009245,-0.006024,0.001610,-0.003566,-0.038681,1,0
1.005,1600.0,0.009245,-0.002994,0.003125,-0.040254,-0.072738,0,0
1.005,1700.0,0.006163,-0.011976,-0.002906,0.035426,-0.049756,0,-1
1.005,1800.0,0.009202,-0.014859,-0.002828,-0.013037,0.047050,1,0
1.005,1900.0,0.009317,-0.012346,-0.001514,-0.049725,0.111104,0,1
1.005,2000.0,0.006211,-0.006061,0.000075,-0.015408,-0.079482,-1,-1
1.005,2100.0,0.006192,-0.011958,-0.002883,0.007075,-0.047420,0,-2
1.005,2200.0,0.006061,-0.017910,-0.005925,0.002931,0.197280,0,1
1.005,2300.0,0.009146,-0.002990,0.003078,-0.016005,0.027213,1,3
1.005,2400.0,0.009091,-0.008942,0.000075,0.015353,-0.030383,-1,0
1.005,2500.0,0.009091,-0.008955,0.000068,0.037836,-0.070330,0,0
1.005,2600.0,0.006061,-0.011958,-0.002949,-0.001810,-0.035685,1,-3
1.005,2700.0,0.009188,-0.012085,-0.001448,-0.038498,0.072762,0,2
1.005,2800.0,0.012048,-0.011887,0.000081,-0.075186,0.089346,0,1
1.005,2900.0,0.009091,-0.006006,0.001542,-0.037910,-0.036140,-1,1
1.005,3000.0,0.009091,-0.002998,0.003046,-0.015428,-0.117302,0,0
1.005,3100.0,0.009036,-0.011905,-0.001434,0.007055,-0.047276,0,-1
1.005,3200.0,0.012066,-0.015267,-0.001600,-0.005964,0.060862,1,0
