target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.005935,-0.005917,0.000009,0.178700,-0.199408,2,-2
1.005,200.0,0.011887,-0.014815,-0.001464,0.121301,-0.082805,3,-3
1.005,300.0,0.014859,-0.014815,0.000022,0.022484,0.048907,1,-1
1.005,400.0,0.014815,-0.005926,0.004444,-0.073375,-0.017760,0,3
1.005,500.0,0.008889,-0.005944,0.001473,0.008222,-0.096292,-2,0
1.005,600.0,0.009009,-0.008902,0.000054,0.030764,-0.100737,0,-1
1.005,700.0,0.005997,-0.014859,-0.004431,-0.029592,0.007911,1,-3
1.005,800.0,0.011869,-0.008942,0.001464,-0.066280,-0.007455,0,0
1.005,900.0,0.008876,-0.011922,-0.001523,-0.034922,0.004100,-1,0
1.005,1000.0,0.005917,-0.008915,-0.001499,0.026025,0.041656,-1,1
1.005,1100.0,0.008889,-0.011852,-0.001481,0.048508,-0.039740,1,1
1.005,1200.0,0.011869,-0.014815,-0.001473,0.038448,0.015530,2,-1
1.005,1300.0,0.009302,-0.006279,0.001511,0.001760,0.064392,0,1
1.005,1400.0,0.011869,-0.008902,0.001484,-0.023094,-0.034423,0,1
1.005,1500.0,0.005952,-0.011869,-0.002959,-0.021321,-0.065001,-1,-1
1.005,1600.0,0.009302,-0.015674,-0.003186,0.001162,0.055496,0,-1
1.005,1700.0,0.008929,-0.008902,0.000013,0.023645,0.018700,0,2
1.005,1800.0,0.005935,-0.008902,-0.001484,0.078733,-0.003258,0,0
1.005,1900.0,0.002976,-0.011869,-0.004447,0.160333,-0.031133,0,0
1.005,2000.0,0.011976,-0.008955,0.001510,0.091099,-0.002475,3,0
1.005,2100.0,0.008902,-0.008915,-0.000007,0.054411,-0.021417,0,0
1.005,2200.0,0.012214,-0.009259,0.001477,-0.056240,-0.022726,1,0
1.005,2300.0,0.014925,-0.011994,0.001466,-0.152099,0.026138,0,0
1.005,2400.0,0.008902,-0.011869,-0.001484,-0.162160,0.063176,-2,0
1.005,2500.0,0.000000,-0.008889,-0.004444,0.070386,-0.018307,-3,1
1.005,2600.0,0.005944,-0.008889,-0.001473,0.075118,-0.040530,3,0
1.005,2700.0,0.011834,-0.005935,0.002950,0.014762,-0.118881,1,0
