target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.009105,-0.006173,0.001466,0.128401,-0.223076,3,-2
1.005,200.0,0.011887,-0.017964,-0.003039,0.112422,-0.088758,1,-4
1.005,300.0,0.017778,-0.020864,-0.001543,-0.086985,0.128404,2,0
1.005,400.0,0.011834,-0.008889,0.001473,-0.123673,0.121068,-2,3
1.005,500.0,0.008876,-0.008902,-0.000013,-0.160361,0.086738,-1,1
1.005,600.0,0.005970,-0.008955,-0.001493,-0.028405,0.037953,-1,0
1.005,700.0,0.005926,-0.008955,-0.001515,0.053253,-0.001994,0,0
1.005,800.0,0.005926,-0.008915,-0.001495,0.134911,-0.024217,0,0
1.005,900.0,0.015106,-0.012085,0.001511,-0.026037,0.006980,3,-1
1.005,1000.0,0.008889,-0.008969,-0.000040,0.026031,0.005440,-1,1
1.005,1100.0,0.011852,-0.008969,0.001442,-0.010598,-0.016783,1,0
1.005,1200.0,0.008889,-0.005988,0.001450,-0.011842,-0.077410,-1,0
1.005,1300.0,0.008889,-0.011976,-0.001544,0.043187,-0.078751,1,-2
1.005,1400.0,0.011852,-0.008982,0.001435,-0.017169,-0.044461,1,1
1.005,1500.0,0.008889,-0.014925,-0.003018,0.005314,0.063171,-1,0
1.005,1600.0,0.011887,-0.015221,-0.001667,-0.007706,0.159073,1,1
1.005,1700.0,0.008929,0.000000,0.004464,0.002943,-0.029302,0,4
1.005,1800.0,0.008902,-0.003039,0.002931,0.025426,-0.152380,0,-1
1.005,1900.0,0.008902,-0.011958,-0.001528,0.047909,-0.053304,0,-4
1.005,2000.0,0.011852,-0.018154,-0.003151,0.020097,0.057510,1,-1
1.005,2100.0,0.008929,-0.009105,-0.000088,-0.037301,0.062059,-1,2
1.005,2200.0,0.008929,-0.012442,-0.001757,0.014767,0.089935,0,0
1.005,2300.0,0.008929,-0.009063,-0.000067,0.037250,0.049699,0,1
1.005,2400.0,0.009105,-0.009077,0.000014,0.059733,0.009462,0,0
1.005,2500.0,0.011852,-0.008942,0.001455,0.026004,-0.066218,1,0
1.005,2600.0,0.011976,-0.014903,-0.001464,-0.010684,-0.002851,0,-2
1.005,2700.0,0.005926,-0.011905,-0.002989,0.091684,0.022364,-1,0
1.005,2800.0,0.008929,-0.011887,-0.001479,0.093456,0.047585,1,0
1.005,2900.0,0.012030,-0.009288,0.001371,0.062685,0.001588,1,2
1.005,3000.0,0.011976,-0.009050,0.001463,-0.006547,0.008601,0,0
1.005,3100.0,0.011994,-0.009077,0.001458,-0.043235,-0.087656,0,0
1.005,3200.0,0.009245,-0.015773,-0.003264,-0.003000,-0.035675,-1,-2
1.005,3300.0,0.008982,-0.018100,-0.004559,0.019482,0.045514,0,0
1.005,3400.0,0.008982,-0.012103,-0.001560,0.021255,-0.047526,1,1
1.005,3500.0,0.008942,-0.015152,-0.003105,0.043738,0.010253,0,-1
1.005,3600.0,0.011887,-0.015083,-0.001598,0.001133,0.003044,1,0
1.005,3700.0,0.011887,-0.015083,-0.001598,-0.035554,0.043032,0,0
1.005,3800.0,0.008942,-0.012085,-0.001571,-0.033781,0.009301,-1,0
