target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.011923,-0.008929,0.001497,0.137239,-0.196449,5,-3
1.005,200.0,0.006042,-0.011834,-0.002896,0.177638,-0.118344,2,-1
1.005,300.0,0.006270,-0.011852,-0.002791,0.191658,-0.081659,2,0
1.005,400.0,0.018957,-0.014859,0.002049,0.084675,0.008282,2,-1
1.005,500.0,0.015106,-0.008929,0.003089,0.039548,0.000592,2,2
1.005,600.0,0.018045,-0.011905,0.003070,-0.118274,0.052129,1,-1
1.005,700.0,0.005988,-0.008889,-0.001450,-0.045021,0.038520,-2,2
1.005,800.0,0.008996,-0.008889,0.000053,0.057648,-0.025385,0,0
1.005,900.0,0.008915,-0.008876,0.000020,0.092398,-0.047871,1,0
1.005,1000.0,0.015174,-0.008955,0.003110,0.035042,-0.070356,2,0
1.005,1100.0,0.012500,-0.012520,-0.000010,-0.001554,-0.015919,-1,-1
1.005,1200.0,0.008902,-0.012461,-0.001779,0.050636,0.020766,0,0
1.005,1300.0,0.011834,-0.008915,0.001460,-0.012679,-0.004677,1,1
1.005,1400.0,0.008889,-0.011887,-0.001499,0.021918,0.020218,0,0
1.005,1500.0,0.011887,-0.008969,0.001459,-0.017371,0.006608,1,1
1.005,1600.0,0.008915,-0.008915,-0.000000,0.016955,-0.018624,-2,-1
1.005,1700.0,0.005935,-0.011922,-0.002994,0.042464,0.038620,0,0
1.005,1800.0,0.008902,-0.008942,-0.000020,0.088784,0.007260,1,1
1.005,1900.0,0.005935,-0.002972,0.001481,0.135165,-0.130435,1,0
1.005,2000.0,0.011817,-0.012289,-0.000236,0.081104,-0.066092,2,-3
1.005,2100.0,0.014859,-0.008915,0.002972,-0.011361,0.024443,1,1
1.005,2200.0,0.014859,-0.008982,0.002938,-0.106781,0.017494,0,0
1.005,2300.0,0.008915,-0.014837,-0.002961,-0.157888,0.078461,-1,0
1.005,2400.0,0.002959,-0.005935,-0.001488,0.021430,0.068178,-2,2
1.005,2500.0,0.008902,-0.005952,0.001475,0.020541,-0.063569,2,0
1.005,2600.0,0.011852,-0.011905,-0.000026,-0.006931,0.003406,2,-2
1.005,2700.0,0.011869,-0.008942,0.001464,-0.043266,0.023063,0,0
1.005,2800.0,0.012140,-0.012232,-0.000046,-0.079601,-0.049270,0,0
1.005,2900.0,0.009009,-0.008942,0.000034,-0.012702,-0.014641,-2,0
1.005,3000.0,0.008996,-0.008982,0.000007,0.039664,0.022748,1,0
1.005,3100.0,0.011994,-0.009009,0.001492,0.029856,0.018594,1,1
1.005,3200.0,0.014992,-0.006173,0.004410,-0.080824,-0.003365,0,0
1.005,3300.0,0.006006,-0.008955,-0.001475,0.021544,0.028116,-3,-1
1.005,3400.0,0.012048,-0.011994,0.000027,0.011422,0.053688,2,0
1.005,3500.0,0.012559,-0.008299,0.002130,-0.025301,0.023073,0,0
1.005,3600.0,0.008889,-0.008955,-0.000033,0.021217,-0.001507,0,0
1.005,3700.0,0.011976,-0.011922,0.000027,-0.006555,-0.002577,0,0
1.005,3800.0,0.012214,-0.011976,0.000119,0.021847,0.017027,0,0
1.005,3900.0,0.012012,-0.008902,0.001555,-0.014782,0.054416,0,1
1.005,4000.0,0.009009,-0.008902,0.000054,0.013618,0.002784,-1,0
1.005,4100.0,0.012251,-0.008955,0.001648,-0.043779,-0.019174,1,0
1.005,4200.0,0.009050,-0.011940,-0.001445,-0.012421,-0.041132,-1,-1
1.005,4300.0,0.012048,-0.011994,0.000027,-0.028399,0.008205,1,0
1.005,4400.0,0.012066,-0.011940,0.000063,-0.065087,0.010145,0,0
1.005,4500.0,0.005997,-0.008955,-0.001479,0.016570,0.047533,-2,1
1.005,4600.0,0.005997,-0.008955,-0.001479,0.098229,-0.004099,0,0
1.005,4700.0,0.008996,-0.011940,-0.001472,0.132547,0.036258,1,-1
1.005,4800.0,0.011976,-0.008955,0.001510,0.072191,0.035071,1,1
1.005,4900.0,0.043860,-0.008902,0.017479,-0.038461,0.013112,1,0
1.005,5000.0,0.008902,-0.005944,0.001479,-0.004144,-0.053224,-2,0
1.005,5100.0,0.011869,-0.008915,0.001477,0.042009,-0.069265,1,0
1.005,5200.0,0.011976,-0.009091,0.001443,-0.024264,-0.099901,0,-1
1.005,5300.0,0.005961,-0.009009,-0.001524,0.075326,-0.035378,0,-1
1.005,5400.0,0.005961,-0.008929,-0.001484,0.157156,-0.053848,0,0
1.005,5500.0,0.017884,-0.011905,0.002990,0.020377,0.016976,4,-1
1.005,5600.0,0.014903,-0.008955,0.002974,-0.066180,-0.019334,-1,1
1.005,5700.0,0.008876,-0.011887,-0.001506,-0.049342,0.048571,-2,0
1.005,5800.0,0.008942,-0.008915,0.000013,-0.026597,-0.000045,0,1
1.005,5900.0,0.008942,-0.008969,-0.000013,-0.003852,-0.000879,0,-1
1.005,6000.0,0.009022,-0.012085,-0.001531,0.018893,0.001387,0,0
1.005,6100.0,0.009050,-0.009009,0.000020,0.041638,-0.014346,0,1
1.005,6200.0,0.012066,-0.009009,0.001529,0.002349,-0.036039,1,0
1.005,6300.0,0.012066,-0.012012,0.000027,-0.033985,-0.016128,0,-1
1.005,6400.0,0.012030,-0.012012,0.000009,-0.070320,0.021613,0,0
1.005,6500.0,0.008969,-0.008955,0.000007,-0.074102,0.006101,-1,0
1.005,6600.0,0.009105,-0.012384,-0.001640,-0.051416,0.032238,0,-1
1.005,6700.0,0.009105,-0.008955,0.000075,-0.028671,-0.016004,0,1
1.005,6800.0,0.009217,-0.008969,0.000124,-0.005926,-0.058127,0,0
1.005,6900.0,0.008982,-0.011905,-0.001461,0.016819,0.050938,0,-1
1.005,7000.0,0.012030,-0.008929,0.001551,-0.034286,0.035258,1,2
1.005,7100.0,0.009119,-0.005970,0.001574,-0.023357,-0.030838,-1,0
1.005,7200.0,0.009022,-0.008969,0.000027,-0.000612,-0.070369,0,0
1.005,7300.0,0.012012,-0.011958,0.000027,0.022133,-0.014797,1,-1
1.005,7400.0,0.012030,-0.012012,0.000009,-0.043742,0.022945,0,0
1.005,7500.0,0.011887,-0.008969,0.001459,-0.080077,-0.013608,0,1
1.005,7600.0,0.005908,-0.014881,-0.004486,-0.001201,0.077375,-1,-1
1.005,7700.0,0.011278,-0.011940,-0.000331,0.045178,0.058644,1,1
1.005,7800.0,0.008902,-0.005944,0.001479,0.014751,-0.043319,1,1
1.005,7900.0,0.011887,-0.008929,0.001479,-0.021584,-0.079833,0,-2
1.005,8000.0,0.011817,-0.012232,-0.000208,-0.057919,0.017598,0,0
1.005,8100.0,0.005935,-0.014837,-0.004451,0.012093,0.111419,-2,1
1.005,8200.0,0.008863,-0.011869,-0.001503,0.055518,0.086706,1,1
1.005,8300.0,0.014815,-0.002967,0.005924,-0.054672,-0.053947,2,3
1.005,8400.0,0.011852,-0.008902,0.001475,-0.108733,-0.120356,-1,-2
1.005,8500.0,0.005935,-0.014837,-0.004451,-0.009179,-0.014778,-2,-2
1.005,8600.0,0.008902,-0.012012,-0.001555,0.037200,0.016676,1,1
1.005,8700.0,0.011817,-0.011869,-0.000026,-0.016859,0.054065,1,0
1.005,8800.0,0.011817,-0.008969,0.001424,-0.053194,0.038280,0,0
1.005,8900.0,0.011817,-0.011869,-0.000026,-0.089529,0.063852,0,0
1.005,9000.0,0.005908,-0.005935,-0.000013,-0.001791,-0.026356,-2,2
1.005,9100.0,0.008863,-0.009023,-0.000080,0.032771,-0.065851,1,-2
1.005,9200.0,0.011817,-0.008982,0.001417,-0.018334,0.001423,1,-1
1.005,9300.0,0.008889,-0.008929,-0.000020,0.022476,-0.046573,0,0
1.005,9400.0,0.011852,-0.011905,-0.000026,-0.016461,-0.011428,1,0
