phase,pulse_num,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
rest,1,20900.0,-0.084112,-0.078832,0,0
rest,1,21000.0,-0.084243,-0.081081,0,0
rest,1,21100.0,-0.077280,-0.081752,0,0
rest,1,21200.0,-0.078313,-0.075873,0,0
rest,1,21300.0,-0.085308,-0.081081,0,0
rest,1,21400.0,-0.080238,-0.082569,0,0
rest,1,21500.0,-0.082963,-0.079295,0,0
rest,1,21600.0,-0.080477,-0.078788,0,0
rest,1,21700.0,-0.082443,-0.081694,0,0
rest,1,21800.0,-0.080597,-0.078832,0,0
rest,1,21900.0,-0.082317,-0.073282,0,0
rest,1,22000.0,-0.073282,-0.072327,0,0
rest,1,22100.0,-0.084337,-0.077728,0,0
rest,1,22200.0,-0.083582,-0.075912,0,0
rest,1,22300.0,-0.076135,-0.075912,0,0
rest,1,22400.0,-0.077496,-0.078375,0,0
rest,1,22500.0,-0.079882,-0.079063,0,0
rest,1,22600.0,-0.079295,-0.081633,0,0
rest,1,22700.0,-0.082540,-0.085821,0,0
rest,1,22800.0,-0.080119,-0.073099,0,0
rest,1,22900.0,-0.078078,-0.074074,0,0
rest,1,23000.0,-0.082718,-0.075873,0,0
rest,1,23100.0,-0.082718,-0.070796,0,0
rest,1,23200.0,-0.079764,-0.067947,0,0
rest,1,23300.0,-0.079755,-0.081377,0,0
rest,1,23400.0,-0.082718,-0.076471,0,0
rest,1,23500.0,-0.078195,-0.074294,0,0
rest,1,23600.0,-0.076696,-0.076246,0,0
rest,1,23700.0,-0.077496,-0.070381,0,0
rest,1,23800.0,-0.079764,-0.069971,0,0
rest,1,23900.0,-0.085294,-0.075581,0,0
rest,1,24000.0,-0.079295,-0.071856,0,0
rest,1,24100.0,-0.079764,-0.066465,0,0
rest,1,24200.0,-0.076696,-0.076358,0,0
rest,1,24300.0,-0.079764,-0.075472,0,0
rest,1,24400.0,-0.076696,-0.075472,0,0
rest,1,24500.0,-0.083958,-0.075802,0,0
rest,1,24600.0,-0.083205,-0.075802,0,0
rest,1,24700.0,-0.083333,-0.074703,0,0
rest,1,24800.0,-0.077844,-0.070073,0,0
rest,1,24900.0,-0.082111,-0.065421,0,0
rest,1,25000.0,-0.091195,-0.070988,0,0
rest,1,25100.0,-0.082192,-0.075829,0,0
rest,1,25200.0,-0.071763,-0.073733,0,0
rest,1,25300.0,-0.082443,-0.077612,0,0
rest,1,25400.0,-0.086822,-0.078907,0,0
rest,1,25500.0,-0.078550,-0.077037,0,0
rest,1,25600.0,-0.088889,-0.080808,0,0
rest,1,25700.0,-0.072327,-0.075829,0,0
rest,1,25800.0,-0.082111,-0.076358,0,0
rest,1,25900.0,-0.074074,-0.069803,0,0
rest,1,26000.0,-0.068148,-0.062130,0,0
rest,1,26100.0,-0.070336,-0.068351,0,0
rest,1,26200.0,-0.073855,-0.068452,0,0
rest,1,26300.0,-0.079027,-0.077266,0,0
rest,1,26400.0,-0.079529,-0.074850,0,0
rest,1,26500.0,-0.076336,-0.074405,0,0
rest,1,26600.0,-0.073421,-0.073855,0,0
rest,1,26700.0,-0.079027,-0.073746,0,0
rest,1,26800.0,-0.078740,-0.070015,0,0
rest,1,26900.0,-0.074883,-0.073099,0,0
rest,1,27000.0,-0.082569,-0.077037,0,0
rest,1,27100.0,-0.082317,-0.097872,0,0
rest,1,27200.0,-0.085714,-0.079365,0,0
rest,1,27300.0,-0.141975,-0.078125,0,0
rest,1,27400.0,-0.083467,-0.077295,0,0
rest,1,27500.0,-0.073620,-0.071778,0,0
rest,1,27600.0,-0.074883,-0.070796,0,0
rest,1,27700.0,-0.080247,-0.070552,0,0
rest,1,27800.0,-0.077640,-0.071429,0,0
rest,1,27900.0,-0.082949,-0.071964,0,0
rest,1,28000.0,-0.086022,-0.068047,0,0
rest,1,28100.0,-0.082443,-0.070692,0,0
rest,1,28200.0,-0.078818,-0.073733,0,0
rest,1,28300.0,-0.083462,-0.070229,0,0
rest,1,28400.0,-0.069620,-0.071322,0,0
rest,1,28500.0,-0.073421,-0.067449,0,0
rest,1,28600.0,-0.078616,-0.073733,0,0
rest,1,28700.0,-0.073960,-0.071988,0,0
rest,1,28800.0,-0.077042,-0.068862,0,0
rest,1,28900.0,-0.077399,-0.081494,0,0
rest,1,29000.0,-0.077796,-0.080775,0,0
rest,1,29100.0,-0.075802,-0.076453,0,0
rest,1,29200.0,-0.076312,-0.069470,0,0
rest,1,29300.0,-0.080247,-0.074883,0,0
rest,1,29400.0,-0.080000,-0.078176,0,0
rest,1,29500.0,-0.073620,-0.059098,0,0
rest,1,29600.0,-0.075472,-0.073960,0,0
rest,1,29700.0,-0.076220,-0.074534,0,0
rest,1,29800.0,-0.076135,-0.072617,0,0
rest,1,29900.0,-0.075529,-0.064122,0,0
rest,1,30000.0,-0.080838,-0.068148,0,0
rest,1,30100.0,-0.071964,-0.075117,0,0
rest,1,30200.0,-0.069486,-0.079339,0,0
rest,1,30300.0,-0.070381,-0.072488,0,0
rest,1,30400.0,-0.073314,-0.072398,0,0
rest,1,30500.0,-0.074184,-0.076923,0,0
rest,1,30600.0,-0.075472,-0.074733,0,0
rest,1,30700.0,-0.076471,-0.068862,0,0
rest,1,30800.0,-0.077844,-0.071642,0,0
rest,1,30900.0,-0.076696,-0.071964,0,0
rest,1,31000.0,-0.074184,-0.071006,0,0
rest,1,31100.0,-0.079511,-0.066561,0,0
rest,1,31200.0,-0.073099,-0.069074,0,0
rest,1,31300.0,-0.067548,-0.068148,0,0
rest,1,31400.0,-0.070175,-0.067647,0,0
rest,1,31500.0,-0.071318,-0.074074,0,0
rest,1,31600.0,-0.067251,-0.064516,0,0
rest,1,31700.0,-0.067350,-0.069952,0,0
rest,1,31800.0,-0.068729,-0.070470,0,0
rest,1,31900.0,-0.072670,-0.064417,0,0
rest,1,32000.0,-0.072617,-0.072790,0,0
rest,1,32100.0,-0.070175,-0.067647,0,0
rest,1,32200.0,-0.075235,-0.067961,0,0
rest,1,32300.0,-0.075912,-0.058372,0,0
rest,1,32400.0,-0.077160,-0.059006,0,0
rest,1,32500.0,-0.082409,-0.065217,0,0
rest,1,32600.0,-0.075691,-0.071964,0,0
rest,1,32700.0,-0.076135,-0.065523,0,0
rest,1,32800.0,-0.076135,-0.072617,0,0
rest,1,32900.0,-0.066971,-0.074303,0,0
rest,1,33000.0,-0.073421,-0.071217,0,0
rest,1,33100.0,-0.073099,-0.070988,0,0
rest,1,33200.0,-0.071535,-0.066165,0,0
rest,1,33300.0,-0.067747,-0.067847,0,0
rest,1,33400.0,-0.066667,-0.068966,0,0
rest,1,33500.0,-0.070485,-0.071217,0,0
rest,1,33600.0,-0.071964,-0.070796,0,0
rest,1,33700.0,-0.071111,-0.070336,0,0
rest,1,33800.0,-0.070588,-0.063636,0,0
rest,1,33900.0,-0.074074,-0.073171,0,0
rest,1,34000.0,-0.073099,-0.071749,0,0
rest,1,34100.0,-0.073099,-0.074627,0,0
rest,1,34200.0,-0.073421,-0.067747,0,0
rest,1,34300.0,-0.065282,-0.066116,0,0
rest,1,34400.0,-0.070485,-0.063348,0,0
rest,1,34500.0,-0.070073,-0.067416,0,0
rest,1,34600.0,-0.070073,-0.068217,0,0
rest,1,34700.0,-0.073638,-0.058824,0,0
rest,1,34800.0,-0.072727,-0.058462,0,0
rest,1,34900.0,-0.069869,-0.065770,0,0
rest,1,35000.0,-0.072674,-0.068759,0,0
rest,1,35100.0,-0.071217,-0.065868,0,0
rest,1,35200.0,-0.073964,-0.068217,0,0
rest,1,35300.0,-0.077037,-0.070769,0,0
rest,1,35400.0,-0.075000,-0.058733,0,0
rest,1,35500.0,-0.068148,-0.067692,0,0
rest,1,35600.0,-0.068148,-0.060703,0,0
rest,1,35700.0,-0.065728,-0.069620,0,0
rest,1,35800.0,-0.065379,-0.064000,0,0
rest,1,35900.0,-0.064422,-0.059172,0,0
rest,1,36000.0,-0.063063,-0.054795,0,0
rest,1,36100.0,-0.067947,-0.064801,0,0
rest,1,36200.0,-0.067847,-0.053333,0,0
rest,1,36300.0,-0.071097,-0.069401,0,0
rest,1,36400.0,-0.069382,-0.061069,0,0
rest,1,36500.0,-0.066165,-0.069291,0,0
rest,1,36600.0,-0.071651,-0.058824,0,0
rest,1,36700.0,-0.068862,-0.053333,0,0
rest,1,36800.0,-0.075301,-0.064516,0,0
rest,1,36900.0,-0.071322,-0.064516,0,0
rest,1,37000.0,-0.072993,-0.066667,0,0
rest,1,37100.0,-0.072993,-0.061584,0,0
rest,1,37200.0,-0.069971,-0.056213,0,0
rest,1,37300.0,-0.075415,-0.060514,0,0
rest,1,37400.0,-0.070692,-0.065379,0,0
rest,1,37500.0,-0.073099,-0.063391,0,0
rest,1,37600.0,-0.073248,-0.063018,0,0
rest,1,37700.0,-0.071988,-0.063444,0,0
rest,1,37800.0,-0.074419,-0.063636,0,0
rest,1,37900.0,-0.071006,-0.058910,0,0
rest,1,38000.0,-0.065319,-0.059468,0,0
rest,1,38100.0,-0.071322,-0.061856,0,0
rest,1,38200.0,-0.071540,-0.065523,0,0
rest,1,38300.0,-0.073855,-0.063927,0,0
rest,1,38400.0,-0.071006,-0.062696,0,0
rest,1,38500.0,-0.072464,-0.060698,0,0
rest,1,38600.0,-0.067797,-0.059791,0,0
rest,1,38700.0,-0.070796,-0.065185,0,0
rest,1,38800.0,-0.073206,-0.065379,0,0
rest,1,38900.0,-0.065868,-0.068351,0,0
rest,1,39000.0,-0.066860,-0.065282,0,0
rest,1,39100.0,-0.074405,-0.064024,0,0
rest,1,39200.0,-0.065089,-0.064897,0,0
rest,1,39300.0,-0.064516,-0.064516,0,0
rest,1,39400.0,-0.066860,-0.064706,0,0
rest,1,39500.0,-0.070381,-0.062315,0,0
rest,1,39600.0,-0.070381,-0.064422,0,0
rest,1,39700.0,-0.070381,-0.059701,0,0
rest,1,39800.0,-0.067548,-0.062038,0,0
rest,1,39900.0,-0.074738,-0.062315,0,0
rest,1,40000.0,-0.074738,-0.057402,0,0
rest,1,40100.0,-0.075301,-0.058997,0,0
rest,1,40200.0,-0.072508,-0.060606,0,0
rest,1,40300.0,-0.070278,-0.061584,0,0
rest,1,40400.0,-0.072780,-0.058737,0,0
rest,1,40500.0,-0.074516,-0.061584,0,0
rest,1,40600.0,-0.074850,-0.062593,0,0
rest,1,40700.0,-0.074405,-0.054217,0,0
rest,1,40800.0,-0.067548,-0.064422,0,0
rest,1,40900.0,-0.062794,-0.063253,0,0
rest,1,41000.0,-0.072617,-0.064319,0,0
rest,1,41100.0,-0.066667,-0.060606,0,0
rest,1,41200.0,-0.066869,-0.057927,0,0
rest,1,41300.0,-0.070122,-0.065217,0,0
rest,1,41400.0,-0.074074,-0.066456,0,0
rest,1,41500.0,-0.070229,-0.054962,0,0
rest,1,41600.0,-0.073365,-0.066038,0,0
rest,1,41700.0,-0.074516,-0.068006,0,0
rest,1,41800.0,-0.073529,-0.061069,0,0
rest,1,41900.0,-0.073529,-0.062222,0,0
rest,1,42000.0,-0.071749,-0.065089,0,0
rest,1,42100.0,-0.074850,-0.060423,0,0
rest,1,42200.0,-0.070588,-0.059347,0,0
rest,1,42300.0,-0.068862,-0.063540,0,0
rest,1,42400.0,-0.064615,-0.062112,0,0
rest,1,42500.0,-0.069803,-0.058824,0,0
rest,1,42600.0,-0.070692,-0.065089,0,0
rest,1,42700.0,-0.070878,-0.062315,0,0
rest,1,42800.0,-0.074189,-0.065282,0,0
rest,1,42900.0,-0.068750,-0.065523,0,0
rest,1,43000.0,-0.071964,-0.067847,0,0
rest,1,43100.0,-0.080745,-0.068429,0,0
rest,1,43200.0,-0.075075,-0.063253,0,0
rest,1,43300.0,-0.076687,-0.066142,0,0
rest,1,43400.0,-0.075988,-0.065831,0,0
rest,1,43500.0,-0.074074,-0.065089,0,0
rest,1,43600.0,-0.073206,-0.068452,0,0
rest,1,43700.0,-0.078078,-0.060606,0,0
rest,1,43800.0,-0.073395,-0.065672,0,0
rest,1,43900.0,-0.072181,-0.053892,0,0
rest,1,44000.0,-0.071313,-0.055268,0,0
rest,1,44100.0,-0.071642,-0.058915,0,0
rest,1,44200.0,-0.077280,-0.064000,0,0
rest,1,44300.0,-0.070878,-0.059259,0,0
rest,1,44400.0,-0.072780,-0.058462,0,0
rest,1,44500.0,-0.069382,-0.061444,0,0
rest,1,44600.0,-0.076135,-0.063158,0,0
rest,1,44700.0,-0.071535,-0.059880,0,0
rest,1,44800.0,-0.073638,-0.060423,0,0
rest,1,44900.0,-0.075529,-0.054545,0,0
rest,1,45000.0,-0.069486,-0.063063,0,0
rest,1,45100.0,-0.069074,-0.065934,0,0
rest,1,45200.0,-0.076453,-0.057143,0,0
rest,1,45300.0,-0.077170,-0.063348,0,0
rest,1,45400.0,-0.063898,-0.063391,0,0
rest,1,45500.0,-0.062593,-0.056162,0,0
rest,1,45600.0,-0.062780,-0.061162,0,0
rest,1,45700.0,-0.071217,-0.063158,0,0
rest,1,45800.0,-0.068249,-0.063158,0,0
rest,1,45900.0,-0.068148,-0.058104,0,0
rest,1,46000.0,-0.069909,-0.060423,0,0
rest,1,46100.0,-0.065476,-0.054135,0,0
rest,1,46200.0,-0.071217,-0.059098,0,0
rest,1,46300.0,-0.072441,-0.054381,0,0
rest,1,46400.0,-0.070485,-0.062500,0,0
rest,1,46500.0,-0.070588,-0.063253,0,0
rest,1,46600.0,-0.070485,-0.063063,0,0
rest,1,46700.0,-0.067251,-0.059172,0,0
rest,1,46800.0,-0.070381,-0.060332,0,0
rest,1,46900.0,-0.067251,-0.056972,0,0
rest,1,47000.0,-0.067548,-0.054135,0,0
rest,1,47100.0,-0.070278,-0.059524,0,0
rest,1,47200.0,-0.070073,-0.052863,0,0
rest,1,47300.0,-0.070381,-0.058565,0,0
rest,1,47400.0,-0.068966,-0.053492,0,0
rest,1,47500.0,-0.064706,-0.062598,0,0
rest,1,47600.0,-0.067548,-0.055728,0,0
rest,1,47700.0,-0.070073,-0.055718,0,0
rest,1,47800.0,-0.070381,-0.060606,0,0
rest,1,47900.0,-0.067350,-0.058824,0,0
rest,1,48000.0,-0.070381,-0.062112,0,0
rest,1,48100.0,-0.070278,-0.055882,0,0
rest,1,48200.0,-0.066860,-0.052478,0,0
rest,1,48300.0,-0.070073,-0.060150,0,0
rest,1,48400.0,-0.071642,-0.055965,0,0
rest,1,48500.0,-0.067251,-0.052326,0,0
rest,1,48600.0,-0.064422,-0.058140,0,0
rest,1,48700.0,-0.064422,-0.057663,0,0
rest,1,48800.0,-0.058480,-0.050595,0,0
rest,1,48900.0,-0.064422,-0.055152,0,0
rest,1,49000.0,-0.061224,-0.052941,0,0
rest,1,49100.0,-0.066860,-0.055152,0,0
rest,1,49200.0,-0.066860,-0.057971,0,0
rest,1,49300.0,-0.058394,-0.055152,0,0
rest,1,49400.0,-0.072508,-0.060060,0,0
rest,1,49500.0,-0.072838,-0.060060,0,0
rest,1,49600.0,-0.069767,-0.057971,0,0
rest,1,49700.0,-0.069767,-0.057971,0,0
rest,1,49800.0,-0.069173,-0.055152,0,0
rest,1,49900.0,-0.064140,-0.057971,0,0
rest,1,50000.0,-0.064516,-0.057971,0,0
rest,1,50100.0,-0.064516,-0.055152,0,0
rest,1,50200.0,-0.057927,-0.052326,0,0
rest,1,50300.0,-0.058480,-0.055152,0,0
rest,1,50400.0,-0.064516,-0.059172,0,0
rest,1,50500.0,-0.070588,-0.057971,0,0
rest,1,50600.0,-0.067747,-0.055800,0,0
rest,1,50700.0,-0.070175,-0.055152,0,0
rest,1,50800.0,-0.069666,-0.057971,0,0
rest,1,50900.0,-0.065574,-0.047022,0,0
rest,1,51000.0,-0.066860,-0.055800,0,0
rest,1,51100.0,-0.069666,-0.057971,0,0
rest,1,51200.0,-0.069173,-0.055556,0,0
rest,1,51300.0,-0.072181,-0.058140,0,0
rest,1,51400.0,-0.071856,-0.055313,0,0
rest,1,51500.0,-0.070175,-0.048338,0,0
rest,1,51600.0,-0.064611,-0.052478,0,0
rest,1,51700.0,-0.070073,-0.049635,0,0
rest,1,51800.0,-0.067251,-0.055394,0,0
rest,1,51900.0,-0.061135,-0.052402,0,0
rest,1,52000.0,-0.061856,-0.057143,0,0
rest,1,52100.0,-0.061135,-0.055152,0,0
rest,1,52200.0,-0.067947,-0.054299,0,0
rest,1,52300.0,-0.070901,-0.053651,0,0
rest,1,52400.0,-0.067647,-0.053651,0,0
rest,1,52500.0,-0.070901,-0.054135,0,0
rest,1,52600.0,-0.064993,-0.050746,0,0
rest,1,52700.0,-0.065574,-0.053812,0,0
rest,1,52800.0,-0.067485,-0.056716,0,0
rest,1,52900.0,-0.062500,-0.053812,0,0
rest,1,53000.0,-0.065185,-0.045045,0,0
rest,1,53100.0,-0.065476,-0.056716,0,0
rest,1,53200.0,-0.071217,-0.050822,0,0
rest,1,53300.0,-0.070278,-0.056130,0,0
rest,1,53400.0,-0.072398,-0.056213,0,0
rest,1,53500.0,-0.070175,-0.057839,0,0
