pulse_idx,v_pre,v_post_onset,v_pulse_end,v_relax_end,i_amp,r0_apparent
0,-2.677949e-3,-2.676605e-3,-3.054020e-1,-2.958063e-1,5.000000e-3,2.688263e-4
