phase,pulse_num,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
rest,3,555100.0,0.002954,-0.018127,0,0
rest,3,555200.0,0.002954,-0.015175,0,0
rest,3,555300.0,0.002954,-0.018154,0,0
rest,3,555400.0,0.002954,-0.018127,0,0
rest,3,555500.0,0.002954,-0.018127,0,0
rest,3,555600.0,0.003063,-0.018576,0,0
rest,3,555700.0,0.002954,-0.018127,0,0
rest,3,555800.0,0.002950,-0.018127,0,0
rest,3,555900.0,0.002954,-0.018127,0,0
rest,3,556000.0,0.002950,-0.015129,0,0
rest,3,556100.0,0.002959,-0.018209,0,0
rest,3,556200.0,0.002950,-0.018127,0,0
rest,3,556300.0,0.002950,-0.018127,0,0
rest,3,556400.0,0.002950,-0.018127,0,0
rest,3,556500.0,0.002950,-0.018377,0,0
rest,3,556600.0,0.002950,-0.018127,0,0
rest,3,556700.0,0.002976,-0.018127,0,0
rest,3,556800.0,0.003003,-0.018127,0,0
rest,3,556900.0,0.002950,-0.018127,0,0
rest,3,557000.0,0.002950,-0.018127,0,0
rest,3,557100.0,0.003007,-0.015552,0,0
rest,3,557200.0,0.002950,-0.018127,0,0
rest,3,557300.0,0.002950,-0.018127,0,0
rest,3,557400.0,0.002950,-0.018127,0,0
rest,3,557500.0,0.002950,-0.018127,0,0
rest,3,557600.0,0.002954,-0.018127,0,0
rest,3,557700.0,0.002954,-0.018127,0,0
rest,3,557800.0,0.002954,-0.018127,0,0
rest,3,557900.0,0.002954,-0.015129,0,0
rest,3,558000.0,0.002954,-0.018127,0,0
rest,3,558100.0,0.002954,-0.018182,0,0
rest,3,558200.0,0.002954,-0.018127,0,0
rest,3,558300.0,0.002954,-0.018127,0,0
rest,3,558400.0,0.003007,-0.018633,0,0
rest,3,558500.0,0.002954,-0.015175,0,0
rest,3,558600.0,0.002954,-0.018405,0,0
rest,3,558700.0,0.002954,-0.018127,0,0
rest,3,558800.0,0.002950,-0.018127,0,0
rest,3,558900.0,0.002954,-0.018127,0,0
rest,3,559000.0,0.002954,-0.018127,0,0
rest,3,559100.0,0.002954,-0.018154,0,0
rest,3,559200.0,0.002954,-0.018127,0,0
rest,3,559300.0,0.002954,-0.018127,0,0
rest,3,559400.0,0.002954,-0.018127,0,0
rest,3,559500.0,0.002954,-0.018127,0,0
rest,3,559600.0,0.002954,-0.018127,0,0
rest,3,559700.0,0.002963,-0.018127,0,0
rest,3,559800.0,0.002985,-0.015129,0,0
rest,3,559900.0,0.003012,-0.018293,0,0
rest,3,560000.0,0.003007,-0.018237,0,0
rest,3,560100.0,0.002963,-0.018127,0,0
rest,3,560200.0,0.003003,-0.018127,0,0
rest,3,560300.0,0.002981,-0.018127,0,0
rest,3,560400.0,0.002954,-0.018127,0,0
rest,3,560500.0,0.002954,-0.015129,0,0
rest,3,560600.0,0.002981,-0.018127,0,0
rest,3,560700.0,0.002954,-0.018154,0,0
rest,3,560800.0,0.002950,-0.015361,0,0
rest,3,560900.0,0.002972,-0.018127,0,0
rest,3,561000.0,0.002990,-0.018721,0,0
rest,3,561100.0,0.002950,-0.018182,0,0
rest,3,561200.0,0.002950,-0.018127,0,0
rest,3,561300.0,0.002954,-0.018127,0,0
rest,3,561400.0,0.002954,-0.018405,0,0
rest,3,561500.0,0.002959,-0.018265,0,0
rest,3,561600.0,0.002954,-0.018127,0,0
rest,3,561700.0,0.002954,-0.018154,0,0
rest,3,561800.0,0.002976,-0.018127,0,0
rest,3,561900.0,0.002950,-0.015129,0,0
rest,3,562000.0,0.002950,-0.018127,0,0
rest,3,562100.0,0.002950,-0.015129,0,0
rest,3,562200.0,0.002950,-0.018127,0,0
rest,3,562300.0,0.002950,-0.018127,0,0
rest,3,562400.0,0.002950,-0.018127,0,0
rest,3,562500.0,0.002954,-0.018127,0,0
rest,3,562600.0,0.002954,-0.018127,0,0
rest,3,562700.0,0.002954,-0.018377,0,0
rest,3,562800.0,0.002954,-0.018127,0,0
rest,3,562900.0,0.002985,-0.015480,0,0
rest,3,563000.0,0.002954,-0.018127,0,0
rest,3,563100.0,0.002954,-0.018209,0,0
rest,3,563200.0,0.002954,-0.018209,0,0
rest,3,563300.0,0.003007,-0.018127,0,0
rest,3,563400.0,0.002954,-0.018127,0,0
rest,3,563500.0,0.002954,-0.018127,0,0
rest,3,563600.0,0.002954,-0.018127,0,0
rest,3,563700.0,0.002954,-0.018127,0,0
rest,3,563800.0,0.002954,-0.018127,0,0
rest,3,563900.0,0.002954,-0.018127,0,0
rest,3,564000.0,0.002950,-0.015129,0,0
rest,3,564100.0,0.002954,-0.015129,0,0
rest,3,564200.0,0.002954,-0.015129,0,0
rest,3,564300.0,0.003007,-0.018127,0,0
rest,3,564400.0,0.002954,-0.018127,0,0
rest,3,564500.0,0.002954,-0.018127,0,0
rest,3,564600.0,0.002954,-0.018127,0,0
rest,3,564700.0,0.002954,-0.018127,0,0
rest,3,564800.0,0.002954,-0.018127,0,0
rest,3,564900.0,0.002954,-0.018127,0,0
rest,3,565000.0,0.002954,-0.018127,0,0
rest,3,565100.0,0.002954,-0.018127,0,0
rest,3,565200.0,0.002954,-0.015504,0,0
rest,3,565300.0,0.002963,-0.018127,0,0
rest,3,565400.0,0.003035,-0.018127,0,0
rest,3,565500.0,0.002954,-0.018127,0,0
rest,3,565600.0,0.002954,-0.018127,0,0
rest,3,565700.0,0.003026,-0.018127,0,0
rest,3,565800.0,0.002963,-0.018127,0,0
rest,3,565900.0,0.003058,-0.018377,0,0
rest,3,566000.0,0.002954,-0.018127,0,0
rest,3,566100.0,0.002954,-0.018405,0,0
rest,3,566200.0,0.002954,-0.018127,0,0
rest,3,566300.0,0.003067,-0.018127,0,0
rest,3,566400.0,0.003067,-0.018127,0,0
rest,3,566500.0,0.003003,-0.018127,0,0
rest,3,566600.0,0.002950,-0.018127,0,0
rest,3,566700.0,0.002950,-0.018127,0,0
rest,3,566800.0,0.002950,-0.018127,0,0
rest,3,566900.0,0.003003,-0.018127,0,0
rest,3,567000.0,0.002950,-0.018127,0,0
rest,3,567100.0,0.002950,-0.015129,0,0
rest,3,567200.0,0.002950,-0.015129,0,0
rest,3,567300.0,0.002950,-0.015129,0,0
rest,3,567400.0,0.002950,-0.018154,0,0
rest,3,567500.0,0.003003,-0.018127,0,0
rest,3,567600.0,0.002950,-0.018127,0,0
rest,3,567700.0,0.002950,-0.018127,0,0
rest,3,567800.0,0.003003,-0.018127,0,0
rest,3,567900.0,0.003003,-0.018127,0,0
rest,3,568000.0,0.002950,-0.018127,0,0
rest,3,568100.0,0.002950,-0.018127,0,0
rest,3,568200.0,0.002950,-0.018127,0,0
rest,3,568300.0,0.003067,-0.018209,0,0
rest,3,568400.0,0.002950,-0.018127,0,0
rest,3,568500.0,0.002950,-0.018265,0,0
rest,3,568600.0,0.003067,-0.018377,0,0
rest,3,568700.0,0.003067,-0.015129,0,0
rest,3,568800.0,0.002950,-0.015129,0,0
rest,3,568900.0,0.002950,-0.018127,0,0
rest,3,569000.0,0.002950,-0.018127,0,0
rest,3,569100.0,0.003003,-0.018127,0,0
rest,3,569200.0,0.002950,-0.018127,0,0
rest,3,569300.0,0.002950,-0.018127,0,0
rest,3,569400.0,0.002950,-0.018127,0,0
rest,3,569500.0,0.002950,-0.018127,0,0
rest,3,569600.0,0.002950,-0.018127,0,0
rest,3,569700.0,0.002950,-0.018127,0,0
rest,3,569800.0,0.002950,-0.015290,0,0
rest,3,569900.0,0.002959,-0.018182,0,0
rest,3,570000.0,0.002950,-0.018127,0,0
rest,3,570100.0,0.002959,-0.018265,0,0
rest,3,570200.0,0.003017,-0.015221,0,0
rest,3,570300.0,0.002950,-0.018127,0,0
rest,3,570400.0,0.002950,-0.018127,0,0
rest,3,570500.0,0.002950,-0.018433,0,0
rest,3,570600.0,0.002950,-0.018182,0,0
rest,3,570700.0,0.002950,-0.018127,0,0
rest,3,570800.0,0.002950,-0.018127,0,0
rest,3,570900.0,0.002950,-0.018127,0,0
rest,3,571000.0,0.002950,-0.018127,0,0
rest,3,571100.0,0.002950,-0.012121,0,0
rest,3,571200.0,0.003007,-0.009009,0,0
rest,3,571300.0,0.002950,-0.018377,0,0
rest,3,571400.0,0.002950,-0.018127,0,0
rest,3,571500.0,0.002950,-0.018127,0,0
rest,3,571600.0,0.002950,-0.018127,0,0
rest,3,571700.0,0.002950,-0.018265,0,0
rest,3,571800.0,0.002950,-0.018265,0,0
rest,3,571900.0,0.002950,-0.018127,0,0
rest,3,572000.0,0.002950,-0.018433,0,0
rest,3,572100.0,0.002950,-0.012121,0,0
rest,3,572200.0,0.002950,-0.015152,0,0
rest,3,572300.0,0.003030,-0.015129,0,0
rest,3,572400.0,0.002950,-0.015408,0,0
rest,3,572500.0,0.002950,-0.015129,0,0
rest,3,572600.0,0.002959,-0.015314,0,0
rest,3,572700.0,0.002950,-0.015129,0,0
rest,3,572800.0,0.002959,-0.015129,0,0
rest,3,572900.0,0.002959,-0.015385,0,0
rest,3,573000.0,0.002959,-0.015129,0,0
