phase,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
pre_rest,16300.0,-0.003053,-0.003077,0,0
pre_rest,16400.0,-0.003077,-0.003257,0,0
pre_rest,16500.0,-0.003091,0.000000,0,0
pre_rest,16600.0,0.000000,-0.003077,0,0
pre_rest,16700.0,0.000000,0.000000,0,0
pre_rest,16800.0,-0.003003,-0.003077,0,0
pre_rest,16900.0,0.000000,-0.003101,0,0
pre_rest,17000.0,0.000000,-0.003077,0,0
pre_rest,17100.0,-0.003120,-0.003077,0,0
pre_rest,17200.0,-0.003053,-0.003077,0,0
pre_rest,17300.0,-0.003012,-0.003077,0,0
pre_rest,17400.0,-0.003012,-0.003077,0,0
pre_rest,17500.0,-0.003017,-0.003356,0,0
pre_rest,17600.0,-0.003030,-0.003077,0,0
pre_rest,17700.0,-0.003030,-0.003082,0,0
pre_rest,17800.0,-0.003030,-0.003155,0,0
pre_rest,17900.0,-0.003091,-0.003356,0,0
pre_rest,18000.0,-0.003030,-0.003077,0,0
pre_rest,18100.0,-0.003082,-0.003077,0,0
pre_rest,18200.0,-0.003058,0.000000,0,0
pre_rest,18300.0,-0.003120,-0.003448,0,0
pre_rest,18400.0,-0.003030,-0.003242,0,0
pre_rest,18500.0,-0.006051,-0.003145,0,0
pre_rest,18600.0,-0.006154,0.000000,0,0
pre_rest,18700.0,-0.005988,-0.003145,0,0
pre_rest,18800.0,-0.006182,0.000000,0,0
pre_rest,18900.0,-0.006024,-0.003145,0,0
pre_rest,19000.0,-0.006240,-0.003466,0,0
pre_rest,19100.0,-0.006240,-0.003448,0,0
pre_rest,19200.0,-0.006024,-0.003160,0,0
pre_rest,19300.0,-0.006230,-0.003160,0,0
pre_rest,19400.0,-0.006154,-0.003322,0,0
pre_rest,19500.0,-0.006126,-0.003361,0,0
pre_rest,19600.0,-0.006163,-0.003170,0,0
pre_rest,19700.0,-0.006042,-0.003120,0,0
pre_rest,19800.0,-0.006240,0.000000,0,0
pre_rest,19900.0,-0.006024,-0.003110,0,0
pre_rest,20000.0,-0.003026,-0.003086,0,0
pulse,20100.0,0.006116,-0.012480,5,-4
pulse,20200.0,0.030581,-0.034591,13,-10
pulse,20300.0,0.027523,-0.028125,16,-9
pulse,20400.0,0.018349,-0.016129,13,-6
pulse,20500.0,0.006369,-0.013769,12,-8
pulse,20600.0,0.006221,-0.023810,10,-11
pulse,20700.0,0.006116,-0.025974,10,-11
pulse,20800.0,0.015650,-0.019017,12,-10
pulse,20900.0,0.018349,-0.028391,13,-11
pulse,21000.0,0.015290,-0.025237,12,-10
pulse,21100.0,0.009419,-0.013559,12,-11
pulse,21200.0,0.013311,-0.016474,12,-11
pulse,21300.0,0.021374,-0.024242,14,-11
pulse,21400.0,0.021374,-0.015773,14,-10
pulse,21500.0,0.018576,-0.025641,13,-11
pulse,21600.0,0.012214,-0.024242,12,-11
pulse,21700.0,0.012214,-0.018293,12,-9
pulse,21800.0,0.015267,-0.018154,13,-9
pulse,21900.0,0.018779,-0.025974,15,-11
pulse,22000.0,0.018779,-0.022727,17,-11
pulse,22100.0,0.018293,-0.021841,17,-10
pulse,22200.0,0.012480,-0.018100,16,-9
pulse,22300.0,0.012520,-0.021148,15,-11
pulse,22400.0,0.018721,-0.024133,16,-11
pulse,22500.0,0.018265,-0.018100,17,-10
pulse,22600.0,0.015221,-0.012158,16,-8
pulse,22700.0,0.018377,-0.018182,16,-11
pulse,22800.0,0.012251,-0.015898,15,-11
pulse,22900.0,0.012270,-0.024279,15,-12
pulse,23000.0,0.012461,-0.021244,16,-12
pulse,23100.0,0.018377,-0.015221,17,-11
pulse,23200.0,0.018321,-0.018265,16,-14
pulse,23300.0,0.017241,-0.026359,16,-13
pulse,23400.0,0.015456,-0.024961,18,-13
pulse,23500.0,0.018321,-0.018127,19,-11
pulse,23600.0,0.015267,-0.018154,18,-11
pulse,23700.0,0.012214,-0.018045,18,-11
pulse,23800.0,0.009274,-0.018045,18,-11
pulse,23900.0,0.015456,-0.027027,20,-13
pulse,24000.0,0.021672,-0.021084,22,-11
pulse,24100.0,0.015456,-0.021084,21,-11
pulse,24200.0,0.015456,-0.015337,21,-12
pulse,24300.0,0.013445,-0.026273,20,-12
pulse,24400.0,0.015456,-0.018265,21,-12
pulse,24500.0,0.018662,-0.012140,22,-11
pulse,24600.0,0.017316,-0.022989,21,-14
pulse,24700.0,0.015576,-0.024096,21,-13
pulse,24800.0,0.015290,-0.021084,20,-13
pulse,24900.0,0.015337,-0.018072,20,-12
pulse,25000.0,0.018349,-0.021116,21,-13
pulse,25100.0,0.018662,-0.019139,21,-13
pulse,25200.0,0.018349,-0.018957,21,-13
pulse,25300.0,0.021407,-0.019017,21,-14
pulse,25400.0,0.021277,-0.018182,21,-12
pulse,25500.0,0.015576,-0.018209,20,-12
pulse,25600.0,0.015576,-0.018237,20,-13
pulse,25700.0,0.021807,-0.021244,22,-13
pulse,25800.0,0.018662,-0.024279,21,-14
pulse,25900.0,0.019108,-0.025641,20,-13
pulse,26000.0,0.018518,-0.015198,20,-11
pulse,26100.0,0.015432,-0.015480,20,-11
pulse,26200.0,0.019108,-0.019293,21,-13
pulse,26300.0,0.018662,-0.024316,21,-15
pulse,26400.0,0.019386,-0.021309,21,-13
pulse,26500.0,0.018605,-0.018209,21,-13
pulse,26600.0,0.019324,-0.023026,21,-14
pulse,26700.0,0.015650,-0.021341,20,-14
pulse,26800.0,0.018662,-0.018293,21,-13
pulse,26900.0,0.018518,-0.021148,21,-13
pulse,27000.0,0.018518,-0.018265,21,-13
pulse,27100.0,0.015314,-0.025039,20,-14
pulse,27200.0,0.012346,-0.022222,20,-13
pulse,27300.0,0.019108,-0.017668,22,-13
pulse,27400.0,0.021605,-0.018209,21,-13
pulse,27500.0,0.009245,-0.019704,20,-13
pulse,27600.0,0.015848,-0.013180,20,-13
pulse,27700.0,0.015361,-0.021277,20,-14
pulse,27800.0,0.018547,-0.015129,21,-12
pulse,27900.0,0.018957,-0.019672,21,-12
pulse,28000.0,0.018662,-0.024206,21,-14
pulse,28100.0,0.015361,-0.024206,21,-14
pulse,28200.0,0.021605,-0.021212,23,-13
pulse,28300.0,0.015798,-0.021212,22,-13
pulse,28400.0,0.015823,-0.021148,22,-13
pulse,28500.0,0.015823,-0.018127,22,-12
pulse,28600.0,0.015432,-0.012085,21,-13
pulse,28700.0,0.019108,-0.016393,22,-16
pulse,28800.0,0.018518,-0.024691,22,-16
pulse,28900.0,0.018547,-0.021084,22,-16
pulse,29000.0,0.017316,-0.024096,22,-15
pulse,29100.0,0.018518,-0.018018,21,-12
pulse,29200.0,0.021277,-0.015038,22,-11
pulse,29300.0,0.018237,-0.015015,21,-11
pulse,29400.0,0.018518,-0.018018,21,-12
pulse,29500.0,0.015432,-0.020990,21,-12
pulse,29600.0,0.021672,-0.017964,23,-11
pulse,29700.0,0.018518,-0.017991,22,-11
pulse,29800.0,0.018518,-0.021407,22,-13
pulse,29900.0,0.015267,-0.018809,21,-14
pulse,30000.0,0.019078,-0.021374,22,-15
pulse,30100.0,0.017065,-0.018237,22,-13
pulse,30200.0,0.021841,-0.021909,22,-13
pulse,30300.0,0.018461,-0.017991,22,-12
pulse,30400.0,0.015898,-0.021672,21,-14
pulse,30500.0,0.018321,-0.021021,22,-14
pulse,30600.0,0.018518,-0.019139,22,-13
pulse,30700.0,0.018927,-0.017991,22,-12
pulse,30800.0,0.012779,-0.017991,21,-12
pulse,30900.0,0.015385,-0.020990,21,-13
pulse,31000.0,0.021374,-0.020990,23,-13
pulse,31100.0,0.018321,-0.020958,22,-13
pulse,31200.0,0.018321,-0.020958,22,-13
pulse,31300.0,0.015361,-0.023952,20,-14
pulse,31400.0,0.012158,-0.020958,20,-13
pulse,31500.0,0.021277,-0.021605,22,-13
pulse,31600.0,0.024316,-0.019576,23,-13
pulse,31700.0,0.021277,-0.014992,23,-12
pulse,31800.0,0.018377,-0.018182,22,-14
pulse,31900.0,0.015198,-0.018154,21,-15
pulse,32000.0,0.018547,-0.015625,21,-14
pulse,32100.0,0.018237,-0.021053,21,-15
pulse,32200.0,0.024133,-0.023988,23,-15
pulse,32300.0,0.021909,-0.021180,22,-14
pulse,32400.0,0.021472,-0.020990,22,-14
pulse,32500.0,0.018518,-0.020990,21,-14
pulse,32600.0,0.021505,-0.020990,22,-14
pulse,32700.0,0.021244,-0.020990,23,-14
pulse,32800.0,0.015174,-0.015015,22,-13
pulse,32900.0,0.015174,-0.021212,22,-14
pulse,33000.0,0.019355,-0.018209,23,-14
pulse,33100.0,0.018518,-0.021212,23,-14
pulse,33200.0,0.015456,-0.021212,23,-14
pulse,33300.0,0.018209,-0.019324,23,-14
pulse,33400.0,0.018072,-0.021212,23,-14
pulse,33500.0,0.015408,-0.018018,23,-15
pulse,33600.0,0.018209,-0.024768,23,-15
pulse,33700.0,0.018433,-0.017910,22,-14
pulse,33800.0,0.018433,-0.018265,23,-13
pulse,33900.0,0.019480,-0.019418,24,-13
pulse,34000.0,0.021244,-0.015015,24,-14
pulse,34100.0,0.018209,-0.023988,23,-15
pulse,34200.0,0.015221,-0.023988,22,-15
pulse,34300.0,0.018490,-0.012012,22,-12
pulse,34400.0,0.018518,-0.019048,23,-15
pulse,34500.0,0.018547,-0.021212,23,-15
pulse,34600.0,0.018265,-0.021212,24,-14
pulse,34700.0,0.021309,-0.018182,24,-13
pulse,34800.0,0.018265,-0.012012,24,-12
pulse,34900.0,0.015221,-0.024024,23,-16
pulse,35000.0,0.018349,-0.026986,24,-16
pulse,35100.0,0.015949,-0.018927,24,-14
pulse,35200.0,0.015361,-0.018072,23,-13
pulse,35300.0,0.015699,-0.020067,24,-14
pulse,35400.0,0.018293,-0.023988,24,-15
pulse,35500.0,0.018293,-0.021021,24,-15
pulse,35600.0,0.015650,-0.024428,24,-15
pulse,35700.0,0.018433,-0.018321,24,-13
pulse,35800.0,0.018209,-0.021374,24,-14
pulse,35900.0,0.015244,-0.015290,23,-13
pulse,36000.0,0.018293,-0.025118,24,-15
pulse,36100.0,0.012800,-0.019449,23,-15
pulse,36200.0,0.012559,-0.018349,23,-14
pulse,36300.0,0.021244,-0.015290,25,-13
pulse,36400.0,0.021244,-0.018321,25,-13
pulse,36500.0,0.015650,-0.021875,24,-14
pulse,36600.0,0.015361,-0.024729,23,-15
pulse,36700.0,0.015848,-0.009554,23,-14
pulse,36800.0,0.015174,-0.021739,23,-16
pulse,36900.0,0.015337,-0.022400,24,-15
pulse,37000.0,0.018154,-0.023988,24,-15
pulse,37100.0,0.021773,-0.024242,24,-15
pulse,37200.0,0.015314,-0.015015,23,-13
pulse,37300.0,0.018490,-0.015504,24,-12
pulse,37400.0,0.015975,-0.021909,24,-14
pulse,37500.0,0.018209,-0.023988,24,-15
pulse,37600.0,0.018321,-0.021053,24,-15
pulse,37700.0,0.018349,-0.015015,24,-13
pulse,37800.0,0.018490,-0.020990,24,-14
pulse,37900.0,0.018518,-0.018018,24,-14
pulse,38000.0,0.015267,-0.020990,23,-14
pulse,38100.0,0.015267,-0.014992,23,-13
pulse,38200.0,0.018605,-0.017991,24,-13
pulse,38300.0,0.019449,-0.021909,25,-14
pulse,38400.0,0.018576,-0.018018,24,-14
pulse,38500.0,0.015975,-0.064103,24,-16
pulse,38600.0,0.018321,-0.023988,24,-15
pulse,38700.0,0.013289,-0.018809,23,-14
pulse,38800.0,0.015152,-0.020990,23,-14
pulse,38900.0,0.015798,-0.019200,23,-14
pulse,39000.0,0.019169,-0.021773,24,-15
pulse,39100.0,0.019169,-0.021978,24,-15
pulse,39200.0,0.021538,-0.018018,25,-14
pulse,39300.0,0.021739,-0.018072,25,-17
pulse,39400.0,0.015244,-0.028037,23,-18
pulse,39500.0,0.012103,-0.018100,22,-17
pulse,39600.0,0.015267,-0.018045,23,-15
pulse,39700.0,0.021978,-0.015129,25,-14
pulse,39800.0,0.018433,-0.018018,24,-14
pulse,39900.0,0.018154,-0.021021,24,-15
pulse,40000.0,0.018293,-0.024316,24,-16
pulse,40100.0,0.018293,-0.021021,24,-15
pulse,40200.0,0.018293,-0.018018,24,-14
pulse,40300.0,0.016584,-0.015924,23,-14
pulse,40400.0,0.015361,-0.021021,23,-15
pulse,40500.0,0.015244,-0.024883,23,-16
pulse,40600.0,0.018154,-0.018072,25,-16
pulse,40700.0,0.021944,-0.018405,26,-16
pulse,40800.0,0.012270,-0.021773,26,-16
pulse,40900.0,0.021505,-0.021148,25,-16
pulse,41000.0,0.009390,-0.018045,24,-15
pulse,41100.0,0.009317,-0.021212,24,-16
pulse,41200.0,0.015129,-0.021053,24,-16
pulse,41300.0,0.018293,-0.015083,25,-15
pulse,41400.0,0.019901,-0.016026,25,-15
pulse,41500.0,0.019386,-0.022436,25,-17
pulse,41600.0,0.018265,-0.024060,25,-17
pulse,41700.0,0.019672,-0.025039,25,-17
pulse,41800.0,0.018127,-0.021021,24,-16
pulse,41900.0,0.021148,-0.021841,25,-16
pulse,42000.0,0.021309,-0.018154,25,-15
pulse,42100.0,0.018265,-0.018045,24,-15
pulse,42200.0,0.021572,-0.018045,25,-15
pulse,42300.0,0.021572,-0.021053,25,-16
pulse,42400.0,0.021309,-0.018182,25,-17
pulse,42500.0,0.018265,-0.021705,24,-16
pulse,42600.0,0.015337,-0.021053,24,-16
pulse,42700.0,0.024922,-0.021053,26,-16
pulse,42800.0,0.021841,-0.018182,26,-15
pulse,42900.0,0.021605,-0.021053,26,-16
pulse,43000.0,0.012140,-0.021053,22,-16
pulse,43100.0,0.015060,-0.021053,23,-16
pulse,43200.0,0.018265,-0.018265,25,-15
pulse,43300.0,0.018518,-0.018072,25,-16
pulse,43400.0,0.018692,-0.018045,24,-16
pulse,43500.0,0.021244,-0.021084,25,-17
pulse,43600.0,0.018898,-0.025316,25,-17
pulse,43700.0,0.016155,-0.018987,25,-15
pulse,43800.0,0.016155,-0.013008,24,-15
pulse,43900.0,0.015576,-0.018547,24,-15
pulse,44000.0,0.021244,-0.024883,25,-17
pulse,44100.0,0.021244,-0.024540,25,-17
pulse,44200.0,0.021244,-0.016129,25,-14
pulse,44300.0,0.015432,-0.018547,24,-15
pulse,44400.0,0.015576,-0.015480,24,-15
pulse,44500.0,0.015576,-0.027821,24,-18
pulse,44600.0,0.018461,-0.024691,25,-18
pulse,44700.0,0.021407,-0.018519,26,-17
pulse,44800.0,0.021605,-0.021538,26,-16
pulse,44900.0,0.018809,-0.021538,25,-16
pulse,45000.0,0.021807,-0.021807,24,-15
pulse,45100.0,0.014060,-0.020833,25,-16
pulse,45200.0,0.015432,-0.018462,25,-16
pulse,45300.0,0.018779,-0.018265,26,-17
pulse,45400.0,0.019868,-0.024316,26,-17
pulse,45500.0,0.019108,-0.024316,26,-17
pulse,45600.0,0.018721,-0.021277,26,-16
pulse,45700.0,0.019169,-0.015848,26,-16
pulse,45800.0,0.018321,-0.018293,26,-16
pulse,45900.0,0.015244,-0.018265,25,-16
pulse,46000.0,0.015432,-0.021341,25,-18
pulse,46100.0,0.015576,-0.018265,25,-18
pulse,46200.0,0.021841,-0.021309,27,-17
pulse,46300.0,0.018518,-0.018462,26,-16
pulse,46400.0,0.022617,-0.015848,25,-16
pulse,46500.0,0.024922,-0.021341,27,-17
pulse,46600.0,0.012384,-0.019231,26,-18
pulse,46700.0,0.020583,-0.019418,25,-17
pulse,46800.0,0.019672,-0.016207,26,-16
pulse,46900.0,0.018154,-0.021277,26,-17
pulse,47000.0,0.017316,-0.015848,27,-16
pulse,47100.0,0.018518,-0.021277,26,-17
pulse,47200.0,0.012739,-0.018293,25,-17
pulse,47300.0,0.015576,-0.021309,26,-17
pulse,47400.0,0.018518,-0.018265,26,-17
pulse,47500.0,0.015576,-0.021277,25,-17
pulse,47600.0,0.021638,-0.018265,26,-17
pulse,47700.0,0.021605,-0.024316,26,-18
pulse,47800.0,0.021978,-0.021277,26,-17
pulse,47900.0,0.017316,-0.019048,26,-17
pulse,48000.0,0.015408,-0.018809,25,-17
pulse,48100.0,0.015290,-0.018237,25,-16
pulse,48200.0,0.015408,-0.021277,25,-17
pulse,48300.0,0.009592,-0.022436,26,-18
pulse,48400.0,0.018692,-0.024316,26,-18
pulse,48500.0,0.024502,-0.021277,28,-17
pulse,48600.0,0.021440,-0.018265,27,-16
pulse,48700.0,0.018518,-0.021309,25,-17
pulse,48800.0,0.012158,-0.018293,23,-17
pulse,48900.0,0.028037,-0.021309,28,-17
pulse,49000.0,0.023609,-0.022328,28,-18
pulse,49100.0,0.016155,-0.019576,26,-17
pulse,49200.0,0.015576,-0.021374,26,-16
pulse,49300.0,0.015576,-0.018127,26,-15
pulse,49400.0,0.019108,-0.015106,27,-15
pulse,49500.0,0.025974,-0.012862,28,-15
pulse,49600.0,0.018490,-0.024133,28,-17
pulse,49700.0,0.018490,-0.021180,28,-17
pulse,49800.0,0.019355,-0.022117,28,-17
pulse,49900.0,0.015552,-0.018100,27,-15
pulse,50000.0,0.012658,-0.021407,27,-16
pulse,50100.0,0.012539,-0.022328,27,-16
pulse,50200.0,0.015674,-0.022082,28,-16
pulse,50300.0,0.018987,-0.018987,29,-16
pulse,50400.0,0.018987,-0.022258,29,-16
pulse,50500.0,0.015823,-0.022013,27,-16
pulse,50600.0,0.018490,-0.024133,27,-17
pulse,50700.0,0.018490,-0.021875,27,-17
pulse,50800.0,0.021572,-0.018692,28,-15
pulse,50900.0,0.018490,-0.018100,28,-15
pulse,51000.0,0.018662,-0.018127,28,-16
pulse,51100.0,0.018490,-0.018127,28,-16
pulse,51200.0,0.015174,-0.024133,27,-17
pulse,51300.0,0.015748,-0.022117,27,-17
pulse,51400.0,0.021407,-0.015060,29,-14
pulse,51500.0,0.021407,-0.012251,29,-15
pulse,51600.0,0.018490,-0.018072,28,-15
pulse,51700.0,0.015552,-0.021116,26,-17
pulse,51800.0,0.018490,-0.024133,27,-18
pulse,51900.0,0.021407,-0.021116,28,-17
pulse,52000.0,0.018490,-0.021084,28,-16
pulse,52100.0,0.018662,-0.015060,28,-14
pulse,52200.0,0.019231,-0.015924,28,-16
pulse,52300.0,0.018662,-0.021148,28,-17
pulse,52400.0,0.016051,-0.021116,27,-17
pulse,52500.0,0.008114,-0.024096,27,-17
pulse,52600.0,0.018927,-0.021084,28,-15
pulse,52700.0,0.021053,-0.021053,29,-15
pulse,52800.0,0.015337,-0.018045,27,-14
pulse,52900.0,0.012289,-0.018045,26,-14
pulse,53000.0,0.021244,-0.018045,28,-14
pulse,53100.0,0.022152,-0.018072,28,-14
pulse,53200.0,0.021773,-0.018127,28,-16
pulse,53300.0,0.021212,-0.021148,28,-17
pulse,53400.0,0.015361,-0.018100,27,-15
pulse,53500.0,0.015361,-0.015106,27,-15
pulse,53600.0,0.018518,-0.015129,28,-16
pulse,53700.0,0.019324,-0.019048,28,-17
pulse,53800.0,0.018433,-0.021148,28,-17
pulse,53900.0,0.018547,-0.015723,28,-15
pulse,54000.0,0.015361,-0.021773,27,-17
pulse,54100.0,0.015361,-0.024428,27,-17
pulse,54200.0,0.021342,-0.015152,29,-14
pulse,54300.0,0.021505,-0.015552,29,-15
pulse,54400.0,0.015456,-0.018987,27,-16
