target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,4100.0,0.015552,-0.002963,0.006295,-0.003740,0.006931,1,2
1.005,4200.0,0.015456,-0.005917,0.004769,-0.099160,-0.024504,0,0
1.005,4300.0,0.006319,-0.011852,-0.002766,-0.067552,-0.002255,-2,-2
1.005,4400.0,0.009105,-0.008889,0.000108,-0.044807,0.013727,0,1
1.005,4500.0,0.006006,-0.005935,0.000036,-0.022062,-0.061767,0,0
1.005,4600.0,0.006006,-0.008889,-0.001441,0.000684,-0.054249,0,0
1.005,4700.0,0.008902,-0.011852,-0.001475,0.023429,-0.008524,1,-1
1.005,4800.0,0.008955,-0.011887,-0.001466,-0.042746,0.028830,0,0
1.005,4900.0,0.008889,-0.014793,-0.002952,-0.028942,0.071715,0,0
1.005,5000.0,0.009288,-0.008876,0.000206,-0.065872,0.019486,0,2
1.005,5100.0,0.011852,-0.011834,0.000009,-0.101927,-0.023648,0,-1
1.005,5200.0,0.002963,-0.008889,-0.002963,-0.073274,-0.016286,-2,0
1.005,5300.0,0.005952,-0.005926,0.000013,0.070595,-0.020970,0,1
1.005,5400.0,0.005997,-0.011922,-0.002963,0.087432,-0.040123,1,-2
1.005,5500.0,0.011958,-0.011869,0.000044,0.024511,-0.000203,1,0
1.005,5600.0,0.008969,-0.011834,-0.001433,-0.011824,0.051329,0,1
1.005,5700.0,0.011940,-0.008876,0.001532,-0.048159,0.028843,0,1
1.005,5800.0,0.011994,-0.008876,0.001559,-0.084634,0.006358,0,0
1.005,5900.0,0.003035,-0.008889,-0.002927,0.020793,-0.027651,-2,-1
1.005,6000.0,0.009331,-0.008889,0.000221,-0.003663,-0.049897,2,0
1.005,6100.0,0.003058,-0.008889,-0.002915,-0.019528,-0.039574,-1,0
1.005,6200.0,0.009009,-0.011852,-0.001421,-0.053402,0.015247,0,-1
1.005,6300.0,0.005988,-0.011852,-0.002932,-0.013168,0.049318,-1,0
1.005,6400.0,0.005970,-0.005926,0.000022,0.044740,-0.041172,0,2
1.005,6500.0,0.008969,-0.011852,-0.001442,0.010910,-0.010007,1,-1
1.005,6600.0,0.008982,-0.011852,-0.001435,0.012492,0.021132,0,0
1.005,6700.0,0.011940,-0.008889,0.001526,0.029215,-0.012926,1,1
1.005,6800.0,0.014970,-0.011852,0.001559,-0.069497,0.036089,1,-2
1.005,6900.0,0.011994,-0.014793,-0.001400,-0.153494,0.114023,-1,0
1.005,7000.0,0.006240,-0.006135,0.000053,-0.024534,0.020707,-2,2
1.005,7100.0,0.000000,-0.008876,-0.004438,0.142912,0.012971,-1,0
1.005,7200.0,0.015083,-0.008876,0.003104,0.144384,-0.015414,3,0
1.005,7300.0,0.014925,-0.011905,0.001510,-0.022921,0.003520,0,-1
1.005,7400.0,0.008955,-0.006154,0.001401,-0.072028,-0.018965,-1,1
1.005,7500.0,0.006231,-0.011852,-0.002811,-0.050211,-0.020614,-2,-1
1.005,7600.0,0.009009,-0.011852,-0.001421,-0.031240,0.016071,0,0
1.005,7700.0,0.006006,-0.008876,-0.001435,-0.051363,-0.021207,-1,1
1.005,7800.0,0.005988,-0.008876,-0.001444,0.018020,-0.043692,0,0
1.005,7900.0,0.012158,-0.005926,0.003116,-0.013725,-0.110425,1,0
1.005,8000.0,0.002985,-0.014793,-0.005904,0.088393,0.062366,-1,-2
1.005,8100.0,0.009174,-0.011887,-0.001356,0.021330,0.113880,2,1
1.005,8200.0,0.008969,-0.005917,0.001526,0.013501,0.002665,-1,2
1.005,8300.0,0.008955,-0.005917,0.001519,0.023519,-0.078991,0,0
1.005,8400.0,0.005961,-0.014815,-0.004427,0.030552,-0.083717,0,-3
1.005,8500.0,0.009119,-0.015504,-0.003193,0.019616,0.059479,0,0
1.005,8600.0,0.011923,-0.011834,0.000044,0.012049,0.084330,1,1
1.005,8700.0,0.011923,-0.005917,0.003003,-0.025340,-0.020994,0,2
1.005,8800.0,0.006231,-0.009554,-0.001662,0.041252,-0.064189,-1,-1
1.005,8900.0,0.012084,-0.011834,0.000125,0.016068,-0.033421,2,-1
1.005,9000.0,0.008969,-0.011834,-0.001433,-0.038878,-0.002567,0,0
1.005,9100.0,0.008929,-0.011834,-0.001453,-0.028509,0.034060,-1,0
1.005,9200.0,0.011869,-0.011834,0.000018,-0.042054,0.070745,0,0
1.005,9300.0,0.008929,-0.006163,0.001383,0.015815,0.033467,0,1
1.005,9400.0,0.012012,-0.005917,0.003047,0.005190,-0.030420,0,1
1.005,9500.0,0.008929,-0.011869,-0.001470,0.036412,-0.046988,0,-2
1.005,9600.0,0.011976,-0.008915,0.001530,0.058633,-0.024899,0,0
1.005,9700.0,0.014837,-0.011869,0.001484,0.000569,0.020858,1,0
1.005,9800.0,0.008889,-0.008876,0.000007,0.058450,-0.016479,-1,1
1.005,9900.0,0.011852,-0.008876,0.001488,0.024377,-0.038964,1,0
1.005,10000.0,0.011852,-0.008889,0.001481,-0.012659,-0.061449,0,0
1.005,10100.0,0.008889,-0.011869,-0.001490,0.003636,-0.039539,-1,-1
1.005,10200.0,0.008889,-0.011834,-0.001473,0.025856,0.026733,0,0
1.005,10300.0,0.008889,-0.008929,-0.000020,0.048077,0.004747,0,-1
1.005,10400.0,0.009146,-0.008902,0.000122,0.070298,0.035487,0,2
1.005,10500.0,0.008889,-0.005935,0.001477,0.062890,-0.034335,1,1
1.005,10600.0,0.011852,-0.005935,0.002959,0.025854,-0.121899,1,0
1.005,10700.0,0.014948,-0.008902,0.003023,-0.073406,-0.126616,1,-1
1.005,10800.0,0.011852,-0.014837,-0.001493,-0.089701,-0.060285,-1,-2
1.005,10900.0,0.008889,-0.014837,-0.002974,-0.058592,0.062142,-1,0
1.005,11000.0,0.008915,-0.011869,-0.001477,0.002149,0.119538,0,1
1.005,11100.0,0.011852,-0.002959,0.004447,-0.011184,-0.009397,1,3
1.005,11200.0,0.008889,-0.002959,0.002965,-0.048220,-0.165078,-1,0
1.005,11300.0,0.008929,-0.020741,-0.005906,0.003628,-0.036623,0,-5
1.005,11400.0,0.008889,-0.011852,-0.001481,0.025849,0.032660,0,3
1.005,11500.0,0.011852,-0.008876,0.001488,-0.008224,-0.004618,1,1
1.005,11600.0,0.011852,-0.008876,0.001488,-0.045260,-0.027103,0,0
1.005,11700.0,0.008889,-0.008889,0.000000,-0.008225,-0.055488,-1,0
1.005,11800.0,0.008889,-0.011834,-0.001473,0.013995,0.004866,0,-1
1.005,11900.0,0.008889,-0.011869,-0.001490,0.036216,0.029770,0,0
1.005,12000.0,0.008929,-0.011834,-0.001453,0.058437,0.066455,0,0
1.005,12100.0,0.012084,-0.008876,0.001604,0.036215,0.026219,1,1
1.005,12200.0,0.011976,-0.008876,0.001550,-0.000821,-0.034728,0,0
1.005,12300.0,0.008889,-0.008876,0.000007,0.015474,-0.057213,-1,0
1.005,12400.0,0.011869,-0.011834,0.000018,-0.009711,-0.044170,1,-1
1.005,12500.0,0.011869,-0.008889,0.001490,-0.046747,-0.057556,0,0
1.005,12600.0,0.005961,-0.011852,-0.002945,0.037698,-0.000013,-2,-1
1.005,12700.0,0.008942,-0.014793,-0.002926,0.048066,0.089905,1,0
1.005,12800.0,0.012195,-0.009288,0.001454,-0.009709,0.031995,1,2
1.005,12900.0,0.011869,-0.008876,0.001497,-0.046745,-0.061495,0,0
1.005,13000.0,0.009105,-0.008889,0.000108,0.002141,-0.054395,-1,0
1.005,13100.0,0.008969,-0.012214,-0.001623,0.024361,-0.011793,0,-1
1.005,13200.0,0.008902,-0.008876,0.000013,0.046582,-0.016443,0,1
1.005,13300.0,0.011958,-0.008876,0.001541,0.024360,-0.038929,1,0
1.005,13400.0,0.011923,-0.011887,0.000018,-0.012676,-0.008160,0,-1
1.005,13500.0,0.011869,-0.011834,0.000018,-0.049712,0.022635,0,0
1.005,13600.0,0.011852,-0.005926,0.002963,0.019917,-0.002809,0,1
1.005,13700.0,0.011869,-0.008876,0.001497,-0.046748,-0.054793,0,0
1.005,13800.0,0.008889,-0.008876,0.000007,-0.036378,-0.077278,-1,0
1.005,13900.0,0.008889,-0.011834,-0.001473,-0.014158,-0.055385,0,-1
1.005,14000.0,0.005952,-0.011834,-0.002941,0.008063,-0.018700,0,0
1.005,14100.0,0.008915,-0.011834,-0.001460,0.030283,0.017986,0,0
1.005,14200.0,0.011869,-0.011834,0.000018,0.002136,0.042837,1,0
1.005,14300.0,0.011852,-0.012214,-0.000181,-0.034900,0.079522,0,0
1.005,14400.0,0.011852,-0.006309,0.002771,-0.071936,0.000766,0,2
1.005,14500.0,0.005952,-0.008876,-0.001462,0.012509,-0.036453,-2,-1
1.005,14600.0,0.009160,-0.008876,0.000142,0.055471,-0.058938,1,0
1.005,14700.0,0.011869,-0.011834,0.000018,0.000657,-0.022253,1,-1
1.005,14800.0,0.008955,-0.011834,-0.001440,0.046581,0.032185,-1,0
1.005,14900.0,0.008889,-0.008876,0.000007,0.068801,-0.016927,0,1
1.005,15000.0,0.014925,-0.011834,0.001546,-0.057125,-0.006810,2,-1
1.005,15100.0,0.014815,-0.012214,0.001301,-0.153422,0.029817,0,0
1.005,15200.0,0.002963,-0.011834,-0.004436,0.034724,0.019225,-3,0
1.005,15300.0,0.005926,-0.008876,-0.001475,0.107317,0.055851,1,1
1.005,15400.0,0.014815,-0.008876,0.002970,-0.012685,0.003780,3,0
1.005,15500.0,0.014837,-0.008876,0.002981,-0.108982,-0.024605,0,0
1.005,15600.0,0.005944,-0.008876,-0.001466,-0.042256,-0.052989,-3,0
1.005,15700.0,0.005926,-0.011834,-0.002954,0.039166,-0.031097,0,-1
1.005,15800.0,0.011869,-0.011834,0.000018,-0.010066,0.005589,1,0
1.005,15900.0,0.008929,-0.008889,0.000020,-0.011847,-0.022483,-1,0
1.005,16000.0,0.008915,-0.011852,-0.001468,0.010112,-0.003294,0,-1
1.005,16100.0,0.012084,-0.008889,0.001598,-0.000630,-0.002012,1,1
1.005,16200.0,0.008902,-0.008889,0.000007,-0.005259,-0.006622,-1,0
1.005,16300.0,0.008982,-0.008889,0.000047,0.016640,-0.008168,0,0
1.005,16400.0,0.008902,-0.011834,-0.001466,0.038598,-0.000937,0,0
1.005,16500.0,0.011869,-0.012251,-0.000191,0.016046,-0.005113,1,-1
1.005,16600.0,0.011869,-0.017804,-0.002967,-0.021343,0.102637,0,-1
1.005,16700.0,0.008942,-0.014815,-0.002936,-0.020156,0.174768,-1,2
1.005,16800.0,0.005935,-0.006211,-0.000138,0.073019,0.149382,-1,3
1.005,16900.0,0.011869,0.000000,0.005935,0.062336,-0.071328,2,1
1.005,17000.0,0.011869,-0.011887,-0.000009,0.024948,-0.052358,0,-3
1.005,17100.0,0.011887,-0.011834,0.000026,-0.012441,0.034625,0,0
1.005,17200.0,0.011869,-0.008876,0.001497,-0.049830,0.026932,0,1
1.005,17300.0,0.008915,-0.009174,-0.000130,-0.001165,-0.013252,-1,0
1.005,17400.0,0.006024,-0.008876,-0.001426,0.068412,-0.035738,0,0
1.005,17500.0,0.011958,-0.011852,0.000053,0.028342,-0.022720,2,-1
1.005,17600.0,0.008902,-0.011852,-0.001475,-0.071379,0.013965,-1,0
1.005,17700.0,0.008902,-0.011852,-0.001475,0.022172,0.015570,1,-1
1.005,17800.0,0.011887,-0.012841,-0.000477,-0.012236,0.052229,0,1
1.005,17900.0,0.008889,-0.008876,0.000007,0.042652,0.044537,0,1
1.005,18000.0,0.011852,-0.005917,0.002967,0.064872,-0.025285,1,1
1.005,18100.0,0.011887,-0.008902,0.001493,-0.013732,-0.030019,0,-1
1.005,18200.0,0.008942,-0.011834,-0.001446,-0.015214,-0.008126,-1,-1
1.005,18300.0,0.005944,-0.011834,-0.002945,0.084046,0.028559,-1,0
1.005,18400.0,0.005944,-0.008876,-0.001466,0.091399,-0.023477,1,1
1.005,18500.0,0.011852,-0.008889,0.001481,0.057326,0.013209,1,-1
1.005,18600.0,0.011976,-0.011834,0.000071,-0.006377,0.029276,0,0
1.005,18700.0,0.008915,-0.008889,0.000013,0.007014,0.012708,-1,1
1.005,18800.0,0.011852,-0.008876,0.001488,-0.003475,-0.009777,1,0
1.005,18900.0,0.008889,-0.011834,-0.001473,0.021768,-0.035042,-1,-1
1.005,19000.0,0.008969,-0.011834,-0.001433,0.043988,0.019264,0,0
1.005,19100.0,0.008929,-0.008876,0.000026,0.066209,-0.003222,0,1
1.005,19200.0,0.011994,-0.008876,0.001559,0.008433,-0.008015,1,0
1.005,19300.0,0.011958,-0.008876,0.001541,-0.028603,-0.030441,0,0
1.005,19400.0,0.008915,-0.008889,0.000013,-0.030085,-0.017406,-1,-1
1.005,19500.0,0.008889,-0.014793,-0.002952,-0.007864,0.016801,0,-1
1.005,19600.0,0.008915,-0.015337,-0.003211,0.014356,0.142070,0,0
1.005,19700.0,0.008902,-0.008876,0.000013,0.036577,0.119632,0,2
1.005,19800.0,0.008889,-0.003053,0.002918,0.058798,-0.071493,0,2
1.005,19900.0,0.012177,-0.002985,0.004596,0.012873,-0.164926,2,-1
1.005,20000.0,0.011958,-0.015038,-0.001540,-0.024163,-0.104509,0,-3
1.005,20100.0,0.011905,-0.011852,0.000026,-0.061199,-0.079253,0,0
1.005,20200.0,0.009077,-0.014793,-0.002858,-0.047867,0.040134,-1,0
1.005,20300.0,0.008982,-0.014793,-0.002905,-0.014096,0.130110,-1,0
1.005,20400.0,0.008889,-0.011834,-0.001473,0.046763,0.143212,1,1
1.005,20500.0,0.008915,-0.006279,0.001318,0.068984,0.049663,0,2
1.005,20600.0,0.011852,-0.005917,0.002967,0.023059,-0.031993,1,0
1.005,20700.0,0.011852,-0.008876,0.001488,-0.046571,-0.078147,0,-1
1.005,20800.0,0.008915,-0.011834,-0.001460,-0.006573,-0.035544,-1,-1
1.005,20900.0,0.008969,-0.011834,-0.001433,0.015648,0.001141,0,0
1.005,21000.0,0.011994,-0.008889,0.001553,-0.024351,0.037827,1,0
1.005,21100.0,0.011994,-0.008876,0.001559,-0.061387,0.009503,0,1
1.005,21200.0,0.008915,-0.008876,0.000020,-0.048055,-0.012982,-1,0
1.005,21300.0,0.005926,-0.008876,-0.001475,0.057132,-0.035467,-1,0
1.005,21400.0,0.011887,-0.011834,0.000026,0.017132,-0.019492,2,-1
1.005,21500.0,0.011887,-0.011834,0.000026,-0.019904,0.017194,0,0
1.005,21600.0,0.011887,-0.008876,0.001506,-0.056940,-0.026001,0,1
1.005,21700.0,0.008889,-0.011852,-0.001481,-0.031757,-0.003803,-1,-2
1.005,21800.0,0.008889,-0.008876,0.000007,-0.009536,0.003151,0,2
1.005,21900.0,0.008915,-0.008876,0.000020,0.012685,-0.019334,0,0
1.005,22000.0,0.008889,-0.011834,-0.001473,0.034905,0.005517,0,-1
1.005,22100.0,0.011852,-0.011834,0.000009,-0.016945,0.042202,1,0
1.005,22200.0,0.011852,-0.008876,0.001488,-0.053981,0.025634,0,1
1.005,22300.0,0.011852,-0.008876,0.001488,-0.091017,-0.002751,0,0
1.005,22400.0,0.008889,-0.011834,-0.001473,-0.059908,0.048727,-1,-1
1.005,22500.0,0.008889,-0.008876,0.000007,-0.037687,0.020325,0,1
1.005,22600.0,0.006070,-0.009274,-0.001602,0.037869,-0.002160,-1,0
1.005,22700.0,0.009288,-0.009217,0.000036,0.048237,-0.024645,1,0
1.005,22800.0,0.011852,-0.008876,0.001488,-0.009539,-0.047131,1,0
1.005,22900.0,0.008889,-0.008876,0.000007,-0.008058,-0.069616,-1,0
1.005,23000.0,0.008969,-0.011834,-0.001433,-0.018488,-0.024055,1,-1
1.005,23100.0,0.008889,-0.011834,-0.001473,0.003792,0.006740,-1,0
1.005,23200.0,0.011852,-0.011834,0.000009,-0.045095,0.025753,1,0
1.005,23300.0,0.008915,-0.011834,-0.001460,-0.040651,0.062438,-1,0
1.005,23400.0,0.008929,-0.008876,0.000026,-0.018431,0.013361,0,1
1.005,23500.0,0.008915,-0.008915,-0.000000,0.003790,-0.009124,0,0
1.005,23600.0,0.008929,-0.008876,0.000026,0.026011,-0.031610,0,0
1.005,23700.0,0.011994,-0.014793,-0.001400,-0.011025,-0.112850,1,-2
1.005,23800.0,0.012177,-0.008889,0.001644,-0.048061,-0.019969,0,1
1.005,23900.0,0.008929,-0.011834,-0.001453,-0.022878,0.034389,-1,0
1.005,24000.0,0.008902,-0.008876,0.000013,-0.000657,-0.014723,0,1
1.005,24100.0,0.008889,-0.011869,-0.001490,0.021563,0.004211,0,-1
1.005,24200.0,0.011852,-0.011869,-0.000009,-0.033250,0.040897,1,0
1.005,24300.0,0.011852,-0.008902,0.001475,-0.037694,-0.008215,0,1
1.005,24400.0,0.008889,-0.009036,-0.000074,-0.042080,-0.077898,-1,0
1.005,24500.0,0.008929,-0.008876,0.000026,-0.019919,-0.076784,0,0
1.005,24600.0,0.008889,-0.014793,-0.002952,0.002302,0.063453,0,-2
1.005,24700.0,0.011958,-0.008876,0.001541,-0.011031,0.046825,1,2
1.005,24800.0,0.011958,-0.008876,0.001541,-0.048067,0.024399,0,0
1.005,24900.0,0.005926,-0.008876,-0.001475,0.000822,0.001914,-2,0
1.005,25000.0,0.011799,-0.008876,0.001462,0.082304,-0.055970,0,0
1.005,25100.0,0.011852,-0.011817,0.000017,0.098598,0.001069,2,0
1.005,25200.0,0.014815,-0.008889,0.002963,-0.015475,-0.018475,1,0
1.005,25300.0,0.014815,-0.008876,0.002970,-0.111772,-0.011608,0,0
1.005,25400.0,0.008929,-0.011817,-0.001444,-0.086587,0.051258,-2,0
1.005,25500.0,0.006042,-0.006192,-0.000075,-0.008068,0.037374,-1,1
1.005,25600.0,0.005926,-0.008863,-0.001468,0.073414,0.008735,0,0
1.005,25700.0,0.011905,-0.008863,0.001521,0.015637,-0.019903,2,0
1.005,25800.0,0.011852,-0.011817,0.000017,-0.021399,-0.010136,0,-1
1.005,25900.0,0.008955,-0.011887,-0.001466,0.012673,0.026201,-1,0
1.005,26000.0,0.009022,-0.011817,-0.001397,0.010787,0.062538,-1,0
1.005,26100.0,0.008929,-0.008876,0.000026,0.032982,0.019465,1,0
1.005,26200.0,0.008942,-0.008876,0.000033,0.055203,-0.008861,0,0
1.005,26300.0,0.011852,-0.008876,0.001488,0.024092,0.000889,1,0
1.005,26400.0,0.014903,-0.011817,0.001543,-0.078131,0.040239,1,0
1.005,26500.0,0.011852,-0.008863,0.001495,-0.145105,0.020446,-1,1
1.005,26600.0,0.002963,-0.008876,-0.002956,0.004744,-0.022878,-3,0
1.005,26700.0,0.005952,-0.008876,-0.001462,0.062276,-0.045685,0,0
1.005,26800.0,0.005979,-0.008902,-0.001462,0.155671,-0.029942,1,-1
1.005,26900.0,0.017910,-0.014793,0.001559,0.011967,0.100933,4,-1
1.005,27000.0,0.014815,-0.008863,0.002976,-0.096181,0.072277,-1,2
1.005,27100.0,0.009146,-0.005908,0.001619,-0.014760,-0.006601,-2,1
1.005,27200.0,0.008969,-0.008876,0.000046,0.007520,-0.014577,0,-1
1.005,27300.0,0.012048,-0.008863,0.001593,-0.014702,-0.037324,1,0
1.005,27400.0,0.008889,-0.011834,-0.001473,-0.019087,-0.060072,-1,-1
1.005,27500.0,0.008889,-0.011834,-0.001473,0.003074,-0.005957,0,0
1.005,27600.0,0.009146,-0.011834,-0.001344,0.025295,0.024498,0,0
1.005,27700.0,0.009146,-0.011834,-0.001344,0.047515,0.019660,0,0
1.005,27800.0,0.011852,-0.008863,0.001495,-0.004335,0.008598,1,1
1.005,27900.0,0.011852,-0.008850,0.001501,-0.041371,0.029746,0,1
1.005,28000.0,0.011869,-0.008863,0.001503,-0.078407,0.000854,0,0
1.005,28100.0,0.000000,-0.008876,-0.004438,0.062332,-0.027815,-3,-1
1.005,28200.0,0.006135,-0.005917,0.000109,0.090479,-0.083021,2,0
1.005,28300.0,0.006182,-0.014771,-0.004294,0.112700,-0.020072,0,-2
1.005,28400.0,0.006173,-0.011817,-0.002822,0.134921,0.019219,0,1
1.005,28500.0,0.012346,-0.011799,0.000273,0.041587,0.075788,2,1
1.005,28600.0,0.015361,-0.008863,0.003249,-0.134707,0.073598,1,0
1.005,28700.0,0.006182,-0.005908,0.000137,-0.088783,-0.008455,-3,2
1.005,28800.0,0.005970,-0.008876,-0.001453,-0.033910,-0.090337,-1,-1
1.005,28900.0,0.005944,-0.011834,-0.002945,0.047513,-0.071703,0,-2
1.005,29000.0,0.008889,-0.014771,-0.002941,0.039963,0.044375,1,-1
1.005,29100.0,0.011869,-0.005917,0.002976,0.023438,-0.004926,0,3
1.005,29200.0,0.008929,-0.002963,0.002983,-0.002029,-0.125165,0,0
1.005,29300.0,0.008889,-0.014793,-0.002952,0.049996,-0.071083,0,-3
1.005,29400.0,0.008915,-0.015038,-0.003061,0.072217,0.053881,0,0
1.005,29500.0,0.009202,-0.015038,-0.002918,0.147773,0.143430,1,0
1.005,29600.0,0.015015,-0.011817,0.001599,-0.037411,0.164996,3,1
1.005,29700.0,0.014925,-0.002959,0.005983,-0.124820,0.068393,-1,2
1.005,29800.0,0.002963,-0.006006,-0.001521,-0.043520,-0.057628,-4,0
1.005,29900.0,0.005935,-0.011817,-0.002941,0.070456,-0.050825,2,-2
1.005,30000.0,0.011869,-0.011887,-0.000009,0.033196,0.032722,1,0
1.005,30100.0,0.011887,-0.011887,0.000000,-0.046043,0.063236,-1,0
1.005,30200.0,0.002972,-0.008915,-0.002972,0.100656,0.022721,-1,1
1.005,30300.0,0.008942,-0.008915,0.000013,0.087322,-0.000026,2,0
1.005,30400.0,0.011852,-0.008863,0.001495,-0.000361,-0.022774,1,0
1.005,30500.0,0.011852,-0.011817,0.000017,-0.037397,0.007655,0,-1
1.005,30600.0,0.005979,-0.011817,-0.002919,-0.003361,0.043993,-1,0
1.005,30700.0,0.008969,-0.008863,0.000053,0.018860,0.036043,0,1
1.005,30800.0,0.011940,-0.008863,0.001539,-0.018176,-0.028064,1,0
1.005,30900.0,0.011905,-0.011817,0.000044,-0.055212,0.031907,0,-1
1.005,31000.0,0.008915,-0.008863,0.000026,-0.006326,0.015068,-1,1
1.005,31100.0,0.008915,-0.008863,0.000026,0.015895,-0.007680,0,0
1.005,31200.0,0.008929,-0.008863,0.000033,0.038116,-0.030427,0,0
1.005,31300.0,0.011905,-0.008876,0.001514,-0.010772,-0.026324,1,-1
1.005,31400.0,0.011852,-0.005935,0.002959,-0.047808,-0.104632,0,-1
1.005,31500.0,0.008915,-0.011869,-0.001477,-0.019661,-0.058488,-1,-2
1.005,31600.0,0.009202,-0.008902,0.000150,0.002559,-0.012335,0,1
1.005,31700.0,0.011887,-0.011834,0.000026,0.024780,0.062554,1,1
1.005,31800.0,0.008915,-0.008889,0.000013,0.002558,0.043321,-1,0
1.005,31900.0,0.011923,-0.008902,0.001510,-0.010775,0.018198,1,1
1.005,32000.0,0.011923,-0.008876,0.001523,-0.047811,0.016116,0,0
1.005,32100.0,0.011852,-0.008863,0.001495,-0.084847,-0.018369,0,1
1.005,32200.0,0.008929,-0.008863,0.000033,-0.065589,-0.017553,-1,0
1.005,32300.0,0.002963,-0.008863,-0.002950,0.075150,-0.028457,-2,0
1.005,32400.0,0.011976,-0.008863,0.001557,0.023299,-0.074768,3,0
1.005,32500.0,0.011923,-0.008863,0.001530,-0.013737,-0.103406,0,0
1.005,32600.0,0.008889,-0.018237,-0.004674,-0.009293,0.012756,-1,-3
1.005,32700.0,0.008889,-0.011817,-0.001464,0.012927,0.108178,0,2
1.005,32800.0,0.008915,-0.008863,0.000026,0.035148,0.029300,0,1
1.005,32900.0,0.008889,-0.008889,0.000000,0.057369,-0.005230,0,0
1.005,33000.0,0.008982,-0.008889,0.000047,0.079589,-0.027977,0,0
1.005,33100.0,0.009009,-0.008889,0.000060,0.101810,-0.050725,0,0
1.005,33200.0,0.011923,-0.011852,0.000035,0.061811,-0.008479,1,-1
1.005,33300.0,0.011923,-0.011834,0.000044,0.024775,0.027859,0,0
1.005,33400.0,0.011923,-0.011834,0.000044,-0.012261,0.064196,0,0
1.005,33500.0,0.011852,-0.008863,0.001495,-0.049297,0.023723,0,1
1.005,33600.0,0.008889,-0.006024,0.001432,-0.041890,-0.037430,-1,0
1.005,33700.0,0.005970,-0.011852,-0.002941,0.054407,-0.045191,-1,-1
1.005,33800.0,0.011923,-0.011834,0.000044,-0.003370,-0.002972,2,0
1.005,33900.0,0.008889,-0.011852,-0.001481,-0.001889,0.001397,-1,-1
