frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
109,545,22.80261,22.695107,22.329584,22.650732,22.761145,22.148073,22.466427
309,1545,23.548435,23.098898,23.926813,23.596664,23.950914,22.787449,23.64405
509,2545,23.728897,23.10971,23.86719,23.712814,23.994417,22.821747,23.638617
709,3545,23.83335,23.184914,23.901312,23.194155,24.024445,22.665585,23.55239
909,4545,23.29459,23.229954,23.36948,22.94605,23.966072,22.772707,23.598896
1109,5545,23.304235,23.399023,23.713089,23.064627,24.056517,23.045887,24.036568
1309,6545,23.299557,23.592594,23.513878,23.267128,23.915585,23.168974,24.746607
1509,7545,24.326813,23.804888,23.582468,23.4354,24.006516,22.874752,25.286665
1709,8545,25.42452,24.062592,23.730707,23.61181,24.128208,22.841024,25.780844
1909,9545,23.619965,24.403458,23.918102,23.737825,24.102627,22.745106,26.046968
2109,10545,23.168156,24.756922,24.120375,23.644115,24.161919,22.758883,26.62435
2309,11545,23.932844,25.066267,24.154156,23.59109,24.267223,25.93541,26.892548
2509,12545,24.229507,25.308357,24.478819,23.529327,24.245312,25.927874,24.919111
2709,13545,24.335306,25.424038,24.478819,23.538612,24.248468,25.588663,24.928574
2909,14545,24.051615,25.527433,24.478819,23.487059,24.245245,25.215132,25.150114
3109,15545,23.606016,25.86363,24.346043,23.490677,24.216524,24.736794,24.973381
3309,16545,23.485477,26.0646,24.131165,23.51421,24.201876,24.724766,25.845629
3509,17545,23.71788,25.709517,23.991838,23.3158,23.688251,24.556053,26.504644
3709,18545,25.318453,25.315489,23.833168,23.083513,23.310026,24.943367,26.818264
3909,19545,24.511063,24.840908,24.056324,22.829298,22.839142,24.875751,27.047012
4109,20545,22.93804,24.253937,24.589655,23.200466,22.79069,24.404387,27.119394
4309,21545,24.8401,23.233793,24.170351,23.166618,22.064754,23.904776,26.747196
4509,22545,23.813398,22.4011,23.396727,32.231625,20.725475,23.446005,26.317316
4709,23545,26.957315,30.964626,24.008488,39.41058,24.27838,23.675325,28.556362
4909,24545,25.979523,39.111237,27.303246,47.068024,23.966805,23.627874,29.573156
5109,25545,25.544853,54.10381,30.56686,44.52631,23.310453,24.615192,46.951134
5309,26545,24.471659,51.996204,31.221243,61.387943,27.739569,27.441113,35.893723
5509,27545,29.635351,67.43755,32.335995,58.33899,52.224934,34.024925,40.11281
5709,28545,37.26435,67.88467,33.293823,68.587685,56.374874,34.32562,58.81733
5909,29545,37.66489,68.88686,34.263863,69.38218,48.08846,38.663914,64.024254
6109,30545,44.443848,69.29115,40.025047,69.53002,54.163486,42.190197,66.37972
6309,31545,47.565533,69.4033,46.443794,68.68735,48.542732,43.10471,68.20241
6509,32545,52.047745,69.52277,47.42864,67.493355,50.444782,44.574493,69.08983
6709,33545,53.498547,69.52103,48.21075,67.58164,51.990063,45.425938,69.39645
6909,34545,54.016743,68.63783,43.100594,67.850815,56.47282,46.202854,69.37329
7109,35545,54.622814,68.89428,43.412884,68.39662,49.430565,46.733078,69.09084
7309,36545,55.472237,69.01591,40.36647,69.49962,49.900158,48.45024,68.72249
7509,37545,55.663376,69.10137,37.299656,58.517673,51.436005,48.50835,69.16318
7709,38545,49.852127,69.403725,32.57275,69.368805,51.514606,48.901287,69.21234
7909,39545,45.59012,68.99327,39.630863,69.39292,51.56404,49.4149,69.5176
8109,40545,46.201515,69.50742,37.960213,68.80949,51.739452,50.486958,69.517746
8309,41545,46.201515,69.342896,37.973812,69.233154,52.03267,51.522373,69.31838
8509,42545,51.040665,69.49356,37.974693,67.874886,52.313946,52.016144,69.46868
8709,43545,46.97773,68.800186,37.99387,67.90914,52.342648,51.974472,68.09997
8909,44545,51.191875,68.71978,38.161686,67.893234,52.345642,51.889774,68.174576
9109,45545,47.82813,68.71706,38.29859,67.88169,52.345303,51.825966,68.39672
9309,46545,46.155636,68.74835,38.34156,67.87536,52.13114,51.59725,68.17604
9509,47545,52.42789,68.79336,40.849438,67.90506,51.56484,51.126358,68.6304
9709,48545,46.17041,68.93515,43.102024,67.941444,50.45249,50.002552,68.6366
9909,49545,50.261906,69.00617,43.017124,68.21677,49.75509,49.515583,68.63362
10109,50545,51.099434,69.010796,37.741253,68.21603,54.200344,48.537918,68.318245
10309,51545,51.096825,69.01316,38.80204,68.21603,52.5226,47.96936,68.84727
10509,52545,31.391003,69.01319,39.041805,68.21597,52.372665,47.490623,69.47607
10709,53545,31.541769,68.92689,39.0954,68.214874,60.150673,51.153072,69.395164
10909,54545,54.568268,68.928955,34.51509,68.27707,52.695168,46.43244,68.50133
11109,55545,69.20918,69.37479,38.37959,68.82773,54.77151,45.562424,68.864
11309,56545,31.531452,68.098076,38.00341,68.82773,60.034237,49.084267,68.42845
11509,57545,31.512938,69.29565,37.406548,68.65781,69.32684,60.85967,68.70738
11709,58545,32.217495,69.453575,37.555058,68.654434,69.32684,67.68115,68.71267
11909,59545,31.844341,69.47121,69.160324,68.654434,69.39092,45.56559,68.353165
12109,60545,31.970043,68.41739,69.32102,68.60274,69.30648,45.741455,65.29017
12309,61545,67.76061,68.53002,50.05484,55.983356,31.841137,45.87361,65.02524
12509,62545,49.87837,69.46209,48.799786,67.926254,69.32741,52.54717,66.662964
12709,63545,66.258514,69.48172,47.95051,68.136345,69.52716,53.189545,69.22371
12909,64545,66.258514,69.516335,41.01418,68.37534,69.441284,52.357662,69.250046
13109,65545,66.258514,69.36036,49.546276,68.98005,69.524765,55.08562,69.00192
13309,66545,66.66077,69.401054,52.843758,69.11258,69.3211,56.010986,68.83381
13509,67545,67.557396,69.45368,66.293236,69.38816,69.436264,57.325176,69.49769
13709,68545,67.77624,69.046036,50.99363,69.503525,69.42913,58.67009,68.42955
13909,69545,67.84741,68.606895,52.14896,66.98517,69.50745,59.733395,69.06972
