time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1470.000000,CC,-0.080000,0.164251,0.038647,0.198068,0.599034
2470.000000,CC,-0.080000,0.182243,0.042056,0.247664,0.528037
3470.000000,CC,-0.080000,0.207207,0.018018,0.279279,0.495495
4470.000000,CC,-0.080000,0.181818,0.057851,0.264463,0.495868
5470.000000,CC,-0.080000,0.188462,0.023077,0.250000,0.538462
6470.000000,CC,-0.080000,0.151203,0.024055,0.250859,0.573883
7470.000000,CC,-0.080000,0.145963,0.043478,0.229814,0.580745
8470.000000,CC,-0.080000,0.132231,0.055096,0.201102,0.611570
9470.000000,CC,-0.080000,0.141026,0.041026,0.184615,0.633333
10470.000000,CC,-0.080000,0.126521,0.058394,0.182482,0.632603
11470.000000,CC,-0.080000,0.156812,0.061697,0.190231,0.591260
12470.000000,CC,-0.080000,0.175711,0.033592,0.196382,0.594315
13470.000000,CC,-0.080000,0.185379,0.028721,0.208877,0.577024
14470.000000,CC,-0.080000,0.173913,0.035806,0.217391,0.572890
15470.000000,CC,-0.080000,0.168293,0.053659,0.192683,0.585366
16470.000000,CC,-0.080000,0.149451,0.052747,0.182418,0.615385
17470.000000,CC,-0.080000,0.132150,0.059172,0.161736,0.646943
18470.000000,CC,-0.080000,0.136691,0.057554,0.145683,0.660072
19470.000000,CC,-0.080000,0.134812,0.044369,0.139932,0.680887
20470.000000,CC,-0.080000,0.122186,0.046624,0.122186,0.709003
21470.000000,CC,-0.080000,0.117117,0.046547,0.120120,0.716216
22470.000000,CC,-0.080000,0.116505,0.026352,0.124827,0.732316
23470.000000,CC,-0.080000,0.116183,0.031812,0.124481,0.727524
24470.000000,CC,-0.080000,0.108466,0.041005,0.126984,0.723545
25470.000000,CC,-0.080000,0.105960,0.031788,0.125828,0.736424
26470.000000,CC,-0.080000,0.102013,0.022819,0.126174,0.748993
27470.000000,CC,-0.080000,0.111111,0.015873,0.144300,0.728716
28470.000000,CC,-0.080000,0.111594,0.024638,0.134783,0.728985
29470.000000,CC,-0.080000,0.114243,0.020772,0.140950,0.724036
30470.000000,CC,-0.080000,0.108148,0.019259,0.139259,0.733333
31470.000000,CC,-0.080000,0.133122,0.023772,0.150555,0.692551
32470.000000,CC,-0.080000,0.154818,0.031596,0.148499,0.665087
33470.000000,CC,-0.080000,0.169518,0.031104,0.141524,0.657854
34470.000000,CC,-0.080000,0.158537,0.042683,0.134146,0.664634
35470.000000,CC,-0.080000,0.168142,0.042773,0.135693,0.653392
36470.000000,CC,-0.080000,0.155492,0.044223,0.136947,0.663338
37470.000000,CC,-0.080000,0.146893,0.039548,0.125706,0.687853
38470.000000,CC,-0.080000,0.145833,0.027778,0.127778,0.698611
39470.000000,CC,-0.080000,0.129032,0.037634,0.135753,0.697581
40470.000000,CC,-0.080000,0.136243,0.050265,0.120370,0.693122
41470.000000,CC,-0.080000,0.133080,0.043093,0.120406,0.703422
42470.000000,CC,-0.080000,0.132678,0.044226,0.111794,0.711302
43470.000000,CC,-0.080000,0.134132,0.045509,0.114970,0.705389
44470.000000,CC,-0.080000,0.132616,0.045400,0.118280,0.703704
45470.000000,CC,-0.080000,0.144068,0.043584,0.113801,0.698547
46470.000000,CC,-0.080000,0.149144,0.033007,0.119804,0.698044
47470.000000,CC,-0.080000,0.149752,0.049505,0.116337,0.684406
48470.000000,CC,-0.080000,0.147132,0.043641,0.114713,0.694514
49470.000000,CC,-0.080000,0.146125,0.047014,0.115629,0.691233
50470.000000,CC,-0.080000,0.146373,0.041451,0.116580,0.695596
51470.000000,CC,-0.080000,0.169784,0.041727,0.126619,0.661870
52470.000000,CC,-0.080000,0.173789,0.037037,0.125356,0.663818
53470.000000,CC,-0.080000,0.174221,0.032578,0.120397,0.672805
54470.000000,CC,-0.080000,0.165951,0.025751,0.125894,0.682403
55470.000000,CC,-0.080000,0.149148,0.029830,0.125000,0.696023
56470.000000,CC,-0.080000,0.151429,0.027143,0.124286,0.697143
57470.000000,CC,-0.080000,0.147661,0.023392,0.119883,0.709064
58470.000000,CC,-0.080000,0.147493,0.020649,0.116519,0.715339
59470.000000,CC,-0.080000,0.144838,0.023112,0.123267,0.708783
60470.000000,CC,-0.080000,0.138629,0.028037,0.105919,0.727414
61470.000000,CC,-0.080000,0.141046,0.015848,0.118859,0.724247
62470.000000,CC,-0.080000,0.138846,0.026521,0.123245,0.711388
63470.000000,CC,-0.080000,0.149594,0.019512,0.138211,0.692683
64470.000000,CC,-0.080000,0.158070,0.013311,0.148087,0.680532
65470.000000,CC,-0.080000,0.156146,0.031561,0.141196,0.671096
66470.000000,CC,-0.080000,0.178891,0.012522,0.155635,0.652952
67470.000000,CC,-0.080000,0.168761,0.025135,0.152603,0.653501
68470.000000,CC,-0.080000,0.167897,0.023985,0.147601,0.660517
69470.000000,CC,-0.080000,0.166667,0.036398,0.145594,0.651341
