frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
104,520,22.799408,25.209698,23.30475,23.095673,22.491632,22.239334,23.770658
304,1520,24.023157,23.805578,24.073818,23.766193,22.995409,22.769312,24.187819
504,2520,24.04475,23.558544,24.223545,23.919218,23.058157,22.649044,24.165812
704,3520,24.070147,23.606432,23.942495,23.612513,23.101557,22.463274,24.302065
904,4520,24.08987,23.114334,23.70268,23.41062,22.99029,22.477499,24.387974
1104,5520,24.121998,23.417809,23.624847,22.659369,22.988144,22.548994,24.445415
1304,6520,24.10571,23.97531,23.530836,22.225489,23.124365,22.620218,24.383486
1504,7520,24.0088,24.26648,23.150105,22.83953,23.193424,22.421103,24.368954
1704,8520,23.942184,24.674337,22.907135,22.782358,23.295143,22.443867,24.155396
1904,9520,23.894009,25.08295,22.601511,22.488926,23.607632,22.195824,24.173807
2104,10520,23.63654,25.199253,22.43604,22.700708,24.786999,21.919582,23.866737
2304,11520,23.340923,25.507399,22.21019,23.483286,25.487226,21.074621,23.114027
2504,12520,24.99771,25.20456,22.182543,23.44329,25.1769,21.01263,24.034857
2704,13520,22.616457,24.864935,22.14673,22.905367,25.568888,20.868109,27.189137
2904,14520,22.432926,24.970367,22.190502,23.090149,25.343628,21.894026,27.030132
3104,15520,26.64444,25.133509,21.523073,22.959015,25.78167,23.593277,35.269943
3304,16520,38.856705,25.45156,21.358362,22.94553,25.987562,37.489624,42.47504
3504,17520,46.167095,25.56644,21.118193,25.580986,25.145332,23.826982,44.278286
3704,18520,46.167095,25.82352,20.935925,26.689392,25.800194,24.114056,25.319275
3904,19520,46.49862,26.244648,20.76143,27.12433,28.050087,23.596802,43.59153
4104,20520,47.046192,25.355595,20.763922,27.622396,28.108517,32.598167,43.453556
4304,21520,46.97648,24.73614,20.884495,28.846256,43.784847,33.84886,42.96351
4504,22520,49.788128,24.45837,20.620684,24.649475,55.676525,29.252708,53.75348
4704,23520,46.528828,23.872038,20.606579,24.712843,57.645267,36.517017,54.55235
4904,24520,47.343693,24.450716,20.5004,25.44163,63.906384,31.68536,46.76513
5104,25520,47.6428,24.353127,37.522305,30.468847,66.91727,32.789043,46.30195
5304,26520,47.82638,24.741102,20.242968,30.26655,68.3836,38.892494,45.748253
5504,27520,48.376762,25.596622,48.384647,30.295155,68.51897,41.13469,48.954647
5704,28520,47.824005,26.230385,19.543844,30.434164,47.23581,40.822453,28.32566
5904,29520,59.294033,26.263506,52.50592,24.426212,47.567604,41.13908,31.012161
6104,30520,50.583015,26.3122,19.405819,23.82741,69.43842,41.508953,32.051266
6304,31520,66.22396,26.530962,53.88643,23.5035,49.54589,42.32488,52.808376
6504,32520,67.61828,26.755772,43.13948,23.339972,59.64393,42.885616,33.46776
6704,33520,68.40314,26.64584,43.13777,23.403145,68.92269,43.05454,36.19259
6904,34520,62.09191,26.685984,20.12176,23.203655,69.37234,43.092472,39.697506
7104,35520,63.13682,27.095945,19.99049,28.411074,69.18636,32.406284,40.308643
7304,36520,64.1671,27.057516,19.754845,28.184437,68.97869,43.957615,40.425854
7504,37520,67.05673,27.214434,19.193985,27.924398,68.17116,37.459873,41.141895
