time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1470.000000,CC,-0.080000,0.153846,0.071795,0.189744,0.584615
2470.000000,CC,-0.080000,0.187500,0.057692,0.225962,0.528846
3470.000000,CC,-0.080000,0.183486,0.032110,0.275229,0.509174
4470.000000,CC,-0.080000,0.156379,0.045267,0.255144,0.543210
5470.000000,CC,-0.080000,0.150735,0.062500,0.227941,0.558824
6470.000000,CC,-0.080000,0.157534,0.041096,0.232877,0.568493
7470.000000,CC,-0.080000,0.185430,0.016556,0.251656,0.546358
8470.000000,CC,-0.080000,0.186495,0.019293,0.250804,0.543408
9470.000000,CC,-0.080000,0.188679,0.028302,0.254717,0.528302
10470.000000,CC,-0.080000,0.195195,0.036036,0.225225,0.543544
11470.000000,CC,-0.080000,0.172603,0.038356,0.224658,0.564384
12470.000000,CC,-0.080000,0.163070,0.035971,0.199041,0.601918
13470.000000,CC,-0.080000,0.148847,0.052411,0.184486,0.614256
14470.000000,CC,-0.080000,0.143646,0.044199,0.167587,0.644567
15470.000000,CC,-0.080000,0.134003,0.038526,0.154104,0.673367
16470.000000,CC,-0.080000,0.148270,0.029654,0.153213,0.668863
17470.000000,CC,-0.080000,0.164983,0.031987,0.159933,0.643098
18470.000000,CC,-0.080000,0.176667,0.033333,0.155000,0.635000
19470.000000,CC,-0.080000,0.185600,0.030400,0.152000,0.632000
20470.000000,CC,-0.080000,0.185897,0.022436,0.152244,0.639423
21470.000000,CC,-0.080000,0.191781,0.036530,0.136986,0.634703
22470.000000,CC,-0.080000,0.173723,0.045255,0.128467,0.652555
23470.000000,CC,-0.080000,0.168493,0.027397,0.127397,0.676712
24470.000000,CC,-0.080000,0.157825,0.029178,0.127321,0.685676
25470.000000,CC,-0.080000,0.152091,0.032953,0.128010,0.686945
26470.000000,CC,-0.080000,0.167095,0.038560,0.125964,0.668380
27470.000000,CC,-0.080000,0.174084,0.031414,0.126963,0.667539
28470.000000,CC,-0.080000,0.175325,0.040260,0.125974,0.658442
29470.000000,CC,-0.080000,0.176245,0.025543,0.126437,0.671775
30470.000000,CC,-0.080000,0.178030,0.030303,0.118687,0.672980
31470.000000,CC,-0.080000,0.173533,0.026217,0.122347,0.677903
32470.000000,CC,-0.080000,0.171498,0.025362,0.121981,0.681159
33470.000000,CC,-0.080000,0.156571,0.033143,0.118857,0.691429
34470.000000,CC,-0.080000,0.158305,0.025641,0.113712,0.702341
35470.000000,CC,-0.080000,0.156114,0.038210,0.113537,0.692140
36470.000000,CC,-0.080000,0.167421,0.026018,0.114253,0.692308
37470.000000,CC,-0.080000,0.173458,0.030268,0.104773,0.691502
38470.000000,CC,-0.080000,0.181818,0.028335,0.106257,0.683589
39470.000000,CC,-0.080000,0.176123,0.034279,0.113475,0.676123
40470.000000,CC,-0.080000,0.172897,0.037383,0.112150,0.677570
41470.000000,CC,-0.080000,0.169725,0.034404,0.116972,0.678899
42470.000000,CC,-0.080000,0.165541,0.036036,0.111486,0.686937
43470.000000,CC,-0.080000,0.166292,0.031461,0.111236,0.691011
44470.000000,CC,-0.080000,0.159371,0.032548,0.112233,0.695847
45470.000000,CC,-0.080000,0.159777,0.030168,0.109497,0.700559
46470.000000,CC,-0.080000,0.175538,0.035108,0.101925,0.687429
47470.000000,CC,-0.080000,0.189616,0.038375,0.093679,0.678330
48470.000000,CC,-0.080000,0.185602,0.021372,0.101237,0.691789
49470.000000,CC,-0.080000,0.182022,0.030337,0.101124,0.686517
50470.000000,CC,-0.080000,0.178451,0.029181,0.101010,0.691358
51470.000000,CC,-0.080000,0.172452,0.029115,0.113102,0.685330
52470.000000,CC,-0.080000,0.176207,0.031425,0.113356,0.679012
53470.000000,CC,-0.080000,0.169126,0.027242,0.123723,0.679909
54470.000000,CC,-0.080000,0.171141,0.022371,0.119687,0.686801
55470.000000,CC,-0.080000,0.167598,0.029050,0.115084,0.688268
56470.000000,CC,-0.080000,0.172260,0.032438,0.118568,0.676734
57470.000000,CC,-0.080000,0.190960,0.022599,0.108475,0.677966
58470.000000,CC,-0.080000,0.193220,0.028249,0.105085,0.673446
59470.000000,CC,-0.080000,0.210345,0.021839,0.102299,0.665517
60470.000000,CC,-0.080000,0.206459,0.020761,0.102653,0.670127
61470.000000,CC,-0.080000,0.194820,0.029279,0.096847,0.679054
62470.000000,CC,-0.080000,0.182703,0.042162,0.090811,0.684324
63470.000000,CC,-0.080000,0.179348,0.040217,0.103261,0.677174
64470.000000,CC,-0.080000,0.169474,0.038947,0.097895,0.693684
65470.000000,CC,-0.080000,0.159496,0.032529,0.098636,0.709339
66470.000000,CC,-0.080000,0.176034,0.036055,0.090138,0.697773
67470.000000,CC,-0.080000,0.184549,0.026824,0.095494,0.693133
68470.000000,CC,-0.080000,0.182796,0.021505,0.101075,0.694624
69470.000000,CC,-0.080000,0.177580,0.023307,0.108768,0.690344
