frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
109,545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.996683,0.995103,0.998354,0.998906,0.996128,1,0,0,1,0,1579,1608,1593,1599,1578
309,1545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.998334,0.957471,1.039701,1.000000,1.000000,6,-80,81,4,6,1571,1557,1508,1527,1548
509,2545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.918114,1.078363,1.000611,1.000585,1,-79,82,0,0,1077,979,1212,1407,1478
709,3545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000618,0.874541,1.121646,1.000584,1.000000,0,-81,87,-2,0,1389,1133,1447,1483,1586
909,4545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000556,0.852601,1.177814,1.000000,1.000543,0,-80,87,-2,0,1569,1500,1609,1603,1612
1109,5545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.809577,1.220044,1.000544,1.000000,-1,-80,86,0,-1,1614,1545,1606,1609,1607
1309,6545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.001086,0.781034,1.266055,1.000543,1.000000,-2,-79,93,1,0,1611,1510,1623,1611,1610
1509,7545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000682,0.779742,1.271395,0.999414,0.999389,-1,-80,92,-1,-1,1237,1241,1476,1477,1408
1709,8545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.744694,1.321827,1.000546,1.000000,-1,-80,91,-1,0,1612,1372,1653,1603,1612
1909,9545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.731275,1.340580,1.000548,1.000544,0,-80,96,-2,0,1609,1292,1702,1596,1607
2109,10545,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.000543,0.713194,1.350669,1.001099,1.000000,0,-73,97,0,-1,1611,1210,1712,1590,1613
2309,11545,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.022913,0.983607,1.033622,0.960591,1.021739,40,399,-599,-79,40,1603,1234,1733,1597,1610
2509,12545,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.040115,0.997022,1.001657,0.925228,1.041300,48,34,-64,-79,41,1515,1113,1581,1522,1586
2709,13545,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.069231,1.000000,1.000000,0.883501,1.063830,43,3,-11,-81,45,1590,1245,1713,1564,1556
2909,14545,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.092148,0.996612,1.001035,0.841840,1.091008,41,2,0,-80,46,1604,1246,1703,1553,1616
3109,15545,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.118514,1.000000,1.001060,0.808104,1.110619,51,2,-1,-81,45,1601,1197,1657,1547,1578
3309,16545,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.136569,1.001385,1.000519,0.784177,1.130238,49,-3,-3,-80,43,1542,1214,1698,1489,1536
3509,17545,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.159033,1.001459,0.998304,0.768162,1.143762,43,-3,-6,-79,45,1342,1141,1539,1353,1349
3709,18545,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.181325,1.000711,0.999450,0.749824,1.156796,43,-2,-2,-79,48,1612,1176,1589,1189,1543
3909,19545,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.202717,1.000000,1.000518,0.729874,1.172267,46,-3,-5,-81,54,1610,1238,1702,1273,1645
4109,20545,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.219721,1.001413,1.001588,0.709902,1.177343,38,-1,-1,-81,50,1636,1185,1659,1204,1659
4309,21545,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.011964,0.998745,1.024070,0.744841,1.017789,-372,1,104,-80,-285,773,567,684,303,557
4509,22545,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.997567,0.999268,1.079512,0.668629,1.000556,-42,-2,106,-79,-27,1414,1137,1493,959,1569
4709,23545,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.997290,0.999106,1.098894,0.671470,0.999315,-9,0,117,-80,11,877,888,1307,464,1229
4909,24545,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.997812,0.999192,1.133050,0.621969,1.005333,-3,1,112,-81,7,684,1008,1416,471,1270
5109,25545,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.000823,0.998235,1.184000,0.591232,0.988950,-1,1,116,-77,17,985,903,1395,614,1037
5309,26545,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.998288,0.999270,1.220745,0.537538,0.994073,0,0,134,-81,17,1522,1140,1650,769,1626
5509,27545,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.999451,1.000000,1.242424,0.475475,0.994562,-1,1,141,-82,14,1593,1205,1816,769,1609
5709,28545,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.000000,1.000000,1.247328,0.437916,0.997900,-2,-1,128,-79,19,1602,1195,1735,672,1675
5909,29545,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.000000,1.000000,1.298196,0.375000,0.995747,0,0,153,-78,10,1609,1201,1876,626,1651
6109,30545,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.000559,1.000000,1.313171,0.350487,0.998312,1,-1,152,-49,16,1558,1164,1820,489,1547
6309,31545,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.021265,0.956006,1.025189,0.976505,1.015753,42,-80,-595,521,40,1557,1202,1755,451,1484
6509,32545,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.040207,0.921150,0.996890,0.998661,1.028604,41,-79,-67,22,43,1511,1127,1699,517,1518
6709,33545,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.064051,0.871925,1.000530,0.998576,1.042213,47,-81,-15,5,43,1503,1152,1656,472,1523
6909,34545,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.089730,0.826619,1.001405,0.998768,1.072448,41,-80,-15,3,42,1620,1160,1905,582,1661
7109,35545,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.099626,0.797258,0.998313,0.995185,1.078512,45,-80,-8,0,45,1376,791,1548,393,1222
7309,36545,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.125739,0.747925,1.000997,1.000000,1.108324,48,-80,-9,-2,41,1631,1095,1776,541,1644
7509,37545,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.118406,0.724370,0.996224,1.001350,1.122642,47,-79,-11,-2,50,1476,960,1624,511,1572
7709,38545,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.128655,0.684211,1.000478,1.000000,1.150777,48,-80,-8,-1,40,1651,986,1861,576,1700
7909,39545,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.129718,0.649154,0.999032,1.000000,1.177743,43,-80,-11,-3,58,1651,893,1836,572,1666
8109,40545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.132195,0.625426,0.998244,0.993600,1.172276,49,-80,-1,0,41,1351,651,1478,395,1523
8309,41545,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.002481,0.568569,1.045040,1.004673,1.015169,-234,-81,116,0,-326,1382,769,1524,412,1484
