time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1440.000000,CC,0.040000,0.198020,0.064356,0.163366,0.574257
2440.000000,CC,0.040000,0.202703,0.049550,0.225225,0.522523
3440.000000,CC,0.040000,0.202586,0.021552,0.288793,0.487069
4440.000000,CC,0.040000,0.215447,0.048780,0.247967,0.487805
5440.000000,CC,0.040000,0.201550,0.050388,0.255814,0.492248
6440.000000,CC,0.040000,0.178694,0.048110,0.237113,0.536082
7440.000000,CC,0.040000,0.155280,0.055901,0.220497,0.568323
8440.000000,CC,0.040000,0.149485,0.064433,0.190722,0.595361
9440.000000,CC,0.040000,0.139690,0.068736,0.157428,0.634146
10440.000000,CC,0.040000,0.145492,0.061475,0.151639,0.641393
11440.000000,CC,0.040000,0.128544,0.069943,0.158790,0.642722
12440.000000,CC,0.040000,0.136207,0.075862,0.136207,0.651724
13440.000000,CC,0.040000,0.129195,0.077181,0.130872,0.662752
14440.000000,CC,0.040000,0.137540,0.059871,0.124595,0.677994
15440.000000,CC,0.040000,0.130573,0.058917,0.124204,0.686306
16440.000000,CC,0.040000,0.133438,0.051805,0.122449,0.692308
17440.000000,CC,0.040000,0.138365,0.051887,0.128931,0.680818
18440.000000,CC,0.040000,0.136150,0.051643,0.118936,0.693271
19440.000000,CC,0.040000,0.131902,0.047546,0.111963,0.708589
20440.000000,CC,0.040000,0.120235,0.064516,0.108504,0.706745
21440.000000,CC,0.040000,0.116490,0.045386,0.116490,0.721634
22440.000000,CC,0.040000,0.114977,0.051437,0.110439,0.723147
23440.000000,CC,0.040000,0.111782,0.045317,0.108761,0.734139
24440.000000,CC,0.040000,0.108833,0.048896,0.116719,0.725552
25440.000000,CC,0.040000,0.120795,0.047401,0.102446,0.729358
26440.000000,CC,0.040000,0.129430,0.035439,0.098613,0.736518
27440.000000,CC,0.040000,0.122807,0.052632,0.092504,0.732057
28440.000000,CC,0.040000,0.117550,0.039735,0.102649,0.740066
29440.000000,CC,0.040000,0.120661,0.052893,0.095868,0.730579
30440.000000,CC,0.040000,0.125000,0.050000,0.103333,0.721667
31440.000000,CC,0.040000,0.111693,0.054101,0.106457,0.727749
32440.000000,CC,0.040000,0.113106,0.046679,0.100539,0.739677
33440.000000,CC,0.040000,0.107468,0.032787,0.112933,0.746812
34440.000000,CC,0.040000,0.119485,0.023897,0.110294,0.746324
35440.000000,CC,0.040000,0.122263,0.029197,0.107664,0.740876
36440.000000,CC,0.040000,0.107273,0.049091,0.087273,0.756364
37440.000000,CC,0.040000,0.118095,0.028571,0.104762,0.748571
38440.000000,CC,0.040000,0.127310,0.041068,0.108830,0.722793
39440.000000,CC,0.040000,0.126819,0.037422,0.103950,0.731809
40440.000000,CC,0.040000,0.122845,0.034483,0.112069,0.730603
41440.000000,CC,0.040000,0.119734,0.068736,0.095344,0.716186
42440.000000,CC,0.040000,0.120301,0.072682,0.087719,0.719298
43440.000000,CC,0.040000,0.128852,0.053221,0.100840,0.717087
44440.000000,CC,0.040000,0.088685,0.058104,0.094801,0.758410
45440.000000,CC,0.040000,0.104235,0.065147,0.104235,0.726384
46440.000000,CC,0.040000,0.099656,0.054983,0.109966,0.735395
47440.000000,CC,0.040000,0.104839,0.044355,0.116935,0.733871
48440.000000,CC,0.040000,0.069124,0.041475,0.073733,0.815668
49440.000000,CC,0.040000,0.062176,0.046632,0.067358,0.823834
50440.000000,CC,0.040000,0.050847,0.028249,0.062147,0.858757
51440.000000,CC,0.040000,0.044872,0.044872,0.038462,0.871795
52440.000000,CC,0.040000,0.045161,0.051613,0.025806,0.877419
53440.000000,CC,0.040000,0.042373,0.025424,0.025424,0.906780
54440.000000,CC,0.040000,0.050000,0.010000,0.020000,0.920000
55440.000000,CC,0.040000,0.036585,0.000000,0.024390,0.939024
56440.000000,CC,0.040000,0.062500,0.031250,0.015625,0.890625
57440.000000,CC,0.040000,0.060000,0.020000,0.020000,0.900000
58440.000000,CC,0.040000,0.081081,0.027027,0.027027,0.864865
59440.000000,CC,0.040000,0.074074,0.074074,0.037037,0.814815
60440.000000,CC,0.040000,0.083333,0.041667,0.041667,0.833333
61440.000000,CC,0.040000,0.133333,0.000000,0.066667,0.800000
62440.000000,CC,0.040000,0.142857,0.071429,0.000000,0.785714
63440.000000,CC,0.040000,0.166667,0.000000,0.000000,0.833333
64440.000000,CC,0.040000,0.200000,0.000000,0.000000,0.800000
65440.000000,CC,0.040000,0.222222,0.000000,0.000000,0.777778
66440.000000,CC,0.040000,0.250000,0.000000,0.000000,0.750000
67440.000000,CC,0.040000,0.285714,0.000000,0.000000,0.714286
68440.000000,CC,0.040000,0.285714,0.000000,0.000000,0.714286
69440.000000,CC,0.040000,0.166667,0.000000,0.000000,0.833333
