step,time_fs,phase,ac_value,applied_i,v_cell_calc,v_cell_eis,foil_a_de,foil_b_de
863,54315.00,0.973895,3.372492e-2,-3.372492e-2,-1.231643e-1,-9.245174e-2,1,-1
864,54320.00,0.989603,3.294128e-2,-3.294128e-2,-1.080828e-1,-8.639384e-2,0,0
865,54325.00,1.005311,3.214952e-2,-3.214952e-2,-1.127729e-1,-9.172180e-2,0,0
866,54330.00,1.021019,3.134983e-2,-3.134983e-2,-1.045470e-1,-9.923151e-2,0,0
867,54335.00,1.036727,3.054240e-2,-3.054240e-2,-1.100497e-1,-8.923522e-2,0,0
868,54340.00,1.052435,2.972743e-2,-2.972743e-2,-1.108171e-1,-9.279609e-2,0,0
869,54345.00,1.068143,2.890513e-2,-2.890513e-2,-1.285866e-1,-8.973181e-2,0,0
870,54350.00,1.083851,2.807570e-2,-2.807570e-2,-1.350742e-1,-9.021934e-2,1,-1
871,54355.00,1.099559,2.723934e-2,-2.723934e-2,-1.873488e-1,-9.472906e-2,0,0
872,54360.00,1.115267,2.639625e-2,-2.639625e-2,-1.362769e-1,-9.659997e-2,0,0
873,54365.00,1.130975,2.554666e-2,-2.554666e-2,-1.181876e-1,-9.541356e-2,0,0
874,54370.00,1.146683,2.469076e-2,-2.469076e-2,-1.087961e-1,-9.077661e-2,0,0
875,54375.00,1.162391,2.382877e-2,-2.382877e-2,-1.127915e-1,-8.901274e-2,0,0
876,54380.00,1.178099,2.296091e-2,-2.296091e-2,-1.095899e-1,-9.506813e-2,0,0
877,54385.00,1.193807,2.208737e-2,-2.208737e-2,-1.162111e-1,-1.064028e-1,0,0
878,54390.00,1.209515,2.120839e-2,-2.120839e-2,-1.143628e-1,-9.712052e-2,1,-1
879,54395.00,1.225222,2.032423e-2,-2.032423e-2,-1.197315e-1,-1.082252e-1,0,0
880,54400.00,1.240930,1.943500e-2,-1.943500e-2,-1.186636e-1,-9.958446e-2,0,0
881,54405.00,1.256638,1.854097e-2,-1.854097e-2,-1.205440e-1,-1.013308e-1,0,0
882,54410.00,1.272346,1.764237e-2,-1.764237e-2,-1.219155e-1,-1.172418e-1,0,0
883,54415.00,1.288054,1.673942e-2,-1.673942e-2,-1.420823e-1,-9.555065e-2,0,0
884,54420.00,1.303761,1.583233e-2,-1.583233e-2,-1.249276e-1,-9.623657e-2,0,0
885,54425.00,1.319469,1.492134e-2,-1.492134e-2,-1.898655e-1,-8.611752e-2,0,0
886,54430.00,1.335177,1.400667e-2,-1.400667e-2,-1.226054e-1,-9.417310e-2,0,0
887,54435.00,1.350885,1.308854e-2,-1.308854e-2,-1.121604e-1,-1.072326e-1,0,0
888,54440.00,1.366593,1.216718e-2,-1.216718e-2,-1.072494e-1,-1.062764e-1,0,0
889,54445.00,1.382301,1.124282e-2,-1.124282e-2,-1.067355e-1,-9.719403e-2,0,0
890,54450.00,1.398009,1.031569e-2,-1.031569e-2,-1.074045e-1,-1.108109e-1,0,0
891,54455.00,1.413717,9.386013e-3,-9.386013e-3,-1.149852e-1,-9.395286e-2,1,-1
892,54460.00,1.429425,8.454018e-3,-8.454018e-3,-1.107560e-1,-9.411990e-2,0,0
893,54465.00,1.445133,7.519938e-3,-7.519938e-3,-1.063803e-1,-9.773767e-2,0,0
894,54470.00,1.460841,6.584002e-3,-6.584002e-3,-1.057919e-1,-1.053769e-1,0,0
895,54475.00,1.476549,5.646442e-3,-5.646442e-3,-1.051532e-1,-1.039609e-1,0,0
896,54480.00,1.492257,4.707488e-3,-4.707488e-3,-1.059720e-1,-9.956738e-2,0,0
897,54485.00,1.507965,3.767374e-3,-3.767374e-3,-1.061867e-1,-9.154925e-2,0,0
898,54490.00,1.523673,2.826329e-3,-2.826329e-3,-1.056546e-1,-1.057727e-1,0,0
899,54495.00,1.539381,1.884587e-3,-1.884587e-3,-1.042238e-1,-9.973634e-2,0,0
900,54500.00,1.555089,9.423801e-4,-9.423801e-4,-1.062551e-1,-1.060521e-1,0,0
901,54505.00,1.570797,-5.936694e-8,5.936694e-8,-1.073952e-1,-1.138691e-1,0,0
902,54510.00,1.586505,-9.424987e-4,9.424987e-4,-1.091395e-1,-1.123124e-1,0,0
903,54515.00,1.602213,-1.884706e-3,1.884706e-3,-1.137320e-1,-1.092628e-1,0,0
904,54520.00,1.617921,-2.826447e-3,2.826447e-3,-1.123506e-1,-1.096034e-1,0,0
905,54525.00,1.633629,-3.767492e-3,3.767492e-3,-1.152238e-1,-1.154092e-1,0,0
906,54530.00,1.649337,-4.707607e-3,4.707607e-3,-1.300765e-1,-1.018123e-1,0,0
907,54535.00,1.665045,-5.646560e-3,5.646560e-3,-1.141593e-1,-1.096878e-1,0,0
908,54540.00,1.680753,-6.584120e-3,6.584120e-3,-1.117147e-1,-1.052734e-1,0,0
909,54545.00,1.696461,-7.520055e-3,7.520055e-3,-1.228734e-1,-1.068683e-1,0,0
910,54550.00,1.712169,-8.454136e-3,8.454136e-3,-1.882261e-1,-1.055240e-1,0,0
911,54555.00,1.727877,-9.386130e-3,9.386130e-3,-1.384577e-1,-1.143916e-1,0,0
912,54560.00,1.743584,-1.031581e-2,1.031581e-2,-1.212563e-1,-1.112236e-1,0,0
913,54565.00,1.759293,-1.124294e-2,1.124294e-2,-1.370311e-1,-1.092882e-1,0,0
914,54570.00,1.775000,-1.216730e-2,1.216730e-2,-1.859724e-1,-1.078478e-1,0,0
915,54575.00,1.790709,-1.308866e-2,1.308866e-2,-1.234328e-1,-1.089769e-1,0,0
916,54580.00,1.806416,-1.400679e-2,1.400679e-2,-1.354449e-1,-1.031937e-1,0,0
917,54585.00,1.822125,-1.492146e-2,1.492146e-2,-1.356089e-1,-1.074580e-1,0,0
918,54590.00,1.837832,-1.583245e-2,1.583245e-2,-1.365013e-1,-9.361126e-2,0,0
919,54595.00,1.853541,-1.673953e-2,1.673953e-2,-1.197995e-1,-1.013594e-1,0,0
920,54600.00,1.869248,-1.764248e-2,1.764248e-2,-1.251732e-1,-1.031024e-1,0,0
921,54605.00,1.884957,-1.854108e-2,1.854108e-2,-1.116352e-1,-1.036208e-1,0,0
922,54610.00,1.900664,-1.943511e-2,1.943511e-2,-1.123166e-1,-1.119831e-1,0,0
923,54615.00,1.916373,-2.032434e-2,2.032434e-2,-1.077756e-1,-1.047576e-1,0,0
924,54620.00,1.932080,-2.120855e-2,2.120855e-2,-1.024646e-1,-9.851120e-2,-1,1
925,54625.00,1.947789,-2.208754e-2,2.208754e-2,-1.065597e-1,-1.103713e-1,0,0
926,54630.00,1.963496,-2.296107e-2,2.296107e-2,-1.092947e-1,-9.850175e-2,0,0
927,54635.00,1.979205,-2.382893e-2,2.382893e-2,-1.128331e-1,-1.043370e-1,0,0
928,54640.00,1.994912,-2.469092e-2,2.469092e-2,-1.201245e-1,-1.005912e-1,0,0
929,54645.00,2.010621,-2.554682e-2,2.554682e-2,-1.352208e-1,-9.563854e-2,0,0
930,54650.00,2.026328,-2.639641e-2,2.639641e-2,-1.172667e-1,-9.055206e-2,0,0
931,54655.00,2.042037,-2.723949e-2,2.723949e-2,-1.414243e-1,-1.044799e-1,0,0
932,54660.00,2.057744,-2.807585e-2,2.807585e-2,-1.389985e-1,-1.000486e-1,-1,1
933,54665.00,2.073452,-2.890528e-2,2.890528e-2,-1.415499e-1,-8.685803e-2,0,0
934,54670.00,2.089159,-2.972758e-2,2.972758e-2,-1.215236e-1,-9.725261e-2,0,0
935,54675.00,2.104868,-3.054255e-2,3.054255e-2,-1.404095e-1,-9.736347e-2,0,0
936,54680.00,2.120575,-3.134998e-2,3.134998e-2,-1.403464e-1,-8.965445e-2,0,0
937,54685.00,2.136284,-3.214967e-2,3.214967e-2,-1.155174e-1,-9.698820e-2,0,0
938,54690.00,2.151991,-3.294143e-2,3.294143e-2,-1.124025e-1,-9.927508e-2,0,0
939,54695.00,2.167700,-3.372506e-2,3.372506e-2,-1.130097e-1,-9.264370e-2,-1,1
940,54700.00,2.183407,-3.450038e-2,3.450038e-2,-1.073107e-1,-8.627988e-2,0,0
941,54705.00,2.199116,-3.526717e-2,3.526717e-2,-1.016067e-1,-8.033285e-2,0,0
942,54710.00,2.214823,-3.602527e-2,3.602527e-2,-1.071857e-1,-8.596789e-2,0,0
943,54715.00,2.230532,-3.677448e-2,3.677448e-2,-1.028998e-1,-9.283165e-2,0,0
944,54720.00,2.246239,-3.751462e-2,3.751462e-2,-1.017534e-1,-9.934044e-2,-1,1
945,54725.00,2.261948,-3.824550e-2,3.824550e-2,-1.054691e-1,-9.336895e-2,0,0
946,54730.00,2.277655,-3.896694e-2,3.896694e-2,-1.039458e-1,-9.742843e-2,0,0
947,54735.00,2.293364,-3.967877e-2,3.967877e-2,-9.835429e-2,-8.340563e-2,0,0
948,54740.00,2.309071,-4.038081e-2,4.038081e-2,-9.924393e-2,-7.965232e-2,0,0
949,54745.00,2.324780,-4.107288e-2,4.107288e-2,-8.094313e-2,-8.113301e-2,-1,1
950,54750.00,2.340487,-4.175482e-2,4.175482e-2,-8.164839e-2,-9.560177e-2,0,0
951,54755.00,2.356196,-4.242646e-2,4.242646e-2,-8.214670e-2,-9.008783e-2,0,0
952,54760.00,2.371903,-4.308763e-2,4.308763e-2,-8.074906e-2,-7.981919e-2,0,0
953,54765.00,2.387612,-4.373817e-2,4.373817e-2,-9.488948e-2,-8.504140e-2,0,0
954,54770.00,2.403319,-4.437792e-2,4.437792e-2,-8.791664e-2,-7.658587e-2,-1,1
955,54775.00,2.419028,-4.500671e-2,4.500671e-2,-1.012928e-1,-6.808519e-2,0,0
956,54780.00,2.434735,-4.562441e-2,4.562441e-2,-1.016045e-1,-7.292350e-2,0,0
957,54785.00,2.450444,-4.623085e-2,4.623085e-2,-9.983474e-2,-6.558844e-2,0,0
958,54790.00,2.466151,-4.682587e-2,4.682587e-2,-9.628369e-2,-6.168531e-2,-1,1
959,54795.00,2.481860,-4.740935e-2,4.740935e-2,-1.029167e-1,-5.102943e-2,0,0
960,54800.00,2.497567,-4.798113e-2,4.798113e-2,-1.108360e-1,-6.315970e-2,0,0
961,54805.00,2.513276,-4.854107e-2,4.854107e-2,-1.187122e-1,-6.834385e-2,0,0
962,54810.00,2.528983,-4.908903e-2,4.908903e-2,-1.048284e-1,-7.667499e-2,0,0
963,54815.00,2.544692,-4.962488e-2,4.962488e-2,-9.630006e-2,-7.396102e-2,-1,1
964,54820.00,2.560399,-5.014848e-2,5.014848e-2,-8.977172e-2,-6.886230e-2,0,0
965,54825.00,2.576108,-5.065972e-2,5.065972e-2,-8.614600e-2,-6.692073e-2,0,0
966,54830.00,2.591815,-5.115845e-2,5.115845e-2,-8.836858e-2,-6.791319e-2,0,0
967,54835.00,2.607523,-5.164456e-2,5.164456e-2,-8.043410e-2,-7.152316e-2,-1,1
968,54840.00,2.623230,-5.211793e-2,5.211793e-2,-6.977156e-2,-5.910167e-2,0,0
969,54845.00,2.638939,-5.257844e-2,5.257844e-2,-8.502664e-2,-4.599975e-2,0,0
970,54850.00,2.654646,-5.302598e-2,5.302598e-2,-8.055151e-2,-5.260989e-2,-1,1
971,54855.00,2.670355,-5.346043e-2,5.346043e-2,-5.434668e-2,-5.686206e-2,0,0
972,54860.00,2.686062,-5.388169e-2,5.388169e-2,-4.269611e-2,-6.151386e-2,0,0
973,54865.00,2.701771,-5.428966e-2,5.428966e-2,-3.875944e-2,-6.632149e-2,0,0
974,54870.00,2.717478,-5.468423e-2,5.468423e-2,5.382954e-2,-6.292231e-2,-1,1
975,54875.00,2.733187,-5.506531e-2,5.506531e-2,3.334545e-4,-6.277133e-2,0,0
976,54880.00,2.748894,-5.543280e-2,5.543280e-2,-1.134465e-2,-6.495483e-2,0,0
977,54885.00,2.764603,-5.578662e-2,5.578662e-2,-1.723098e-2,-5.831483e-2,0,0
978,54890.00,2.780310,-5.612667e-2,5.612667e-2,-1.308032e-2,-4.519733e-2,-1,1
979,54895.00,2.796019,-5.645287e-2,5.645287e-2,-9.594705e-3,-4.569642e-2,0,0
980,54900.00,2.811726,-5.676515e-2,5.676515e-2,-1.064309e-2,-5.981702e-2,0,0
981,54905.00,2.827435,-5.706342e-2,5.706342e-2,-1.250492e-2,-6.153642e-2,-1,1
982,54910.00,2.843142,-5.734761e-2,5.734761e-2,-1.358350e-2,-5.435964e-2,0,0
983,54915.00,2.858851,-5.761765e-2,5.761765e-2,-1.167568e-2,-5.019632e-2,0,0
984,54920.00,2.874558,-5.787347e-2,5.787347e-2,-1.070411e-2,-5.122229e-2,0,0
985,54925.00,2.890267,-5.811501e-2,5.811501e-2,7.565662e-3,-2.796389e-2,-1,1
986,54930.00,2.905974,-5.834221e-2,5.834221e-2,4.973561e-3,-3.930245e-2,0,0
987,54935.00,2.921683,-5.855503e-2,5.855503e-2,4.642684e-3,-5.461120e-2,0,0
988,54940.00,2.937390,-5.875339e-2,5.875339e-2,5.960464e-6,-4.302923e-2,-1,1
989,54945.00,2.953099,-5.893725e-2,5.893725e-2,-7.310249e-4,-3.687520e-2,0,0
990,54950.00,2.968806,-5.910657e-2,5.910657e-2,1.704693e-3,-2.864796e-2,0,0
991,54955.00,2.984515,-5.926131e-2,5.926131e-2,1.066123e-2,-2.710401e-2,-1,1
992,54960.00,3.000222,-5.940143e-2,5.940143e-2,1.844210e-2,-2.628947e-2,0,0
993,54965.00,3.015931,-5.952689e-2,5.952689e-2,3.574124e-2,-2.945088e-2,0,0
994,54970.00,3.031638,-5.963767e-2,5.963767e-2,3.696999e-2,-2.237515e-2,0,0
995,54975.00,3.047347,-5.973373e-2,5.973373e-2,1.841297e-2,-2.925774e-2,-1,1
996,54980.00,3.063054,-5.981505e-2,5.981505e-2,6.806571e-3,-3.302767e-2,0,0
997,54985.00,3.078763,-5.988161e-2,5.988161e-2,8.383021e-3,-1.802837e-2,0,0
998,54990.00,3.094470,-5.993339e-2,5.993339e-2,2.131679e-2,-1.497683e-2,-1,1
999,54995.00,3.110178,-5.997039e-2,5.997039e-2,3.939841e-2,-1.788686e-2,0,0
1000,55000.00,3.125885,-5.999260e-2,5.999260e-2,1.689298e-2,-2.730669e-2,0,0
1001,55005.00,3.141594,-6.000000e-2,6.000000e-2,3.717030e-2,-3.230070e-2,-1,1
1002,55010.00,3.157301,-5.999260e-2,5.999260e-2,2.620725e-2,-1.782822e-2,0,0
1003,55015.00,3.173010,-5.997039e-2,5.997039e-2,2.372560e-2,-2.610027e-2,0,0
1004,55020.00,3.188717,-5.993339e-2,5.993339e-2,1.476856e-2,-2.113365e-2,0,0
1005,55025.00,3.204426,-5.988159e-2,5.988159e-2,1.446261e-2,-1.249649e-2,-1,1
1006,55030.00,3.220133,-5.981503e-2,5.981503e-2,2.544264e-2,-2.611779e-3,0,0
1007,55035.00,3.235842,-5.973370e-2,5.973370e-2,9.226008e-2,8.769916e-3,0,0
1008,55040.00,3.251549,-5.963765e-2,5.963765e-2,2.803828e-2,8.229811e-3,-1,1
1009,55045.00,3.267258,-5.952687e-2,5.952687e-2,1.955114e-2,2.294660e-3,0,0
1010,55050.00,3.282965,-5.940140e-2,5.940140e-2,1.624660e-2,1.879676e-2,0,0
1011,55055.00,3.298674,-5.926128e-2,5.926128e-2,1.822111e-2,-7.448811e-3,0,0
1012,55060.00,3.314381,-5.910654e-2,5.910654e-2,1.951317e-2,-2.754766e-3,-1,1
1013,55065.00,3.330090,-5.893721e-2,5.893721e-2,1.447741e-2,-4.918866e-3,0,0
1014,55070.00,3.345797,-5.875335e-2,5.875335e-2,1.295953e-2,6.416803e-3,0,0
1015,55075.00,3.361506,-5.855498e-2,5.855498e-2,1.730988e-2,8.745421e-3,-1,1
1016,55080.00,3.377213,-5.834217e-2,5.834217e-2,1.598853e-2,2.857570e-3,0,0
1017,55085.00,3.392922,-5.811496e-2,5.811496e-2,1.643088e-2,1.482729e-2,0,0
1018,55090.00,3.408629,-5.787341e-2,5.787341e-2,3.340089e-2,7.298572e-3,-1,1
1019,55095.00,3.424338,-5.761759e-2,5.761759e-2,2.791819e-2,2.471366e-2,0,0
1020,55100.00,3.440045,-5.734755e-2,5.734755e-2,2.398477e-2,-1.451258e-3,0,0
1021,55105.00,3.455752,-5.706337e-2,5.706337e-2,2.394366e-2,3.380623e-3,0,0
1022,55110.00,3.471461,-5.676509e-2,5.676509e-2,3.423572e-2,9.072529e-3,-1,1
1023,55115.00,3.487168,-5.645283e-2,5.645283e-2,4.040044e-2,1.363476e-2,0,0
1024,55120.00,3.502877,-5.612660e-2,5.612660e-2,4.708931e-2,4.257195e-3,0,0
1025,55125.00,3.518584,-5.578657e-2,5.578657e-2,8.104245e-2,2.586886e-2,-1,1
1026,55130.00,3.534293,-5.543273e-2,5.543273e-2,1.307309e-1,2.110986e-2,0,0
1027,55135.00,3.550000,-5.506526e-2,5.506526e-2,5.804047e-2,2.082808e-2,0,0
1028,55140.00,3.565709,-5.468415e-2,5.468415e-2,5.977760e-2,2.318180e-2,0,0
1029,55145.00,3.581416,-5.428960e-2,5.428960e-2,7.112668e-2,3.541411e-2,-1,1
1030,55150.00,3.597125,-5.388160e-2,5.388160e-2,6.637791e-2,3.285866e-2,0,0
1031,55155.00,3.612832,-5.346037e-2,5.346037e-2,6.844587e-2,2.670903e-2,0,0
1032,55160.00,3.628541,-5.302589e-2,5.302589e-2,7.530043e-2,2.183604e-2,0,0
1033,55165.00,3.644248,-5.257837e-2,5.257837e-2,8.091747e-2,3.099189e-2,-1,1
1034,55170.00,3.659956,-5.211784e-2,5.211784e-2,7.450528e-2,4.362778e-2,0,0
1035,55175.00,3.675663,-5.164449e-2,5.164449e-2,5.738668e-2,3.880236e-2,0,0
1036,55180.00,3.691372,-5.115835e-2,5.115835e-2,4.661334e-2,3.997074e-2,0,0
1037,55185.00,3.707079,-5.065965e-2,5.065965e-2,4.308335e-2,3.357549e-2,-1,1
1038,55190.00,3.722788,-5.014838e-2,5.014838e-2,3.689292e-2,2.745774e-2,0,0
1039,55195.00,3.738495,-4.962480e-2,4.962480e-2,3.348731e-2,3.152752e-2,0,0
1040,55200.00,3.754204,-4.908891e-2,4.908891e-2,3.148410e-2,3.244243e-2,0,0
1041,55205.00,3.769911,-4.854099e-2,4.854099e-2,3.728887e-2,2.269282e-2,-1,1
1042,55210.00,3.785620,-4.798101e-2,4.798101e-2,3.600784e-2,2.636259e-2,0,0
1043,55215.00,3.801327,-4.740927e-2,4.740927e-2,3.771050e-2,1.958736e-2,0,0
1044,55220.00,3.817036,-4.682576e-2,4.682576e-2,3.966896e-2,2.731917e-2,0,0
1045,55225.00,3.832743,-4.623076e-2,4.623076e-2,4.472067e-2,4.156576e-2,-1,1
1046,55230.00,3.848452,-4.562428e-2,4.562428e-2,4.911023e-2,2.953172e-2,0,0
1047,55235.00,3.864159,-4.500663e-2,4.500663e-2,5.046065e-2,3.908604e-2,0,0
1048,55240.00,3.879868,-4.437779e-2,4.437779e-2,4.111145e-2,4.251843e-2,0,0
1049,55245.00,3.895575,-4.373808e-2,4.373808e-2,7.500243e-2,3.487971e-2,-1,1
1050,55250.00,3.911284,-4.308749e-2,4.308749e-2,5.779397e-2,4.945260e-2,0,0
1051,55255.00,3.926991,-4.242636e-2,4.242636e-2,5.189276e-2,5.799478e-2,0,0
1052,55260.00,3.942700,-4.175469e-2,4.175469e-2,4.247126e-2,4.657489e-2,0,0
1053,55265.00,3.958407,-4.107278e-2,4.107278e-2,2.506161e-2,5.719038e-2,0,0
1054,55270.00,3.974116,-4.038066e-2,4.038066e-2,6.178561e-2,5.463573e-2,-1,1
1055,55275.00,3.989823,-3.967866e-2,3.967866e-2,1.299268e-2,5.370771e-2,0,0
1056,55280.00,4.005532,-3.896679e-2,3.896679e-2,1.066333e-1,5.754557e-2,0,0
1057,55285.00,4.021239,-3.824539e-2,3.824539e-2,7.866308e-2,5.662643e-2,0,0
1058,55290.00,4.036948,-3.751447e-2,3.751447e-2,7.361363e-2,6.139566e-2,0,0
1059,55295.00,4.052655,-3.677437e-2,3.677437e-2,7.535358e-2,5.588944e-2,-1,1
1060,55300.00,4.068364,-3.602512e-2,3.602512e-2,6.598254e-2,5.354558e-2,0,0
1061,55305.00,4.084071,-3.526706e-2,3.526706e-2,6.123270e-2,6.232027e-2,0,0
1062,55310.00,4.099780,-3.450022e-2,3.450022e-2,5.573329e-2,6.018693e-2,0,0
1063,55315.00,4.115487,-3.372495e-2,3.372495e-2,5.497670e-2,6.638644e-2,0,0
1064,55320.00,4.131196,-3.294127e-2,3.294127e-2,5.729164e-2,6.556255e-2,0,0
1065,55325.00,4.146903,-3.214955e-2,3.214955e-2,6.312168e-2,5.631640e-2,-1,1
1066,55330.00,4.162611,-3.134981e-2,3.134981e-2,6.202393e-2,5.542336e-2,0,0
1067,55335.00,4.178319,-3.054243e-2,3.054243e-2,6.061415e-2,6.347529e-2,0,0
1068,55340.00,4.194027,-2.972741e-2,2.972741e-2,5.926923e-2,6.082672e-2,0,0
1069,55345.00,4.209734,-2.890516e-2,2.890516e-2,5.865076e-2,5.979417e-2,0,0
1070,55350.00,4.225443,-2.807568e-2,2.807568e-2,5.652032e-2,5.910876e-2,0,0
1071,55355.00,4.241150,-2.723937e-2,2.723937e-2,5.453406e-2,6.350879e-2,0,0
1072,55360.00,4.256859,-2.639624e-2,2.639624e-2,6.121441e-2,6.127898e-2,-1,1
