# v_dc=-2.218713e-1  i_dc=-5.183786e-9  freq=4.000e-4
t_rel_fs,v,i,v_ac,i_ac,actual_i,actual_i_ac,v_cap,is_recording
1.5800e3,-3.656150e-1,7.375138e-2,-1.437437e-1,7.375139e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.5900e3,-3.591490e-1,7.542520e-2,-1.372777e-1,7.542521e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.6000e3,-3.505300e-1,7.705140e-2,-1.286587e-1,7.705141e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.6100e3,-3.423260e-1,7.862891e-2,-1.204547e-1,7.862892e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.6200e3,-3.322384e-1,8.015676e-2,-1.103671e-1,8.015676e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.6300e3,-3.269444e-1,8.163398e-2,-1.050731e-1,8.163398e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.6400e3,-3.241669e-1,8.305966e-2,-1.022956e-1,8.305967e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.6500e3,-3.150101e-1,8.443286e-2,-9.313877e-2,8.443287e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.6600e3,-3.238457e-1,8.575273e-2,-1.019744e-1,8.575273e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.6700e3,-3.379972e-1,8.701842e-2,-1.161259e-1,8.701843e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.6800e3,-3.105076e-1,8.822917e-2,-8.863630e-2,8.822918e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.6900e3,-3.019215e-1,8.938421e-2,-8.005019e-2,8.938421e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.7000e3,-3.118491e-1,9.048276e-2,-8.997779e-2,9.048277e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.7100e3,-2.945217e-1,9.152417e-2,-7.265045e-2,9.152417e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.7200e3,-2.946513e-1,9.250776e-2,-7.277997e-2,9.250777e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.7300e3,-2.712337e-1,9.343293e-2,-4.936238e-2,9.343294e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.7400e3,-2.763588e-1,9.429909e-2,-5.448752e-2,9.429909e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.7500e3,-2.582833e-1,9.510569e-2,-3.641196e-2,9.510570e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.7600e3,-2.838480e-1,9.585222e-2,-6.197675e-2,9.585222e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.7700e3,-2.495789e-1,9.653819e-2,-2.770758e-2,9.653820e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
1.7800e3,-2.458506e-1,9.716320e-2,-2.397929e-2,9.716321e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.7900e3,-2.541185e-1,9.772684e-2,-3.224720e-2,9.772684e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.8000e3,-2.732999e-1,9.822875e-2,-5.142863e-2,9.822876e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.8100e3,-2.573540e-1,9.866862e-2,-3.548272e-2,9.866863e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.8200e3,-2.623171e-1,9.904616e-2,-4.044576e-2,9.904617e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.8300e3,-2.366977e-1,9.936114e-2,-1.482641e-2,9.936115e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.8400e3,-2.204032e-1,9.961337e-2,1.468074e-3,9.961337e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.8500e3,-2.299562e-1,9.980268e-2,-8.084882e-3,9.980269e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.8600e3,-2.312475e-1,9.992895e-2,-9.376157e-3,9.992896e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.8700e3,-2.144573e-1,9.999211e-2,7.414025e-3,9.999212e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.8800e3,-1.952426e-1,9.999210e-2,2.662865e-2,9.999211e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.8900e3,-1.872277e-1,9.992895e-2,3.464357e-2,9.992895e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.9000e3,-2.042284e-1,9.980267e-2,1.764290e-2,9.980267e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.9100e3,-1.973946e-1,9.961335e-2,2.447672e-2,9.961336e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.9200e3,-1.861734e-1,9.936111e-2,3.569786e-2,9.936112e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.9300e3,-1.720427e-1,9.904613e-2,4.982857e-2,9.904613e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.9400e3,-1.918224e-1,9.866858e-2,3.004886e-2,9.866858e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.9500e3,-1.648079e-1,9.822870e-2,5.706344e-2,9.822871e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.9600e3,-1.703102e-1,9.772678e-2,5.156113e-2,9.772679e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.9700e3,-1.500698e-1,9.716314e-2,7.180152e-2,9.716315e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.9800e3,-1.736375e-1,9.653813e-2,4.823382e-2,9.653814e-2,0.000000e0,8.000000e-4,-3.708897e1,0
1.9900e3,-1.502090e-1,9.585214e-2,7.166232e-2,9.585215e-2,0.000000e0,8.000000e-4,-3.708897e1,0
2.0000e3,-1.499108e-1,9.510562e-2,7.196048e-2,9.510562e-2,0.000000e0,8.000000e-4,-3.708897e1,0
2.0100e3,-1.486316e-1,9.429901e-2,7.323965e-2,9.429902e-2,0.000000e0,8.000000e-4,-3.708897e1,0
2.0200e3,-1.444541e-1,9.343284e-2,7.741721e-2,9.343285e-2,0.000000e0,8.000000e-4,-3.708897e1,0
2.0300e3,-1.474173e-1,9.250768e-2,7.445398e-2,9.250768e-2,0.000000e0,8.000000e-4,-3.708897e1,0
2.0400e3,-1.370431e-1,9.152407e-2,8.482815e-2,9.152408e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
2.0500e3,-1.388997e-1,9.048266e-2,8.297158e-2,9.048266e-2,2.000000e-1,2.008000e-1,-3.708897e1,0
