t_fs,step,phase,i_applied,v_cell
0.000,0,pre_hold,0.000000e0,-2.936992e-3
10.000,2,pre_hold,0.000000e0,-3.132821e-3
20.000,4,pre_hold,0.000000e0,-2.908717e-3
30.000,6,pre_hold,0.000000e0,-2.857654e-3
40.000,8,pre_hold,0.000000e0,-2.873509e-3
50.000,10,pre_hold,0.000000e0,-2.997247e-3
60.000,12,pre_hold,0.000000e0,-2.994073e-3
70.000,14,pre_hold,0.000000e0,-2.865098e-3
80.000,16,pre_hold,0.000000e0,-2.953765e-3
90.000,18,pre_hold,0.000000e0,-2.935380e-3
100.000,20,pre_hold,0.000000e0,-3.094462e-3
110.000,22,pre_hold,0.000000e0,-2.908261e-3
120.000,24,pre_hold,0.000000e0,-2.899212e-3
130.000,26,pre_hold,0.000000e0,-2.900389e-3
140.000,28,pre_hold,0.000000e0,-2.893810e-3
150.000,30,pre_hold,0.000000e0,-2.945042e-3
160.000,32,pre_hold,0.000000e0,-2.952053e-3
170.000,34,pre_hold,0.000000e0,-2.937981e-3
180.000,36,pre_hold,0.000000e0,-2.865955e-3
190.000,38,pre_hold,0.000000e0,-2.860866e-3
200.000,40,pre_hold,0.000000e0,-2.928899e-3
210.000,42,pre_hold,0.000000e0,-2.982845e-3
220.000,44,pre_hold,0.000000e0,-3.129604e-3
230.000,46,pre_hold,0.000000e0,-2.871903e-3
240.000,48,pre_hold,0.000000e0,-3.089427e-3
250.000,50,pre_hold,0.000000e0,-3.152008e-3
260.000,52,pre_hold,0.000000e0,-3.117782e-3
270.000,54,pre_hold,0.000000e0,-3.245363e-3
280.000,56,pre_hold,0.000000e0,-2.986738e-3
290.000,58,pre_hold,0.000000e0,-3.132990e-3
300.000,60,pre_hold,0.000000e0,-2.924348e-3
310.000,62,pre_hold,0.000000e0,-3.144050e-3
320.000,64,pre_hold,0.000000e0,-3.056902e-3
330.000,66,pre_hold,0.000000e0,-3.058351e-3
340.000,68,pre_hold,0.000000e0,-2.854920e-3
350.000,70,pre_hold,0.000000e0,-2.844542e-3
360.000,72,pre_hold,0.000000e0,-2.842360e-3
370.000,74,pre_hold,0.000000e0,-2.837162e-3
380.000,76,pre_hold,0.000000e0,-2.837391e-3
390.000,78,pre_hold,0.000000e0,-2.846132e-3
400.000,80,pre_hold,0.000000e0,-2.914315e-3
410.000,82,pre_hold,0.000000e0,-2.827361e-3
420.000,84,pre_hold,0.000000e0,-2.842918e-3
430.000,86,pre_hold,0.000000e0,-2.849028e-3
440.000,88,pre_hold,0.000000e0,-2.840806e-3
450.000,90,pre_hold,0.000000e0,-2.823830e-3
460.000,92,pre_hold,0.000000e0,-2.835502e-3
470.000,94,pre_hold,0.000000e0,-2.841128e-3
480.000,96,pre_hold,0.000000e0,-2.966204e-3
490.000,98,pre_hold,0.000000e0,-2.851614e-3
500.000,100,pre_hold,0.000000e0,-2.835140e-3
510.000,102,pre_hold,0.000000e0,-2.849820e-3
520.000,104,pre_hold,0.000000e0,-2.842224e-3
530.000,106,pre_hold,0.000000e0,-2.839072e-3
540.000,108,pre_hold,0.000000e0,-2.829556e-3
550.000,110,pre_hold,0.000000e0,-2.977991e-3
560.000,112,pre_hold,0.000000e0,-3.106465e-3
570.000,114,pre_hold,0.000000e0,-2.962638e-3
580.000,116,pre_hold,0.000000e0,-2.881351e-3
590.000,118,pre_hold,0.000000e0,-2.826573e-3
600.000,120,pre_hold,0.000000e0,-2.821513e-3
610.000,122,pre_hold,0.000000e0,-2.857164e-3
620.000,124,pre_hold,0.000000e0,-2.859492e-3
630.000,126,pre_hold,0.000000e0,-3.284510e-3
640.000,128,pre_hold,0.000000e0,-3.212175e-3
650.000,130,pre_hold,0.000000e0,-2.862544e-3
660.000,132,pre_hold,0.000000e0,-3.138930e-3
670.000,134,pre_hold,0.000000e0,-3.143941e-3
680.000,136,pre_hold,0.000000e0,-3.138462e-3
690.000,138,pre_hold,0.000000e0,-2.948805e-3
700.000,140,pre_hold,0.000000e0,-3.121374e-3
710.000,142,pre_hold,0.000000e0,-3.207620e-3
720.000,144,pre_hold,0.000000e0,-3.047448e-3
730.000,146,pre_hold,0.000000e0,-3.044715e-3
740.000,148,pre_hold,0.000000e0,-3.055472e-3
750.000,150,pre_hold,0.000000e0,-3.055399e-3
760.000,152,pre_hold,0.000000e0,-3.058058e-3
770.000,154,pre_hold,0.000000e0,-3.132408e-3
780.000,156,pre_hold,0.000000e0,-3.408165e-3
790.000,158,pre_hold,0.000000e0,-2.993050e-3
800.000,160,pre_hold,0.000000e0,-3.118737e-3
810.000,162,pre_hold,0.000000e0,-3.120753e-3
820.000,164,pre_hold,0.000000e0,-3.156968e-3
830.000,166,pre_hold,0.000000e0,-3.010201e-3
840.000,168,pre_hold,0.000000e0,-2.844396e-3
850.000,170,pre_hold,0.000000e0,-2.846071e-3
860.000,172,pre_hold,0.000000e0,-2.844930e-3
870.000,174,pre_hold,0.000000e0,-3.130900e-3
880.000,176,pre_hold,0.000000e0,-2.832083e-3
890.000,178,pre_hold,0.000000e0,-2.898657e-3
900.000,180,pre_hold,0.000000e0,-3.054849e-3
910.000,182,pre_hold,0.000000e0,-2.903321e-3
920.000,184,pre_hold,0.000000e0,-2.861140e-3
930.000,186,pre_hold,0.000000e0,-2.846323e-3
940.000,188,pre_hold,0.000000e0,-2.846572e-3
950.000,190,pre_hold,0.000000e0,-2.827655e-3
960.000,192,pre_hold,0.000000e0,-2.830342e-3
970.000,194,pre_hold,0.000000e0,-2.829101e-3
980.000,196,pre_hold,0.000000e0,-2.832357e-3
990.000,198,pre_hold,0.000000e0,-2.828699e-3
1000.000,200,pre_hold,0.000000e0,-2.829414e-3
1010.000,202,pre_hold,0.000000e0,-2.816712e-3
1020.000,204,pre_hold,0.000000e0,-2.796233e-3
1030.000,206,pre_hold,0.000000e0,-2.825698e-3
1040.000,208,pre_hold,0.000000e0,-2.804658e-3
