pulse_idx,v_pre,v_post_onset,v_pulse_end,v_relax_end,i_amp,r0_apparent
0,-2.658746e-3,-2.653159e-3,-3.214946e-1,-2.839660e-1,5.000000e-3,1.117447e-3
