x,y,radius,charge,species,electrons
-199.999,-120.015,2.500,-0.0000,EC,1
-194.933,-120.000,2.500,-0.0000,EC,1
-192.095,-119.907,0.760,1.0000,LithiumIon,0
-189.278,-120.000,2.500,-0.0000,EC,1
-200.002,-117.671,0.760,1.0000,LithiumIon,0
-200.001,-114.859,2.500,-0.0000,DMC,1
-195.159,-113.596,2.500,-0.0000,DMC,1
-183.436,-120.005,2.500,-0.0000,EC,1
-176.520,-120.003,2.500,-0.0000,DMC,1
-181.466,-118.062,0.760,1.0000,LithiumIon,0
-179.526,-116.008,2.500,-0.0000,EC,1
-200.002,-109.859,2.500,-0.0000,EC,1
-199.812,-106.927,0.760,1.0000,LithiumIon,0
-190.153,-112.467,2.500,-0.0000,EC,1
-190.288,-107.470,2.500,-0.0000,EC,1
-200.001,-104.250,2.500,-0.0000,EC,1
-190.414,-104.641,0.760,1.0000,LithiumIon,0
-190.470,-101.816,2.500,-0.0000,EC,1
-178.137,-111.205,2.500,-0.0000,DMC,1
-185.025,-105.368,2.500,-0.0000,DMC,1
-175.102,-103.881,2.500,-0.0000,EC,1
-180.687,-102.886,2.500,-0.0000,EC,1
-177.824,-102.917,0.760,1.0000,LithiumIon,0
-171.524,-120.003,2.500,-0.0000,EC,1
-168.907,-119.754,0.760,1.0000,LithiumIon,0
-166.007,-120.003,2.500,-0.0000,EC,1
-173.989,-115.653,2.500,-0.0000,DMC,1
-163.355,-115.575,2.500,-0.0000,DMC,1
-161.009,-120.000,2.500,-0.0000,DMC,1
-156.010,-120.000,2.500,-0.0000,EC,1
-153.157,-119.988,0.760,1.0000,LithiumIon,0
-150.243,-120.000,2.500,-0.0000,EC,1
-158.339,-115.561,2.500,-0.0000,DMC,1
-173.284,-110.002,2.500,-0.0000,DMC,1
-163.946,-109.561,2.500,-0.0000,DMC,1
-170.135,-104.437,2.500,-0.0000,DMC,1
-166.149,-101.311,2.500,-0.0000,DMC,1
-158.957,-109.141,2.500,-0.0000,DMC,1
-150.654,-111.455,2.500,-0.0000,DMC,1
-153.150,-107.123,2.500,-0.0000,DMC,1
-161.814,-105.038,2.500,-0.0000,EC,1
-156.945,-103.867,2.500,-0.0000,DMC,1
-161.872,-102.106,0.760,1.0000,LithiumIon,0
-150.034,-103.140,2.500,-0.0000,DMC,1
-145.244,-120.004,2.500,-0.0000,DMC,1
-140.237,-120.013,2.500,-0.0000,DMC,1
