x,y,radius,charge,species,electrons
-200.000,-120.015,2.500,-0.0000,EC,1
-194.857,-120.006,2.500,-0.0000,EC,1
-189.858,-120.001,2.500,-0.0000,EC,1
-199.995,-117.536,0.760,1.0000,LithiumIon,0
-200.005,-114.505,2.500,-0.0000,DMC,1
-193.467,-117.477,0.760,1.0000,LithiumIon,0
-191.586,-115.310,2.500,-0.0000,EC,1
-187.034,-119.989,0.760,1.0000,LithiumIon,0
-184.195,-120.000,2.500,-0.0000,EC,1
-178.058,-120.004,2.500,-0.0000,EC,1
-176.637,-117.565,0.760,1.0000,LithiumIon,0
-196.147,-111.325,2.500,-0.0000,DMC,1
-200.002,-108.143,2.500,-0.0000,EC,1
-190.578,-110.412,2.500,-0.0000,EC,1
-199.865,-105.350,0.760,1.0000,LithiumIon,0
-200.003,-102.512,2.500,-0.0000,EC,1
-190.503,-103.019,2.500,-0.0000,DMC,1
-176.064,-110.501,2.500,-0.0000,DMC,1
-185.116,-100.548,2.500,-0.0000,EC,1
-183.121,-102.536,0.760,1.0000,LithiumIon,0
-181.210,-104.621,2.500,-0.0000,EC,1
-176.292,-105.507,2.500,-0.0000,DMC,1
-177.920,-100.779,2.500,-0.0000,DMC,1
-173.022,-120.007,2.500,-0.0000,EC,1
-170.265,-120.002,0.760,1.0000,LithiumIon,0
-167.400,-120.001,2.500,-0.0000,EC,1
-174.807,-115.337,2.500,-0.0000,EC,1
-165.178,-115.522,2.500,-0.0000,DMC,1
-162.410,-120.004,2.500,-0.0000,DMC,1
-157.408,-120.004,2.500,-0.0000,DMC,1
-152.414,-120.001,2.500,-0.0000,EC,1
-159.905,-118.685,0.760,1.0000,LithiumIon,0
-159.829,-115.591,2.500,-0.0000,DMC,1
-152.639,-115.006,2.500,-0.0000,DMC,1
-171.212,-111.864,2.500,-0.0000,DMC,1
-168.966,-107.397,2.500,-0.0000,DMC,1
-162.561,-105.500,2.500,-0.0000,DMC,1
-161.116,-110.736,2.500,-0.0000,DMC,1
-157.748,-101.237,2.500,-0.0000,EC,1
-149.657,-119.872,0.760,1.0000,LithiumIon,0
-146.830,-120.003,2.500,-0.0000,EC,1
-141.181,-120.002,2.500,-0.0000,EC,1
-138.367,-119.955,0.760,1.0000,LithiumIon,0
-144.006,-115.879,2.500,-0.0000,DMC,1
-135.539,-120.000,2.500,-0.0000,EC,1
-130.379,-120.002,2.500,-0.0000,EC,1
-125.920,-117.744,2.500,-0.0000,EC,1
-144.125,-103.519,2.500,-0.0000,EC,1
-149.375,-101.369,2.500,-0.0000,EC,1
-146.723,-102.431,0.760,1.0000,LithiumIon,0
-132.154,-109.548,2.500,-0.0000,DMC,1
-127.235,-108.649,2.500,-0.0000,DMC,1
-130.527,-104.819,2.500,-0.0000,DMC,1
-127.442,-105.508,0.760,1.0000,LithiumIon,0
-125.428,-103.611,2.500,-0.0000,EC,1
-123.371,-118.845,0.760,1.0000,LithiumIon,0
-120.887,-120.004,2.500,-0.0000,EC,1
-115.892,-120.000,2.500,-0.0000,DMC,1
-118.294,-115.607,2.500,-0.0000,DMC,1
-113.279,-115.604,2.500,-0.0000,DMC,1
-110.898,-120.001,2.500,-0.0000,EC,1
-108.096,-119.869,0.760,1.0000,LithiumIon,0
-105.333,-120.002,2.500,-0.0000,EC,1
-100.245,-119.984,2.500,-0.0000,DMC,1
-104.311,-115.108,2.500,-0.0000,DMC,1
-121.030,-105.987,2.500,-0.0000,DMC,1
-121.187,-100.967,2.500,-0.0000,DMC,1
-104.574,-105.027,2.500,-0.0000,DMC,1
-97.336,-119.018,0.760,1.0000,LithiumIon,0
-94.445,-120.001,2.500,-0.0000,DMC,1
-87.540,-120.000,2.500,-0.0000,EC,1
-97.413,-115.805,2.500,-0.0000,DMC,1
-84.707,-119.914,0.760,1.0000,LithiumIon,0
-81.927,-120.001,2.500,-0.0000,EC,1
-76.940,-119.935,2.500,-0.0000,DMC,1
-79.183,-112.578,2.500,-0.0000,DMC,1
-95.509,-106.865,2.500,-0.0000,EC,1
-88.110,-109.615,2.500,-0.0000,EC,1
-97.771,-105.129,0.760,1.0000,LithiumIon,0
-99.892,-103.275,2.500,-0.0000,EC,1
-91.059,-106.220,2.000,-1.0000,ElectrolyteAnion,1
-89.727,-103.901,0.760,1.0000,LithiumIon,0
-85.248,-109.394,0.760,1.0000,LithiumIon,0
-82.479,-108.765,2.500,-0.0000,EC,1
-78.017,-108.191,2.000,-1.0000,ElectrolyteAnion,1
-86.792,-104.710,2.500,-0.0000,EC,1
-81.878,-103.794,2.500,-0.0000,DMC,1
-76.198,-104.074,2.500,-0.0000,EC,1
-71.942,-120.001,2.500,-0.0000,EC,1
-69.219,-119.922,0.760,1.0000,LithiumIon,0
-66.348,-120.007,2.500,-0.0000,EC,1
-74.374,-113.962,2.500,-0.0000,DMC,1
-57.694,-120.010,2.500,-0.0000,EC,1
-54.743,-119.896,0.760,1.0000,LithiumIon,0
-52.049,-120.003,2.500,-0.0000,EC,1
-62.021,-117.505,2.500,-0.0000,DMC,1
-56.899,-112.680,2.500,-0.0000,EC,1
-52.210,-114.416,2.500,-0.0000,DMC,1
-73.562,-109.031,2.500,-0.0000,EC,1
-74.770,-106.453,0.760,1.0000,LithiumIon,0
-62.769,-100.252,2.500,-0.0000,DMC,1
-57.616,-107.734,2.500,-0.0000,EC,1
-52.849,-109.235,2.500,-0.0000,DMC,1
-57.884,-104.893,0.760,1.0000,LithiumIon,0
-58.122,-102.095,2.500,-0.0000,EC,1
-53.527,-100.126,2.500,-0.0000,DMC,1
-43.121,-120.003,2.500,-0.0000,DMC,1
-38.080,-120.008,2.500,-0.0000,EC,1
-47.586,-117.756,2.500,-0.0000,DMC,1
-40.370,-118.413,0.760,1.0000,LithiumIon,0
-41.277,-115.337,2.500,-0.0000,DMC,1
-30.812,-120.003,2.500,-0.0000,EC,1
-27.977,-119.967,0.760,1.0000,LithiumIon,0
-25.156,-119.910,2.500,-0.0000,EC,1
-34.448,-116.572,2.500,-0.0000,DMC,1
-25.472,-112.772,2.000,-1.0000,ElectrolyteAnion,1
-29.473,-110.673,2.500,-0.0000,EC,1
-26.732,-110.426,0.760,1.0000,LithiumIon,0
-25.031,-108.515,2.000,-1.0000,ElectrolyteAnion,1
-28.963,-104.553,2.500,-0.0000,EC,1
-26.190,-103.983,0.760,1.0000,LithiumIon,0
-29.904,-100.153,2.000,-1.0000,ElectrolyteAnion,1
-19.553,-120.007,2.500,-0.0000,EC,1
-13.637,-119.917,2.500,-0.0000,EC,1
-20.316,-117.448,0.760,1.0000,LithiumIon,0
-21.647,-115.141,2.500,-0.0000,EC,1
-10.956,-120.119,0.760,1.0000,LithiumIon,0
-5.242,-120.003,2.500,-0.0000,EC,1
-9.357,-118.087,2.000,-1.0000,ElectrolyteAnion,1
-6.615,-114.506,2.500,-0.0000,EC,1
-5.558,-117.144,0.760,1.0000,LithiumIon,0
-1.567,-115.232,2.500,-0.0000,DMC,1
-23.901,-110.758,0.760,1.0000,LithiumIon,0
