step,time_fs,phase,ac_value,applied_i,v_cell_calc,v_cell_eis,foil_a_de,foil_b_de
27984,189920.00,1.323597,1.468134e-2,-1.468134e-2,-2.625647e0,-1.825648e0,1,-1
27985,189925.00,1.324093,1.465249e-2,-1.465249e-2,-2.601746e0,-1.838124e0,1,-1
27986,189930.00,1.324590,1.462358e-2,-1.462358e-2,-2.677654e0,-1.833938e0,0,0
27987,189935.00,1.325086,1.459472e-2,-1.459472e-2,-2.706711e0,-1.826935e0,0,0
27988,189940.00,1.325583,1.456580e-2,-1.456580e-2,-2.650427e0,-1.794970e0,1,0
27989,189945.00,1.326078,1.453694e-2,-1.453694e-2,-2.669234e0,-1.819766e0,0,0
27990,189950.00,1.326575,1.450801e-2,-1.450801e-2,-2.592494e0,-1.826817e0,0,0
27991,189955.00,1.327071,1.447914e-2,-1.447914e-2,-2.586496e0,-1.846741e0,1,-1
27992,189960.00,1.327568,1.445021e-2,-1.445021e-2,-2.659876e0,-1.843145e0,0,0
27993,189965.00,1.328064,1.442133e-2,-1.442133e-2,-2.608624e0,-1.822646e0,0,0
27994,189970.00,1.328561,1.439239e-2,-1.439239e-2,-2.617233e0,-1.812056e0,0,0
27995,189975.00,1.329057,1.436350e-2,-1.436350e-2,-2.607885e0,-1.849478e0,1,0
27996,189980.00,1.329554,1.433455e-2,-1.433455e-2,-2.616219e0,-1.833969e0,0,0
27997,189985.00,1.330050,1.430566e-2,-1.430566e-2,-2.805364e0,-1.826317e0,0,0
27998,189990.00,1.330546,1.427670e-2,-1.427670e-2,-2.680013e0,-1.810795e0,0,0
27999,189995.00,1.331042,1.424780e-2,-1.424780e-2,-2.710747e0,-1.803778e0,1,-1
28000,190000.00,1.331539,1.421884e-2,-1.421884e-2,-2.725112e0,-1.817026e0,0,0
28001,190005.00,1.332035,1.418993e-2,-1.418993e-2,-2.653795e0,-1.824147e0,0,0
28002,190010.00,1.332532,1.416096e-2,-1.416096e-2,-2.697335e0,-1.827452e0,1,-1
28003,190015.00,1.333028,1.413205e-2,-1.413205e-2,-2.598130e0,-1.839869e0,0,0
28004,190020.00,1.333525,1.410307e-2,-1.410307e-2,-2.561580e0,-1.861123e0,0,0
28005,190025.00,1.334021,1.407415e-2,-1.407415e-2,-2.571300e0,-1.835099e0,1,-1
28006,190030.00,1.334517,1.404517e-2,-1.404517e-2,-2.654255e0,-1.841511e0,0,0
28007,190035.00,1.335013,1.401624e-2,-1.401624e-2,-2.584431e0,-1.853447e0,0,0
28008,190040.00,1.335510,1.398725e-2,-1.398725e-2,-2.636862e0,-1.852625e0,0,0
28009,190045.00,1.336006,1.395831e-2,-1.395831e-2,-2.654373e0,-1.858125e0,0,0
28010,190050.00,1.336503,1.392932e-2,-1.392932e-2,-2.787301e0,-1.860318e0,1,-1
28011,190055.00,1.336999,1.390037e-2,-1.390037e-2,-2.623702e0,-1.825040e0,0,0
28012,190060.00,1.337495,1.387143e-2,-1.387143e-2,-2.712966e0,-1.839859e0,0,0
28013,190065.00,1.337992,1.384242e-2,-1.384242e-2,-2.620664e0,-1.847540e0,0,0
28014,190070.00,1.338488,1.381347e-2,-1.381347e-2,-2.730247e0,-1.836297e0,0,0
28015,190075.00,1.338984,1.378446e-2,-1.378446e-2,-2.701554e0,-1.837537e0,0,0
28016,190080.00,1.339480,1.375549e-2,-1.375549e-2,-2.646788e0,-1.827213e0,0,0
28017,190085.00,1.339977,1.372648e-2,-1.372648e-2,-2.699321e0,-1.827602e0,0,0
28018,190090.00,1.340473,1.369751e-2,-1.369751e-2,-2.675675e0,-1.810089e0,0,0
28019,190095.00,1.340970,1.366848e-2,-1.366848e-2,-2.731568e0,-1.818553e0,0,0
28020,190100.00,1.341466,1.363951e-2,-1.363951e-2,-2.720012e0,-1.808235e0,0,0
28021,190105.00,1.341963,1.361047e-2,-1.361047e-2,-2.644681e0,-1.792666e0,0,0
28022,190110.00,1.342459,1.358149e-2,-1.358149e-2,-2.643989e0,-1.811602e0,0,0
28023,190115.00,1.342956,1.355245e-2,-1.355245e-2,-2.743076e0,-1.796783e0,0,0
28024,190120.00,1.343451,1.352347e-2,-1.352347e-2,-2.613740e0,-1.826002e0,0,0
28025,190125.00,1.343948,1.349442e-2,-1.349442e-2,-2.694761e0,-1.814499e0,0,0
28026,190130.00,1.344444,1.346543e-2,-1.346543e-2,-2.617302e0,-1.792873e0,0,0
28027,190135.00,1.344941,1.343637e-2,-1.343637e-2,-2.625237e0,-1.792568e0,0,0
28028,190140.00,1.345437,1.340737e-2,-1.340737e-2,-2.555343e0,-1.809987e0,0,0
28029,190145.00,1.345934,1.337831e-2,-1.337831e-2,-2.511173e0,-1.821309e0,0,0
28030,190150.00,1.346430,1.334931e-2,-1.334931e-2,-2.546927e0,-1.824383e0,0,0
28031,190155.00,1.346927,1.332024e-2,-1.332024e-2,-2.606177e0,-1.802420e0,0,0
28032,190160.00,1.347423,1.329123e-2,-1.329123e-2,-2.612480e0,-1.809892e0,0,0
28033,190165.00,1.347919,1.326215e-2,-1.326215e-2,-2.643830e0,-1.836243e0,1,-1
28034,190170.00,1.348415,1.323313e-2,-1.323313e-2,-2.539413e0,-1.814268e0,0,0
28035,190175.00,1.348912,1.320405e-2,-1.320405e-2,-2.623335e0,-1.805779e0,0,0
28036,190180.00,1.349408,1.317503e-2,-1.317503e-2,-2.549240e0,-1.805949e0,0,0
28037,190185.00,1.349905,1.314594e-2,-1.314594e-2,-2.622477e0,-1.802626e0,0,0
28038,190190.00,1.350401,1.311691e-2,-1.311691e-2,-2.622576e0,-1.833034e0,0,0
28039,190195.00,1.350898,1.308782e-2,-1.308782e-2,-2.674410e0,-1.838042e0,0,0
28040,190200.00,1.351394,1.305878e-2,-1.305878e-2,-2.634293e0,-1.831678e0,0,0
28041,190205.00,1.351890,1.302973e-2,-1.302973e-2,-2.570655e0,-1.835561e0,1,-1
28042,190210.00,1.352386,1.300063e-2,-1.300063e-2,-2.672401e0,-1.836270e0,0,0
28043,190215.00,1.352882,1.297158e-2,-1.297158e-2,-2.663330e0,-1.820550e0,0,0
28044,190220.00,1.353379,1.294247e-2,-1.294247e-2,-2.700770e0,-1.799398e0,0,0
28045,190225.00,1.353875,1.291342e-2,-1.291342e-2,-2.797181e0,-1.812855e0,0,0
28046,190230.00,1.354372,1.288430e-2,-1.288430e-2,-2.680743e0,-1.810413e0,0,0
28047,190235.00,1.354868,1.285524e-2,-1.285524e-2,-2.699797e0,-1.826975e0,0,0
28048,190240.00,1.355365,1.282612e-2,-1.282612e-2,-2.627226e0,-1.849445e0,0,0
28049,190245.00,1.355861,1.279705e-2,-1.279705e-2,-2.551329e0,-1.842970e0,0,0
28050,190250.00,1.356358,1.276792e-2,-1.276792e-2,-2.642709e0,-1.801203e0,0,0
28051,190255.00,1.356853,1.273885e-2,-1.273885e-2,-2.613139e0,-1.829825e0,0,0
28052,190260.00,1.357350,1.270972e-2,-1.270972e-2,-2.633615e0,-1.828412e0,0,0
28053,190265.00,1.357846,1.268063e-2,-1.268063e-2,-2.627601e0,-1.820732e0,0,0
28054,190270.00,1.358343,1.265149e-2,-1.265149e-2,-2.615160e0,-1.823790e0,0,0
28055,190275.00,1.358839,1.262241e-2,-1.262241e-2,-2.679158e0,-1.833247e0,0,0
28056,190280.00,1.359336,1.259326e-2,-1.259326e-2,-2.592185e0,-1.844971e0,0,0
28057,190285.00,1.359832,1.256417e-2,-1.256417e-2,-2.623033e0,-1.825452e0,1,-1
28058,190290.00,1.360329,1.253502e-2,-1.253502e-2,-2.544301e0,-1.792810e0,0,0
28059,190295.00,1.360825,1.250592e-2,-1.250592e-2,-2.562927e0,-1.824361e0,0,0
28060,190300.00,1.361321,1.247676e-2,-1.247676e-2,-2.651495e0,-1.804506e0,0,0
28061,190305.00,1.361817,1.244765e-2,-1.244765e-2,-2.645750e0,-1.796270e0,0,0
28062,190310.00,1.362314,1.241849e-2,-1.241849e-2,-2.558451e0,-1.839308e0,0,0
28063,190315.00,1.362810,1.238937e-2,-1.238937e-2,-2.531978e0,-1.790607e0,0,0
28064,190320.00,1.363307,1.236020e-2,-1.236020e-2,-2.561617e0,-1.807399e0,0,0
28065,190325.00,1.363803,1.233109e-2,-1.233109e-2,-2.523403e0,-1.807297e0,0,0
28066,190330.00,1.364300,1.230191e-2,-1.230191e-2,-2.536953e0,-1.808536e0,0,0
28067,190335.00,1.364796,1.227278e-2,-1.227278e-2,-2.661773e0,-1.818191e0,0,0
28068,190340.00,1.365293,1.224360e-2,-1.224360e-2,-2.577099e0,-1.814002e0,0,0
28069,190345.00,1.365788,1.221447e-2,-1.221447e-2,-2.626370e0,-1.807732e0,0,0
28070,190350.00,1.366285,1.218528e-2,-1.218528e-2,-2.639922e0,-1.782299e0,0,0
28071,190355.00,1.366781,1.215615e-2,-1.215615e-2,-2.538066e0,-1.802507e0,1,0
28072,190360.00,1.367277,1.212701e-2,-1.212701e-2,-2.553427e0,-1.778077e0,0,0
28073,190365.00,1.367774,1.209781e-2,-1.209781e-2,-2.686484e0,-1.785738e0,0,0
28074,190370.00,1.368270,1.206866e-2,-1.206866e-2,-2.674669e0,-1.774003e0,0,0
28075,190375.00,1.368767,1.203946e-2,-1.203946e-2,-2.685740e0,-1.797343e0,0,0
28076,190380.00,1.369263,1.201031e-2,-1.201031e-2,-2.603321e0,-1.776569e0,0,0
28077,190385.00,1.369760,1.198110e-2,-1.198110e-2,-2.661300e0,-1.758181e0,0,0
28078,190390.00,1.370255,1.195194e-2,-1.195194e-2,-2.602288e0,-1.799237e0,0,0
28079,190395.00,1.370752,1.192273e-2,-1.192273e-2,-2.514490e0,-1.756537e0,0,0
28080,190400.00,1.371248,1.189356e-2,-1.189356e-2,-2.591678e0,-1.798515e0,0,0
28081,190405.00,1.371745,1.186434e-2,-1.186434e-2,-2.538335e0,-1.790242e0,1,-1
28082,190410.00,1.372241,1.183517e-2,-1.183517e-2,-2.496638e0,-1.800832e0,0,0
28083,190415.00,1.372738,1.180595e-2,-1.180595e-2,-2.599835e0,-1.797322e0,0,0
28084,190420.00,1.373234,1.177677e-2,-1.177677e-2,-2.572504e0,-1.843044e0,0,0
28085,190425.00,1.373731,1.174754e-2,-1.174754e-2,-2.499973e0,-1.808615e0,0,0
28086,190430.00,1.374227,1.171836e-2,-1.171836e-2,-2.562458e0,-1.828747e0,0,0
28087,190435.00,1.374723,1.168912e-2,-1.168912e-2,-2.513527e0,-1.803805e0,0,0
28088,190440.00,1.375219,1.165993e-2,-1.165993e-2,-2.598494e0,-1.763615e0,0,0
28089,190445.00,1.375716,1.163069e-2,-1.163069e-2,-2.525133e0,-1.796920e0,0,0
28090,190450.00,1.376212,1.160150e-2,-1.160150e-2,-2.539252e0,-1.786951e0,0,0
28091,190455.00,1.376709,1.157224e-2,-1.157224e-2,-2.541360e0,-1.780712e0,1,0
28092,190460.00,1.377205,1.154305e-2,-1.154305e-2,-2.623693e0,-1.734767e0,0,0
28093,190465.00,1.377702,1.151379e-2,-1.151379e-2,-2.597275e0,-1.761861e0,1,-1
28094,190470.00,1.378198,1.148459e-2,-1.148459e-2,-2.552061e0,-1.769239e0,0,0
28095,190475.00,1.378695,1.145533e-2,-1.145533e-2,-2.571357e0,-1.763806e0,0,0
28096,190480.00,1.379190,1.142612e-2,-1.142612e-2,-2.683334e0,-1.774114e0,0,0
28097,190485.00,1.379687,1.139685e-2,-1.139685e-2,-2.555807e0,-1.769226e0,0,0
28098,190490.00,1.380183,1.136763e-2,-1.136763e-2,-2.627736e0,-1.767264e0,0,0
28099,190495.00,1.380680,1.133836e-2,-1.133836e-2,-2.714814e0,-1.756036e0,0,0
28100,190500.00,1.381176,1.130914e-2,-1.130914e-2,-2.621988e0,-1.741647e0,0,0
28101,190505.00,1.381672,1.127992e-2,-1.127992e-2,-2.672793e0,-1.760340e0,0,0
28102,190510.00,1.382169,1.125064e-2,-1.125064e-2,-2.639561e0,-1.740826e0,0,0
28103,190515.00,1.382665,1.122141e-2,-1.122141e-2,-2.511344e0,-1.771707e0,0,0
28104,190520.00,1.383162,1.119212e-2,-1.119212e-2,-2.553225e0,-1.774194e0,0,0
28105,190525.00,1.383657,1.116289e-2,-1.116289e-2,-2.503397e0,-1.760809e0,0,0
28106,190530.00,1.384154,1.113360e-2,-1.113360e-2,-2.633744e0,-1.755686e0,0,0
28107,190535.00,1.384650,1.110436e-2,-1.110436e-2,-2.565014e0,-1.760569e0,1,0
28108,190540.00,1.385147,1.107506e-2,-1.107506e-2,-2.625543e0,-1.751307e0,0,0
28109,190545.00,1.385643,1.104581e-2,-1.104581e-2,-2.474539e0,-1.758744e0,0,0
28110,190550.00,1.386140,1.101651e-2,-1.101651e-2,-2.499880e0,-1.731139e0,0,0
28111,190555.00,1.386636,1.098726e-2,-1.098726e-2,-2.643385e0,-1.767960e0,0,0
28112,190560.00,1.387133,1.095795e-2,-1.095795e-2,-2.555304e0,-1.782982e0,0,0
28113,190565.00,1.387629,1.092870e-2,-1.092870e-2,-2.488790e0,-1.790090e0,0,0
28114,190570.00,1.388125,1.089938e-2,-1.089938e-2,-2.518710e0,-1.773151e0,0,0
28115,190575.00,1.388621,1.087012e-2,-1.087012e-2,-2.523878e0,-1.748406e0,0,0
28116,190580.00,1.389118,1.084080e-2,-1.084080e-2,-2.529895e0,-1.765217e0,0,0
28117,190585.00,1.389614,1.081153e-2,-1.081153e-2,-2.567955e0,-1.739218e0,0,0
28118,190590.00,1.390111,1.078221e-2,-1.078221e-2,-2.587397e0,-1.743864e0,0,0
28119,190595.00,1.390607,1.075294e-2,-1.075294e-2,-2.462200e0,-1.748134e0,0,0
28120,190600.00,1.391104,1.072361e-2,-1.072361e-2,-2.587093e0,-1.737445e0,0,0
28121,190605.00,1.391600,1.069433e-2,-1.069433e-2,-2.535408e0,-1.747254e0,0,0
28122,190610.00,1.392097,1.066499e-2,-1.066499e-2,-2.506946e0,-1.769488e0,0,0
28123,190615.00,1.392592,1.063571e-2,-1.063571e-2,-2.471500e0,-1.768705e0,1,0
28124,190620.00,1.393089,1.060637e-2,-1.060637e-2,-2.515298e0,-1.747052e0,0,0
28125,190625.00,1.393585,1.057708e-2,-1.057708e-2,-2.461642e0,-1.745928e0,1,0
28126,190630.00,1.394082,1.054774e-2,-1.054774e-2,-2.502651e0,-1.752380e0,0,0
28127,190635.00,1.394578,1.051844e-2,-1.051844e-2,-2.522376e0,-1.769896e0,0,0
28128,190640.00,1.395075,1.048909e-2,-1.048909e-2,-2.446255e0,-1.751183e0,0,0
28129,190645.00,1.395571,1.045979e-2,-1.045979e-2,-2.469051e0,-1.778406e0,1,-1
28130,190650.00,1.396068,1.043044e-2,-1.043044e-2,-2.487870e0,-1.768502e0,0,0
28131,190655.00,1.396564,1.040114e-2,-1.040114e-2,-2.482322e0,-1.785689e0,1,0
28132,190660.00,1.397059,1.037183e-2,-1.037183e-2,-2.568727e0,-1.763886e0,1,-1
28133,190665.00,1.397556,1.034247e-2,-1.034247e-2,-2.590367e0,-1.770301e0,0,0
28134,190670.00,1.398052,1.031316e-2,-1.031316e-2,-2.533909e0,-1.768139e0,0,0
28135,190675.00,1.398549,1.028379e-2,-1.028379e-2,-2.518686e0,-1.782170e0,0,0
28136,190680.00,1.399045,1.025447e-2,-1.025447e-2,-2.496001e0,-1.781174e0,0,0
28137,190685.00,1.399542,1.022510e-2,-1.022510e-2,-2.436234e0,-1.760181e0,0,0
28138,190690.00,1.400038,1.019577e-2,-1.019577e-2,-2.538924e0,-1.781739e0,0,0
28139,190695.00,1.400535,1.016640e-2,-1.016640e-2,-2.403093e0,-1.752776e0,0,0
28140,190700.00,1.401031,1.013707e-2,-1.013707e-2,-2.422404e0,-1.779850e0,0,0
28141,190705.00,1.401527,1.010769e-2,-1.010769e-2,-2.469280e0,-1.765311e0,0,0
28142,190710.00,1.402023,1.007835e-2,-1.007835e-2,-2.486366e0,-1.777262e0,0,0
28143,190715.00,1.402520,1.004896e-2,-1.004896e-2,-2.424964e0,-1.768153e0,0,0
28144,190720.00,1.403016,1.001963e-2,-1.001963e-2,-2.470997e0,-1.730161e0,0,0
28145,190725.00,1.403513,9.990235e-3,-9.990235e-3,-2.496681e0,-1.733024e0,1,-1
28146,190730.00,1.404009,9.960894e-3,-9.960894e-3,-2.381949e0,-1.771600e0,0,0
28147,190735.00,1.404506,9.931494e-3,-9.931494e-3,-2.417909e0,-1.735463e0,0,0
28148,190740.00,1.405002,9.902149e-3,-9.902149e-3,-2.416995e0,-1.765468e0,0,0
28149,190745.00,1.405499,9.872746e-3,-9.872746e-3,-2.490067e0,-1.760192e0,0,0
28150,190750.00,1.405994,9.843395e-3,-9.843395e-3,-2.461362e0,-1.744414e0,0,0
28151,190755.00,1.406491,9.813985e-3,-9.813985e-3,-2.465806e0,-1.775875e0,0,0
28152,190760.00,1.406987,9.784630e-3,-9.784630e-3,-2.448850e0,-1.756454e0,0,0
28153,190765.00,1.407484,9.755217e-3,-9.755217e-3,-2.423316e0,-1.753363e0,0,0
28154,190770.00,1.407980,9.725857e-3,-9.725857e-3,-2.372894e0,-1.763900e0,0,0
28155,190775.00,1.408477,9.696437e-3,-9.696437e-3,-2.453655e0,-1.745982e0,0,0
28156,190780.00,1.408973,9.667073e-3,-9.667073e-3,-2.333716e0,-1.761249e0,0,0
28157,190785.00,1.409470,9.637650e-3,-9.637650e-3,-2.394726e0,-1.769579e0,0,0
28158,190790.00,1.409966,9.608281e-3,-9.608281e-3,-2.425141e0,-1.758047e0,0,0
28159,190795.00,1.410462,9.578852e-3,-9.578852e-3,-2.453384e0,-1.750956e0,0,0
28160,190800.00,1.410958,9.549477e-3,-9.549477e-3,-2.397494e0,-1.756148e0,0,0
28161,190805.00,1.411454,9.520101e-3,-9.520101e-3,-2.473613e0,-1.732866e0,0,0
28162,190810.00,1.411951,9.490666e-3,-9.490666e-3,-2.464648e0,-1.748803e0,0,0
28163,190815.00,1.412447,9.461285e-3,-9.461285e-3,-2.463434e0,-1.736542e0,0,0
28164,190820.00,1.412944,9.431845e-3,-9.431845e-3,-2.423251e0,-1.734808e0,1,0
28165,190825.00,1.413440,9.402459e-3,-9.402459e-3,-2.518656e0,-1.722521e0,0,0
28166,190830.00,1.413937,9.373014e-3,-9.373014e-3,-2.516845e0,-1.697503e0,0,0
28167,190835.00,1.414433,9.343623e-3,-9.343623e-3,-2.448285e0,-1.709285e0,0,0
28168,190840.00,1.414929,9.314175e-3,-9.314175e-3,-2.561818e0,-1.730002e0,0,0
28169,190845.00,1.415425,9.284779e-3,-9.284779e-3,-2.565209e0,-1.721022e0,0,0
28170,190850.00,1.415922,9.255325e-3,-9.255325e-3,-2.448710e0,-1.732203e0,1,-1
28171,190855.00,1.416418,9.225925e-3,-9.225925e-3,-2.493520e0,-1.724349e0,0,0
28172,190860.00,1.416915,9.196468e-3,-9.196468e-3,-2.497688e0,-1.734535e0,0,0
28173,190865.00,1.417411,9.167063e-3,-9.167063e-3,-2.550621e0,-1.751644e0,0,0
28174,190870.00,1.417908,9.137600e-3,-9.137600e-3,-2.455426e0,-1.751438e0,0,0
28175,190875.00,1.418404,9.108191e-3,-9.108191e-3,-2.430299e0,-1.765667e0,0,0
28176,190880.00,1.418900,9.078724e-3,-9.078724e-3,-2.629324e0,-1.720835e0,0,0
28177,190885.00,1.419396,9.049310e-3,-9.049310e-3,-2.459507e0,-1.722600e0,0,0
28178,190890.00,1.419893,9.019839e-3,-9.019839e-3,-2.501090e0,-1.742224e0,0,0
28179,190895.00,1.420389,8.990421e-3,-8.990421e-3,-2.626844e0,-1.725294e0,0,0
28180,190900.00,1.420886,8.960945e-3,-8.960945e-3,-2.514678e0,-1.725389e0,0,0
28181,190905.00,1.421382,8.931522e-3,-8.931522e-3,-2.489364e0,-1.722915e0,0,0
28182,190910.00,1.421879,8.902041e-3,-8.902041e-3,-2.505090e0,-1.736422e0,0,0
28183,190915.00,1.422375,8.872616e-3,-8.872616e-3,-2.478443e0,-1.713217e0,0,0
28184,190920.00,1.422872,8.843130e-3,-8.843130e-3,-2.473712e0,-1.730123e0,0,0
28185,190925.00,1.423368,8.813700e-3,-8.813700e-3,-2.517976e0,-1.713035e0,0,0
28186,190930.00,1.423864,8.784210e-3,-8.784210e-3,-2.441390e0,-1.742343e0,0,0
28187,190935.00,1.424360,8.754775e-3,-8.754775e-3,-2.527179e0,-1.737702e0,0,0
28188,190940.00,1.424857,8.725281e-3,-8.725281e-3,-2.434894e0,-1.756675e0,0,0
28189,190945.00,1.425353,8.695841e-3,-8.695841e-3,-2.405325e0,-1.712529e0,1,0
28190,190950.00,1.425850,8.666343e-3,-8.666343e-3,-2.458064e0,-1.715175e0,0,0
28191,190955.00,1.426346,8.636899e-3,-8.636899e-3,-2.479048e0,-1.702844e0,1,-1
28192,190960.00,1.426842,8.607454e-3,-8.607454e-3,-2.515087e0,-1.712730e0,0,0
28193,190965.00,1.427339,8.577949e-3,-8.577949e-3,-2.572297e0,-1.711700e0,0,0
28194,190970.00,1.427835,8.548499e-3,-8.548499e-3,-2.570497e0,-1.696543e0,0,0
28195,190975.00,1.428331,8.518991e-3,-8.518991e-3,-2.562610e0,-1.707886e0,0,0
28196,190980.00,1.428827,8.489536e-3,-8.489536e-3,-2.575541e0,-1.705684e0,0,0
28197,190985.00,1.429324,8.460023e-3,-8.460023e-3,-2.444287e0,-1.757245e0,0,0
28198,190990.00,1.429820,8.430565e-3,-8.430565e-3,-2.487602e0,-1.707062e0,0,0
28199,190995.00,1.430317,8.401047e-3,-8.401047e-3,-2.465906e0,-1.727922e0,0,0
28200,191000.00,1.430813,8.371585e-3,-8.371585e-3,-2.467771e0,-1.700084e0,0,0
28201,191005.00,1.431310,8.342064e-3,-8.342064e-3,-2.411954e0,-1.730359e0,0,0
28202,191010.00,1.431806,8.312597e-3,-8.312597e-3,-2.359775e0,-1.743041e0,0,0
28203,191015.00,1.432302,8.283071e-3,-8.283071e-3,-2.413655e0,-1.740065e0,0,0
28204,191020.00,1.432798,8.253601e-3,-8.253601e-3,-2.314953e0,-1.726343e0,0,0
28205,191025.00,1.433295,8.224071e-3,-8.224071e-3,-2.365824e0,-1.745181e0,0,0
28206,191030.00,1.433791,8.194597e-3,-8.194597e-3,-2.335609e0,-1.717988e0,0,0
28207,191035.00,1.434288,8.165063e-3,-8.165063e-3,-2.408213e0,-1.722696e0,0,0
28208,191040.00,1.434784,8.135584e-3,-8.135584e-3,-2.485574e0,-1.682463e0,0,0
28209,191045.00,1.435281,8.106046e-3,-8.106046e-3,-2.388099e0,-1.710279e0,1,0
28210,191050.00,1.435777,8.076563e-3,-8.076563e-3,-2.369854e0,-1.720323e0,0,0
28211,191055.00,1.436274,8.047022e-3,-8.047022e-3,-2.367376e0,-1.751735e0,1,-1
28212,191060.00,1.436769,8.017535e-3,-8.017535e-3,-2.453298e0,-1.707723e0,0,0
28213,191065.00,1.437266,7.987990e-3,-7.987990e-3,-2.427992e0,-1.724659e0,0,0
28214,191070.00,1.437762,7.958500e-3,-7.958500e-3,-2.360933e0,-1.729255e0,0,0
28215,191075.00,1.438259,7.928951e-3,-7.928951e-3,-2.515218e0,-1.708462e0,0,0
28216,191080.00,1.438755,7.899455e-3,-7.899455e-3,-2.444103e0,-1.712937e0,0,0
28217,191085.00,1.439252,7.869902e-3,-7.869902e-3,-2.430651e0,-1.699739e0,0,0
28218,191090.00,1.439748,7.840403e-3,-7.840403e-3,-2.428427e0,-1.699368e0,0,0
28219,191095.00,1.440245,7.810846e-3,-7.810846e-3,-2.474793e0,-1.722453e0,0,0
28220,191100.00,1.440741,7.781344e-3,-7.781344e-3,-2.429215e0,-1.728521e0,0,0
28221,191105.00,1.441237,7.751782e-3,-7.751782e-3,-2.397808e0,-1.736589e0,0,0
28222,191110.00,1.441733,7.722276e-3,-7.722276e-3,-2.348698e0,-1.714287e0,0,0
28223,191115.00,1.442229,7.692768e-3,-7.692768e-3,-2.450809e0,-1.713582e0,0,0
28224,191120.00,1.442726,7.663202e-3,-7.663202e-3,-2.443883e0,-1.711936e0,0,0
28225,191125.00,1.443222,7.633690e-3,-7.633690e-3,-2.353688e0,-1.712719e0,0,0
28226,191130.00,1.443719,7.604120e-3,-7.604120e-3,-2.426031e0,-1.695457e0,0,0
28227,191135.00,1.444215,7.574604e-3,-7.574604e-3,-2.336174e0,-1.698875e0,0,0
28228,191140.00,1.444712,7.545030e-3,-7.545030e-3,-2.383683e0,-1.707063e0,0,0
28229,191145.00,1.445208,7.515510e-3,-7.515510e-3,-2.397624e0,-1.674865e0,0,0
28230,191150.00,1.445704,7.485932e-3,-7.485932e-3,-2.384910e0,-1.710608e0,0,0
28231,191155.00,1.446200,7.456409e-3,-7.456409e-3,-2.431521e0,-1.685006e0,0,0
28232,191160.00,1.446697,7.426827e-3,-7.426827e-3,-2.431280e0,-1.686381e0,0,0
28233,191165.00,1.447193,7.397301e-3,-7.397301e-3,-2.419919e0,-1.689243e0,0,0
28234,191170.00,1.447690,7.367715e-3,-7.367715e-3,-2.398112e0,-1.696232e0,0,0
28235,191175.00,1.448186,7.338185e-3,-7.338185e-3,-2.390804e0,-1.669586e0,0,0
28236,191180.00,1.448683,7.308596e-3,-7.308596e-3,-2.324659e0,-1.698396e0,1,-1
28237,191185.00,1.449179,7.279062e-3,-7.279062e-3,-2.438077e0,-1.695881e0,0,0
28238,191190.00,1.449676,7.249469e-3,-7.249469e-3,-2.301589e0,-1.699383e0,0,0
28239,191195.00,1.450171,7.219932e-3,-7.219932e-3,-2.384559e0,-1.696270e0,0,0
28240,191200.00,1.450668,7.190336e-3,-7.190336e-3,-2.321275e0,-1.704599e0,0,0
28241,191205.00,1.451164,7.160795e-3,-7.160795e-3,-2.511678e0,-1.713519e0,0,0
28242,191210.00,1.451661,7.131195e-3,-7.131195e-3,-2.338346e0,-1.675547e0,0,0
28243,191215.00,1.452157,7.101650e-3,-7.101650e-3,-2.357930e0,-1.674134e0,0,0
28244,191220.00,1.452654,7.072047e-3,-7.072047e-3,-2.395571e0,-1.655804e0,0,0
28245,191225.00,1.453150,7.042499e-3,-7.042499e-3,-2.293314e0,-1.670508e0,0,0
28246,191230.00,1.453647,7.012893e-3,-7.012893e-3,-2.297725e0,-1.681814e0,0,0
28247,191235.00,1.454143,6.983341e-3,-6.983341e-3,-2.358909e0,-1.689795e0,0,0
28248,191240.00,1.454639,6.953731e-3,-6.953731e-3,-2.388584e0,-1.681988e0,0,0
28249,191245.00,1.455135,6.924176e-3,-6.924176e-3,-2.389205e0,-1.673304e0,0,0
28250,191250.00,1.455632,6.894562e-3,-6.894562e-3,-2.348925e0,-1.695236e0,0,0
28251,191255.00,1.456128,6.865004e-3,-6.865004e-3,-2.326902e0,-1.675165e0,0,0
28252,191260.00,1.456624,6.835444e-3,-6.835444e-3,-2.432521e0,-1.693838e0,0,0
28253,191265.00,1.457121,6.805825e-3,-6.805825e-3,-2.320372e0,-1.687843e0,0,0
28254,191270.00,1.457617,6.776262e-3,-6.776262e-3,-2.349684e0,-1.657606e0,0,0
28255,191275.00,1.458114,6.746640e-3,-6.746640e-3,-2.388172e0,-1.674221e0,0,0
28256,191280.00,1.458610,6.717073e-3,-6.717073e-3,-2.456075e0,-1.663051e0,0,0
28257,191285.00,1.459106,6.687448e-3,-6.687448e-3,-2.290581e0,-1.690713e0,0,0
28258,191290.00,1.459602,6.657877e-3,-6.657877e-3,-2.360306e0,-1.670523e0,0,0
28259,191295.00,1.460099,6.628249e-3,-6.628249e-3,-2.295884e0,-1.662930e0,0,0
28260,191300.00,1.460595,6.598676e-3,-6.598676e-3,-2.399065e0,-1.653889e0,0,0
28261,191305.00,1.461092,6.569044e-3,-6.569044e-3,-2.288249e0,-1.673069e0,0,0
