target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.006270,-0.011887,-0.002809,0.184617,-0.048830,2,-3
1.005,200.0,0.018898,-0.009302,0.004798,0.050296,-0.023957,4,-1
1.005,300.0,0.015456,-0.011869,0.001793,-0.015977,-0.134726,-2,0
1.005,400.0,0.006154,-0.013008,-0.003427,-0.005328,-0.117418,-1,-3
1.005,500.0,0.006144,-0.018547,-0.006201,0.105918,0.064100,0,-1
1.005,600.0,0.015361,-0.005961,0.004700,0.084023,-0.055198,2,2
1.005,700.0,0.015456,0.000000,0.007728,0.017690,-0.029591,2,3
1.005,800.0,0.012539,-0.009077,0.001731,-0.078109,-0.056814,0,-1
1.005,900.0,0.009245,-0.015083,-0.002919,-0.028999,0.019485,-2,0
1.005,1000.0,0.009245,-0.006107,0.001569,-0.006516,-0.014010,0,0
1.005,1100.0,0.009360,-0.012066,-0.001353,0.015966,0.082489,0,-1
1.005,1200.0,0.012658,-0.008955,0.001851,-0.008887,0.067992,1,0
1.005,1300.0,0.012579,-0.003454,0.004562,-0.045575,-0.047983,0,0
1.005,1400.0,0.009331,-0.012365,-0.001517,-0.082263,0.002631,0,0
1.005,1500.0,0.006163,-0.012103,-0.002970,0.011229,0.132918,-2,1
1.005,1600.0,0.009375,-0.005970,0.001702,0.015959,-0.007175,1,2
1.005,1700.0,0.009231,-0.008996,0.000118,0.038442,0.013178,0,-1
1.005,1800.0,0.009554,-0.008982,0.000286,0.028322,-0.064191,1,-1
1.005,1900.0,0.012289,-0.005997,0.003146,-0.008307,-0.001681,0,0
1.005,2000.0,0.006339,-0.011940,-0.002801,0.017135,0.072017,-1,1
1.005,2100.0,0.012346,-0.011976,0.000185,-0.040263,0.098260,1,0
1.005,2200.0,0.009331,-0.006270,0.001531,-0.011863,0.014939,-1,0
1.005,2300.0,0.009331,-0.009259,0.000036,0.010620,-0.023714,0,-2
1.005,2400.0,0.012461,-0.009202,0.001629,-0.002400,-0.005875,1,2
1.005,2500.0,0.011887,-0.011940,-0.000027,-0.039088,0.032201,0,0
1.005,2600.0,0.009346,-0.009174,0.000086,0.001147,-0.030124,-1,-2
1.005,2700.0,0.015576,-0.006098,0.004739,-0.056251,-0.128273,1,0
1.005,2800.0,0.012461,-0.011958,0.000251,-0.092939,-0.116570,0,0
1.005,2900.0,0.012658,-0.009036,0.001811,-0.043829,-0.095941,-1,0
1.005,3000.0,0.009360,-0.012177,-0.001408,-0.021346,-0.060108,0,-1
1.005,3100.0,0.009360,-0.014903,-0.002771,0.001137,-0.009716,0,-1
1.005,3200.0,0.009631,-0.014881,-0.002625,-0.041468,0.099807,1,1
1.005,3300.0,0.012599,-0.002985,0.004807,-0.078156,-0.034542,0,3
1.005,3400.0,0.009346,-0.002985,0.003180,-0.040881,-0.175007,-1,0
1.005,3500.0,0.009346,-0.011922,-0.001288,-0.018398,-0.172640,0,-2
1.005,3600.0,0.009346,-0.017884,-0.004269,0.027755,-0.029839,0,-2
1.005,3700.0,0.009346,-0.012579,-0.001616,0.050238,0.029449,0,1
1.005,3800.0,0.009419,-0.008969,0.000225,0.072721,0.014380,0,0
