target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.000000,-0.005908,-0.002954,0.326627,-0.075751,1,-1
1.005,200.0,0.011834,-0.011817,0.000009,0.260354,-0.042294,5,-2
1.005,300.0,0.021374,-0.011834,0.004770,0.043299,-0.000118,3,0
1.005,400.0,0.017725,-0.011834,0.002945,-0.129114,0.024455,0,0
1.005,500.0,0.005908,-0.005926,-0.000009,-0.029558,-0.066114,-3,1
1.005,600.0,0.000000,-0.014859,-0.007429,0.093631,0.038203,0,-2
1.005,700.0,0.006250,-0.014815,-0.004282,0.125502,0.098513,2,0
1.005,800.0,0.015601,-0.005935,0.004833,-0.046177,0.007821,3,2
1.005,900.0,0.012559,-0.012158,0.000200,-0.079215,0.002608,-2,0
1.005,1000.0,0.006231,-0.005935,0.000148,-0.073906,-0.087858,-2,0
1.005,1100.0,0.003130,-0.008902,-0.002886,0.078896,-0.057340,0,-1
1.005,1200.0,0.006279,-0.011817,-0.002769,0.084207,-0.020961,2,0
1.005,1300.0,0.009524,-0.009740,-0.000108,0.045267,0.024524,0,-1
1.005,1400.0,0.006473,-0.009434,-0.001481,0.015179,-0.030036,1,0
1.005,1500.0,0.012618,-0.011887,0.000366,-0.020808,0.057034,0,-1
1.005,1600.0,0.006309,-0.008889,-0.001290,-0.021398,0.049220,-1,3
1.005,1700.0,0.006623,-0.006126,0.000248,0.001610,-0.011879,0,0
1.005,1800.0,0.006329,-0.011922,-0.002797,0.024617,0.006732,0,-1
1.005,1900.0,0.000000,-0.008942,-0.004471,0.047624,-0.007152,0,1
1.005,2000.0,0.006504,-0.011922,-0.002709,0.100131,0.041002,1,0
1.005,2100.0,0.016260,-0.009217,0.003522,0.031695,-0.008334,3,1
1.005,2200.0,0.006309,-0.011922,-0.002807,-0.054439,-0.022218,-1,0
1.005,2300.0,0.003226,-0.011887,-0.004331,-0.090426,0.026100,0,1
1.005,2400.0,0.000000,-0.008902,-0.004451,-0.082167,-0.034834,-1,0
1.005,2500.0,0.006349,-0.005952,0.000198,-0.059160,-0.080631,0,-1
1.005,2600.0,0.006634,-0.012232,-0.002799,0.011047,-0.055367,-1,-1
1.005,2700.0,0.012759,-0.014859,-0.001050,-0.001342,0.011414,2,-1
1.005,2800.0,0.009524,-0.011852,-0.001164,-0.037328,0.059976,0,1
1.005,2900.0,0.006380,-0.014793,-0.004207,-0.037919,0.076330,-1,0
1.005,3000.0,0.003247,-0.009494,-0.003123,0.020488,0.121915,-1,1
1.005,3100.0,0.006202,-0.005917,0.000142,0.052345,0.043239,1,2
1.005,3200.0,0.006380,-0.009050,-0.001335,0.075353,-0.079535,0,-2
1.005,3300.0,0.006579,-0.006723,-0.000072,0.039366,0.048426,1,1
1.005,3400.0,0.006431,-0.009036,-0.001303,0.003379,-0.030072,0,0
1.005,3500.0,0.006390,-0.009346,-0.001478,-0.032608,-0.022946,0,0
1.005,3600.0,0.000000,-0.014311,-0.007156,-0.006651,0.037513,-1,-1
1.005,3700.0,0.006390,-0.011852,-0.002731,0.016356,0.076895,0,1
1.005,3800.0,0.012779,-0.008915,0.001932,-0.040278,0.036704,1,0
1.005,3900.0,0.006536,-0.009631,-0.001547,-0.034969,-0.012561,-1,1
1.005,4000.0,0.009331,-0.011905,-0.001287,-0.011962,0.003096,0,-1
1.005,4100.0,0.006126,-0.011852,-0.002863,0.011045,0.039434,0,0
1.005,4200.0,0.006061,-0.008863,-0.001401,0.034053,-0.003994,0,1
1.005,4300.0,0.006098,-0.009174,-0.001538,0.057060,-0.026741,0,0
1.005,4400.0,0.009615,-0.012048,-0.001216,0.041721,-0.002221,1,-1
1.005,4500.0,0.006070,-0.008915,-0.001423,0.005734,0.028208,0,0
1.005,4600.0,0.006211,-0.011817,-0.002803,-0.030252,-0.006155,0,0
1.005,4700.0,0.000000,-0.008863,-0.004431,0.042904,-0.005400,-2,1
1.005,4800.0,0.003106,-0.012270,-0.004582,0.124911,0.004409,0,-1
1.005,4900.0,0.009600,-0.011958,-0.001179,0.068273,0.040687,3,0
1.005,5000.0,0.006369,-0.008863,-0.001247,0.008688,-0.029329,0,1
1.005,5100.0,0.006369,-0.014771,-0.004201,-0.027298,0.051666,0,-2
1.005,5200.0,0.006369,-0.005908,0.000230,-0.004291,0.019882,-1,3
1.005,5300.0,0.009554,-0.009217,0.000169,-0.016680,-0.023536,1,-1
1.005,5400.0,0.006896,-0.008955,-0.001029,-0.014321,-0.046284,-1,0
1.005,5500.0,0.006349,-0.011817,-0.002734,0.008687,-0.036476,0,-1
1.005,5600.0,0.006390,-0.015060,-0.004335,0.031694,0.038761,0,-2
1.005,5700.0,0.006349,-0.008876,-0.001263,0.054701,0.051838,0,3
1.005,5800.0,0.009346,-0.005917,0.001714,-0.010783,-0.086090,1,1
1.005,5900.0,0.006221,-0.008876,-0.001327,0.012224,-0.114479,-1,-1
1.005,6000.0,0.006231,-0.014793,-0.004281,-0.000165,-0.036372,0,-2
1.005,6100.0,0.006202,-0.014793,-0.004296,0.022843,0.059486,0,0
1.005,6200.0,0.009119,-0.008876,0.000121,0.095999,0.045877,1,2
1.005,6300.0,0.012327,-0.008942,0.001692,0.045264,-0.000207,2,0
1.005,6400.0,0.012327,-0.008889,0.001719,-0.011373,-0.054772,-1,-1
1.005,6500.0,0.000000,-0.011852,-0.005926,0.026383,0.002937,-1,-1
1.005,6600.0,0.009288,-0.008915,0.000186,-0.012553,-0.013122,1,0
1.005,6700.0,0.012384,-0.008929,0.001728,-0.048540,-0.002571,0,0
1.005,6800.0,0.009288,-0.011869,-0.001291,-0.084527,0.016786,0,0
1.005,6900.0,0.008889,-0.008915,-0.000013,-0.043822,-0.025699,-1,0
1.005,7000.0,0.005926,-0.008915,-0.001495,0.035235,-0.017933,-1,0
1.005,7100.0,0.006211,-0.008902,-0.001345,0.061114,-0.013436,1,0
1.005,7200.0,0.012346,-0.008902,0.001722,0.022177,-0.032445,2,0
1.005,7300.0,0.003096,-0.011869,-0.004387,-0.034403,-0.018781,-2,-1
1.005,7400.0,0.009302,-0.011887,-0.001292,0.047466,0.024658,0,0
1.005,7500.0,0.006349,-0.012346,-0.002998,0.020263,0.014305,0,1
1.005,7600.0,0.003110,-0.009331,-0.003110,0.043211,0.006800,0,1
1.005,7700.0,0.006221,-0.011852,-0.002816,0.066218,0.011330,0,-1
1.005,7800.0,0.009524,-0.009524,0.000000,0.044980,0.015861,1,0
1.005,7900.0,0.009231,-0.011887,-0.001328,0.008993,0.067707,0,0
1.005,8000.0,0.012158,-0.005926,0.003116,-0.026994,-0.046368,0,2
1.005,8100.0,0.012158,-0.011852,0.000153,-0.062981,-0.006367,0,-2
1.005,8200.0,0.008942,-0.011852,-0.001455,-0.025225,0.030671,-1,0
1.005,8300.0,0.003012,-0.009146,-0.003067,-0.002217,0.029189,0,1
1.005,8400.0,0.006079,-0.008889,-0.001405,0.020790,-0.013730,0,0
1.005,8500.0,0.006279,-0.009360,-0.001540,0.043797,0.023308,1,-1
1.005,8600.0,0.009119,-0.008889,0.000115,-0.021687,0.012937,0,1
1.005,8700.0,0.006126,-0.008902,-0.001388,-0.057673,-0.047689,0,-1
1.005,8800.0,0.003063,-0.011976,-0.004457,0.056781,0.045571,-1,0
1.005,8900.0,0.006079,-0.009023,-0.001472,0.100438,0.014477,1,1
1.005,9000.0,0.012365,-0.008929,0.001718,-0.029946,-0.007746,2,0
1.005,9100.0,0.009434,-0.012442,-0.001504,-0.051188,0.020403,-1,-1
1.005,9200.0,0.006126,-0.015385,-0.004629,-0.045939,0.057441,-1,0
1.005,9300.0,0.000000,-0.009146,-0.004573,0.036068,0.023366,-1,1
1.005,9400.0,0.009231,-0.008996,0.000118,-0.002871,0.001143,2,0
1.005,9500.0,0.006144,-0.006006,0.000069,0.011288,-0.056529,-1,0
1.005,9600.0,0.009217,-0.006006,0.001605,0.034295,-0.069890,0,0
1.005,9700.0,0.008996,-0.008996,0.000000,0.016006,-0.109838,1,0
1.005,9800.0,0.009217,-0.014815,-0.002799,-0.019980,-0.013480,0,-2
1.005,9900.0,0.006107,-0.011958,-0.002926,0.011876,0.044240,-1,1
1.005,10000.0,0.006107,-0.008969,-0.001431,0.020135,-0.001688,0,1
1.005,10100.0,0.009274,-0.008969,0.000152,0.001846,-0.023911,1,0
1.005,10200.0,0.009202,-0.011958,-0.001378,0.030753,0.013127,-1,-1
1.005,10300.0,0.009132,-0.008889,0.000122,0.053761,-0.015022,0,1
1.005,10400.0,0.009174,-0.011852,-0.001339,-0.005824,0.001275,1,-1
1.005,10500.0,0.009174,-0.008982,0.000096,0.017183,-0.014784,-1,0
1.005,10600.0,0.009160,-0.008889,0.000136,-0.007005,0.004357,1,1
1.005,10700.0,0.012121,-0.008889,0.001616,-0.042992,-0.017866,0,0
1.005,10800.0,0.009132,-0.008902,0.000115,0.000664,0.016232,-1,-1
1.005,10900.0,0.009091,-0.011958,-0.001434,0.023671,-0.026706,0,0
1.005,11000.0,0.009091,-0.008889,0.000101,0.005383,-0.025207,1,1
1.005,11100.0,0.009091,-0.011887,-0.001398,0.013641,0.032573,-1,-1
1.005,11200.0,0.012121,-0.011852,0.000135,-0.028245,0.069611,1,0
1.005,11300.0,0.012140,-0.008929,0.001606,-0.064232,0.080101,0,1
1.005,11400.0,0.006061,-0.008929,-0.001434,0.026623,-0.001294,-2,0
1.005,11500.0,0.006061,-0.008942,-0.001441,0.108630,-0.026206,0,-1
1.005,11600.0,0.009554,-0.006380,0.001587,0.040195,-0.063207,2,1
1.005,11700.0,0.009091,-0.011869,-0.001389,0.004208,0.036084,0,-2
1.005,11800.0,0.009259,-0.008969,0.000145,0.015416,-0.006827,-1,2
1.005,11900.0,0.009524,-0.005979,0.001772,0.005977,-0.085160,0,0
1.005,12000.0,0.009524,-0.008915,0.000304,-0.015262,-0.092075,1,-2
1.005,12100.0,0.012618,-0.014881,-0.001131,-0.051249,0.039826,0,0
1.005,12200.0,0.009464,-0.008955,0.000254,-0.022342,-0.005783,-1,1
1.005,12300.0,0.006410,-0.009245,-0.001417,0.000666,0.013556,0,0
1.005,12400.0,0.006359,-0.008929,-0.001285,0.023673,-0.008768,0,1
1.005,12500.0,0.009615,-0.008982,0.000317,-0.003465,-0.030991,1,0
1.005,12600.0,0.006369,-0.011887,-0.002759,-0.039452,0.014963,-1,-1
1.005,12700.0,0.003140,-0.005961,-0.001411,0.089752,0.013449,-1,1
1.005,12800.0,0.003190,-0.008942,-0.002876,0.109809,-0.008715,1,0
1.005,12900.0,0.012698,-0.008955,0.001872,0.005974,-0.030938,2,0
1.005,13000.0,0.013158,-0.012461,0.000348,-0.089012,-0.014641,0,-1
1.005,13100.0,0.003160,-0.014903,-0.005872,-0.151489,0.052116,-1,-1
1.005,13200.0,-0.003268,-0.015385,-0.009326,-0.075384,0.148354,-2,0
1.005,13300.0,0.003101,-0.008915,-0.002907,0.006563,0.108385,0,2
1.005,13400.0,0.006601,-0.003295,0.001653,0.023671,-0.070874,1,2
1.005,13500.0,0.009646,-0.009188,0.000229,-0.015266,-0.057523,1,-3
1.005,13600.0,0.003180,-0.014859,-0.005840,-0.051253,0.029886,-1,-1
1.005,13700.0,0.003205,-0.014859,-0.005827,0.001252,0.120292,0,0
1.005,13800.0,0.006279,-0.009091,-0.001406,-0.008188,0.103996,1,2
1.005,13900.0,0.008734,-0.005944,0.001395,0.014820,0.034366,0,1
1.005,14000.0,0.006309,-0.005944,0.000183,0.037827,-0.127116,0,0
1.005,14100.0,0.009524,-0.012085,-0.001280,-0.001110,-0.116747,1,-2
1.005,14200.0,0.000000,-0.012559,-0.006279,-0.001700,0.003389,-1,-1
1.005,14300.0,0.003175,-0.008982,-0.002904,0.021307,0.067022,0,1
1.005,14400.0,0.009132,-0.008915,0.000109,-0.017629,0.021094,1,1
1.005,14500.0,0.006154,-0.008969,-0.001407,-0.003471,-0.001129,-1,0
1.005,14600.0,0.000000,-0.008915,-0.004458,0.019536,-0.023352,0,0
1.005,14700.0,0.006154,-0.008889,-0.001368,-0.031199,-0.045575,1,0
1.005,14800.0,0.003115,-0.008902,-0.002893,0.012456,-0.079429,-1,-1
1.005,14900.0,0.003053,-0.011852,-0.004399,0.035464,-0.015842,0,0
1.005,15000.0,0.006260,-0.015456,-0.004598,0.014225,0.078165,1,-2
1.005,15100.0,0.006202,-0.011852,-0.002825,-0.021761,0.106278,0,2
1.005,15200.0,0.008772,-0.008889,-0.000058,-0.057748,0.072202,0,1
1.005,15300.0,0.003185,-0.005944,-0.001379,-0.008193,-0.009280,-1,1
1.005,15400.0,0.003165,-0.005926,-0.001381,0.014814,-0.090762,0,0
1.005,15500.0,0.003170,-0.012085,-0.004458,0.037821,-0.094836,0,-3
1.005,15600.0,0.003170,-0.015083,-0.005957,0.060829,0.025235,0,0
1.005,15700.0,0.006329,-0.011852,-0.002761,0.015993,0.047459,1,1
1.005,15800.0,0.003210,-0.008955,-0.002872,-0.019994,0.034125,0,1
1.005,15900.0,0.003125,-0.008889,-0.002882,-0.008786,0.000050,-1,0
1.005,16000.0,0.003190,-0.008889,-0.002850,0.014222,-0.022173,0,0
1.005,16100.0,0.003273,-0.011940,-0.004333,-0.007017,0.020791,1,-1
1.005,16200.0,0.003190,-0.008889,-0.002850,-0.043004,-0.016247,0,1
1.005,16300.0,0.006380,-0.011852,-0.002736,-0.078990,0.014865,0,-1
1.005,16400.0,0.003216,-0.008902,-0.002843,-0.082472,0.007597,-1,0
1.005,16500.0,0.006369,-0.008889,-0.001260,-0.059523,0.023834,0,1
1.005,16600.0,0.006211,-0.008889,-0.001339,0.016524,-0.010206,0,0
1.005,16700.0,0.006359,-0.008889,-0.001265,0.039591,-0.032429,0,0
1.005,16800.0,0.006309,-0.012085,-0.002888,0.009503,0.031277,1,-1
1.005,16900.0,0.009539,-0.006279,0.001630,-0.026484,0.006091,0,1
1.005,17000.0,0.006359,-0.008889,-0.001265,0.011272,-0.016132,-1,0
1.005,17100.0,0.009434,-0.012500,-0.001533,0.010682,-0.005725,0,-1
1.005,17200.0,0.009419,-0.009050,0.000185,0.033689,-0.039693,0,1
1.005,17300.0,0.006240,-0.009231,-0.001495,0.056697,0.006357,0,0
1.005,17400.0,0.012177,-0.009217,0.001480,0.005961,-0.015999,1,0
1.005,17500.0,0.006154,-0.008915,-0.001381,-0.030025,-0.038222,0,0
1.005,17600.0,0.006260,-0.008902,-0.001321,-0.066012,-0.060445,0,0
1.005,17700.0,0.009119,-0.009245,-0.000063,-0.101999,-0.049987,-1,-1
1.005,17800.0,0.003040,-0.011976,-0.004468,0.089148,-0.021442,-2,-1
1.005,17900.0,0.009600,-0.009360,0.000120,0.085608,0.021838,2,0
1.005,18000.0,0.015221,-0.012158,0.001531,-0.000528,0.050356,2,0
1.005,18100.0,0.012232,-0.009231,0.001501,-0.095514,0.087744,0,0
1.005,18200.0,0.009288,-0.008955,0.000166,-0.104951,0.039186,-1,1
1.005,18300.0,0.009174,-0.011852,-0.001339,-0.067195,0.079174,-1,0
1.005,18400.0,0.003115,-0.005935,-0.001410,-0.044188,-0.014161,0,2
1.005,18500.0,0.003130,-0.012270,-0.004570,0.026019,0.011025,-1,-2
1.005,18600.0,0.006116,-0.011852,-0.002868,0.028377,0.048064,1,0
1.005,18700.0,0.012232,-0.005935,0.003149,-0.031208,-0.018454,1,1
1.005,18800.0,0.012158,-0.003106,0.004526,-0.067195,-0.022952,0,0
1.005,18900.0,0.006070,-0.011869,-0.002900,-0.067785,0.014086,-1,-1
1.005,19000.0,0.006061,-0.011852,-0.002896,0.034871,0.051125,-1,0
1.005,19100.0,0.006033,-0.002967,0.001533,0.057878,-0.015542,1,2
1.005,19200.0,0.009646,-0.011958,-0.001156,-0.001706,-0.010917,1,-2
1.005,19300.0,0.012158,-0.005935,0.003112,-0.037693,-0.033147,0,1
1.005,19400.0,0.009119,-0.008915,0.000102,-0.073680,-0.037472,0,-1
1.005,19500.0,0.006052,-0.009464,-0.001706,-0.068371,-0.011778,-1,-1
1.005,19600.0,0.006192,-0.012289,-0.003048,0.037235,0.019703,0,0
1.005,19700.0,0.009346,-0.011887,-0.001271,0.030743,0.021642,0,0
1.005,19800.0,0.009160,-0.011887,-0.001363,0.053751,0.020627,0,0
1.005,19900.0,0.012539,-0.015456,-0.001458,-0.020586,0.122877,2,0
1.005,20000.0,0.012214,-0.008942,0.001636,-0.035923,0.213283,-1,0
1.005,20100.0,0.009245,-0.002972,0.003137,-0.071910,0.016342,0,4
1.005,20200.0,0.006163,-0.005961,0.000101,-0.025305,-0.088843,-1,-2
1.005,20300.0,0.006250,-0.011887,-0.002819,-0.002298,-0.019195,0,-1
1.005,20400.0,0.006182,-0.008915,-0.001366,0.020710,-0.059062,0,1
1.005,20500.0,0.009174,-0.008969,0.000103,0.043717,-0.104954,0,0
1.005,20600.0,0.009259,-0.014925,-0.002833,0.066725,0.032826,0,-2
1.005,20700.0,0.012678,-0.008982,0.001848,0.024838,0.037298,1,2
1.005,20800.0,0.012739,-0.009288,0.001725,-0.025900,-0.014555,2,0
1.005,20900.0,0.012177,-0.008902,0.001637,-0.032388,-0.042687,0,0
1.005,21000.0,0.009274,-0.008902,0.000186,0.005368,-0.064910,-1,0
1.005,21100.0,0.006024,-0.012520,-0.003248,0.028376,-0.001204,0,-1
1.005,21200.0,0.009331,-0.011869,-0.001269,0.001238,0.035835,1,0
