target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.009202,-0.006116,0.001543,0.241002,-0.149336,5,-1
1.005,200.0,0.015385,-0.012289,0.001548,0.033925,-0.104136,3,-2
1.005,300.0,0.012289,-0.015432,-0.001572,0.045135,0.053324,0,-1
1.005,400.0,0.009419,-0.009217,0.000101,0.009148,0.054211,0,2
1.005,500.0,-0.008696,-0.009274,-0.008985,0.038055,0.031463,0,0
1.005,600.0,0.006957,-0.009934,-0.001489,0.061062,0.023428,0,1
1.005,700.0,0.009231,-0.009274,-0.000021,0.057522,0.000739,1,0
1.005,800.0,0.006154,-0.009259,-0.001553,0.059881,-0.022008,1,0
1.005,900.0,0.003170,-0.012346,-0.004588,0.041593,0.014329,1,-1
1.005,1000.0,0.012327,-0.012289,0.000019,0.005606,0.050667,0,0
1.005,1100.0,0.012289,-0.009217,0.001536,0.005015,0.004285,1,1
1.005,1200.0,0.009217,-0.009217,0.000000,0.004425,-0.018462,0,0
1.005,1300.0,0.012365,-0.009217,0.001574,-0.052210,-0.041210,1,0
1.005,1400.0,0.012384,-0.012289,0.000048,-0.088197,-0.016689,0,-1
1.005,1500.0,0.009259,-0.012289,-0.001515,-0.050441,0.019648,-1,0
1.005,1600.0,0.006173,-0.009331,-0.001579,0.016816,0.023430,-1,1
1.005,1700.0,0.009259,-0.009259,0.000000,0.025074,0.000741,1,0
1.005,1800.0,0.009449,-0.012903,-0.001727,0.048081,-0.022006,0,0
1.005,1900.0,0.012346,-0.016181,-0.001918,0.032742,-0.006349,1,-1
1.005,2000.0,0.012599,-0.012945,-0.000173,-0.003245,0.029989,0,0
1.005,2100.0,0.009259,-0.009709,-0.000225,0.010913,0.010195,-1,2
1.005,2200.0,0.009259,-0.009740,-0.000241,0.033921,-0.012552,0,0
1.005,2300.0,0.009449,-0.009231,0.000109,0.056928,-0.035300,0,0
1.005,2400.0,0.003185,-0.012232,-0.004524,0.041589,-0.058047,1,-1
1.005,2500.0,0.012308,-0.012232,0.000038,0.005602,0.007833,0,0
1.005,2600.0,0.006126,-0.012214,-0.003044,0.031560,0.044170,0,0
1.005,2700.0,0.006299,-0.012066,-0.002884,0.054567,0.080507,0,0
1.005,2800.0,0.009217,-0.012066,-0.001425,-0.031567,0.116845,0,0
1.005,2900.0,0.009259,-0.006088,0.001585,0.020937,-0.018163,0,2
1.005,3000.0,0.012346,-0.006173,0.003086,0.008548,-0.099996,1,0
1.005,3100.0,0.012820,-0.051282,-0.019231,-0.027439,-0.022299,0,-2
1.005,3200.0,-0.006579,-0.020997,-0.013788,0.001468,0.014038,0,0
1.005,3300.0,0.010204,-0.025000,-0.007398,0.024475,0.050376,0,0
1.005,3400.0,0.006873,-0.003322,0.001775,0.047483,0.042399,0,1
1.005,3500.0,0.012841,-0.009967,0.001437,0.005597,0.019652,1,0
1.005,3600.0,0.012327,-0.006163,0.003082,-0.030390,-0.011932,0,0
1.005,3700.0,0.012365,-0.009231,0.001567,-0.066377,-0.078861,0,0
1.005,3800.0,0.009662,-0.012658,-0.001498,-0.043370,-0.030706,-1,-1
1.005,3900.0,0.009245,-0.012698,-0.001727,-0.020362,0.005631,0,0
1.005,4000.0,0.009245,-0.016181,-0.003468,0.002645,0.015380,0,0
1.005,4100.0,0.009245,-0.012308,-0.001531,-0.018593,0.039922,1,0
1.005,4200.0,0.006163,-0.006329,-0.000083,0.022112,0.017175,0,1
1.005,4300.0,0.006380,-0.003170,0.001605,-0.010925,-0.040918,1,0
1.005,4400.0,0.006299,-0.003170,0.001565,-0.014406,-0.125528,-1,0
1.005,4500.0,0.003140,-0.012365,-0.004613,0.029410,-0.024095,1,-2
1.005,4600.0,0.012308,-0.012618,-0.000155,0.088024,0.033207,2,0
1.005,4700.0,0.012308,-0.012121,0.000093,-0.044819,0.019475,1,1
1.005,4800.0,0.006349,-0.009105,-0.001378,-0.053947,0.046786,-1,1
1.005,4900.0,0.003125,-0.009091,-0.002983,0.001781,0.003444,-2,0
1.005,5000.0,0.006299,-0.009119,-0.001410,0.083901,-0.019303,1,0
1.005,5100.0,0.009494,-0.009091,0.000201,0.009971,-0.042051,1,0
1.005,5200.0,0.009449,-0.012121,-0.001336,-0.025668,-0.011574,0,-1
1.005,5300.0,0.009231,-0.012121,-0.001445,-0.061306,0.024764,0,0
1.005,5400.0,0.006260,-0.009105,-0.001423,-0.064487,0.022696,-1,1
1.005,5500.0,0.006154,-0.009119,-0.001482,-0.041276,-0.017724,0,0
1.005,5600.0,0.003205,-0.012987,-0.004891,0.061520,-0.040472,-1,0
1.005,5700.0,0.009434,-0.012140,-0.001353,-0.003573,0.016546,2,-1
1.005,5800.0,0.006339,-0.010050,-0.001856,-0.039212,-0.018019,0,1
1.005,5900.0,0.006441,-0.009105,-0.001332,-0.074850,-0.008211,0,-1
1.005,6000.0,0.006154,-0.012140,-0.002993,-0.045690,0.028068,-1,0
1.005,6100.0,0.003077,-0.009360,-0.003142,0.036488,0.002366,-1,1
1.005,6200.0,0.006557,-0.009509,-0.001476,0.047976,-0.020382,1,0
1.005,6300.0,0.006689,-0.014572,-0.003941,0.035901,-0.001770,1,-1
1.005,6400.0,0.009217,-0.009105,0.000056,0.000262,-0.009746,0,1
1.005,6500.0,0.009217,-0.012177,-0.001480,-0.035377,0.038408,0,-1
1.005,6600.0,-0.003322,-0.009119,-0.006220,0.037965,-0.005019,-2,1
1.005,6700.0,0.003339,-0.013746,-0.005203,-0.003565,0.034273,2,-1
1.005,6800.0,0.009217,-0.012158,-0.001471,-0.039204,0.070610,0,0
1.005,6900.0,0.009217,-0.006088,0.001564,-0.074842,0.021274,0,1
1.005,7000.0,-0.010256,-0.012500,-0.011378,0.019117,-0.084174,-2,1
1.005,7100.0,0.006144,-0.010345,-0.002100,0.101296,-0.101013,0,-1
1.005,7200.0,0.012289,-0.012780,-0.000245,0.050930,-0.049905,3,-1
1.005,7300.0,0.009524,-0.012442,-0.001459,-0.040677,-0.013567,1,0
1.005,7400.0,0.009217,-0.009331,-0.000057,-0.038026,-0.009786,-2,1
1.005,7500.0,0.009217,-0.016103,-0.003443,-0.000029,0.020702,0,-1
1.005,7600.0,0.012270,-0.006319,0.002975,-0.012104,0.057039,1,1
1.005,7700.0,0.012270,-0.009479,0.001396,-0.047743,0.004750,0,0
1.005,7800.0,-0.003205,-0.006380,-0.004792,-0.027419,-0.017998,-1,0
1.005,7900.0,0.009217,-0.009302,-0.000043,-0.004149,0.003568,0,0
1.005,8000.0,0.009479,-0.012177,-0.001349,0.019120,-0.019179,0,-1
1.005,8100.0,-0.008658,-0.014235,-0.011446,0.042390,0.046700,0,0
1.005,8200.0,0.012289,-0.006126,0.003082,-0.019758,0.023979,1,2
1.005,8300.0,0.007030,-0.037500,-0.015235,0.018239,-0.022402,-1,-1
1.005,8400.0,0.009600,-0.009479,0.000061,0.041509,-0.045150,0,0
1.005,8500.0,0.006873,-0.025000,-0.009064,-0.008857,0.003005,0,-1
1.005,8600.0,-0.012698,-0.012500,-0.012599,-0.020933,0.006786,0,1
1.005,8700.0,0.009360,-0.009188,0.000086,0.031791,-0.015902,0,0
1.005,8800.0,0.009901,-0.037500,-0.013799,0.055061,0.005664,0,-1
1.005,8900.0,0.003263,-0.012103,-0.004420,0.010586,0.042001,1,0
1.005,9000.0,0.012579,-0.009077,0.001751,-0.025053,0.010391,0,1
1.005,9100.0,-0.006250,-0.009836,-0.008043,-0.060692,-0.012357,0,0
1.005,9200.0,0.009585,-0.009524,0.000030,-0.052149,-0.035104,-1,0
1.005,9300.0,0.000000,-0.013158,-0.006579,-0.028880,-0.004675,0,-1
1.005,9400.0,0.000000,-0.012966,-0.006483,-0.005610,0.031662,0,0
1.005,9500.0,0.012270,-0.012103,0.000084,-0.044194,0.068000,1,0
1.005,9600.0,0.006400,-0.006656,-0.000128,-0.032706,0.027527,-1,1
1.005,9700.0,0.009302,-0.009464,-0.000081,-0.009436,0.004779,0,0
1.005,9800.0,0.000000,-0.009132,-0.004566,0.013833,-0.017968,0,0
1.005,9900.0,0.012289,-0.009091,0.001599,0.037103,-0.040716,1,0
1.005,10000.0,0.009245,-0.009105,0.000070,-0.027990,-0.063463,0,0
1.005,10100.0,0.000000,-0.009091,-0.004545,0.021788,-0.044852,-1,-1
1.005,10200.0,0.000000,-0.012121,-0.006061,-0.002069,-0.008514,1,0
1.005,10300.0,0.009449,-0.012195,-0.001373,-0.037708,0.027823,0,0
1.005,10400.0,0.009202,-0.009077,0.000063,-0.073346,0.019847,0,1
1.005,10500.0,0.006339,-0.006536,-0.000098,-0.070695,-0.002901,-1,0
1.005,10600.0,-0.003185,-0.006061,-0.004623,0.035047,-0.025648,-1,0
1.005,10700.0,0.012779,-0.013029,-0.000125,0.034694,-0.054286,2,-1
1.005,10800.0,0.012800,-0.016556,-0.001878,-0.000886,0.047044,0,0
1.005,10900.0,0.000000,-0.009524,-0.004762,-0.036525,0.047931,0,1
1.005,11000.0,0.000000,-0.006163,-0.003082,0.001472,-0.054581,-1,1
1.005,11100.0,0.009375,-0.012346,-0.001485,0.024742,-0.030061,0,-2
1.005,11200.0,0.009646,-0.013115,-0.001734,-0.037406,0.027022,1,0
1.005,11300.0,0.000000,-0.011976,-0.005988,-0.073045,0.033817,0,0
1.005,11400.0,-0.003205,-0.009091,-0.006148,-0.014430,0.028795,-2,1
1.005,11500.0,0.006144,-0.009091,-0.001473,0.067748,0.006047,0,0
1.005,11600.0,0.012289,-0.006033,0.003128,0.091018,-0.022591,2,0
1.005,11700.0,0.009217,-0.009360,-0.000072,0.025925,-0.045339,0,0
1.005,11800.0,0.006957,-0.014363,-0.003703,-0.009714,-0.003093,0,-1
1.005,11900.0,0.009217,-0.012346,-0.001565,-0.045353,0.033244,0,0
1.005,12000.0,0.009434,-0.012195,-0.001381,-0.019138,0.069582,-1,0
1.005,12100.0,0.006279,-0.008996,-0.001358,0.004132,0.046834,0,1
1.005,12200.0,0.012308,-0.002981,0.004664,-0.022671,-0.026135,1,1
1.005,12300.0,0.009202,-0.005979,0.001612,-0.002346,-0.107968,-1,0
1.005,12400.0,0.009231,-0.011958,-0.001364,0.020923,-0.071630,0,-2
1.005,12500.0,0.009202,-0.011976,-0.001387,0.044193,-0.035293,0,0
1.005,12600.0,0.009231,-0.012579,-0.001674,0.067463,0.001044,0,0
1.005,12700.0,0.012384,-0.011994,0.000195,-0.027089,0.037382,1,0
1.005,12800.0,0.012308,-0.008982,0.001663,-0.033271,0.029405,0,1
1.005,12900.0,0.012308,-0.009245,0.001531,-0.068910,0.006658,0,0
1.005,13000.0,0.009245,-0.009091,0.000077,-0.039750,-0.021981,-1,0
1.005,13100.0,0.009346,-0.009091,0.000127,-0.016480,-0.044728,0,0
