target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.002967,-0.008850,-0.002941,0.214202,0.000442,1,-1
1.005,200.0,0.011923,-0.008876,0.001523,0.266272,0.012982,3,-1
1.005,300.0,0.017964,-0.011817,0.003074,0.046155,-0.009225,2,-1
1.005,400.0,0.017964,-0.005952,0.006006,-0.108875,-0.026116,0,0
1.005,500.0,0.005952,-0.014771,-0.004409,-0.053844,0.066105,-3,0
1.005,600.0,0.005944,-0.008863,-0.001460,0.027814,0.113826,0,1
1.005,700.0,0.012012,-0.008929,0.001542,0.044379,0.137940,2,0
1.005,800.0,0.012012,-0.003012,0.004500,-0.021894,-0.014471,0,1
1.005,900.0,0.011869,-0.008876,0.001497,-0.058582,-0.034013,0,-1
1.005,1000.0,0.008889,-0.011817,-0.001464,-0.039057,-0.018030,-1,-1
1.005,1100.0,0.005979,-0.011852,-0.002936,0.016031,0.051371,0,0
1.005,1200.0,0.006006,-0.011869,-0.002932,0.097631,0.020888,0,-1
1.005,1300.0,0.012012,-0.008915,0.001548,0.087570,-0.012736,2,0
1.005,1400.0,0.015152,-0.012500,0.001326,-0.011247,0.050663,1,1
1.005,1500.0,0.008996,-0.014815,-0.002910,-0.000539,-0.003597,-2,-1
1.005,1600.0,0.008969,-0.005944,0.001513,0.021885,-0.055431,0,1
1.005,1700.0,0.009036,-0.002994,0.003021,0.044368,-0.029722,0,-1
1.005,1800.0,0.006006,-0.014881,-0.004437,0.066851,0.088267,0,-1
1.005,1900.0,0.014859,-0.011817,0.001521,-0.029008,0.035851,2,3
1.005,2000.0,0.011869,-0.011817,0.000026,-0.044986,0.036805,0,1
1.005,2100.0,0.008955,-0.011834,-0.001440,0.004124,-0.017976,-1,0
1.005,2200.0,0.008996,-0.008889,0.000053,0.026607,-0.019446,0,0
1.005,2300.0,0.008876,-0.011834,-0.001479,0.049089,-0.029905,0,0
1.005,2400.0,0.008915,-0.008876,0.000020,0.071572,-0.002259,0,1
1.005,2500.0,0.014881,-0.005926,0.004478,0.014175,-0.104503,2,0
1.005,2600.0,0.011887,-0.008889,0.001499,-0.019555,-0.097153,-1,-1
1.005,2700.0,0.008929,-0.014815,-0.002943,-0.011864,-0.048147,-1,-2
1.005,2800.0,0.009009,-0.011852,-0.001421,0.010618,0.039149,0,1
1.005,2900.0,0.008942,-0.011852,-0.001455,0.024226,0.043457,0,1
1.005,3000.0,0.011976,-0.014793,-0.001408,0.046709,0.071248,1,1
1.005,3100.0,0.009360,-0.015552,-0.003096,-0.019565,0.039928,0,1
1.005,3200.0,0.008996,-0.008876,0.000060,-0.014833,0.031972,0,0
1.005,3300.0,0.008969,-0.002990,0.002990,0.007650,-0.073349,0,0
1.005,3400.0,0.008929,-0.005944,0.001493,0.030133,-0.107078,0,-2
1.005,3500.0,0.009009,-0.017751,-0.004371,0.052616,0.024331,0,-1
1.005,3600.0,0.011834,-0.011869,-0.000018,0.012969,0.055896,1,0
1.005,3700.0,0.011887,-0.011817,0.000035,-0.023719,0.009718,0,3
1.005,3800.0,0.008969,-0.009050,-0.000041,-0.001236,0.028528,-1,-1
1.005,3900.0,0.008955,-0.005926,0.001515,0.021247,-0.008697,0,1
1.005,4000.0,0.008955,-0.011817,-0.001431,0.005269,0.001135,0,0
1.005,4100.0,0.011869,-0.011834,0.000018,-0.028460,0.008314,1,-1
1.005,4200.0,0.011923,-0.011834,0.000044,-0.065148,0.027326,0,0
1.005,4300.0,0.005970,-0.008876,-0.001453,-0.024911,-0.009951,-2,1
1.005,4400.0,0.009259,-0.009174,0.000042,0.018282,-0.032437,2,0
1.005,4500.0,0.012121,-0.011834,0.000143,-0.015447,-0.010544,1,-1
1.005,4600.0,0.008955,-0.014771,-0.002908,-0.052135,0.011473,-1,0
1.005,4700.0,0.008955,-0.014771,-0.002908,-0.000067,0.118584,0,0
1.005,4800.0,0.009091,-0.011817,-0.001363,0.022416,0.134303,0,1
1.005,4900.0,0.012121,-0.002959,0.004581,0.044899,0.020136,1,2
1.005,5000.0,0.011940,-0.005926,0.003007,-0.021374,-0.114611,0,-2
1.005,5100.0,0.011958,-0.008889,0.001535,-0.058062,-0.068938,0,-1
1.005,5200.0,0.012030,-0.008915,0.001557,-0.094750,-0.016704,0,-2
1.005,5300.0,0.005917,-0.008929,-0.001506,-0.036762,-0.000256,-2,1
1.005,5400.0,0.005988,-0.006051,-0.000032,0.044897,-0.078699,0,1
1.005,5500.0,0.012084,-0.011852,0.000116,0.011167,-0.026847,2,-1
1.005,5600.0,0.011940,-0.008889,0.001526,-0.025521,-0.061002,0,1
1.005,5700.0,0.011994,-0.012289,-0.000147,-0.062208,0.031792,0,0
1.005,5800.0,0.012103,-0.009202,0.001450,-0.098896,0.036184,0,1
1.005,5900.0,0.009050,-0.011834,-0.001392,-0.076413,0.069924,-1,0
1.005,6000.0,0.009050,-0.005926,0.001562,-0.006590,-0.008560,0,1
1.005,6100.0,0.009022,-0.008996,0.000013,0.015893,-0.039654,0,0
1.005,6200.0,0.008996,-0.008902,0.000047,0.038376,0.018126,0,-1
1.005,6300.0,0.012066,-0.011852,0.000107,0.010563,0.028615,1,0
1.005,6400.0,0.011923,-0.008996,0.001464,-0.026124,0.065654,0,0
1.005,6500.0,0.011923,-0.008889,0.001517,-0.062812,0.049383,0,1
1.005,6600.0,0.008969,-0.008889,0.000040,0.060267,0.027160,-2,0
1.005,6700.0,0.008942,-0.008915,0.000013,0.094585,-0.009498,1,-1
1.005,6800.0,0.012140,-0.012066,0.000037,0.031270,0.015767,1,0
1.005,6900.0,0.011923,-0.011852,0.000035,-0.005418,0.035080,0,0
1.005,7000.0,0.011923,-0.008902,0.001510,-0.042105,-0.007586,0,0
1.005,7100.0,0.008915,-0.008889,0.000013,-0.019623,-0.035759,0,1
1.005,7200.0,0.008915,-0.008969,-0.000027,0.002860,-0.057982,0,0
1.005,7300.0,0.008942,-0.011852,-0.001455,0.025343,-0.097930,0,-1
1.005,7400.0,0.008942,-0.014837,-0.002947,0.047826,0.004773,0,-2
1.005,7500.0,0.008942,-0.005944,0.001499,0.070309,-0.023280,0,2
1.005,7600.0,0.008915,-0.005944,0.001486,0.092792,0.011019,0,0
1.005,7700.0,0.011923,-0.005944,0.002990,0.038353,-0.090790,2,0
1.005,7800.0,0.008902,-0.011887,-0.001493,0.040126,-0.052993,0,-2
1.005,7900.0,0.008929,-0.012012,-0.001542,-0.002479,-0.021168,1,0
1.005,8000.0,0.008955,-0.011869,-0.001457,0.049983,0.022314,0,0
1.005,8100.0,0.011905,-0.005952,0.002976,0.072728,-0.055821,1,1
1.005,8200.0,0.011905,-0.015106,-0.001601,0.006853,0.037749,0,-1
1.005,8300.0,0.011923,-0.011852,0.000035,-0.029482,0.077873,0,1
1.005,8400.0,0.011887,-0.008889,0.001499,-0.065817,0.040888,0,1
1.005,8500.0,0.005952,-0.005926,0.000013,0.024875,-0.025779,-1,1
1.005,8600.0,0.006033,-0.011905,-0.002936,0.106705,-0.003148,0,-3
1.005,8700.0,0.012103,-0.011905,0.000099,0.055598,0.028392,2,0
1.005,8800.0,0.008955,-0.011887,-0.001466,0.019263,0.036180,0,0
1.005,8900.0,0.008929,-0.005935,0.001497,0.033146,0.026109,-1,2
1.005,9000.0,0.011834,-0.008902,0.001466,0.011581,-0.046294,1,-1
1.005,9100.0,0.011817,-0.011869,-0.000026,-0.024754,-0.011847,0,-1
1.005,9200.0,0.011940,-0.011869,0.000035,-0.061089,0.025542,0,0
1.005,9300.0,0.005935,-0.008915,-0.001490,-0.044252,0.027323,-2,1
1.005,9400.0,0.005917,-0.005944,-0.000013,0.067121,-0.062885,0,1
1.005,9500.0,0.008955,-0.011905,-0.001475,0.078049,-0.045760,1,-4
1.005,9600.0,0.008996,-0.014837,-0.002921,0.100794,0.068806,0,1
1.005,9700.0,0.011834,-0.011869,-0.000018,0.055597,0.097381,1,1
1.005,9800.0,0.011887,-0.008902,0.001493,0.019262,0.042800,0,1
1.005,9900.0,0.008969,-0.008902,0.000033,0.047915,0.020841,0,0
1.005,10000.0,0.011834,-0.008902,0.001466,-0.003190,-0.001117,1,0
1.005,10100.0,0.008955,-0.008902,0.000027,-0.039525,-0.023075,0,0
1.005,10200.0,0.008863,-0.011869,-0.001503,0.003898,0.011346,-1,-1
1.005,10300.0,0.008863,-0.008902,-0.000020,0.038460,0.004251,1,1
1.005,10400.0,0.011869,-0.008902,0.001484,0.013941,-0.017707,1,0
1.005,10500.0,0.011976,-0.005944,0.003016,-0.022394,-0.110730,0,0
1.005,10600.0,0.011817,-0.008902,0.001457,-0.058729,-0.126712,0,0
1.005,10700.0,0.005935,-0.014859,-0.004462,0.029009,-0.005734,-2,-3
1.005,10800.0,0.008929,-0.011869,-0.001470,0.072433,0.067086,1,2
1.005,10900.0,0.011869,-0.008915,0.001477,0.047915,0.069026,1,0
1.005,11000.0,0.012030,-0.008902,0.001564,-0.032734,0.005529,0,1
1.005,11100.0,0.011905,-0.008915,0.001495,-0.069069,-0.036954,0,-1
1.005,11200.0,0.009119,-0.012066,-0.001474,-0.019738,0.071656,-1,0
1.005,11300.0,0.008902,-0.008915,-0.000007,0.003007,0.011426,0,0
1.005,11400.0,0.008902,-0.011869,-0.001484,0.025752,-0.004359,0,0
1.005,11500.0,0.008902,-0.008929,-0.000013,0.048497,0.030050,0,0
1.005,11600.0,0.011905,-0.008915,0.001495,-0.002608,0.005344,1,0
1.005,11700.0,0.012084,-0.011922,0.000081,-0.038943,0.057503,0,0
1.005,11800.0,0.008942,-0.008929,0.000007,-0.019151,0.020734,-1,1
1.005,11900.0,0.009063,-0.008929,0.000067,0.003594,-0.007141,0,0
1.005,12000.0,0.011940,-0.008902,0.001519,-0.029787,-0.029099,1,0
