target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.006006,-0.008929,-0.001461,0.169855,-0.075052,3,-3
1.005,200.0,0.012384,-0.011976,0.000204,0.154181,-0.031824,2,-2
1.005,300.0,0.015798,-0.011994,0.001902,0.022629,-0.018191,1,-1
1.005,400.0,0.012365,-0.006051,0.003157,-0.040626,-0.078216,0,-1
1.005,500.0,0.009331,-0.009202,0.000064,-0.018203,-0.087472,-1,-1
1.005,600.0,0.012103,-0.014881,-0.001389,0.004280,0.000856,0,0
1.005,700.0,0.006299,-0.015504,-0.004602,-0.000296,-0.005543,-1,0
1.005,800.0,0.009434,-0.009302,0.000066,0.021899,0.100994,0,0
1.005,900.0,0.003035,-0.011905,-0.004435,0.094615,0.120639,0,1
1.005,1000.0,0.006070,-0.005952,0.000059,0.066605,-0.005001,1,2
1.005,1100.0,0.009160,0.000000,0.004580,0.086129,-0.103936,1,0
1.005,1200.0,0.015152,-0.008929,0.003111,-0.140666,-0.084305,1,-1
1.005,1300.0,0.006015,-0.008942,-0.001463,0.017851,-0.173894,-2,0
1.005,1400.0,0.009050,-0.020802,-0.005876,0.063776,-0.025475,1,-4
1.005,1500.0,0.009063,-0.017857,-0.004397,0.017852,0.110547,1,1
1.005,1600.0,0.012084,-0.011922,0.000081,-0.019184,0.142919,0,1
1.005,1700.0,0.008982,0.002985,0.005983,-0.023569,-0.069155,0,4
1.005,1800.0,0.009063,-0.009009,0.000027,-0.001408,-0.063505,0,-5
1.005,1900.0,0.009317,-0.014925,-0.002804,0.020813,0.013815,0,-1
1.005,2000.0,0.008996,-0.008969,0.000013,-0.019186,-0.012662,1,0
1.005,2100.0,0.011976,-0.009146,0.001415,-0.056222,-0.000697,0,0
1.005,2200.0,0.005988,-0.011940,-0.002976,0.040074,0.073601,-2,0
1.005,2300.0,0.012177,-0.006033,0.003072,0.080073,0.020088,3,1
1.005,2400.0,0.014948,-0.008969,0.002990,-0.069557,0.031905,1,0
1.005,2500.0,0.014925,-0.012177,0.001374,-0.165854,0.061434,0,1
1.005,2600.0,0.008969,-0.008982,-0.000007,-0.140669,0.013570,-2,1
1.005,2700.0,0.002976,-0.009331,-0.003178,0.017848,0.025247,-2,0
1.005,2800.0,0.008929,-0.006240,0.001344,0.060810,-0.016775,2,1
1.005,2900.0,0.011905,-0.002990,0.004458,0.008960,-0.106255,1,0
1.005,3000.0,0.008942,-0.012085,-0.001571,0.010441,0.033746,0,-2
1.005,3100.0,0.008969,-0.011922,-0.001477,0.032661,0.033577,0,1
1.005,3200.0,0.011958,-0.014903,-0.001473,-0.004375,0.004022,1,0
1.005,3300.0,0.008889,-0.011940,-0.001526,0.014883,0.072373,-1,0
1.005,3400.0,0.011923,-0.002994,0.004464,-0.010302,-0.053045,1,2
1.005,3500.0,0.008889,-0.005979,0.001455,-0.047338,-0.035224,-1,-1
1.005,3600.0,0.008915,-0.011922,-0.001504,0.004511,0.021211,0,0
1.005,3700.0,0.011852,-0.008942,0.001455,-0.005918,-0.011874,1,1
1.005,3800.0,0.011940,-0.008969,0.001486,-0.042895,-0.050481,0,-2
1.005,3900.0,0.008889,-0.014903,-0.003007,0.000065,0.044773,-1,0
1.005,4000.0,0.008902,-0.008955,-0.000027,0.022286,0.020802,0,1
1.005,4100.0,0.008889,-0.011940,-0.001526,0.044507,0.077056,0,0
1.005,4200.0,0.008929,-0.002985,0.002972,0.066727,-0.015515,0,2
1.005,4300.0,0.012140,-0.008942,0.001599,0.029691,-0.093156,1,-1
1.005,4400.0,0.011852,-0.008955,0.001448,-0.007345,-0.042757,0,-1
1.005,4500.0,0.011852,-0.008969,0.001442,-0.044381,0.007837,0,-1
1.005,4600.0,0.008889,-0.014925,-0.003018,-0.031049,0.049803,0,0
1.005,4700.0,0.006098,-0.012500,-0.003201,0.023825,0.064266,-1,2
1.005,4800.0,0.008955,-0.008942,0.000007,0.060802,0.001551,1,1
1.005,4900.0,0.011887,-0.008942,0.001473,0.014877,-0.031558,1,0
1.005,5000.0,0.008982,-0.011922,-0.001470,0.010492,-0.001970,-1,-1
1.005,5100.0,0.008982,-0.008942,0.000020,0.032653,-0.023132,0,1
1.005,5200.0,0.012251,-0.008942,0.001655,0.010431,-0.050237,1,0
1.005,5300.0,0.009022,-0.008955,0.000034,0.008949,-0.032492,-1,-1
1.005,5400.0,0.008915,-0.011922,-0.001504,0.016356,-0.014753,0,0
1.005,5500.0,0.008915,-0.011922,-0.001504,0.038576,0.023637,0,0
1.005,5600.0,0.011976,-0.008955,0.001510,-0.007348,-0.000225,1,0
1.005,5700.0,0.011994,-0.011922,0.000036,-0.044384,0.053061,0,0
1.005,5800.0,0.006033,-0.008942,-0.001454,0.057837,0.046829,-2,1
1.005,5900.0,0.005970,-0.005970,0.000000,0.139319,-0.072561,0,0
1.005,6000.0,0.014903,-0.008942,0.002981,-0.013274,-0.069836,3,0
1.005,6100.0,0.008929,-0.011940,-0.001506,-0.023475,0.019226,-1,-2
1.005,6200.0,0.008929,-0.012365,-0.001718,-0.000993,0.028024,0,1
