target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.005900,-0.002967,0.001466,0.229203,-0.226036,4,-1
1.005,200.0,0.017804,-0.008996,0.004404,0.054573,-0.292771,4,-3
1.005,300.0,0.015361,-0.021638,-0.003139,-0.099408,-0.071395,0,-5
1.005,400.0,0.008902,-0.017884,-0.004491,-0.088198,0.135337,-1,1
1.005,500.0,0.002976,-0.014881,-0.005952,-0.020943,0.153032,-1,0
1.005,600.0,0.003063,-0.008915,-0.002926,0.064013,0.042335,0,2
1.005,700.0,0.003120,-0.008915,-0.002898,0.146020,-0.000064,0,0
1.005,800.0,0.011869,-0.002981,0.004444,0.136581,-0.098909,2,0
1.005,900.0,0.014749,-0.014881,-0.000066,0.056345,0.034174,1,-3
1.005,1000.0,0.014837,-0.008942,0.002947,-0.038641,-0.028534,0,1
1.005,1100.0,0.005970,-0.014925,-0.004478,-0.024483,-0.010532,-2,-1
1.005,1200.0,0.008850,-0.011940,-0.001545,0.016224,0.066866,0,0
1.005,1300.0,0.008915,-0.008955,-0.000020,-0.013864,0.027807,1,1
1.005,1400.0,0.011799,-0.002985,0.004407,-0.049851,-0.041251,0,1
1.005,1500.0,0.006173,-0.008955,-0.001391,-0.015044,-0.113037,-1,0
1.005,1600.0,0.008915,-0.020927,-0.006006,0.007963,-0.036022,0,-5
1.005,1700.0,0.009105,-0.016807,-0.003851,-0.019175,0.109496,1,3
1.005,1800.0,0.011887,-0.005970,0.002958,-0.055162,0.040384,0,3
1.005,1900.0,0.006116,-0.005970,0.000073,-0.020355,-0.040569,0,0
1.005,2000.0,0.006042,-0.008955,-0.001456,0.002652,-0.044141,0,-1
1.005,2100.0,0.008889,-0.011905,-0.001508,0.025659,-0.065392,0,-1
1.005,2200.0,0.011799,-0.014948,-0.001574,0.013270,0.020624,1,-2
1.005,2300.0,0.011834,-0.011994,-0.000080,-0.022717,0.038394,0,2
1.005,2400.0,0.011834,-0.011922,-0.000044,-0.058704,0.017439,0,0
1.005,2500.0,0.000000,-0.009404,-0.004702,-0.044545,0.020309,-1,0
1.005,2600.0,0.005900,-0.005961,-0.000031,0.019761,-0.078349,-1,1
1.005,2700.0,0.008876,-0.008942,-0.000033,0.045719,-0.108582,1,-1
1.005,2800.0,0.005926,-0.014903,-0.004489,0.136575,0.060760,0,-2
1.005,2900.0,0.011887,-0.014903,-0.001508,0.094687,0.164670,2,1
1.005,3000.0,0.014859,-0.008969,0.002945,-0.068143,0.086928,3,1
1.005,3100.0,0.011834,-0.008929,0.001453,-0.071683,0.071399,-2,1
1.005,3200.0,0.006107,-0.002985,0.001561,-0.030977,-0.128599,-1,1
1.005,3300.0,0.008955,-0.008955,0.000000,0.012680,-0.104738,0,-3
1.005,3400.0,0.008850,-0.011940,-0.001545,0.003241,-0.033256,0,-1
1.005,3500.0,0.011869,-0.014925,-0.001528,-0.020947,0.058882,1,0
1.005,3600.0,0.011869,-0.008982,0.001444,-0.056934,0.052852,0,1
1.005,3700.0,0.008850,-0.009009,-0.000080,-0.092921,0.105911,-1,1
1.005,3800.0,0.009202,-0.009036,0.000083,-0.040417,0.052042,0,0
1.005,3900.0,0.008863,-0.008929,-0.000033,-0.017409,0.087098,0,1
1.005,4000.0,0.008915,-0.005961,0.001477,0.005598,0.027155,0,0
1.005,4100.0,0.011852,-0.005952,0.002950,0.028606,-0.038926,1,1
1.005,4200.0,0.012270,-0.009009,0.001630,-0.036878,-0.069275,0,-1
1.005,4300.0,0.006270,-0.012966,-0.003348,0.009727,0.010486,-1,-2
1.005,4400.0,0.009202,-0.008955,0.000124,-0.002663,0.033700,1,2
1.005,4500.0,0.006135,-0.008955,-0.001410,-0.038649,0.006336,0,0
1.005,4600.0,0.006135,-0.005979,0.000078,-0.024491,-0.065536,-1,0
1.005,4700.0,0.008889,-0.012579,-0.001845,-0.001484,-0.039331,0,-1
1.005,4800.0,0.006061,-0.008942,-0.001441,0.021524,-0.039813,0,0
1.005,4900.0,0.009174,-0.011905,-0.001365,-0.008564,-0.013510,1,0
1.005,5000.0,0.006250,-0.012480,-0.003115,-0.006204,0.024525,0,0
1.005,5100.0,0.009091,-0.008942,0.000075,0.002054,-0.008488,-1,0
1.005,5200.0,0.006033,-0.014881,-0.004424,-0.042782,0.009097,1,-1
1.005,5300.0,0.000000,-0.011385,-0.005693,-0.007975,0.050470,-1,0
1.005,5400.0,0.006126,-0.005979,0.000073,-0.023314,0.029011,1,1
1.005,5500.0,0.006240,-0.011905,-0.002832,-0.059301,0.022719,0,0
1.005,5600.0,0.012048,-0.011922,0.000063,-0.095288,0.049022,0,0
1.005,5700.0,0.006024,-0.005952,0.000036,0.010316,0.006641,-2,2
1.005,5800.0,0.008863,-0.011905,-0.001521,0.042173,0.003240,1,-2
1.005,5900.0,0.008863,-0.011905,-0.001521,0.065180,0.041334,0,0
1.005,6000.0,0.009091,-0.011905,-0.001407,0.032143,0.073503,1,0
1.005,6100.0,0.012232,-0.008929,0.001652,-0.068743,0.034243,1,1
1.005,6200.0,0.015773,-0.006240,0.004766,-0.163729,0.012814,0,0
1.005,6300.0,0.002972,-0.008929,-0.002978,-0.037417,-0.014549,-3,0
1.005,6400.0,0.000000,-0.008929,-0.004464,0.103525,-0.035978,0,0
1.005,6500.0,0.002967,-0.009202,-0.003118,0.191431,0.011045,1,-1
1.005,6600.0,0.018072,-0.011905,0.003084,-0.000898,0.004697,4,0
1.005,6700.0,0.009077,-0.008942,0.000068,-0.025086,-0.004614,-2,0
1.005,6800.0,0.011869,-0.008942,0.001464,-0.061072,0.027555,0,0
1.005,6900.0,0.011852,-0.011905,-0.000026,-0.097059,0.059724,0,0
1.005,7000.0,0.005944,-0.005952,-0.000004,-0.012103,-0.077767,-2,2
1.005,7100.0,0.008915,-0.008929,-0.000007,0.037395,-0.122966,1,-1
1.005,7200.0,0.008969,-0.011940,-0.001486,-0.016231,-0.048295,1,-3
1.005,7300.0,0.009146,-0.012559,-0.001706,-0.052218,0.028852,0,1
1.005,7400.0,0.011869,-0.009050,0.001410,-0.088205,0.004653,0,1
1.005,7500.0,0.002999,-0.008982,-0.002992,0.014449,-0.007653,-2,0
1.005,7600.0,0.005988,-0.008942,-0.001477,0.022707,0.006739,1,0
1.005,7700.0,0.009105,-0.005961,0.001572,0.045714,-0.044336,0,1
1.005,7800.0,0.006079,-0.008942,-0.001431,0.015627,0.011696,1,-1
1.005,7900.0,0.008996,-0.012480,-0.001742,-0.020360,0.017199,0,0
1.005,8000.0,0.003040,-0.005961,-0.001461,-0.003252,-0.022048,-1,1
1.005,8100.0,0.003040,-0.008942,-0.002951,0.019755,-0.016713,0,0
1.005,8200.0,0.006079,-0.008942,-0.001431,0.010257,-0.049757,1,-1
1.005,8300.0,0.009091,-0.011922,-0.001416,-0.025671,0.000695,0,-1
1.005,8400.0,0.006070,-0.014881,-0.004405,0.015034,0.089474,0,0
1.005,8500.0,0.006061,-0.006144,-0.000042,0.038042,0.079890,0,2
1.005,8600.0,0.008863,-0.002976,0.002943,0.061049,-0.078325,0,2
1.005,8700.0,0.011958,-0.011922,0.000018,0.051551,-0.066885,1,-4
1.005,8800.0,0.011958,-0.014881,-0.001461,-0.055176,0.051501,1,0
1.005,8900.0,0.008929,-0.011905,-0.001488,0.020928,0.065786,-1,1
1.005,9000.0,0.005970,-0.008929,-0.001479,0.076444,0.065190,0,1
1.005,9100.0,0.008969,-0.008929,0.000020,0.043347,0.043761,2,0
1.005,9200.0,0.009063,-0.002976,0.003044,0.007360,-0.147310,0,2
1.005,9300.0,0.006042,-0.008929,-0.001443,0.024468,-0.150882,-1,-2
1.005,9400.0,0.008969,-0.014881,-0.002956,0.047476,-0.083026,0,-2
1.005,9500.0,0.009063,-0.014881,-0.002909,-0.009159,-0.009075,1,0
1.005,9600.0,0.009063,-0.008955,0.000054,-0.045146,-0.032920,0,0
1.005,9700.0,0.009063,-0.011905,-0.001421,-0.019189,0.058597,-1,1
1.005,9800.0,0.008955,-0.008929,0.000013,0.045007,0.040297,-1,1
1.005,9900.0,0.008915,-0.008929,-0.000007,0.076778,0.018868,1,0
1.005,10000.0,0.011887,-0.005961,0.002963,0.014244,-0.050037,1,0
1.005,10100.0,0.009188,-0.012739,-0.001775,0.016603,-0.038548,-1,-1
1.005,10200.0,0.009063,-0.011922,-0.001429,0.039611,0.014776,0,-1
1.005,10300.0,0.008876,-0.008955,-0.000040,0.062618,0.020527,0,0
1.005,10400.0,0.011887,-0.008942,0.001473,0.014832,0.029128,1,1
1.005,10500.0,0.009022,-0.012384,-0.001681,0.037781,0.017109,0,-1
1.005,10600.0,0.009050,-0.009146,-0.000048,0.060848,0.001875,0,1
1.005,10700.0,0.009231,-0.009804,-0.000287,0.007163,-0.010599,1,1
1.005,10800.0,0.008955,-0.008929,0.000013,0.018371,0.048329,-1,0
1.005,10900.0,0.005970,-0.009331,-0.001680,0.041379,-0.008796,0,0
1.005,11000.0,0.008955,-0.008929,0.000013,0.064386,-0.036160,0,0
1.005,11100.0,0.014925,-0.012422,0.001252,-0.018800,-0.015922,2,-1
1.005,11200.0,0.011905,-0.014925,-0.001510,-0.054787,0.084885,-1,-1
1.005,11300.0,0.008929,-0.005979,0.001475,-0.025880,0.016065,-1,2
1.005,11400.0,0.008929,-0.008942,-0.000007,-0.002873,-0.005151,0,-1
1.005,11500.0,0.008996,-0.008942,0.000027,0.020135,-0.002610,0,0
1.005,11600.0,0.008850,-0.008929,-0.000039,0.043142,-0.015151,0,1
