target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.012500,-0.005997,0.003252,0.089882,-0.022622,4,-2
1.005,200.0,0.009419,-0.012085,-0.001333,0.112424,-0.118945,1,-1
1.005,300.0,0.012500,-0.014970,-0.001235,0.055026,-0.011881,2,0
1.005,400.0,0.006289,-0.009063,-0.001387,0.059758,0.000962,0,0
1.005,500.0,0.009615,-0.009091,0.000262,-0.006516,-0.027499,2,0
1.005,600.0,0.015699,-0.015106,0.000296,-0.099416,0.094064,0,0
1.005,700.0,0.009419,-0.009063,0.000178,-0.076933,0.065154,-1,2
1.005,800.0,0.006211,-0.006135,0.000038,0.022478,-0.043149,0,0
1.005,900.0,0.003490,-0.025478,-0.010994,0.047920,-0.118905,1,-2
1.005,1000.0,0.006279,-0.015106,-0.004413,0.070403,0.053207,0,0
1.005,1100.0,0.009419,-0.006240,0.001589,0.060283,0.033629,1,1
1.005,1200.0,0.006339,-0.009434,-0.001547,0.023654,0.049158,0,1
1.005,1300.0,0.009317,-0.012214,-0.001449,-0.013034,0.023481,0,0
1.005,1400.0,0.012422,-0.017884,-0.002731,-0.049722,0.097595,0,0
1.005,1500.0,0.006221,-0.005979,0.000121,-0.044990,-0.022733,-2,2
1.005,1600.0,0.006211,-0.009077,-0.001433,0.066256,-0.095844,0,0
1.005,1700.0,0.012442,-0.015106,-0.001332,0.047260,-0.109812,2,-2
1.005,1800.0,0.012422,-0.012500,-0.000039,-0.024812,-0.114947,0,-1
1.005,1900.0,0.009331,-0.015106,-0.002887,0.000570,0.020929,-1,1
1.005,2000.0,0.009501,-0.011364,-0.000931,0.023053,0.083021,0,1
1.005,2100.0,0.009331,-0.009063,0.000134,0.045536,0.003967,0,1
1.005,2200.0,0.006319,-0.002994,0.001662,0.059143,-0.110513,1,0
1.005,2300.0,0.006240,-0.015432,-0.004596,0.146719,-0.056768,0,-2
1.005,2400.0,0.018809,-0.015649,0.001580,0.041984,0.041157,4,0
1.005,2500.0,0.012442,-0.011940,0.000251,-0.068667,0.047563,-1,1
1.005,2600.0,0.009331,-0.009077,0.000127,-0.060977,0.054166,-2,0
1.005,2700.0,0.009331,-0.006042,0.001644,-0.038494,0.036918,0,2
1.005,2800.0,0.006221,-0.008942,-0.001361,0.028370,-0.018735,1,0
1.005,2900.0,0.003247,-0.006452,-0.001602,0.050853,-0.136087,0,0
1.005,3000.0,0.006369,-0.012308,-0.002969,0.073336,-0.046716,0,-4
1.005,3100.0,0.012579,-0.014925,-0.001173,-0.010688,0.039779,2,0
1.005,3200.0,0.006250,-0.008889,-0.001319,-0.050335,0.052006,-2,3
1.005,3300.0,0.006250,-0.008889,-0.001319,0.001734,-0.000356,0,0
1.005,3400.0,0.006359,-0.009524,-0.001582,0.024216,-0.034957,0,-1
1.005,3500.0,0.006250,-0.011852,-0.002801,0.046699,-0.009951,0,-2
1.005,3600.0,0.009317,-0.014749,-0.002716,-0.001823,0.096769,1,1
1.005,3700.0,0.009317,-0.008889,0.000214,-0.038511,0.136039,0,0
1.005,3800.0,0.009331,-0.005952,0.001689,-0.021945,0.042412,-1,2
1.005,3900.0,0.009317,-0.005952,0.001682,0.000538,0.025284,0,0
1.005,4000.0,0.009419,-0.008996,0.000212,0.023021,-0.100717,0,0
1.005,4100.0,0.009585,-0.011994,-0.001205,-0.034377,-0.035290,1,-1
1.005,4200.0,0.006279,-0.011976,-0.002848,0.008816,0.000699,-1,0
1.005,4300.0,0.006400,-0.011976,-0.002788,0.031299,0.004383,0,0
1.005,4400.0,0.009419,-0.011976,-0.001278,0.053782,0.028625,0,0
1.005,4500.0,0.009419,-0.011994,-0.001287,0.043662,0.029431,1,0
1.005,4600.0,0.012559,-0.012384,0.000087,-0.004801,0.065361,0,0
1.005,4700.0,0.012480,-0.008969,0.001756,-0.041489,0.060235,0,0
1.005,4800.0,0.006339,-0.006431,-0.000046,-0.010131,-0.001214,-1,2
1.005,4900.0,0.006473,-0.009464,-0.001496,0.012352,-0.071271,0,-1
1.005,5000.0,0.012480,-0.009174,0.001653,-0.027294,-0.035314,1,-1
1.005,5100.0,0.000000,-0.013223,-0.006612,-0.013687,-0.016624,-1,-1
1.005,5200.0,0.003242,-0.006270,-0.001514,0.008796,0.072480,0,0
1.005,5300.0,0.006349,-0.008915,-0.001283,0.031279,0.099559,0,2
1.005,5400.0,0.015601,-0.008915,0.003343,-0.058663,0.064844,2,0
1.005,5500.0,0.009709,-0.006380,0.001665,-0.074641,-0.043476,-1,0
1.005,5600.0,0.009331,-0.006042,0.001644,-0.055116,-0.122367,-1,0
1.005,5700.0,0.009302,-0.008902,0.000200,-0.032634,-0.198317,0,0
1.005,5800.0,0.009302,-0.017857,-0.004277,-0.010151,-0.017733,0,-3
1.005,5900.0,0.009302,-0.008915,0.000194,0.012332,0.062488,0,2
1.005,6000.0,0.006299,-0.008889,-0.001295,0.034815,0.048414,0,1
1.005,6100.0,0.009449,-0.005935,0.001757,-0.007790,-0.007007,1,0
1.005,6200.0,0.006098,-0.007533,-0.000718,-0.006017,-0.021144,-1,0
1.005,6300.0,0.006202,-0.008889,-0.001344,0.016466,-0.050036,0,0
1.005,6400.0,0.003216,-0.007576,-0.002180,0.038949,-0.108339,0,0
1.005,6500.0,0.006202,-0.008929,-0.001364,0.061432,-0.069417,0,-1
1.005,6600.0,0.012308,-0.021108,-0.004400,0.048412,0.046248,1,-1
1.005,6700.0,0.006349,-0.009202,-0.001427,0.011724,0.055687,0,2
1.005,6800.0,0.006441,-0.007067,-0.000313,-0.024963,-0.026145,0,0
1.005,6900.0,0.006240,-0.006144,0.000048,0.012312,-0.090313,-1,0
1.005,7000.0,0.003101,-0.015674,-0.006287,0.034795,0.001945,0,-2
1.005,7100.0,0.003110,-0.009404,-0.003147,0.057278,0.087908,0,2
1.005,7200.0,0.006202,-0.006024,0.000089,0.079761,-0.041251,0,0
1.005,7300.0,0.009346,-0.005952,0.001697,0.040114,-0.034747,1,0
1.005,7400.0,0.006359,-0.006299,0.000030,0.003427,-0.075386,0,0
1.005,7500.0,0.009302,-0.012403,-0.001550,-0.033261,-0.039370,0,-1
1.005,7600.0,0.008696,-0.009852,-0.000578,-0.004861,-0.015128,-1,0
1.005,7700.0,0.003130,-0.009901,-0.003386,0.017622,0.003240,0,0
1.005,7800.0,0.006202,-0.003150,0.001526,0.040104,-0.055013,0,1
1.005,7900.0,0.003160,-0.009404,-0.003122,0.062587,-0.001240,0,-1
1.005,8000.0,0.009346,-0.009404,-0.000029,0.085070,-0.009473,1,1
1.005,8100.0,0.015601,-0.009479,0.003061,-0.135047,-0.038365,2,0
1.005,8200.0,0.012270,-0.012085,0.000093,-0.207237,-0.016968,-1,-1
1.005,8300.0,0.006359,-0.016181,-0.004911,-0.093035,0.081037,-3,-1
1.005,8400.0,-0.006116,-0.006483,-0.006300,0.062587,0.010846,-1,2
1.005,8500.0,0.009740,-0.009063,0.000338,0.043650,-0.012163,3,0
1.005,8600.0,0.012461,-0.005917,0.003272,0.006962,-0.117533,0,0
1.005,8700.0,0.009346,-0.015038,-0.002846,-0.029726,0.012864,0,-2
1.005,8800.0,0.005997,-0.011834,-0.002919,-0.004284,0.040004,-1,1
1.005,8900.0,0.006319,-0.009188,-0.001435,0.018199,0.014320,0,0
1.005,9000.0,0.009346,-0.006033,0.001656,0.040682,-0.034962,0,0
1.005,9100.0,0.009390,-0.014749,-0.002680,0.021745,0.063030,1,-1
1.005,9200.0,0.014837,-0.011799,0.001519,-0.091865,0.101969,1,1
1.005,9300.0,0.006221,-0.005988,0.000116,-0.054527,0.055465,-3,1
1.005,9400.0,0.009360,-0.006024,0.001668,0.041864,-0.082377,0,0
1.005,9500.0,0.006260,-0.006319,-0.000030,0.079141,-0.017021,2,-1
1.005,9600.0,0.012195,-0.008915,0.001640,0.021684,-0.066262,2,0
1.005,9700.0,0.009119,-0.012030,-0.001456,-0.038613,-0.018489,-1,0
1.005,9800.0,0.009346,-0.012539,-0.001597,-0.075300,-0.008680,0,-1
1.005,9900.0,0.006006,-0.011869,-0.002932,-0.005479,0.041947,-2,1
1.005,10000.0,0.011976,-0.008915,0.001530,0.061386,0.045572,1,0
1.005,10100.0,0.012719,-0.009009,0.001855,-0.067017,-0.009823,2,1
1.005,10200.0,0.012500,-0.009009,0.001746,-0.103704,-0.032833,-1,0
1.005,10300.0,0.005988,-0.008863,-0.001437,-0.107789,-0.055843,-1,0
1.005,10400.0,0.003125,-0.009756,-0.003316,-0.005479,-0.078853,-1,-1
1.005,10500.0,0.002972,-0.014749,-0.005889,0.076180,0.051533,0,-1
1.005,10600.0,0.011976,-0.009202,0.001387,0.009905,-0.012242,2,0
1.005,10700.0,0.009231,-0.008996,0.000118,-0.026783,0.017811,0,2
1.005,10800.0,0.009331,-0.008996,0.000168,0.001617,-0.011081,-1,0
1.005,10900.0,0.009331,-0.008969,0.000181,0.024100,-0.034091,0,0
1.005,11000.0,0.009360,-0.010101,-0.000370,0.046582,0.004888,0,-1
1.005,11100.0,0.009950,-0.003650,0.003150,-0.016732,0.040877,1,0
1.005,11200.0,0.011976,-0.008876,0.001550,-0.053420,0.020905,0,1
1.005,11300.0,0.005926,-0.008850,-0.001462,0.016461,-0.016810,-2,0
1.005,11400.0,0.009302,-0.008969,0.000167,0.024091,-0.039820,1,0
1.005,11500.0,0.009331,-0.011958,-0.001313,0.013971,0.016845,1,-1
1.005,11600.0,0.012403,-0.011799,0.000302,-0.022658,0.046961,0,0
1.005,11700.0,0.011976,-0.009009,0.001484,-0.059346,0.050442,0,1
1.005,11800.0,0.009662,-0.009600,0.000031,-0.042780,0.021608,-1,0
1.005,11900.0,0.005988,-0.009009,-0.001510,0.077340,-0.001401,0,0
