x,y,radius,charge,species,electrons
-198.386,-120.000,2.500,-0.0000,DMC,1
-196.618,-114.086,2.500,-0.0000,DMC,1
-193.710,-118.229,2.500,-0.0000,DMC,1
-190.349,-114.527,2.500,-0.0000,DMC,1
-177.980,-114.351,2.500,-0.0000,EC,1
-193.339,-110.312,2.500,-0.0000,DMC,1
-199.950,-104.708,2.500,-0.0000,DMC,1
-195.200,-101.439,2.500,-0.0000,DMC,1
-188.919,-105.607,2.500,-0.0000,EC,1
-189.813,-102.929,0.760,1.0000,LithiumIon,0
-190.327,-100.153,2.500,-0.0000,EC,1
-184.640,-108.187,2.500,-0.0000,DMC,1
-175.565,-110.544,2.000,-1.0000,ElectrolyteAnion,1
-181.252,-103.820,2.500,-0.0000,DMC,1
-186.215,-101.994,2.000,-1.0000,ElectrolyteAnion,1
-176.596,-106.156,2.500,-0.0000,EC,1
-174.264,-119.062,2.500,-0.0000,DMC,1
-172.983,-114.229,2.500,-0.0000,EC,1
-170.191,-114.774,0.760,1.0000,LithiumIon,0
-167.373,-114.845,2.500,-0.0000,EC,1
-162.889,-112.635,2.500,-0.0000,DMC,1
-160.194,-119.103,2.500,-0.0000,DMC,1
-150.193,-119.995,2.500,-0.0000,DMC,1
-173.986,-107.196,0.760,1.0000,LithiumIon,0
-171.511,-108.589,2.500,-0.0000,EC,1
-167.369,-110.345,2.000,-1.0000,ElectrolyteAnion,1
-164.153,-107.198,2.500,-0.0000,DMC,1
-168.429,-104.604,2.500,-0.0000,DMC,1
-159.153,-107.249,2.500,-0.0000,EC,1
-150.763,-112.468,2.500,-0.0000,EC,1
-154.558,-109.218,2.500,-0.0000,DMC,1
-161.598,-102.412,2.500,-0.0000,DMC,1
-156.597,-102.326,2.500,-0.0000,DMC,1
-152.163,-104.638,2.500,-0.0000,EC,1
-146.745,-116.373,2.500,-0.0000,EC,1
-149.031,-114.688,0.760,1.0000,LithiumIon,0
-140.485,-118.714,2.500,-0.0000,EC,1
-142.314,-114.061,2.500,-0.0000,EC,1
-126.750,-119.813,2.500,-0.0000,DMC,1
-135.594,-117.674,2.500,-0.0000,DMC,1
-125.088,-114.554,2.500,-0.0000,DMC,1
-146.292,-111.862,2.000,-1.0000,ElectrolyteAnion,1
-148.332,-107.851,2.500,-0.0000,EC,1
-142.754,-109.079,2.500,-0.0000,EC,1
-138.830,-105.980,2.500,-0.0000,EC,1
-130.082,-106.332,2.500,-0.0000,EC,1
-135.283,-102.460,2.500,-0.0000,EC,1
-121.543,-119.414,2.500,-0.0000,DMC,1
-114.196,-114.921,2.500,-0.0000,DMC,1
-107.498,-120.003,2.500,-0.0000,DMC,1
-106.514,-115.101,2.500,-0.0000,DMC,1
-100.482,-114.927,2.500,-0.0000,DMC,1
-123.344,-109.869,2.500,-0.0000,EC,1
-119.903,-106.246,2.500,-0.0000,EC,1
-117.007,-105.471,0.760,1.0000,LithiumIon,0
-116.882,-102.836,2.000,-1.0000,ElectrolyteAnion,1
-112.773,-101.004,2.500,-0.0000,EC,1
-108.898,-110.707,2.500,-0.0000,EC,1
-104.649,-106.550,2.500,-0.0000,DMC,1
-110.025,-105.837,2.500,-0.0000,EC,1
-111.410,-103.389,0.760,1.0000,LithiumIon,0
-102.537,-100.034,2.500,-0.0000,EC,1
-99.997,-119.976,2.500,-0.0000,DMC,1
-91.774,-119.925,2.500,-0.0000,DMC,1
-95.518,-116.544,2.500,-0.0000,DMC,1
-86.795,-119.461,2.500,-0.0000,DMC,1
-81.134,-119.956,2.500,-0.0000,DMC,1
-75.822,-119.830,2.500,-0.0000,DMC,1
-83.606,-115.610,2.500,-0.0000,DMC,1
-78.314,-115.276,2.500,-0.0000,DMC,1
-96.404,-111.623,2.500,-0.0000,DMC,1
-97.814,-106.795,2.500,-0.0000,DMC,1
-99.855,-100.938,0.760,1.0000,LithiumIon,0
-97.107,-101.503,2.500,-0.0000,EC,1
-93.247,-104.761,2.500,-0.0000,DMC,1
-89.629,-101.263,2.500,-0.0000,EC,1
-77.063,-110.259,2.500,-0.0000,EC,1
-82.095,-101.581,2.500,-0.0000,EC,1
-77.749,-104.053,2.500,-0.0000,EC,1
-65.712,-119.452,2.500,-0.0000,DMC,1
-72.711,-115.917,2.500,-0.0000,EC,1
-69.934,-115.544,0.760,1.0000,LithiumIon,0
-67.264,-114.593,2.500,-0.0000,EC,1
-60.792,-118.565,2.500,-0.0000,EC,1
-58.180,-117.751,0.760,1.0000,LithiumIon,0
-59.352,-114.284,2.000,-1.0000,ElectrolyteAnion,1
-55.526,-116.681,2.500,-0.0000,EC,1
-51.116,-114.326,2.500,-0.0000,EC,1
-72.529,-111.329,2.000,-1.0000,ElectrolyteAnion,1
-68.259,-109.677,2.500,-0.0000,EC,1
-63.453,-111.358,2.500,-0.0000,EC,1
-63.990,-106.387,2.500,-0.0000,DMC,1
-74.667,-104.711,0.760,1.0000,LithiumIon,0
-71.536,-104.216,2.500,-0.0000,EC,1
-74.573,-100.192,2.500,-0.0000,EC,1
-53.877,-107.114,2.500,-0.0000,DMC,1
-53.910,-102.113,2.500,-0.0000,DMC,1
-47.360,-117.627,2.500,-0.0000,EC,1
-38.530,-112.511,2.500,-0.0000,DMC,1
-29.605,-117.175,2.500,-0.0000,DMC,1
-46.129,-110.905,2.500,-0.0000,DMC,1
-45.177,-105.997,2.500,-0.0000,EC,1
-42.447,-101.808,2.500,-0.0000,DMC,1
-35.471,-108.556,2.500,-0.0000,DMC,1
-26.534,-110.559,2.000,-1.0000,ElectrolyteAnion,1
-29.270,-106.969,2.500,-0.0000,EC,1
-26.405,-106.974,0.760,1.0000,LithiumIon,0
-34.925,-103.486,2.500,-0.0000,DMC,1
-18.559,-119.878,2.500,-0.0000,EC,1
-24.636,-114.639,2.500,-0.0000,EC,1
